,Keyword,Tag,Search Volume,Category,Exam Tag,new_tag
4179,iim calcutta phd,IIM_Keywords,260,Course,,part_1
4180,iim indore fpm,IIM_Keywords,1000,Course,,part_1
4181,iim jammu admission criteria,IIM_Keywords,140,Admission,,part_1
4182,iim jammu Cutoff,IIM_Keywords,590,Cut_Off,,part_1
4183,iim jammu fees,IIM_Keywords,880,Fees,,part_1
4184,iim jammu phd,IIM_Keywords,140,Course,,part_1
4185,iim jammu placement,IIM_Keywords,1900,Placement,,part_1
4186,iim kashipur phd,IIM_Keywords,140,Course,,part_1
4187,iim kozhikode phd,IIM_Keywords,260,Course,,part_1
4188,iim lucknow fpm,IIM_Keywords,210,Course,,part_1
4189,IIM Lucknow noida campus,IIM_Keywords,1600,Course,,part_1
4190,iim nagpur admission criteria,IIM_Keywords,210,Admission,,part_1
4191,iim nagpur Cutoff,IIM_Keywords,880,Cut_Off,,part_1
4192,iim nagpur fees,IIM_Keywords,1000,Fees,,part_1
4193,iim nagpur placement,IIM_Keywords,1600,Placement,,part_1
4194,iim nagpur ranking,IIM_Keywords,390,Ranking,,part_1
4195,iim raipur admission criteria,IIM_Keywords,260,Admission,,part_1
4196,iim raipur Cutoff,IIM_Keywords,390,Cut_Off,,part_1
4197,iim raipur executive mba,IIM_Keywords,320,Course,,part_1
4198,iim raipur fees,IIM_Keywords,880,Fees,,part_1
4199,iim raipur phd,IIM_Keywords,110,Course,,part_1
4200,iim raipur placement,IIM_Keywords,1600,Placement,,part_1
4201,iim raipur ranking,IIM_Keywords,480,Ranking,,part_1
4202,IIM Ranchi admission criteria,IIM_Keywords,390,Admission,,part_1
4203,IIM Ranchi Cutoff,IIM_Keywords,880,Cut_Off,,part_1
4204,IIM Ranchi Executive MBA,IIM_Keywords,210,Course,,part_1
4205,IIM Ranchi Placements,IIM_Keywords,2400,Placement,,part_1
4206,iim sambalpur admission criteria,IIM_Keywords,170,Admission,,part_1
4207,iim sambalpur Cutoff,IIM_Keywords,390,Cut_Off,,part_1
4208,iim sambalpur executive mba,IIM_Keywords,170,Course,,part_1
4209,iim sambalpur fees,IIM_Keywords,590,Fees,,part_1
4210,iim sambalpur phd,IIM_Keywords,110,Course,,part_1
4211,iim sambalpur placement,IIM_Keywords,880,Placement,,part_1
4212,iim shillong admission criteria,IIM_Keywords,320,Admission,,part_1
4213,iim shillong Cutoff,IIM_Keywords,1300,Cut_Off,,part_1
4214,iim shillong executive mba,IIM_Keywords,260,Course,,part_1
4215,iim shillong fees,IIM_Keywords,1000,Fees,,part_1
4216,iim shillong phd,IIM_Keywords,140,Course,,part_1
4217,iim shillong placement,IIM_Keywords,2400,Placement,,part_1
4218,iim shillong ranking,IIM_Keywords,390,Ranking,,part_1
4219,iim sirmaur fees,IIM_Keywords,480,Fees,,part_1
4220,iim sirmaur placement,IIM_Keywords,1000,Placement,,part_1
4221,iim trichy admission criteria,IIM_Keywords,260,Admission,,part_1
4222,iim trichy Cutoff,IIM_Keywords,590,Cut_Off,,part_1
4223,iim trichy executive mba,IIM_Keywords,210,Course,,part_1
4224,iim trichy fees,IIM_Keywords,880,Fees,,part_1
4225,iim trichy placement,IIM_Keywords,1900,Placement,,part_1
