,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
163,University of Montreal BSc in Chemistry,3,https://collegedunia.com/canada/college/71-university-of-montreal-montreal/bachelor-of-science-bsc-chemistry-5620,,,2,https://studyabroad.shiksha.com/canada/universities/university-of-montreal/bachelor-of-science-in-chemistry,,,33,https://www.collegedekho.com/canada/university-of-montreal/,,,,,,,,,,,16370,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
164,University of Montreal BSc in Physics,2,https://collegedunia.com/canada/college/71-university-of-montreal-montreal/bachelor-of-science-bsc-physics-5668,,,3,https://studyabroad.shiksha.com/canada/universities/mcgill-university/bachelor-of-science-bsc-physics,,,,,,,,,,,,,,,16371,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
165,University of Montreal BSc in Nursing,1,https://collegedunia.com/canada/college/71-university-of-montreal-montreal/bachelor-of-science-bsc-nursing-5680,,,4,https://studyabroad.shiksha.com/canada/universities/mcgill-university/bachelor-of-science-in-nursing,,,,,,,,,,,27,https://leverageedu.com/blog/bsc-nursing-in-canada/,,,16372,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
166,University of Montreal BSc in Nursing,2,https://collegedunia.com/canada/college/71-university-of-montreal-montreal/bachelor-of-science-bsc-nursing-5680,,,4,https://studyabroad.shiksha.com/canada/universities/mcgill-university/bachelor-of-science-in-nursing,,,,,,,,,,,27,https://leverageedu.com/blog/bsc-nursing-in-canada/,,,16372,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
167,University of Montreal BSc in Nursing,3,https://collegedunia.com/canada/college/39-mcgill-university-montreal/bachelor-of-science-in-nursing-bsn-3442,,,4,https://studyabroad.shiksha.com/canada/universities/mcgill-university/bachelor-of-science-in-nursing,,,,,,,,,,,27,https://leverageedu.com/blog/bsc-nursing-in-canada/,,,16372,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
168,University of Guelph BSc in Biochemistry,6,https://collegedunia.com/canada/college/85-university-of-guelph-guelph/bachelor-of-science-bsc-biochemistry-6250,,,4,https://studyabroad.shiksha.com/canada/universities/university-of-guelph/b-sc-in-biochemistry,,,,,,,,,,,,,,,16373,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
169,University of Guelph BSc in Chemistry,5,https://collegedunia.com/canada/college/85-university-of-guelph-guelph/bachelor-of-science-bsc-chemistry-6263,,,4,https://studyabroad.shiksha.com/canada/universities/university-of-guelph/b-sc-in-chemistry,,,,,,,,,,,,,,,16374,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
170,University of Guelph BEng in Computer Engineering,6,https://collegedunia.com/canada/college/85-university-of-guelph-guelph/bachelor-of-engineering-beng-computer-engineering-6268,,,4,https://studyabroad.shiksha.com/canada/universities/university-of-guelph/beng-in-computer-engineering,,,,,,,,,,,,,,,16375,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
171,University of Guelph BEng in Mechanical Engineering,8,https://collegedunia.com/canada/college/85-university-of-guelph-guelph/bachelor-of-engineering-beng-mechanical-engineering-6324,,,4,https://studyabroad.shiksha.com/canada/universities/university-of-guelph/beng-in-mechanical-engineering,,,,,,,,,,,,,,,16376,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
172,University of Guelph BSc in Physics,9,https://collegedunia.com/canada/college/97-university-of-regina-regina/bachelor-of-science-bsc-physics-25795,,,4,https://studyabroad.shiksha.com/canada/universities/university-of-guelph/b-sc-in-physics,,,,,,,,,,,,,,,16377,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
173,University of Guelph Bachelor of Computingin Software Engineering,5,https://collegedunia.com/canada/college/85-university-of-guelph-guelph/bachelor-of-computing-software-engineering-6348,,,1,https://studyabroad.shiksha.com/canada/universities/university-of-guelph/bachelor-of-computing-in-software-engineering,,,,,,,,,,,,,,,16378,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
174,University of Manitoba BSc in Biochemistry,5,https://collegedunia.com/canada/college/90-university-of-manitoba-winnipeg/bachelor-of-science-bsc-biochemistry-6602,,,11,https://studyabroad.shiksha.com/canada/universities/university-of-manitoba/master-of-science-in-chemistry,,,,,,,,,,,,,,,16379,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
175,University of Manitoba BSc in Chemistry,9,https://collegedunia.com/canada/college/90-university-of-manitoba-winnipeg/bachelor-of-science-bsc-chemistry-6623,,,6,https://studyabroad.shiksha.com/canada/universities/university-of-manitoba/bachelor-of-science-honours-in-chemistry,,,68,https://www.collegedekho.com/exam/mht-cet/college-predictor,,,,,,,,,,,16380,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
176,University of Manitoba BSc in Computer Science,6,https://collegedunia.com/canada/college/90-university-of-manitoba-winnipeg/bachelor-of-science-bsc-computer-science-6634,,,5,https://studyabroad.shiksha.com/canada/universities/university-of-manitoba/bachelor-of-computer-science-honours,,,36,https://www.collegedekho.com/canada/university-of-manitoba/course-fees/,,,,,,,,,,,16381,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
177,University of Manitoba BSc in Psychology,10,https://collegedunia.com/canada/college/90-university-of-manitoba-winnipeg/bachelor-of-science-bsc-psychology-6777,,,23,https://studyabroad.shiksha.com/canada/universities/university-of-manitoba,,,,,,,,,,,25,https://leverageedu.com/blog/psychology-universities-in-canada/,26,https://admission.buddy4study.com/course/canada-the-university-of-winnipeg-winnipeg-1653/bachelors-degree-ba-in-psychology-3yrs-16495,16382,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
178,University of New Brunswick (Fredericton) BSc in Biology,10,https://collegedunia.com/canada/college/91-university-of-new-brunswick-fredericton-fredericton/bachelor-of-science-bsc-biology-6814,,,11,https://studyabroad.shiksha.com/canada/universities/university-of-new-brunswick/bachelor-of-science-in-biology,,,,,,,,,,,,,,,16383,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
179,University of New Brunswick (Fredericton) BSc in Chemistry,10,https://collegedunia.com/canada/college/91-university-of-new-brunswick-fredericton-fredericton/bachelor-of-science-bsc-chemistry-6820,,,14,https://studyabroad.shiksha.com/canada/universities/university-of-new-brunswick/bachelor-of-science-in-chemistry,,,,,,,,,,,,,,,16384,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
180,University of New Brunswick (Fredericton) BSc in Computer Science,9,https://collegedunia.com/canada/college/91-university-of-new-brunswick-fredericton-fredericton/bachelor-of-science-bsc-computer-science-6916,,,10,https://studyabroad.shiksha.com/canada/universities/university-of-new-brunswick/bachelor-of-science-in-computer-science,,,,,,,,,,,,,,,16385,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
181,University of New Brunswick (Fredericton) BSc in Physics,10,https://collegedunia.com/canada/college/91-university-of-new-brunswick-fredericton-fredericton/bachelor-of-science-bsc-physics-6942,,,15,https://studyabroad.shiksha.com/canada/universities/university-of-new-brunswick/bachelor-of-science-in-physics,,,,,,,,,,,,,,,16386,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
182,University of Ottawa BSc in Biology,7,https://collegedunia.com/canada/college/95-university-of-ottawa-ottawa/bachelor-of-science-bsc-biology-7156,,,8,https://studyabroad.shiksha.com/canada/universities/university-of-ottawa/honours-bsc-in-biology,,,,,,,,,,,,,,,16387,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
183,University of Ottawa BSc in Chemistry,30,https://collegedunia.com/canada/college/95-university-of-ottawa-ottawa/bachelor-of-science-bsc-chemistry-7196,,,26,https://studyabroad.shiksha.com/canada/universities/university-of-ottawa/honours-bsc-in-chemistry,,,,,,,,,,,,,,,16388,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
184,University of Ottawa BSc in Chemistry,30,https://collegedunia.com/canada/college/95-university-of-ottawa-ottawa/bachelor-of-science-bsc-chemistry-7196,,,27,https://studyabroad.shiksha.com/canada/universities/university-of-ottawa/honours-bsc-in-chemistry,,,,,,,,,,,,,,,16388,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
185,University of Ottawa BSc in Chemistry,30,https://collegedunia.com/canada/college/95-university-of-ottawa-ottawa/bachelor-of-science-bsc-chemistry-7196,,,28,https://studyabroad.shiksha.com/canada/universities/university-of-ottawa/basc-in-chemical-engineering,,,,,,,,,,,,,,,16388,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
186,University of Ottawa BSc in Mathematics,21,https://collegedunia.com/canada/college/95-university-of-ottawa-ottawa/bachelor-of-science-bsc-mathematics-7340,,,18,https://studyabroad.shiksha.com/canada/universities/university-of-ottawa/honours-bsc-in-mathematics,,,,,,,,,,,61,https://leverageedu.com/blog/medical-courses-in-canada-after-12th/,,,16389,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
187,University of Ottawa BSc in Physics,7,https://collegedunia.com/canada/college/95-university-of-ottawa-ottawa/bachelor-of-science-bsc-physics-7367,,,8,https://studyabroad.shiksha.com/canada/universities/university-of-ottawa/honours-bsc-in-physics,,,,,,,,,,,,,,,16390,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
188,University of Regina BSc in Computer Science,8,https://collegedunia.com/canada/college/97-university-of-regina-regina,,,6,https://studyabroad.shiksha.com/canada/universities/university-of-regina/bsc-h-computer-science,,,25,https://www.collegedekho.com/canada/university-of-regina/course-fees/,,,,,,,,,,,16391,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
189,University of Regina Bachelorin Human Resource Management,4,https://collegedunia.com/canada/college/97-university-of-regina-regina/bachelor-human-resource-management-7554,,,,,,,,,,,,,,,,,,,16392,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
190,University of Regina Bachelorin Marketing,10,https://collegedunia.com/canada/college/97-university-of-regina-regina,,,17,https://studyabroad.shiksha.com/canada/universities/university-of-regina/bachelor-of-business-administration,,,,,,,,,,,,,,,16393,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
191,University of Regina Bachelorin Marketing,11,https://collegedunia.com/canada/college/97-university-of-regina-regina,,,17,https://studyabroad.shiksha.com/canada/universities/university-of-regina/bachelor-of-business-administration,,,,,,,,,,,,,,,16393,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
192,University of Regina Bachelorin Marketing,12,https://collegedunia.com/canada/college/97-university-of-regina-regina/bachelor-of-business-administration-bba-25683,,,17,https://studyabroad.shiksha.com/canada/universities/university-of-regina/bachelor-of-business-administration,,,,,,,,,,,,,,,16393,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
193,University of Regina BSc in Mathematics,12,https://collegedunia.com/canada/college/97-university-of-regina-regina/bachelor-of-science-bsc-mathematics-7576,,,8,https://studyabroad.shiksha.com/canada/universities/university-of-regina/bsc-in-mathematics,,,,,,,,,,,,,,,16394,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
194,University of Regina BSc in Mathematics,12,https://collegedunia.com/canada/college/97-university-of-regina-regina/bachelor-of-science-bsc-mathematics-7576,,,9,https://studyabroad.shiksha.com/canada/universities/university-of-regina/bsc-in-mathematics,,,,,,,,,,,,,,,16394,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
195,University of Regina BSc in Mathematics,12,https://collegedunia.com/canada/college/97-university-of-regina-regina/bachelor-of-science-bsc-mathematics-7576,,,10,https://studyabroad.shiksha.com/canada/universities/university-of-regina/master-of-science-in-mathematics,,,,,,,,,,,,,,,16394,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
196,University of Regina BSc in Mathematics,13,https://collegedunia.com/canada/college/97-university-of-regina-regina/bachelor-of-science-bsc-mathematics-7576,,,8,https://studyabroad.shiksha.com/canada/universities/university-of-regina/bsc-in-mathematics,,,,,,,,,,,,,,,16394,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
197,University of Regina BSc in Mathematics,13,https://collegedunia.com/canada/college/97-university-of-regina-regina/bachelor-of-science-bsc-mathematics-7576,,,9,https://studyabroad.shiksha.com/canada/universities/university-of-regina/bsc-in-mathematics,,,,,,,,,,,,,,,16394,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
198,University of Regina BSc in Mathematics,13,https://collegedunia.com/canada/college/97-university-of-regina-regina/bachelor-of-science-bsc-mathematics-7576,,,10,https://studyabroad.shiksha.com/canada/universities/university-of-regina/master-of-science-in-mathematics,,,,,,,,,,,,,,,16394,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
199,University of Regina BSc in Mathematics,14,https://collegedunia.com/canada/college/97-university-of-regina-regina/master-of-science-msc-mathematics-and-statistics-16947,,,8,https://studyabroad.shiksha.com/canada/universities/university-of-regina/bsc-in-mathematics,,,,,,,,,,,,,,,16394,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
200,University of Regina BSc in Mathematics,14,https://collegedunia.com/canada/college/97-university-of-regina-regina/master-of-science-msc-mathematics-and-statistics-16947,,,9,https://studyabroad.shiksha.com/canada/universities/university-of-regina/bsc-in-mathematics,,,,,,,,,,,,,,,16394,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
201,University of Regina BSc in Mathematics,14,https://collegedunia.com/canada/college/97-university-of-regina-regina/master-of-science-msc-mathematics-and-statistics-16947,,,10,https://studyabroad.shiksha.com/canada/universities/university-of-regina/master-of-science-in-mathematics,,,,,,,,,,,,,,,16394,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
202,University of Saskatchewan BSc in Computer Science,10,https://collegedunia.com/canada/college/98-university-of-saskatchewan-saskatoon/bachelor-of-science-bsc-computer-engineering-7671,,,7,https://studyabroad.shiksha.com/canada/universities/university-of-saskatchewan/bsc-in-computer-science,,,56,https://www.collegedekho.com/exam/mht-cet/college-predictor,,,,,,,,,30,https://admission.buddy4study.com/course/canada-university-of-saskatchewan-saskatoon-1605/bachelors-degree-bachelor-of-science-in-engineering-b-e-computer-engineering-14357,16395,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
203,University of Saskatchewan BSc in Computer Science,10,https://collegedunia.com/canada/college/98-university-of-saskatchewan-saskatoon/bachelor-of-science-bsc-computer-engineering-7671,,,8,https://studyabroad.shiksha.com/canada/universities/university-of-saskatchewan/bsc-in-computer-science,,,56,https://www.collegedekho.com/exam/mht-cet/college-predictor,,,,,,,,,30,https://admission.buddy4study.com/course/canada-university-of-saskatchewan-saskatoon-1605/bachelors-degree-bachelor-of-science-in-engineering-b-e-computer-engineering-14357,16395,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
204,University of Saskatchewan BSc in Computer Science,10,https://collegedunia.com/canada/college/98-university-of-saskatchewan-saskatoon/bachelor-of-science-bsc-computer-engineering-7671,,,9,https://studyabroad.shiksha.com/canada/universities/university-of-saskatchewan/msc-in-computer-science,,,56,https://www.collegedekho.com/exam/mht-cet/college-predictor,,,,,,,,,30,https://admission.buddy4study.com/course/canada-university-of-saskatchewan-saskatoon-1605/bachelors-degree-bachelor-of-science-in-engineering-b-e-computer-engineering-14357,16395,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
205,University of Saskatchewan BSc in Mathematics,10,https://collegedunia.com/canada/college/98-university-of-saskatchewan-saskatoon/bachelor-of-science-bsc-mathematics-7742,,,8,https://studyabroad.shiksha.com/canada/universities/university-of-saskatchewan/bsc-in-mathematics,,,,,,,,,,,33,https://leverageedu.com/blog/bsc-mathematics/,12,https://admission.buddy4study.com/course/canada-university-of-saskatchewan-saskatoon-1605/bachelors-degree-bachelor-of-science-b-sc-applied-mathematics-14356,16396,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
206,University of Saskatchewan BSc in Nutrition,6,https://collegedunia.com/canada/college/98-university-of-saskatchewan-saskatoon/bachelor-of-science-bsc-nutrition-7757,,,8,https://studyabroad.shiksha.com/canada/universities/university-of-saskatchewan/m-sc-in-nutrition,,,60,https://www.collegedekho.com/exam/mht-cet/college-predictor,,,,,,,,,,,16397,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
207,University of Toronto BSc in Environmental Science,10,https://collegedunia.com/canada/college/104-university-of-toronto-toronto/bachelor-of-science-bsc-environmental-science-8011,,,11,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/bsc-hons-in-environmental-science,,,,,,,,,,,56,https://leverageedu.com/blog/bsc-environmental-science/,,,16398,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
208,University of Toronto BSc in Computer Science,8,https://collegedunia.com/canada/college/104-university-of-toronto-toronto/bachelor-of-science-bsc-data-science-192861,,,5,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/bachelors-in-computer-science,,,46,https://www.collegedekho.com/study-abroad/articles/top-universities-in-canada-to-study-ms-in-computer-science/,,,,,,,55,https://leverageedu.com/blog/mca-in-canada/,40,https://admission.buddy4study.com/study-abroad/study-computer-science-in-canada,16399,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
209,University of Toronto BSc in Computer Science,9,https://collegedunia.com/canada/college/104-university-of-toronto-toronto/bachelor-of-science-bsc-data-science-192861,,,5,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/bachelors-in-computer-science,,,46,https://www.collegedekho.com/study-abroad/articles/top-universities-in-canada-to-study-ms-in-computer-science/,,,,,,,55,https://leverageedu.com/blog/mca-in-canada/,40,https://admission.buddy4study.com/study-abroad/study-computer-science-in-canada,16399,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
210,University of Toronto BSc in Computer Science,10,https://collegedunia.com/canada/college/109-york-university-toronto/bachelor-of-science-bsc-computer-science-8773,,,5,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/bachelors-in-computer-science,,,46,https://www.collegedekho.com/study-abroad/articles/top-universities-in-canada-to-study-ms-in-computer-science/,,,,,,,55,https://leverageedu.com/blog/mca-in-canada/,40,https://admission.buddy4study.com/study-abroad/study-computer-science-in-canada,16399,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
211,University of Toronto BSc in Mathematics,1,"https://collegedunia.com/canada/college/104-university-of-toronto-toronto/bachelor-of-science-bsc-mathematics-8088#:~:text=Program%20Description,graduate%20plans%2C%20and%20career%20aspirations.",,,9,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/bsc-hons-in-mathematics,,,,,,,,,,,69,https://leverageedu.com/blog/medical-courses-without-neet/,,,16400,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
212,University of Toronto BSc in Mathematics,2,"https://collegedunia.com/canada/college/104-university-of-toronto-toronto/bachelor-of-science-bsc-mathematics-8088#:~:text=Program%20Description,graduate%20plans%2C%20and%20career%20aspirations.",,,9,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/bsc-hons-in-mathematics,,,,,,,,,,,69,https://leverageedu.com/blog/medical-courses-without-neet/,,,16400,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
213,University of Toronto BSc in Neuroscience,5,https://collegedunia.com/canada/college/104-university-of-toronto-toronto/bachelor-of-science-bsc-neuroscience-8186,,,7,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/bsc-hons-in-human-biology-neuroscience,,,,,,,,,,,,,,,16401,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
214,University of Toronto BSc in Neuroscience,5,https://collegedunia.com/canada/college/104-university-of-toronto-toronto/bachelor-of-science-bsc-neuroscience-8186,,,8,https://studyabroad.shiksha.com/canada/universities/university-of-toronto/bsc-hons-in-human-biology-neuroscience,,,,,,,,,,,,,,,16401,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
215,University of Toronto BSc in Neuroscience,5,https://collegedunia.com/canada/college/104-university-of-toronto-toronto/bachelor-of-science-bsc-neuroscience-8186,,,9,https://studyabroad.shiksha.com/canada/universities/york-university/bsc-in-neuroscience,,,,,,,,,,,,,,,16401,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
216,Vancouver Island University BA in Criminology,6,https://collegedunia.com/canada/college/106-vancouver-island-university-nanaimo/bachelor-of-arts-ba-criminology-8389,,,22,https://studyabroad.shiksha.com/canada/universities/vancouver-island-university/bachelor-of-arts-in-psychology,,,30,https://www.collegedekho.com/canada/vancouver-island-university/,,,,,,,,,,,16402,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
217,Western University BSc in Actuarial Science,5,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-science-bsc-actuarial-science-8475,,,27,https://studyabroad.shiksha.com/australia/universities/curtin-university/bachelor-of-science-actuarial-science,,,,,,,,,,,,,,,16403,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
218,Western University BSc in Biology,1,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-science-bsc-biology-8504,,,10,https://studyabroad.shiksha.com/canada/universities/western-university/bsc-in-biology,,,,,,,,,,,59,https://leverageedu.com/blog/medical-courses-without-neet/,,,16404,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
219,Western University BEng in Chemical Engineering,9,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-engineering-beng-chemical-engineering-8509,,,6,https://studyabroad.shiksha.com/canada/universities/western-university-canada/meng-in-chemical-biochemical-engineering,,,,,,,,,,,49,https://leverageedu.com/blog/best-engineering-courses-for-future/,,,16405,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
220,Western University BEng in Chemical Engineering,9,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-engineering-beng-chemical-engineering-8509,,,7,https://studyabroad.shiksha.com/canada/universities/western-university-canada/meng-in-chemical-biochemical-engineering,,,,,,,,,,,49,https://leverageedu.com/blog/best-engineering-courses-for-future/,,,16405,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
221,Western University BEng in Chemical Engineering,9,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-engineering-beng-chemical-engineering-8509,,,8,https://studyabroad.shiksha.com/canada/universities/western-university-canada/bsc-in-chemical-engineering,,,,,,,,,,,49,https://leverageedu.com/blog/best-engineering-courses-for-future/,,,16405,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
222,Western University BEng in Computer Engineering,2,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-engineering-beng-computer-science-26231,,,5,https://studyabroad.shiksha.com/canada/universities/western-university-canada/bsc-in-computer-engineering,,,,,,,,,,,36,https://leverageedu.com/blog/best-engineering-courses-for-future/,,,16406,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
223,Western University BEng in Computer Engineering,3,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-engineering-beng-computer-science-26231,,,5,https://studyabroad.shiksha.com/canada/universities/western-university-canada/bsc-in-computer-engineering,,,,,,,,,,,36,https://leverageedu.com/blog/best-engineering-courses-for-future/,,,16406,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
224,Western University BEng in Computer Engineering,4,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-engineering-beng-computer-engineering-8526,,,5,https://studyabroad.shiksha.com/canada/universities/western-university-canada/bsc-in-computer-engineering,,,,,,,,,,,36,https://leverageedu.com/blog/best-engineering-courses-for-future/,,,16406,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
225,Western University BSc in Computer Science,5,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-science-bsc-computer-science-8528,,,6,https://studyabroad.shiksha.com/canada/universities/western-university-canada/bsc-honors-in-computer-science,,,,,,,,,,,,,,,16407,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
226,Western University BSc in Computer Science,5,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-science-bsc-computer-science-8528,,,7,https://studyabroad.shiksha.com/canada/universities/western-university-canada/bsc-honors-in-computer-science,,,,,,,,,,,,,,,16407,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
227,Western University BSc in Computer Science,5,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-science-bsc-computer-science-8528,,,8,https://studyabroad.shiksha.com/canada/universities/western-university-canada/bsc-in-computer-engineering,,,,,,,,,,,,,,,16407,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
228,Western University BA in Economics,6,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-arts-ba-economics-8537,,,7,https://studyabroad.shiksha.com/canada/universities/western-university/ba-in-economics,,,,,,,,,,,,,,,16408,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
229,Western University BEng in Electrical Engineering,6,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-engineering-beng-electrical-engineering-8544,,,9,https://studyabroad.shiksha.com/canada/universities/western-university-canada/meng-in-electrical-and-computer-engineering,,,,,,,,,,,69,https://leverageedu.com/blog/best-engineering-courses-for-future/,,,16409,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
230,Western University BEng in Electrical Engineering,6,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-engineering-beng-electrical-engineering-8544,,,10,https://studyabroad.shiksha.com/canada/universities/western-university-canada/meng-in-electrical-and-computer-engineering,,,,,,,,,,,69,https://leverageedu.com/blog/best-engineering-courses-for-future/,,,16409,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
231,Western University BEng in Electrical Engineering,6,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-engineering-beng-electrical-engineering-8544,,,11,https://studyabroad.shiksha.com/canada/universities/western-university-canada/bsc-in-electrical-engineering,,,,,,,,,,,69,https://leverageedu.com/blog/best-engineering-courses-for-future/,,,16409,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
232,Western University BEng in Electrical Engineering,7,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-engineering-beng-electrical-engineering-8544,,,9,https://studyabroad.shiksha.com/canada/universities/western-university-canada/meng-in-electrical-and-computer-engineering,,,,,,,,,,,69,https://leverageedu.com/blog/best-engineering-courses-for-future/,,,16409,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
233,Western University BEng in Electrical Engineering,7,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-engineering-beng-electrical-engineering-8544,,,10,https://studyabroad.shiksha.com/canada/universities/western-university-canada/meng-in-electrical-and-computer-engineering,,,,,,,,,,,69,https://leverageedu.com/blog/best-engineering-courses-for-future/,,,16409,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
234,Western University BEng in Electrical Engineering,7,https://collegedunia.com/canada/college/107-western-university-london/bachelor-of-engineering-beng-electrical-engineering-8544,,,11,https://studyabroad.shiksha.com/canada/universities/western-university-canada/bsc-in-electrical-engineering,,,,,,,,,,,69,https://leverageedu.com/blog/best-engineering-courses-for-future/,,,16409,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
