Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
ias syllabus,1,TOP SITE,02-12-2021,https://www.vajiramandravi.com/upsc-syllabus.php,,,22,https://prepp.in/ias-exam-exam/prelims-syllabus,11,https://www.shiksha.com/exams/ias-exam-syllabus,13,https://competition.careers360.com/hi/articles/upsc-ias-syllabus,,,76,https://career.aglasem.com/upsc-civil-services-syllabus/,4,https://byjus.com/ias/upsc-syllabus/,,,26,https://www.embibe.com/exams/upsc-syllabus-ias/,36,https://leverageedu.com/blog/hi/upsc-syllabus-in-hindi/,,,5668,Prepp,60500,Syllabus,,Prepp-C2
india post recruitment,1,TOP SITE,02-12-2021,https://www.indiapost.gov.in/VAS/Pages/Content/Recruitments.aspx?Category=Recruitment,,,36,https://prepp.in/india-post-gds-exam,,,80,https://news.careers360.com/india-post-recruitment-2021-apply-for-3679-gds-postal-circle-posts-wwwappostin,,,93,https://career.aglasem.com/india-post-recruitment/,,,9,https://www.fresherslive.com/india-post-recruitment,5,https://www.embibe.com/exams/india-post-recruitment/,,,,,5676,Prepp,74000,Recruitment,,Prepp-C2
ctet result,1,TOP SITE,02-12-2021,https://ctet.nic.in/,,,70,https://prepp.in/ctet-exam/results,5,https://www.shiksha.com/exams/ctet-exam-results,18,https://competition.careers360.com/hi/articles/ctet-result,9,https://www.collegedekho.com/exam/ctet/cut-off-results,15,https://hindi.aglasem.com/ctet-exam-result-hindi/,,,43,https://www.fresherslive.com/education/ctet-result,13,https://www.embibe.com/exams/ctet-result/,,,,,5679,Prepp,74000,Result,,Prepp-C2
sbi po result,1,TOP SITE,02-12-2021,https://www.careerpower.in/sbi-po-result.html,,,10,https://prepp.in/sbi-po-exam/results,4,https://www.shiksha.com/exams/sbi-po-exam-results,12,https://competition.careers360.com/articles/sbi-po-result,53,https://www.collegedekho.com/exam/sbi-po/cut-off-results,27,https://hindi.aglasem.com/sbi-po-result-hindi/,8,https://byjus.com/sbi-po-results/,61,https://www.fresherslive.com/articles/sbi-po-result,3,https://www.embibe.com/exams/sbi-po-result/,,,85,https://exam.buddy4study.com/sbi-po-prelims-result-out,5680,Prepp,60500,Result,,Prepp-C2
ias officer salary,1,TOP SITE,02-12-2021,https://byjus.com/free-ias-prep/ias-salary/,,,5,https://prepp.in/ias-exam-exam/salary,33,https://www.shiksha.com/exams/ias-exam-salary,9,https://competition.careers360.com/articles/ias-salary,18,https://www.collegedekho.com/careers/ias-officer,,,1,https://byjus.com/free-ias-prep/ias-salary/,,,13,https://www.embibe.com/exams/upsc-ias-salary/,,,,,5681,Prepp,60500,Salary,,Prepp-C2
ias officer salary,1,byjus.com,02-12-2021,https://byjus.com/free-ias-prep/ias-salary/,,,5,https://prepp.in/ias-exam-exam/salary,33,https://www.shiksha.com/exams/ias-exam-salary,9,https://competition.careers360.com/articles/ias-salary,18,https://www.collegedekho.com/careers/ias-officer,,,1,https://byjus.com/free-ias-prep/ias-salary/,,,13,https://www.embibe.com/exams/upsc-ias-salary/,,,,,5681,Prepp,60500,Salary,,Prepp-C2
post office recruitment,1,TOP SITE,02-12-2021,https://www.indiapost.gov.in/VAS/Pages/Content/Recruitments.aspx?Category=Recruitment,,,54,https://prepp.in/india-post-gds-exam,,,,,,,,,,,6,https://www.fresherslive.com/india-post-recruitment,8,https://www.embibe.com/exams/india-post-recruitment/,,,,,5687,Prepp,60500,Recruitment,,Prepp-C2
sbi recruitment,1,TOP SITE,02-12-2021,https://sbi.co.in/hi/web/careers/current-openings,,,25,https://prepp.in/sbi-po-exam/sbi-recruitment-2021,48,https://www.shiksha.com/exams/sbi-po-exam-recruitment,,,,,,,14,https://byjus.com/bank-exam/sbi-vacancy/,10,https://www.fresherslive.com/sbi-state-bank-of-india-recruitment,,,,,,,5691,Prepp,60500,Recruitment,,Prepp-C2
icar result,1,TOP SITE,02-12-2021,https://icar.nta.ac.in/,17,https://collegedunia.com/exams/icar-aieea/results,,,11,https://www.shiksha.com/science/icar-aieea-exam-results,6,https://university.careers360.com/articles/icar-aieea-result,12,https://www.collegedekho.com/exam/icar-aieea/cut-off-results,20,https://admission.aglasem.com/aieea-ug-result/,,,33,https://www.fresherslive.com/education/icar-aieea-result-100893,66,https://www.embibe.com/exams/icar-aieea-result/,,,,,5692,Prepp,18100,Result,,Prepp-C2
railway recruitment,1,TOP SITE,02-12-2021,http://www.rrbcdg.gov.in/,,,70,https://prepp.in/rrb-recruitment-exam,76,https://www.shiksha.com/exams/rrb-exam,,,,,,,93,https://byjus.com/rrb-exams/,32,https://www.fresherslive.com/govt-jobs/railway-recruitment,80,https://www.embibe.com/exams/railway-recruitment/,,,,,5696,Prepp,60500,Recruitment,,Prepp-C2
ies syllabus,1,TOP SITE,02-12-2021,https://www.careerindia.com/upsc/ies-syllabus-e26.html,,,6,https://prepp.in/ies-exam/syllabus,18,https://www.shiksha.com/exams/ies-exam,43,https://competition.careers360.com/hi/articles/upsc-ias-syllabus,,,31,https://career.aglasem.com/ies-syllabus/,30,https://byjus.com/free-ias-prep/indian-engineering-services-versus-indian-civil-services/,81,https://www.fresherslive.com/articles/ies-syllabus,7,https://www.embibe.com/exams/ies-syllabus/,77,https://leverageedu.com/blog/pu/ies-syllabus/,,,5699,Prepp,8100,Syllabus,,Prepp-C2
mpsc syllabus,1,TOP SITE,02-12-2021,https://mpsc.gov.in/examination_syllabus?m=18,,,6,https://prepp.in/mpsc-exam/syllabus,,,,,,,78,https://career.aglasem.com/mpsc-syllabus/,3,https://byjus.com/free-ias-prep/mpsc-syllabus-exam-pattern/,39,https://www.fresherslive.com/competitive-exams/mpsc-syllabus-108688,9,https://www.embibe.com/exams/mpsc-syllabus/,4,https://leverageedu.com/blog/mpsc-syllabus/,,,5701,Prepp,33100,Syllabus,,Prepp-C2
upsc result,1,TOP SITE,02-12-2021,https://www.upsc.gov.in/,,,46,https://prepp.in/ias-exam-exam/results,31,https://www.shiksha.com/exams/ias-exam-results,42,https://competition.careers360.com/articles/upsc-ias-result,,,,,17,https://byjus.com/free-ias-prep/upsc-results/,11,https://www.fresherslive.com/articles/upsc-result,29,https://www.embibe.com/exams/upsc-result/,,,,,5706,Prepp,40500,Result,,Prepp-C2
ugc net syllabus,1,TOP SITE,02-12-2021,https://www.ugc.ac.in/net/syllabus.aspx,,,9,https://prepp.in/cbse-ugc-net-exam/syllabus,4,https://www.shiksha.com/exams/ugc-net-exam-syllabus,11,https://competition.careers360.com/hi/articles/ugc-net-syllabus,7,https://www.collegedekho.com/exam/ugc-net/syllabus,48,https://docs.aglasem.com/org/nta/ugc-net/syllabus,44,https://byjus.com/cbse/ugc-net-syllabus/,34,https://www.fresherslive.com/education/ugc-net-syllabus-100954,18,https://www.embibe.com/exams/ugc-net-syllabus/,31,https://leverageedu.com/blog/ugc-net-syllabus/,73,https://exam.buddy4study.com/ugc-net-exam-pattern,5718,Prepp,40500,Syllabus,,Prepp-C2
railway recruitment control board,1,TOP SITE,02-12-2021,http://www.rrcb.gov.in/rrbs.html,,,34,https://prepp.in/rrb-recruitment-exam,33,https://www.shiksha.com/exams/rrb-exam,84,https://www.careers360.com/articles/railway-jobs-after-12th-counar,,,,,61,https://byjus.com/rrb-exams/rrb-result/,54,https://www.fresherslive.com/govt-jobs/railway-recruitment,,,,,,,5729,Prepp,40500,Recruitment,,Prepp-C2
rpsc result,1,TOP SITE,02-12-2021,https://www.rpsc.rajasthan.gov.in/resultsearch?Frm=RECT&Pie=IFB_2015_180419,,,77,https://prepp.in/news/e-862-rpsc-ras-result-2021-declared-check-result-rpscrajasthangovin,53,https://www.shiksha.com/news/rpsc-ras-2021-result-released-check-your-result-here-blogId-73387,30,https://competition.careers360.com/hi/articles/rpsc-ras-result,,,84,https://career.aglasem.com/ras-result-2018/,37,https://byjus.com/free-ias-prep/rpsc-ras-result/,40,https://www.fresherslive.com/articles/rpsc-result,71,https://www.embibe.com/exams/rpsc-ras-result/,,,,,5730,Prepp,18100,Result,,Prepp-C2
sbi clerk mains result,1,TOP SITE,02-12-2021,https://www.careerpower.in/sbi-clerk-result.html,,,32,https://prepp.in/news/e-699-sbi-clerk-mains-result-2021-declared-at-sbi-co-in-direct-link-here,3,https://www.shiksha.com/exams/sbi-clerk-exam,5,https://competition.careers360.com/articles/sbi-clerk-result,45,https://www.collegedekho.com/exam/sbi-clerk/cut-off-results,,,12,https://byjus.com/bank-exam/sbi-clerk-result/,,,36,https://www.embibe.com/exams/sbi-clerk-result/,,,87,https://exam.buddy4study.com/sbi-clerk-result,5733,Prepp,390,Result,,Prepp-C2
railway recruitment board,1,TOP SITE,02-12-2021,http://www.rrbcdg.gov.in/,,,71,https://prepp.in/rrb-recruitment-exam,53,https://www.shiksha.com/exams/rrb-exam,,,,,,,50,https://byjus.com/rrb-exams/rrb-result/,,,,,,,,,5734,Prepp,40500,Recruitment,,Prepp-C2
post office vacancy,1,TOP SITE,02-12-2021,https://www.indiapost.gov.in/VAS/Pages/Content/Recruitments.aspx?Category=Recruitment,,,,,,,,,,,84,https://career.aglasem.com/india-post-recruitment/,,,5,https://www.fresherslive.com/india-post-recruitment,,,,,,,5737,Prepp,33100,Vacancy,,Prepp-C2
ssc cgl result,1,TOP SITE,02-12-2021,https://ssc.nic.in/portal/results,,,22,https://prepp.in/ssc-cgl-exam/results,6,https://www.shiksha.com/exams/ssc-cgl-exam-results,8,https://competition.careers360.com/hi/articles/ssc-cgl-result,,,30,https://career.aglasem.com/ssc-cgl-result/,4,https://byjus.com/ssc-exams/ssc-cgl-result/,,,12,https://www.embibe.com/exams/ssc-cgl-result/,,,,,5738,Prepp,6600,Result,,Prepp-C2
sbi po salary,1,TOP SITE,02-12-2021,https://www.careerpower.in/sbi-po-salary.html,,,3,https://prepp.in/sbi-po-exam/salary,15,https://www.shiksha.com/exams/sbi-po-exam-salary,12,https://competition.careers360.com/articles/sbi-po-salary,,,,,2,https://byjus.com/bank-exam/sbi-po-salary/,,,5,https://www.embibe.com/exams/sbi-po-salary/,,,,,5744,Prepp,40500,Salary,,Prepp-C2
ips salary,1,TOP SITE,02-12-2021,https://byjus.com/free-ias-prep/ips-salary/,,,7,https://prepp.in/ias-exam-exam/salary,15,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-vs-ips-see-powers-responsibilities-salary-and-other-important-aspects-blogId-47115,62,https://competition.careers360.com/articles/difference-between-ias-and-ips,,,,,1,https://byjus.com/free-ias-prep/ips-salary/,,,39,https://www.embibe.com/exams/ips-full-form/,77,https://leverageedu.com/blog/ips-officer/,,,5747,Prepp,40500,Salary,,Prepp-C2
ips salary,1,byjus.com,02-12-2021,https://byjus.com/free-ias-prep/ips-salary/,,,7,https://prepp.in/ias-exam-exam/salary,15,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-vs-ips-see-powers-responsibilities-salary-and-other-important-aspects-blogId-47115,62,https://competition.careers360.com/articles/difference-between-ias-and-ips,,,,,1,https://byjus.com/free-ias-prep/ips-salary/,,,39,https://www.embibe.com/exams/ips-full-form/,77,https://leverageedu.com/blog/ips-officer/,,,5747,Prepp,40500,Salary,,Prepp-C2
sbi po syllabus,1,TOP SITE,02-12-2021,https://www.careerpower.in/sbi-po-syllabus.html,,,10,https://prepp.in/sbi-po-exam/syllabus,19,https://www.shiksha.com/exams/sbi-po-exam,14,https://competition.careers360.com/articles/sbi-po-syllabus,34,https://www.collegedekho.com/exam/sbi-po,94,https://career.aglasem.com/sbi-po-syllabus/,4,https://byjus.com/bank-exam/sbi-po-syllabus/,,,7,https://www.embibe.com/exams/sbi-po-syllabus/,93,https://leverageedu.com/blog/sbi-po-syllabus/,83,https://exam.buddy4study.com/sbi-po-syllabus,5748,Prepp,40500,Syllabus,,Prepp-C2
uppsc syllabus,1,TOP SITE,02-12-2021,https://www.careerpower.in/uppsc-syllabus.html,,,10,https://prepp.in/uppsc-exam/syllabus,13,https://www.shiksha.com/exams/uppsc-uppcs-exam-syllabus,7,https://competition.careers360.com/hi/articles/up-pcs-syllabus,,,98,https://career.aglasem.com/up-pcs-syllabus/,3,https://byjus.com/free-ias-prep/uppsc-syllabus-pcs-exam-pattern/,22,https://www.fresherslive.com/competitive-exams/uppsc-syllabus-102978,23,https://www.embibe.com/exams/uppsc-syllabus/,,,,,5750,Prepp,27100,Syllabus,,Prepp-C2
intelligence bureau recruitment,1,TOP SITE,02-12-2021,https://www.mha.gov.in/,,,15,https://prepp.in/ib-acio-exam/exam-pattern,10,https://www.shiksha.com/exams/ib-acio-exam,,,,,51,https://career.aglasem.com/intelligence-bureau/,,,11,https://www.fresherslive.com/ib-intelligence-bureau-recruitment,,,,,,,5752,Prepp,49500,Recruitment,,Prepp-C2
ctet syllabus,1,TOP SITE,02-12-2021,https://www.careerpower.in/ctet-syllabus.html,,,10,https://prepp.in/ctet-exam/syllabus,11,https://www.shiksha.com/exams/ctet-exam-syllabus,20,https://competition.careers360.com/hi/articles/ctet-syllabus,14,https://www.collegedekho.com/exam/ctet/syllabus,68,https://career.aglasem.com/ctet-syllabus/,,,,,13,https://www.embibe.com/exams/ctet-syllabus/,,,63,https://exam.buddy4study.com/ctet-syllabus,5754,Prepp,40500,Syllabus,,Prepp-C2
bpsc syllabus,1,TOP SITE,02-12-2021,https://www.bpsc.bih.nic.in/Syllabus.htm,,,7,https://prepp.in/bpsc-exam/syllabus,,,15,https://competition.careers360.com/articles/bpsc-syllabus,,,,,4,https://byjus.com/free-ias-prep/bpsc-syllabus/,26,https://www.fresherslive.com/competitive-exams/bpsc-syllabus-108634,25,https://www.embibe.com/exams/bpsc-syllabus/,,,,,5760,Prepp,49500,Syllabus,,Prepp-C2
rajasthan police result,1,TOP SITE,02-12-2021,https://www.police.rajasthan.gov.in/,,,25,https://prepp.in/rajasthan-police-exam/results,28,https://www.shiksha.com/exams/rajasthan-police-constable-exam-results,89,https://news.careers360.com/rajasthan-police-constable-pet-result-2021-declared-check-details-at-policerajasthangovin,,,,,,,76,https://www.fresherslive.com/competitive-exams/rajasthan-police-result-109832,,,,,,,5764,Prepp,33100,Result,,Prepp-C2
upsc mains syllabus,1,TOP SITE,02-12-2021,https://www.clearias.com/upsc-syllabus/,,,21,https://prepp.in/ias-exam-exam/mains-syllabus,20,https://www.shiksha.com/exams/ias-exam-syllabus,38,https://competition.careers360.com/articles/upsc-ias-syllabus,,,,,3,https://byjus.com/free-ias-prep/upsc-mains-syllabus/,,,28,https://www.embibe.com/exams/upsc-syllabus-ias/,29,https://leverageedu.com/blog/hi/upsc-mains-syllabus-hindi/,,,5782,Prepp,33100,Syllabus,,Prepp-C2
ssc gd result,1,TOP SITE,02-12-2021,https://ssc.nic.in/,,,40,https://prepp.in/ssc-gd-exam/results,4,https://www.shiksha.com/exams/ssc-gd-exam-results,5,https://competition.careers360.com/hi/articles/ssc-gd-constable-result,,,29,https://career.aglasem.com/ssc-gd-constable-result/,3,https://byjus.com/ssc-exams/ssc-gd-result/,,,19,https://www.embibe.com/exams/ssc-gd-result/,,,,,5784,Prepp,40500,Result,,Prepp-C2
gds result,1,TOP SITE,02-12-2021,https://appost.in/gdsonline/home.aspx,,,,,,,79,https://news.careers360.com/india-post-gds-result-2020-for-up-region-declared-check-here,,,73,https://career.aglasem.com/gds-result/,,,30,https://www.fresherslive.com/competitive-exams/india-post-gds-result-102824,5,https://www.embibe.com/exams/gds-result/,,,,,5785,Prepp,49500,Result,,Prepp-C2
kvpy result,1,TOP SITE,02-12-2021,http://www.kvpy.iisc.ernet.in/main/results.htm,,,4,https://prepp.in/kvpy-exam/results,6,https://www.shiksha.com/exams/kvpy-exam-results,5,https://school.careers360.com/articles/kvpy-result,,,7,https://schools.aglasem.com/60394/,35,https://byjus.com/jee/kvpy-results/,11,https://www.fresherslive.com/education/kvpy-result-104380,2,https://www.embibe.com/exams/kvpy-result/,,,13,https://exam.buddy4study.com/kvpy-result,5788,Prepp,40500,Result,,Prepp-C2
kvs recruitment,1,TOP SITE,02-12-2021,https://kvsangathan.nic.in/,,,13,https://prepp.in/kvs-recruitment-exam,,,,,,,,,,,68,https://www.fresherslive.com/kendriya-vidyalaya-sangathan-recruitment,,,61,https://leverageedu.com/blog/kvs-recruitment/,,,5792,Prepp,40500,Recruitment,,Prepp-C2
bank po salary,1,TOP SITE,02-12-2021,https://byjus.com/bank-exam/sbi-po-salary/,,,,,5,https://www.shiksha.com/exams/ibps-po-exam-salary,,,,,,,1,https://byjus.com/bank-exam/sbi-po-salary/,,,,,,,,,5795,Prepp,27100,Salary,,Prepp-C2
bank po salary,1,byjus.com,02-12-2021,https://byjus.com/bank-exam/sbi-po-salary/,,,,,5,https://www.shiksha.com/exams/ibps-po-exam-salary,,,,,,,1,https://byjus.com/bank-exam/sbi-po-salary/,,,,,,,,,5795,Prepp,27100,Salary,,Prepp-C2
ssc syllabus,1,TOP SITE,02-12-2021,https://ssc.nic.in/Portal/Syllabus,,,8,https://prepp.in/ssc-cgl-exam/syllabus,29,https://www.shiksha.com/exams/ssc-gd-exam-syllabus,9,https://competition.careers360.com/hi/articles/ssc-cgl-syllabus,,,,,2,https://byjus.com/ssc-exams/ssc-exam-pattern/,18,https://www.fresherslive.com/competitive-exams/ssc-syllabus-103684,11,https://www.embibe.com/exams/ssc-cgl-syllabus/,,,,,5797,Prepp,27100,Syllabus,,Prepp-C2
rbi recruitment,1,TOP SITE,02-12-2021,https://opportunities.rbi.org.in/Scripts/Vacancies.aspx,,,29,https://prepp.in/rbi-assistant-recruitment-exam,61,https://www.shiksha.com/exams/rbi-grade-b-exam-recruitment,,,,,44,https://career.aglasem.com/rbi-recruitment/,18,https://byjus.com/bank-exam/rbi-notification/,9,https://www.fresherslive.com/rbi-reserve-bank-of-india-recruitment,45,https://www.embibe.com/exams/rbi-grade-b-recruitment/,78,https://leverageedu.com/blog/rbi-law-officer-recruitment/,,,5803,Prepp,27100,Recruitment,,Prepp-C2
ib acio result,1,TOP SITE,02-12-2021,https://www.careerpower.in/ib-acio-result.html,,,15,https://prepp.in/ib-acio-exam/results,3,https://www.shiksha.com/exams/ib-acio-exam-results,,,,,,,,,,,13,https://www.embibe.com/exams/ib-acio-result/,,,,,5806,Prepp,40500,Result,,Prepp-C2
sbi clerk prelims result,1,TOP SITE,02-12-2021,https://www.careerpower.in/sbi-clerk-result.html,,,59,https://prepp.in/sbi-clerk-exam/results,9,https://www.shiksha.com/exams/sbi-clerk-exam-results,29,https://competition.careers360.com/articles/sbi-clerk-result,,,,,6,https://byjus.com/bank-exam/sbi-clerk-result/,,,10,https://www.embibe.com/exams/sbi-clerk-result/,,,70,https://exam.buddy4study.com/sbi-clerk-result,5810,Prepp,18100,Result,,Prepp-C2
cag recruitment,1,TOP SITE,02-12-2021,https://cag.gov.in/en/recruitment-notices,,,32,https://prepp.in/news/e-514-cag-sports-quota-recruitment-2021-apply-now-for-clerk--auditor--accountant-posts,,,,,,,,,,,5,https://www.fresherslive.com/cag-comptroller-and-auditor-general-of-india-recruitment,,,,,,,5812,Prepp,27100,Recruitment,,Prepp-C2
up si syllabus,1,TOP SITE,02-12-2021,https://www.adda247.com/jobs/up-police-si-syllabus,,,11,https://prepp.in/up-police-exam/si-syllabus,,,78,https://competition.careers360.com/articles/up-police-si-syllabus,,,,,,,95,https://www.fresherslive.com/competitive-exams/up-police-si-syllabus-2021-released-syllabus-of-sub-inspector-pdf-download-at-uppbpb-gov-in-26-april-2021-110567,,,,,,,5814,Prepp,40500,Syllabus,,Prepp-C2
mp police vacancy,1,TOP SITE,02-12-2021,https://sarkariprep.in/mp-police-constable-recruitment/,,,44,https://prepp.in/mp-police-constable-exam,,,,,,,,,,,49,https://www.fresherslive.com/madhya-pradesh-police-recruitment,69,https://www.embibe.com/exams/mp-police-recruitment/,,,,,5815,Prepp,27100,Vacancy,,Prepp-C2
sbi result,1,TOP SITE,02-12-2021,https://sbi.co.in/web/careers/recruitment-results-archive,,,,,6,https://www.shiksha.com/exams/sbi-clerk-exam-results,18,https://news.careers360.com/sbi-clerk-2021-result-declared-at-sbicoin-for-mains-exam-get-direct-link-download-here,,,,,12,https://byjus.com/bank-exam/sbi-clerk-result/,3,https://www.fresherslive.com/competitive-exams/sbi-result-107618,,,,,66,https://exam.buddy4study.com/sbi-clerk-result,5817,Prepp,33100,Result,,Prepp-C2
ib recruitment,1,TOP SITE,02-12-2021,https://www.mha.gov.in/,,,17,https://prepp.in/ib-acio-exam/exam-pattern,9,https://www.shiksha.com/exams/ib-acio-exam,,,,,63,https://career.aglasem.com/intelligence-bureau/,,,10,https://www.fresherslive.com/ib-intelligence-bureau-recruitment,,,,,,,5821,Prepp,27100,Recruitment,,Prepp-C2
ssc cgl 2019 syllabus,1,TOP SITE,02-12-2021,https://ssc.nic.in/Downloads/portal/english/CGL-syllabus.pdf,,,16,https://prepp.in/ssc-cgl-exam/syllabus,11,https://www.shiksha.com/exams/ssc-cgl-exam,92,https://competition.careers360.com/articles/ssc-cgl-syllabus,39,https://www.collegedekho.com/exam/ssc-cgl/syllabus,46,https://career.aglasem.com/ssc-cgl-syllabus/,4,https://byjus.com/ssc-cgl-syllabus/,,,28,https://www.embibe.com/exams/ssc-cgl-syllabus/,,,36,https://exam.buddy4study.com/ssc-cgl-syllabus,5825,Prepp,18100,Syllabus,,Prepp-C2
delhi police result,1,TOP SITE,02-12-2021,https://www.careerpower.in/delhi-police-result.html,,,28,https://prepp.in/news/e-817-ssc-delhi-police-constable-result-is-expected-to-be-out-soon-ssc-nic-in-check-the-latest-date,,,,,,,25,https://career.aglasem.com/ssc-delhi-police-constable-result/,,,26,https://www.fresherslive.com/competitive-exams/delhi-police-result-109478,79,https://www.embibe.com/exams/delhi-police-result/,,,,,5829,Prepp,27100,Result,,Prepp-C2
