Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
Adikavi Nannaya University results,1,TOP SITE,02-12-2021,https://www.aknu.edu.in/Exams/results.php,15,https://collegedunia.com/news/c-25345-adikavi-nannaya-university-result,,,,,,,,,,,24,https://institutes.aglasem.com/aknu-result/,,,5,https://www.fresherslive.com/education/aknu-result-102503,77,https://www.embibe.com/exams/aknu-result/,,,,,895,Main_Research_Sheet,1600,Result,,Main_Research_Sheet-part_1
Adikavi Nannaya University syllabus,1,TOP SITE,02-12-2021,https://www.aknu.edu.in/Academics/syllabi.php,42,https://collegedunia.com/exams/aknucet/exam-pattern,,,28,https://www.shiksha.com/university/adikavi-nannaya-university-aknudoa/nannayacet-exam-syllabus,,,,,,,,,,,,,,,,,,,896,Main_Research_Sheet,320,Syllabus,,Main_Research_Sheet-part_1
ahmedabad university admission,1,TOP SITE,02-12-2021,https://ahduni.edu.in/admission/undergraduate-admission/admissions-2021/,9,https://collegedunia.com/university/25476-ahmedabad-university-ahmedabad/admission,,,10,https://www.shiksha.com/university/ahmedabad-university-38020/admission,12,https://www.careers360.com/university/ahmedabad-university-ahmedabad/admission,89,https://www.collegedekho.com/news/sat-score-ug-admissions-ahmedabad-university-13896/,,,15,https://admission.aglasem.com/ahmedabad-university/,,,,,,,,,,,897,Main_Research_Sheet,390,Admission,,Main_Research_Sheet-part_1
ahmedabad university bba,1,TOP SITE,02-12-2021,https://ahduni.edu.in/academics/programmes/undergraduate-programmes/bachelor-of-business-administration-honours/,4,https://collegedunia.com/university/25476-ahmedabad-university-ahmedabad/courses-fees,,,2,https://www.shiksha.com/university/ahmedabad-university-38020/courses/bba-bc,3,https://www.careers360.com/colleges/amrut-mody-school-of-management-ahmedabad-university-ahmedabad/bba-hons-course,60,https://www.collegedekho.com/bba-colleges-in-ahmedabad/,,,36,https://admission.aglasem.com/ahmedabad-university/,,,,,,,,,,,898,Main_Research_Sheet,140,Course,,Main_Research_Sheet-part_1
ahmedabad university cutoff,1,TOP SITE,02-12-2021,https://www.shiksha.com/university/ahmedabad-university-38020/cutoff,3,https://collegedunia.com/university/25476-ahmedabad-university-ahmedabad/cutoff,50,https://prepp.in/ssc-cgl-exam/ssc-cgl-2022,1,https://www.shiksha.com/university/ahmedabad-university-38020/cutoff,2,https://www.careers360.com/university/ahmedabad-university-ahmedabad/cut-off,19,https://www.collegedekho.com/colleges/silver-oak-university,,,37,https://exams.aglasem.com/cat-2021-expected-cut-off/,,,,,30,https://www.embibe.com/exams/gujarat-university-merit-list/,,,,,900,Main_Research_Sheet,260,Cut_Off,,Main_Research_Sheet-part_1
ahmedabad university cutoff,1,shiksha.com,02-12-2021,https://www.shiksha.com/university/ahmedabad-university-38020/cutoff,3,https://collegedunia.com/university/25476-ahmedabad-university-ahmedabad/cutoff,50,https://prepp.in/ssc-cgl-exam/ssc-cgl-2022,1,https://www.shiksha.com/university/ahmedabad-university-38020/cutoff,2,https://www.careers360.com/university/ahmedabad-university-ahmedabad/cut-off,19,https://www.collegedekho.com/colleges/silver-oak-university,,,37,https://exams.aglasem.com/cat-2021-expected-cut-off/,,,,,30,https://www.embibe.com/exams/gujarat-university-merit-list/,,,,,900,Main_Research_Sheet,260,Cut_Off,,Main_Research_Sheet-part_1
ahmedabad university fees,1,TOP SITE,02-12-2021,https://ahduni.edu.in/admission/fees-financial-aid/,2,https://collegedunia.com/university/25476-ahmedabad-university-ahmedabad/courses-fees,,,3,https://www.shiksha.com/university/ahmedabad-university-38020/courses,6,https://www.careers360.com/university/ahmedabad-university-ahmedabad/courses,52,https://www.collegedekho.com/colleges/h-l-institute-of-commerce,,,17,https://colleges.aglasem.com/ahmedabad-university-ahmedabad/course-fees,,,49,https://www.fresherslive.com/education/ahmedabad-university-admission-2021-110743,,,,,,,901,Main_Research_Sheet,1000,Fees,,Main_Research_Sheet-part_1
ahmedabad university mba,1,TOP SITE,02-12-2021,https://ahduni.edu.in/,3,https://collegedunia.com/university/25476-ahmedabad-university-ahmedabad/courses-fees,,,2,https://www.shiksha.com/university/ahmedabad-university-38020,6,https://www.careers360.com/colleges/amrut-mody-school-of-management-ahmedabad-university-ahmedabad/mba-course,43,https://www.collegedekho.com/news/ahmedabad-university-mba-pharmaceutical-management-course-14203/,,,74,https://admission.aglasem.com/ahmedabad-university/,,,,,,,,,,,902,Main_Research_Sheet,390,Course,,Main_Research_Sheet-part_1
ahmedabad university placement,1,TOP SITE,02-12-2021,https://www.shiksha.com/university/ahmedabad-university-38020/placement,2,https://collegedunia.com/university/25476-ahmedabad-university-ahmedabad/placement,,,1,https://www.shiksha.com/university/ahmedabad-university-38020/placement,6,https://www.careers360.com/university/ahmedabad-university-ahmedabad/reviews,53,https://www.collegedekho.com/colleges/placement-amrut-mody-school-of-management,,,,,,,,,,,,,,,903,Main_Research_Sheet,320,Placement,,Main_Research_Sheet-part_1
ahmedabad university placement,1,shiksha.com,02-12-2021,https://www.shiksha.com/university/ahmedabad-university-38020/placement,2,https://collegedunia.com/university/25476-ahmedabad-university-ahmedabad/placement,,,1,https://www.shiksha.com/university/ahmedabad-university-38020/placement,6,https://www.careers360.com/university/ahmedabad-university-ahmedabad/reviews,53,https://www.collegedekho.com/colleges/placement-amrut-mody-school-of-management,,,,,,,,,,,,,,,903,Main_Research_Sheet,320,Placement,,Main_Research_Sheet-part_1
ahmedabad university ranking,1,TOP SITE,02-12-2021,https://ahduni.edu.in/,6,https://collegedunia.com/university/25476-ahmedabad-university-ahmedabad,,,4,https://www.shiksha.com/university/ahmedabad-university-38020,8,https://engineering.careers360.com/colleges/ranking/top-engineering-colleges-in-ahmedabad,,,,,,,,,,,,,,,,,904,Main_Research_Sheet,390,Ranking,,Main_Research_Sheet-part_1
AIIMS Bhopal fees,1,TOP SITE,02-12-2021,https://collegedunia.com/university/25657-all-india-institute-of-medical-sciences-aiims-bhopal/courses-fees,1,https://collegedunia.com/university/25657-all-india-institute-of-medical-sciences-aiims-bhopal/courses-fees,,,3,https://www.shiksha.com/university/aiims-bhopal-all-india-institute-of-medical-sciences-65401,4,https://www.careers360.com/university/all-india-institute-of-medical-sciences-bhopal/courses,10,https://www.collegedekho.com/colleges/aiims-bhopal,,,20,https://colleges.aglasem.com/all-india-institute-of-medical-sciences-aiims-bhopal/course-fees,,,69,https://www.fresherslive.com/aiims-bhopal-all-india-institute-of-medical-sciences-bhopal-recruitment,,,,,,,906,Main_Research_Sheet,880,Fees,,Main_Research_Sheet-part_1
AIIMS Bhopal fees,1,collegedunia.com,02-12-2021,https://collegedunia.com/university/25657-all-india-institute-of-medical-sciences-aiims-bhopal/courses-fees,1,https://collegedunia.com/university/25657-all-india-institute-of-medical-sciences-aiims-bhopal/courses-fees,,,3,https://www.shiksha.com/university/aiims-bhopal-all-india-institute-of-medical-sciences-65401,4,https://www.careers360.com/university/all-india-institute-of-medical-sciences-bhopal/courses,10,https://www.collegedekho.com/colleges/aiims-bhopal,,,20,https://colleges.aglasem.com/all-india-institute-of-medical-sciences-aiims-bhopal/course-fees,,,69,https://www.fresherslive.com/aiims-bhopal-all-india-institute-of-medical-sciences-bhopal-recruitment,,,,,,,906,Main_Research_Sheet,880,Fees,,Main_Research_Sheet-part_1
AIIMS Bhopal ranking,1,TOP SITE,02-12-2021,https://www.shiksha.com/university/aiims-bhopal-all-india-institute-of-medical-sciences-65401,5,https://collegedunia.com/university/25657-all-india-institute-of-medical-sciences-aiims-bhopal,,,1,https://www.shiksha.com/university/aiims-bhopal-all-india-institute-of-medical-sciences-65401,,,2,https://www.collegedekho.com/articles/list-of-aiims-colleges-in-india/,,,,,48,https://byjus.com/neet/aiims-colleges/,,,44,https://www.embibe.com/exams/top-100-medical-colleges-in-india/,,,,,907,Main_Research_Sheet,390,Ranking,,Main_Research_Sheet-part_1
AIIMS Bhopal ranking,1,shiksha.com,02-12-2021,https://www.shiksha.com/university/aiims-bhopal-all-india-institute-of-medical-sciences-65401,5,https://collegedunia.com/university/25657-all-india-institute-of-medical-sciences-aiims-bhopal,,,1,https://www.shiksha.com/university/aiims-bhopal-all-india-institute-of-medical-sciences-65401,,,2,https://www.collegedekho.com/articles/list-of-aiims-colleges-in-india/,,,,,48,https://byjus.com/neet/aiims-colleges/,,,44,https://www.embibe.com/exams/top-100-medical-colleges-in-india/,,,,,907,Main_Research_Sheet,390,Ranking,,Main_Research_Sheet-part_1
AIIMS Bhopal registration,1,TOP SITE,02-12-2021,https://www.aiimsbhopal.edu.in/,6,https://collegedunia.com/university/25657-all-india-institute-of-medical-sciences-aiims-bhopal/admission,,,10,https://www.shiksha.com/university/aiims-bhopal-all-india-institute-of-medical-sciences-65401/admission,12,https://www.careers360.com/university/all-india-institute-of-medical-sciences-bhopal/admission,15,https://www.collegedekho.com/colleges/admission-aiims-bhopal,32,https://jeemains.in/all-india-institute-of-medical-sciences-bhopal-25657-admission/,84,https://hindi.aglasem.com/aiims-bhopal-application-form-hindi/,,,73,https://www.fresherslive.com/competitive-exams/aiims-bhopal-admit-card-103445,,,,,,,908,Main_Research_Sheet,260,Application,,Main_Research_Sheet-part_1
aiims delhi courses,1,TOP SITE,02-12-2021,https://www.aiims.edu/en/academic_section_courses.html,3,https://collegedunia.com/university/25446-all-india-institute-of-medical-sciences-aiims-new-delhi/courses-fees,,,4,https://www.shiksha.com/college/aiims-delhi-all-india-institute-of-medical-sciences-gautam-nagar-24433,2,https://www.careers360.com/university/all-india-institute-of-medical-sciences-new-delhi/courses,7,https://www.collegedekho.com/colleges/courses-aiims,,,84,https://admission.aglasem.com/aiims-msc-admissions-2019/,,,,,,,,,,,910,Main_Research_Sheet,480,Course,,Main_Research_Sheet-part_1
aiims delhi entrance exam,1,TOP SITE,02-12-2021,https://www.aiimsexams.ac.in/,3,https://collegedunia.com/university/25446-all-india-institute-of-medical-sciences-aiims-new-delhi/admission,,,5,https://www.shiksha.com/college/aiims-delhi-all-india-institute-of-medical-sciences-gautam-nagar-24433/admission,7,https://www.careers360.com/university/all-india-institute-of-medical-sciences-new-delhi/admission,8,https://www.collegedekho.com/articles/aiims-mbbs-admissions/,,,13,https://exams.aglasem.com/aiims-phd-2021/,65,https://byjus.com/neet/aiims-exam-pattern/,46,https://www.fresherslive.com/education/aiims-admit-card,38,https://www.embibe.com/exams/aiims-pg/,,,66,https://exam.buddy4study.com/neet-cutoff-for-aiims,911,Main_Research_Sheet,110,Entrance_Exam,,Main_Research_Sheet-part_1
aiims delhi exam,1,TOP SITE,02-12-2021,https://www.aiimsexams.ac.in/,4,https://collegedunia.com/university/25446-all-india-institute-of-medical-sciences-aiims-new-delhi/admission,,,10,https://www.shiksha.com/college/aiims-delhi-all-india-institute-of-medical-sciences-gautam-nagar-24433/admission,5,https://www.careers360.com/university/all-india-institute-of-medical-sciences-new-delhi/admission,55,https://www.collegedekho.com/articles/aiims-mbbs-admissions/,,,25,https://exams.aglasem.com/aiims-phd-2021/,72,https://byjus.com/neet/aiims-exam-pattern/,18,https://www.fresherslive.com/education/aiims-admit-card,40,https://www.embibe.com/exams/aiims/,,,,,912,Main_Research_Sheet,480,Overview,,Main_Research_Sheet-part_1
aiims delhi fees,1,TOP SITE,02-12-2021,https://collegedunia.com/university/25446-all-india-institute-of-medical-sciences-aiims-new-delhi,1,https://collegedunia.com/university/25446-all-india-institute-of-medical-sciences-aiims-new-delhi,,,,,3,https://www.careers360.com/university/all-india-institute-of-medical-sciences-new-delhi/courses,12,https://www.collegedekho.com/articles/list-of-aiims-colleges-in-india/,,,25,https://admission.aglasem.com/aiims-mbbs-fees-and-expenses/,,,,,55,https://www.embibe.com/exams/aiims-counselling/,,,,,913,Main_Research_Sheet,4400,Fees,,Main_Research_Sheet-part_1
aiims delhi fees,1,collegedunia.com,02-12-2021,https://collegedunia.com/university/25446-all-india-institute-of-medical-sciences-aiims-new-delhi,1,https://collegedunia.com/university/25446-all-india-institute-of-medical-sciences-aiims-new-delhi,,,,,3,https://www.careers360.com/university/all-india-institute-of-medical-sciences-new-delhi/courses,12,https://www.collegedekho.com/articles/list-of-aiims-colleges-in-india/,,,25,https://admission.aglasem.com/aiims-mbbs-fees-and-expenses/,,,,,55,https://www.embibe.com/exams/aiims-counselling/,,,,,913,Main_Research_Sheet,4400,Fees,,Main_Research_Sheet-part_1
aiims delhi pg,1,TOP SITE,02-12-2021,https://www.aiimsexams.ac.in/,4,https://collegedunia.com/exams/aiims-pg,,,7,https://www.shiksha.com/college/aiims-delhi-all-india-institute-of-medical-sciences-gautam-nagar-24433/courses/ms-bc,6,https://medicine.careers360.com/articles/aiims-pg-eligibility-criteria,28,https://www.collegedekho.com/exam/aiims-pg/how-to-prepare,,,25,https://admission.aglasem.com/aiims-pg-2021/,,,,,21,https://www.embibe.com/exams/aiims-pg/,,,,,914,Main_Research_Sheet,140,Course,,Main_Research_Sheet-part_1
aiims delhi ranking,1,TOP SITE,02-12-2021,https://medicaldialogues.in/news/health/hospital-diagnostics/aiims-delhi-ranks-ahead-of-oxford-cambridge-in-worlds-top-100-medical-colleges-79279,9,https://collegedunia.com/university/25446-all-india-institute-of-medical-sciences-aiims-new-delhi,,,6,https://www.shiksha.com/college/aiims-delhi-all-india-institute-of-medical-sciences-gautam-nagar-24433,8,https://www.careers360.com/university/all-india-institute-of-medical-sciences-new-delhi,4,https://www.collegedekho.com/articles/list-of-aiims-colleges-in-india/,,,,,79,https://byjus.com/neet/round-1-neet-2020-aiims-and-jipmer-cut-off-marks-vs-rank-declared/,89,https://latestnews.fresherslive.com/articles/top-40-medical-colleges-nirf-ranking-list-2020-120865,66,https://www.embibe.com/exams/top-100-medical-colleges-in-india/,,,,,915,Main_Research_Sheet,110,Ranking,,Main_Research_Sheet-part_1
AIIMS Jodhpur fees,1,TOP SITE,02-12-2021,https://collegedunia.com/university/25796-all-india-institute-of-medical-sciences-aiims-jodhpur,1,https://collegedunia.com/university/25796-all-india-institute-of-medical-sciences-aiims-jodhpur,,,,,6,https://www.careers360.com/university/all-india-institute-of-medical-sciences-jodhpur,9,https://www.collegedekho.com/colleges/aiims-jodhpur,,,15,https://colleges.aglasem.com/all-india-institute-of-medical-sciences-aiims-jodhpur/course-fees,,,,,,,,,,,917,Main_Research_Sheet,720,Fees,,Main_Research_Sheet-part_1
AIIMS Jodhpur fees,1,collegedunia.com,02-12-2021,https://collegedunia.com/university/25796-all-india-institute-of-medical-sciences-aiims-jodhpur,1,https://collegedunia.com/university/25796-all-india-institute-of-medical-sciences-aiims-jodhpur,,,,,6,https://www.careers360.com/university/all-india-institute-of-medical-sciences-jodhpur,9,https://www.collegedekho.com/colleges/aiims-jodhpur,,,15,https://colleges.aglasem.com/all-india-institute-of-medical-sciences-aiims-jodhpur/course-fees,,,,,,,,,,,917,Main_Research_Sheet,720,Fees,,Main_Research_Sheet-part_1
AIIMS Jodhpur mph,1,TOP SITE,02-12-2021,http://www.aiimsjodhpur.edu.in/pgadmission.php,11,https://collegedunia.com/university/25796-all-india-institute-of-medical-sciences-aiims-jodhpur/admission,,,4,https://www.shiksha.com/college/aiims-jodhpur-all-india-institute-of-medical-sciences-64869/course-master-of-public-health-mph-380159,13,https://www.careers360.com/university/all-india-institute-of-medical-sciences-jodhpur/mph-course,39,https://www.collegedekho.com/news/aiims-jodhpur-admission-master-of-public-health-programme-mph-14591/,70,https://jeemains.in/all-india-institute-of-medical-sciences-jodhpur-25796-about/,,,,,17,https://www.fresherslive.com/aiims-jodhpur-all-india-institute-of-medical-sciences-jodhpur-recruitment,,,,,14,https://www.buddy4study.com/scholarship/aiims-jodhpur-school-of-public-health-sph-research-associateship-2021,918,Main_Research_Sheet,140,Course,,Main_Research_Sheet-part_1
AIIMS Jodhpur ranking,1,TOP SITE,02-12-2021,https://www.shiksha.com/college/aiims-jodhpur-all-india-institute-of-medical-sciences-64869,4,https://collegedunia.com/university/25796-all-india-institute-of-medical-sciences-aiims-jodhpur,,,1,https://www.shiksha.com/college/aiims-jodhpur-all-india-institute-of-medical-sciences-64869,2,https://www.careers360.com/university/all-india-institute-of-medical-sciences-jodhpur,3,https://www.collegedekho.com/articles/list-of-aiims-colleges-in-india/,28,https://jeemains.in/all-india-institute-of-medical-sciences-jodhpur-25796-about/,,,34,https://byjus.com/neet/aiims-colleges/,,,32,https://www.embibe.com/exams/aiims-cut-off/,,,,,919,Main_Research_Sheet,170,Ranking,,Main_Research_Sheet-part_1
AIIMS Jodhpur ranking,1,shiksha.com,02-12-2021,https://www.shiksha.com/college/aiims-jodhpur-all-india-institute-of-medical-sciences-64869,4,https://collegedunia.com/university/25796-all-india-institute-of-medical-sciences-aiims-jodhpur,,,1,https://www.shiksha.com/college/aiims-jodhpur-all-india-institute-of-medical-sciences-64869,2,https://www.careers360.com/university/all-india-institute-of-medical-sciences-jodhpur,3,https://www.collegedekho.com/articles/list-of-aiims-colleges-in-india/,28,https://jeemains.in/all-india-institute-of-medical-sciences-jodhpur-25796-about/,,,34,https://byjus.com/neet/aiims-colleges/,,,32,https://www.embibe.com/exams/aiims-cut-off/,,,,,919,Main_Research_Sheet,170,Ranking,,Main_Research_Sheet-part_1
AIIMS Jodhpur registration,1,TOP SITE,02-12-2021,http://www.aiimsjodhpur.edu.in/Patient_Portal/,17,https://collegedunia.com/university/25796-all-india-institute-of-medical-sciences-aiims-jodhpur/admission,91,https://prepp.in/news/e-782-aiims-jodhpur-recruitment-2021-apply-for-sr-posts-aiimsjodhpuredu,14,https://www.shiksha.com/college/aiims-jodhpur-all-india-institute-of-medical-sciences-64869,33,https://www.careers360.com/university/all-india-institute-of-medical-sciences-jodhpur,71,https://www.collegedekho.com/colleges/admission-aiims-jodhpur,90,https://jeemains.in/all-india-institute-of-medical-sciences-jodhpur-25796-about/,,,,,39,https://www.fresherslive.com/aiims-jodhpur-all-india-institute-of-medical-sciences-jodhpur-recruitment,,,,,,,920,Main_Research_Sheet,260,Application,,Main_Research_Sheet-part_1
Aiims Patna fee,1,TOP SITE,02-12-2021,https://collegedunia.com/university/25410-all-india-institute-of-medical-sciences-aiims-patna/courses-fees,1,https://collegedunia.com/university/25410-all-india-institute-of-medical-sciences-aiims-patna/courses-fees,,,,,5,https://www.careers360.com/university/all-india-institute-of-medical-sciences-patna/courses,17,https://www.collegedekho.com/colleges/aiims-patna,59,https://jeemains.in/all-india-institute-of-medical-sciences-patna-25410-about/,28,https://colleges.aglasem.com/all-india-institute-of-medical-sciences-aiims-patna/course-fees,,,,,,,,,,,921,Main_Research_Sheet,390,Fees,,Main_Research_Sheet-part_1
Aiims Patna fee,1,collegedunia.com,02-12-2021,https://collegedunia.com/university/25410-all-india-institute-of-medical-sciences-aiims-patna/courses-fees,1,https://collegedunia.com/university/25410-all-india-institute-of-medical-sciences-aiims-patna/courses-fees,,,,,5,https://www.careers360.com/university/all-india-institute-of-medical-sciences-patna/courses,17,https://www.collegedekho.com/colleges/aiims-patna,59,https://jeemains.in/all-india-institute-of-medical-sciences-patna-25410-about/,28,https://colleges.aglasem.com/all-india-institute-of-medical-sciences-aiims-patna/course-fees,,,,,,,,,,,921,Main_Research_Sheet,390,Fees,,Main_Research_Sheet-part_1
AKTU admission,1,TOP SITE,02-12-2021,https://aktu.ac.in/,2,https://collegedunia.com/university/25941-dr-apj-abdul-kalam-technical-university-aktu-lucknow/admission,,,3,https://www.shiksha.com/university/aktu-dr-a-p-j-abdul-kalam-technical-university-uptu-lucknow-57835/admission,5,https://www.careers360.com/university/dr-apj-abdul-kalam-technical-university-lucknow/admission,,,,,46,https://admission.aglasem.com/uptu-lucknow-admission/,69,https://byjus.com/upsee/upsee-2021-discarded-jee-main-scores-to-be-considered-for-admission-in-aktu/,,,39,https://www.embibe.com/exams/aktu-pg-registration-apee-begins/,,,,,923,Main_Research_Sheet,590,Admission,,Main_Research_Sheet-part_1
AKTU admit card,1,TOP SITE,02-12-2021,https://erp.aktu.ac.in/WebPages/public/examination/printadmitcard.aspx,44,https://collegedunia.com/news/c-25941-aktu-admit-card,,,70,https://www.shiksha.com/mba/upsee-exam-admit-card,27,https://bschool.careers360.com/articles/upsee-mba-admit-card,,,,,23,https://exams.aglasem.com/upsee-2021-admit-card/,,,3,https://www.fresherslive.com/education/aktu-admit-card-101097,11,https://www.embibe.com/exams/aktu-admit-card/,,,,,924,Main_Research_Sheet,33100,Admit_Card,,Main_Research_Sheet-part_1
