,Keyword,Tag,Search Volume,Category,Exam Tag,new_tag
3317,diploma in printing technology,Courses,480,Course,,Courses
3318,diploma in production engineering,Courses,140,Course,,Courses
3319,post graduate diploma in supply chain management,Courses,210,Course,,Courses
3320,B.Pharm + MBA,Courses,210,Course,,Courses
3321,masters in international business (mib),Courses,1600,Course,,Courses
3322,mfa degree,Courses,1600,Course,,Courses
3323,ma public administration,Courses,1900,Course,,Courses
3324,m tech in computer science,Courses,1900,Course,,Courses
3325,ma in english Literature,Courses,2400,Course,,Courses
3326,MBA Logistics,Courses,1600,Course,,Courses
3327,ma in geography,Courses,1300,Course,,Courses
3328,mba travel and tourism,Courses,1300,Course,,Courses
3329,Master of Hotel Management,Courses,1300,Course,,Courses
3330,java certification course,Courses,1300,Course,,Courses
3331,certificate of insurance,Courses,1300,Course,,Courses
3332,ma philosophy,Courses,1000,Course,,Courses
3333,bba marketing,Courses,1600,Course,,Courses
3334,mfsc,Courses,590,Course,,Courses
3335,Bachelor of Veterinary Science,Courses,1000,Course,,Courses
3336,md Dermatology,Courses,880,Course,,Courses
3337,bba hotel management,Courses,1000,Course,,Courses
3338,MFA course,Courses,1000,Course,,Courses
3339,bsc hons chemistry,Courses,1000,Course,,Courses
3340,m tech in cse,Courses,880,Course,,Courses
3341,Private Pilot License,Courses,590,Course,,Courses
3342,ma Social Work,Courses,720,Course,,Courses
3343,Bachelor of Elementary Education,Courses,720,Course,,Courses
3344,Master of Physical Education,Courses,720,Course,,Courses
3345,MA Clinical Psychology,Courses,720,Course,,Courses
3346,Master of Library and Information Science,Courses,720,Course,,Courses
3347,bachelor of hospital management,Courses,720,Course,,Courses
3348,BA Fine Arts,Courses,720,Course,,Courses
3349,m tech food technology,Courses,590,Course,,Courses
3350,bachelor of music,Courses,720,Course,,Courses
3351,ma music,Courses,480,Course,,Courses
3352,ma anthropology,Courses,590,Course,,Courses
3353,c++ certification,Courses,590,Course,,Courses
3354,MBA in Foreign Trade,Courses,480,Course,,Courses
3355,Post graduate diploma in business analytics,Courses,480,Course,,Courses
3356,MS in biotechnology,Courses,480,Course,,Courses
3357,MA Linguistics,Courses,480,Course,,Courses
3358,MBA Real Estate,Courses,590,Course,,Courses
3359,be aeronautical engineering,Courses,480,Course,,Courses
3360,MBA in Energy Management,Courses,390,Course,,Courses
3361,masters in counselling psychology,Courses,390,Counselling,,Courses
3362,Bachelor of Theology,Courses,390,Course,,Courses
3363,mba education,Courses,320,Course,,Courses
3364,BFA Photography,Courses,260,Course,,Courses
3365,BBA Accounting,Courses,480,Course,,Courses
3366,ma psychology subjects,Courses,320,Course,,Courses
3367,Master of Divinity,Courses,320,Course,,Courses
3368,bba management,Courses,320,Course,,Courses
3369,human resources certification,Courses,260,Course,,Courses
3370,ME Mechanical Engineering,Courses,260,Course,,Courses
3371,Master of Theology,Courses,260,Course,,Courses
3372,masters in counseling,Courses,210,Counselling,,Courses
3373,me structural engineering,Courses,320,Course,,Courses
3374,m tech in bioinformatics,Courses,260,Course,,Courses
3375,Phd in Business Administration,Courses,590,Course,,Courses
3376,b.com computer application,Courses,5400,Application,,Courses
3377,phd in electrical engineering,Courses,480,Course,,Courses
3378,M.Sc. Hospital Administration,Courses,210,Course,,Courses
3379,phd public health,Courses,590,Course,,Courses
3380,b tech civil engineering,Courses,2900,Course,,Courses
3381,D.Pharma,Courses,74000,Course,,Courses
3382,phd in civil engineering,Courses,720,Course,,Courses
3383,M.Phil in Chemistry,Courses,260,Course,,Courses
3384,M.Pharm.,Courses,3600,Course,,Courses
3385,Ph.d in social work,Courses,720,Course,,Courses
3386,D.Litt,Courses,1600,Course,,Courses
3387,phd in biochemistry,Courses,480,Course,,Courses
3388,phd in statistics,Courses,590,Course,,Courses
3389,phd in chemical engineering,Courses,260,Course,,Courses
3390,b tech food technology,Courses,4400,Course,,Courses
3391,phd in philosophy,Courses,590,Course,,Courses
3392,M.Ed.,Courses,5400,Course,,Courses
3393,M.Arch,Courses,74000,Course,,Courses
3394,phd in pharmacology,Courses,590,Course,,Courses
3395,M.phil,Courses,18100,Course,,Courses
3396,phd in public administration,Courses,590,Course,,Courses
3397,phd in design,Courses,390,Course,,Courses
3398,md orthopedics,Courses,320,Course,,Courses
3399,Ph.D. in Criminology,Courses,140,Course,,Courses
3400,phd neuroscience,Courses,390,Course,,Courses
3401,phd in biology,Courses,480,Course,,Courses
3402,Diploma in Fashion Design,Courses,5400,Course,,Courses
3403,B.E in mechanical Engineering,Courses,2900,Course,,Courses
3404,B.E Civil Engineering,Courses,1600,Course,,Courses
3405,bsc honours in physics,Courses,1000,Course,,Courses
3406,b tech information technology,Courses,2400,Course,,Courses
3407,m.tech structural engineering,Courses,1000,Course,,Courses
3408,m.tech in mechanical engineering,Courses,880,Course,,Courses
3409,b tech electronics and communication,Courses,720,Course,,Courses
3410,m.tech in electrical engineering,Courses,590,Course,,Courses
3411,m.tech in automobile engineering,Courses,390,Course,,Courses
3412,m.tech in biomedical engineering,Courses,720,Course,,Courses
3413,BA Economics Honours,Courses,2400,Course,,Courses
3414,ma geography,Courses,1300,Course,,Courses
3415,master of public administration,Courses,1600,Course,,Courses
3416,mphil in Psychology,Courses,1600,Course,,Courses
