Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
suresh gyan vihar university,1,TOP SITE,06-12-2021,https://www.gyanvihar.org/,3,https://collegedunia.com/university/25849-suresh-gyan-vihar-university-sgvu-jaipur/courses-fees,,,7,https://www.shiksha.com/university/suresh-gyan-vihar-university-jaipur-24423/courses,23,https://www.careers360.com/university/suresh-gyan-vihar-university-jaipur,20,https://www.collegedekho.com/colleges/gyan-vihar-university,,,70,https://admission.aglasem.com/sgvuee/,,,,,,,,,,,9835,College,9900,,,College-MS
rgipt,1,TOP SITE,06-12-2021,https://www.rgipt.ac.in/,4,https://collegedunia.com/college/14733-rajiv-gandhi-institute-of-petroleum-technology-rgipt-rae-bareli,,,5,https://www.shiksha.com/college/rajiv-gandhi-institute-of-petroleum-technology-uttar-pradesh-other-46857,12,https://www.careers360.com/university/rajiv-gandhi-institute-of-petroleum-technology-amethi,39,https://www.collegedekho.com/colleges/rgipt,31,https://jeemains.in/rajiv-gandhi-institute-of-petroleum-technology-uttar-pradesh-14733-about/,,,,,,,,,,,,,9836,College,9900,,,College-MS
iiit bhopal,1,TOP SITE,06-12-2021,https://www.iiitbhopal.ac.in/,5,https://collegedunia.com/university/59204-indian-institute-of-information-technology-iiit-bhopal,,,3,https://www.shiksha.com/college/iiit-bhopal-indian-institute-of-information-technology-53843,12,https://www.careers360.com/colleges/indian-institute-of-information-technology-bhopal,13,https://www.collegedekho.com/colleges/indian-institute-of-information-technology-bhopal,36,https://jeemains.in/iiit-bhopal-fee-structure/,51,https://colleges.aglasem.com/indian-institute-of-information-technology--iiit-bhopal/home,,,35,https://www.fresherslive.com/iiit-bhopal-indian-institute-of-information-technology-bhopal-recruitment,,,,,,,9837,College,9900,,,College-MS
RIMT University,1,TOP SITE,06-12-2021,https://rimt.ac.in/,2,https://collegedunia.com/university/28173-rimt-university-gobindgarh/courses-fees,,,3,https://www.shiksha.com/university/rimt-university-punjab-other-25191,5,https://www.careers360.com/university/rimt-university-gobindgarh,27,https://www.collegedekho.com/colleges/rimt-iet,,,46,https://colleges.aglasem.com/rimt-university-gobindgarh/home,,,48,https://www.fresherslive.com/education/rimt-university-result-108241,,,,,,,9838,College,9900,,,College-MS
sri dev suman university,1,TOP SITE,06-12-2021,https://www.sdsuv.ac.in/,11,https://collegedunia.com/university/59683-sri-dev-suman-uttarakhand-university-sdsuu-tehri/admission,,,16,https://www.shiksha.com/university/sri-dev-suman-uttarakhand-university-uttarakhand-other-57843,9,https://www.careers360.com/university/sri-dev-suman-uttarakhand-university-tehri/courses,,,,,15,https://admission.aglasem.com/sdsuv-admit-card/,,,35,https://www.fresherslive.com/education/sdsuv-date-sheet-109818,,,,,,,9839,College,9900,,,College-MS
msit,1,TOP SITE,06-12-2021,https://www.msit.in/,4,https://collegedunia.com/college/14199-maharaja-surajmal-institute-of-technology-msit-new-delhi,,,38,https://studyabroad.shiksha.com/usa/universities/northwestern-university/master-of-science-in-information-technology-msit,54,https://www.careers360.com/colleges/maharaja-surajmal-institute-of-technology-delhi/cut-off,,,,,33,https://admission.aglasem.com/msit-admission/,,,83,https://www.fresherslive.com/education/msit-application-form-110252,,,,,,,9841,College,9900,,,College-MS
GRAU,1,TOP SITE,06-12-2021,https://www.graupunjab.org/,3,https://collegedunia.com/university/60422-guru-ravidas-ayurved-university-hoshiarpur,,,,,,,,,,,,,,,,,,,,,,,9842,College,9900,,,College-MS
rie ajmer,1,TOP SITE,06-12-2021,https://rieajmer.raj.nic.in/,3,https://collegedunia.com/college/22147-regional-institute-of-education-rie-ajmer/admission,,,6,https://www.shiksha.com/college/rie-ajmer-regional-institute-of-education-rajasthan-23133,18,https://www.careers360.com/colleges/regional-institute-of-education-ajmer,8,https://www.collegedekho.com/colleges/rie-ajmer,22,https://jeemains.in/regional-institute-of-education-ajmer-22147-admission/,61,https://admission.aglasem.com/rie-cee-2021/,,,46,https://www.fresherslive.com/rie-ajmer-regional-institute-of-education-ajmer-recruitment,,,,,,,9843,College,9900,,,College-MS
mother teresa university,1,TOP SITE,06-12-2021,https://www.motherteresawomenuniv.ac.in/,5,https://collegedunia.com/university/54841-mother-teresa-womens-university-dindigul,,,16,https://www.shiksha.com/university/mother-teresa-women-s-university-mtwu-kodaikanal-25236/courses/mba-pgdm-bc,11,https://www.careers360.com/university/mother-teresa-womens-university-kodaikanal/affiliated-colleges,,,,,77,https://admission.aglasem.com/mother-teresa-university-admission/,,,78,https://www.fresherslive.com/education/mother-teresa-womens-university-result-107838,,,,,,,9844,College,9900,,,College-MS
rk university,1,TOP SITE,06-12-2021,https://rku.ac.in/,2,https://collegedunia.com/university/25505-rk-university-rku-rajkot/courses-fees,,,3,https://www.shiksha.com/university/rk-university-rku-rajkot-38081,13,https://www.careers360.com/university/rk-university-rajkot,5,https://www.collegedekho.com/colleges/school-of-engineering-rk-university,,,,,,,,,,,,,,,9845,College,9900,,,College-MS
