,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
1627,university of waterloo master of data science,9,https://collegedunia.com/canada/college/11-university-of-waterloo-waterloo/master-of-science-msc-data-science-and-artificial-intelligence-203274,,,10,https://studyabroad.shiksha.com/canada/universities/university-of-waterloo/data-science-and-artificial-intelligence-mdsai,,,45,https://www.collegedekho.com/study-abroad/articles/top-master-of-data-science-universities-in-canada/,,,,,,,44,https://leverageedu.com/blog/data-science-colleges-in-canada/,,,17408,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1628,university of waterloo master of data science,9,https://collegedunia.com/canada/college/11-university-of-waterloo-waterloo/master-of-science-msc-data-science-and-artificial-intelligence-203274,,,11,https://studyabroad.shiksha.com/canada/universities/university-of-waterloo/data-science-and-artificial-intelligence-mdsai,,,45,https://www.collegedekho.com/study-abroad/articles/top-master-of-data-science-universities-in-canada/,,,,,,,44,https://leverageedu.com/blog/data-science-colleges-in-canada/,,,17408,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1629,university of waterloo master of data science,9,https://collegedunia.com/canada/college/11-university-of-waterloo-waterloo/master-of-science-msc-data-science-and-artificial-intelligence-203274,,,12,https://studyabroad.shiksha.com/canada/universities/university-of-waterloo/data-science-mmath,,,45,https://www.collegedekho.com/study-abroad/articles/top-master-of-data-science-universities-in-canada/,,,,,,,44,https://leverageedu.com/blog/data-science-colleges-in-canada/,,,17408,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1630,university of waterloo master of management science,28,https://collegedunia.com/canada/college/11-university-of-waterloo-waterloo,,,7,https://studyabroad.shiksha.com/canada/universities/university-of-waterloo/master-of-management-science,,,33,https://www.collegedekho.com/canada/university-of-waterloo/,,,,,,,,,,,17409,Study_Abroad,20,Single_Course_Page,,Study_Abroad-Single_Course_Page
1631,university of western australia master of social work,8,https://collegedunia.com/australia/college/615-university-of-western-australia-perth/master-of-social-work-msw-140510,,,7,https://studyabroad.shiksha.com/australia/universities/the-university-of-western-australia/master-of-social-work,,,,,,,,,,,,,,,17410,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1632,university of westminster master of architecture,17,https://collegedunia.com/uk/college/851-university-of-westminster-london/master-of-architecture-march-166196,,,9,https://studyabroad.shiksha.com/uk/universities/university-of-westminster/master-of-architecture-riba-part-2,,,77,https://www.collegedekho.com/united-kingdom/universities-m-arch/,,,,,,,,,,,17411,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1633,university of windsor bachelor of computer science,8,https://collegedunia.com/canada/college/12-university-of-windsor-windsor/bachelor-of-science-bsc-computer-science-software-engineering-1380,,,5,https://studyabroad.shiksha.com/canada/universities/university-of-windsor/bachelor-of-computer-science,,,26,https://www.collegedekho.com/canada/university-of-windsor/course-fees/,,,,,,,,,16,https://admission.buddy4study.com/course/canada-university-of-windsor-windsor-canada-1535/bachelors-degree-bachelor-of-computer-science-17310,17412,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1634,university of windsor bachelor of computer science,8,https://collegedunia.com/canada/college/12-university-of-windsor-windsor/bachelor-of-science-bsc-computer-science-software-engineering-1380,,,6,https://studyabroad.shiksha.com/canada/universities/university-of-windsor/bachelor-of-computer-science,,,26,https://www.collegedekho.com/canada/university-of-windsor/course-fees/,,,,,,,,,16,https://admission.buddy4study.com/course/canada-university-of-windsor-windsor-canada-1535/bachelors-degree-bachelor-of-computer-science-17310,17412,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1635,university of windsor bachelor of computer science,8,https://collegedunia.com/canada/college/12-university-of-windsor-windsor/bachelor-of-science-bsc-computer-science-software-engineering-1380,,,7,https://studyabroad.shiksha.com/canada/universities/university-of-windsor/bachelor-of-computer-science-honours,,,26,https://www.collegedekho.com/canada/university-of-windsor/course-fees/,,,,,,,,,16,https://admission.buddy4study.com/course/canada-university-of-windsor-windsor-canada-1535/bachelors-degree-bachelor-of-computer-science-17310,17412,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1636,university of windsor bachelor of computer science,9,https://collegedunia.com/canada/college/12-university-of-windsor-windsor/bachelor-of-science-bsc-computer-science-software-engineering-1380,,,5,https://studyabroad.shiksha.com/canada/universities/university-of-windsor/bachelor-of-computer-science,,,26,https://www.collegedekho.com/canada/university-of-windsor/course-fees/,,,,,,,,,16,https://admission.buddy4study.com/course/canada-university-of-windsor-windsor-canada-1535/bachelors-degree-bachelor-of-computer-science-17310,17412,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
1637,university of windsor bachelor of computer science,9,https://collegedunia.com/canada/college/12-university-of-windsor-windsor/bachelor-of-science-bsc-computer-science-software-engineering-1380,,,6,https://studyabroad.shiksha.com/canada/universities/university-of-windsor/bachelor-of-computer-science,,,26,https://www.collegedekho.com/canada/university-of-windsor/course-fees/,,,,,,,,,16,https://admission.buddy4study.com/course/canada-university-of-windsor-windsor-canada-1535/bachelors-degree-bachelor-of-computer-science-17310,17412,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
