,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
10,drdo recruitment,46,https://collegedunia.com/news/e-60-drdo-recruitment-through-gate,51,https://prepp.in/news/e-815-drdo-recruitment-2021-notification-released-for-116-apprentice-posts-check-at-drdogovin,,,72,https://engineering.careers360.com/articles/drdo-recruitment-through-gate,,,,,,,21,https://www.fresherslive.com/drdo-defence-research-and-development-organisation-recruitment,49,https://www.embibe.com/exams/drdo-mts-recruitment/,,,,,6617,Prepp,18100,Recruitment,,Prepp-C2
11,sociology optional syllabus,91,https://collegedunia.com/courses/bachelor-of-arts-ba-hons-sociology/syllabus,8,https://prepp.in/news/e-492-upsc-sociology-optional-syllabus-for-ias-upsc-cse-mains-exam,,,24,https://competition.careers360.com/articles/upsc-sociology-syllabus,,,,,1,https://byjus.com/free-ias-prep/ias-sociology-syllabus/,,,,,41,https://leverageedu.com/blog/ma-sociology-syllabus/,,,6716,Prepp,6600,Syllabus,,Prepp-C2
12,cse syllabus,12,https://collegedunia.com/courses/bachelor-of-science-bsc-computer-science/syllabus,66,https://prepp.in/ias-exam-exam/prelims-syllabus,4,https://www.shiksha.com/engineering/computer-science-engineering-chp,26,https://engineering.careers360.com/articles/gate-syllabus,,,,,6,https://byjus.com/ias/upsc-syllabus/,,,,,24,https://leverageedu.com/blog/bsc-computer-science-syllabus/,,,6759,Prepp,5400,Syllabus,,Prepp-C2
13,drdo vacancy,48,https://collegedunia.com/news/e-60-drdo-recruitment-through-gate,84,https://prepp.in/news/e-815-drdo-recruitment-2021-notification-released-for-116-apprentice-posts-check-at-drdogovin,,,96,https://engineering.careers360.com/articles/drdo-recruitment-through-gate,,,,,,,11,https://www.fresherslive.com/drdo-defence-research-and-development-organisation-recruitment,95,https://www.embibe.com/exams/drdo-recruitment/,,,,,6824,Prepp,4400,Vacancy,,Prepp-C2
14,rcfl recruitment,57,https://collegedunia.com/news/e-60-rcfl-recruitment-through-gate,,,,,,,,,92,https://career.aglasem.com/rcfl-recruitment/,,,8,https://www.fresherslive.com/rcf-rashtriya-chemicals-and-fertilizers-limited-recruitment,,,,,,,6852,Prepp,1300,Recruitment,,Prepp-C2
15,ssc result date,47,https://collegedunia.com/exams/maharashtra-class-x-board/results,41,https://prepp.in/ssc-cgl-exam/results,22,https://www.shiksha.com/boards/maharashtra-ssc-board-results,8,https://news.careers360.com/ssc-cgl-result-2021-date-announced-at-sscnicin-check-other-ssc-result-dates-here,,,85,https://boardexam.aglasem.com/ap-ssc-result-2021/,7,https://byjus.com/ssc-exams/ssc-results/,71,https://www.fresherslive.com/competitive-exams/ssc-result-103150,57,https://www.embibe.com/exams/ssc-cgl-result/,,,,,6888,Prepp,880,Result,,Prepp-C2
16,ies salary,18,https://collegedunia.com/qna/question/4949-what-is-the-salary-of-an-ies-officer-in-the-indian-railways,1,https://prepp.in/ies-exam/salary,36,https://www.shiksha.com/exams/ies-exam,4,https://competition.careers360.com/articles/ese-salary,,,,,,,,,2,https://www.embibe.com/exams/ies-salary/,68,https://leverageedu.com/blog/ies-syllabus/,,,6898,Prepp,6600,Salary,,Prepp-C2
17,ntpc recruitment,101,https://collegedunia.com/news/e-60-ntpc-recruitment-through-gate-ntpc-cut-off,,,41,https://www.shiksha.com/exams/rrb-ntpc-exam-recruitment,81,https://engineering.careers360.com/articles/ntpc-recruitment-through-gate,87,https://www.collegedekho.com/articles/ntpc-recruitment-clat-scores/,,,,,73,https://www.fresherslive.com/ntpc-national-thermal-power-corporation-recruitment,96,https://www.embibe.com/exams/rrb-ntpc-recruitment/,,,,,7030,Prepp,27100,Recruitment,,Prepp-C2
18,pstcl recruitment,24,https://collegedunia.com/news/e-60-pstcl-recruitment-through-gate-2017,,,,,,,,,,,,,7,https://www.fresherslive.com/pstcl-punjab-state-transmission-corporation-limited-recruitment,,,,,,,7033,Prepp,12100,Recruitment,,Prepp-C2
19,NTSE results,94,https://collegedunia.com/exams/neet,14,https://prepp.in/ntse-exam/results,1,https://www.shiksha.com/exams/ntse-exam-results,3,https://school.careers360.com/articles/ntse-result,,,5,https://schools.aglasem.com/292,,,49,https://www.fresherslive.com/education/ntse-stage-2-result-110650,34,https://www.embibe.com/exams/ntse-result/,,,67,https://www.buddy4study.com/,7116,Prepp,12100,Result,,Prepp-C2
20,haryana police previous year paper,50,https://images.static-collegedunia.com/public/image/1241e38d753b795809baf1a9b1e7bfe0.pdf,10,https://prepp.in/haryana-police-exam/practice-papers,,,,,,,,,,,,,68,https://www.embibe.com/exams/haryana-police-si-predicted-question-paper/,,,,,7195,Prepp,1900,Question_Paper,,Prepp-C2
21,iocl salary,38,https://collegedunia.com/qna/question/4373-what-is-the-starting-package-in-iocl-after-the-gate,1,https://prepp.in/iocl-recruitment-exam/salary,,,41,https://engineering.careers360.com/articles/iocl-recruitment-through-gate,51,https://www.collegedekho.com/articles/iocl-recruitment-through-gate/,,,,,58,https://www.fresherslive.com/iocl-indian-oil-corporation-limited-recruitment,,,,,,,7294,Prepp,1000,Salary,,Prepp-C2
22,BSPHCL recruitment,28,https://collegedunia.com/news/e-60-bspcl-psu-recruitment-through-gate,3,https://prepp.in/bsphcl-exam,,,75,https://www.careers360.com/question-can-we-expect-bsphcl-recruitment-through-gate-2020,,,,,,,14,https://www.fresherslive.com/bsphcl-bihar-state-power-holding-company-limited-recruitment,,,,,,,7331,Prepp,390,Recruitment,,Prepp-C2
23,UPSC Geoscientist Salary,71,https://collegedunia.com/courses/bachelor-of-science-bsc-geology/career-as-a-geologist,1,https://prepp.in/upsc-geo-scientist-exam/salary,,,3,https://competition.careers360.com/articles/upsc-geologist-salary,28,https://www.collegedekho.com/careers/geochemist,,,,,77,https://www.fresherslive.com/upsc-union-public-service-commission-recruitment,,,,,,,7410,Prepp,110,Salary,,Prepp-C2
24,hp police previous year question paper,8,https://images.static-collegedunia.com/public/image/0b48c2d5f435a96c861472d3f021dadd.pdf,4,https://prepp.in/hp-police-exam/practice-papers,,,,,,,,,,,,,,,,,,,7467,Prepp,260,Question_Paper,,Prepp-C2
25,ies officer salary,16,https://collegedunia.com/qna/question/4949-what-is-the-salary-of-an-ies-officer-in-the-indian-railways,1,https://prepp.in/ies-exam/salary,60,https://www.shiksha.com/exams/ies-exam,13,https://competition.careers360.com/articles/ese-salary,,,,,43,https://byjus.com/free-ias-prep/indian-engineering-services-versus-indian-civil-services/,,,2,https://www.embibe.com/exams/ies-salary/,,,,,7555,Prepp,3600,Salary,,Prepp-C2
26,civil engineering salary in india,18,https://collegedunia.com/courses/bachelor-of-technology-btech-civil-engineering/career-options-and-jobs,61,https://prepp.in/ies-exam/salary,56,https://www.shiksha.com/b-tech/articles/career-in-civil-engineering-scope-courses-jobs-and-salary-blogId-23683,19,https://www.careers360.com/careers/civil-engineer,12,https://www.collegedekho.com/careers/civil-engineer,,,75,https://byjus.com/rrb-exams/rrb-je-salary/,,,35,https://www.embibe.com/exams/ies-salary/,38,https://leverageedu.com/blog/hi/civil-engineering-in-hindi/,,,7614,Prepp,5400,Salary,,Prepp-C2
27,geography optional syllabus,83,https://collegedunia.com/courses/master-of-science-msc-geography/syllabus,23,https://prepp.in/news/e-492-ias-upsc-cse-mains-preparation-strategy-for-geography-optional,55,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-syllabus-indian-and-world-geography-blogId-54905,28,https://competition.careers360.com/articles/upsc-geography-syllabus,,,,,1,https://byjus.com/free-ias-prep/syllabus-geography-ias-exam/,,,,,46,https://leverageedu.com/blog/geography-for-upsc/,,,7658,Prepp,4400,Syllabus,,Prepp-C2
28,geography optional syllabus,83,https://collegedunia.com/courses/master-of-science-msc-geography/syllabus,23,https://prepp.in/news/e-492-ias-upsc-cse-mains-preparation-strategy-for-geography-optional,55,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-syllabus-indian-and-world-geography-blogId-54905,28,https://competition.careers360.com/articles/upsc-geography-syllabus,,,,,2,https://byjus.com/free-ias-prep/syllabus-geography-ias-exam/,,,,,46,https://leverageedu.com/blog/geography-for-upsc/,,,7658,Prepp,4400,Syllabus,,Prepp-C2
29,geography optional syllabus,83,https://collegedunia.com/courses/master-of-science-msc-geography/syllabus,23,https://prepp.in/news/e-492-ias-upsc-cse-mains-preparation-strategy-for-geography-optional,55,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-syllabus-indian-and-world-geography-blogId-54905,28,https://competition.careers360.com/articles/upsc-geography-syllabus,,,,,3,https://byjus.com/free-ias-prep/ias-geography-syllabus/,,,,,46,https://leverageedu.com/blog/geography-for-upsc/,,,7658,Prepp,4400,Syllabus,,Prepp-C2
30,primary teacher salary in up,74,https://collegedunia.com/courses/diploma-in-elementary-education-deled/career-options-and-jobs,4,https://prepp.in/uptet-exam/salary,70,https://www.shiksha.com/exams/ctet-exam-salary,,,,,,,,,,,14,https://www.embibe.com/exams/uptet-salary/,,,,,7761,Prepp,4400,Salary,,Prepp-C2
31,ibps so syllabus,59,https://collegedunia.com/qna/question/5024-what-is-the-syllabus-for-ibps-so-exam,11,https://prepp.in/ibps-so-exam/exam-pattern,16,https://www.shiksha.com/exams/ibps-so-exam-syllabus,28,https://competition.careers360.com/articles/ibps-so,67,https://www.collegedekho.com/exam/ibps-so/syllabus,,,4,https://byjus.com/bank-exam/ibps-so-syllabus/,,,14,https://www.embibe.com/exams/ibps-specialist-officer-syllabus/,,,76,https://exam.buddy4study.com/ibps-so-preparation,7785,Prepp,3600,Syllabus,,Prepp-C2
32,ibps so syllabus,59,https://collegedunia.com/qna/question/5024-what-is-the-syllabus-for-ibps-so-exam,12,https://prepp.in/ibps-so-exam/exam-pattern,16,https://www.shiksha.com/exams/ibps-so-exam-syllabus,28,https://competition.careers360.com/articles/ibps-so,67,https://www.collegedekho.com/exam/ibps-so/syllabus,,,4,https://byjus.com/bank-exam/ibps-so-syllabus/,,,14,https://www.embibe.com/exams/ibps-specialist-officer-syllabus/,,,76,https://exam.buddy4study.com/ibps-so-preparation,7785,Prepp,3600,Syllabus,,Prepp-C2
33,ibps so syllabus,59,https://collegedunia.com/qna/question/5024-what-is-the-syllabus-for-ibps-so-exam,13,https://prepp.in/ibps-so-exam/syllabus,16,https://www.shiksha.com/exams/ibps-so-exam-syllabus,28,https://competition.careers360.com/articles/ibps-so,67,https://www.collegedekho.com/exam/ibps-so/syllabus,,,4,https://byjus.com/bank-exam/ibps-so-syllabus/,,,14,https://www.embibe.com/exams/ibps-specialist-officer-syllabus/,,,76,https://exam.buddy4study.com/ibps-so-preparation,7785,Prepp,3600,Syllabus,,Prepp-C2
34,government teacher salary,46,https://collegedunia.com/courses/diploma-in-elementary-education-deled/career-options-and-jobs,14,https://prepp.in/uptet-exam/salary,47,https://www.shiksha.com/exams/ctet-exam-salary,,,,,,,,,,,,,,,,,7909,Prepp,4400,Salary,,Prepp-C2
35,upsc syllabus in marathi,96,https://collegedunia.com/exams/neet,5,https://prepp.in/news/e-492-ias-upsc-cse-mains-marathi-syllabus,16,https://www.shiksha.com/exams/ias-exam-syllabus,44,https://www.careers360.com/question-upsc-vs-mpsc-syllabus-different-in-marathi,,,,,8,https://byjus.com/free-ias-prep/marathi-literature-syllabus/,,,,,72,https://leverageedu.com/blog/mpsc-syllabus/,,,8155,Prepp,1900,Syllabus,,Prepp-C2
36,public administration syllabus,23,https://collegedunia.com/courses/master-of-arts-ma-public-administration/syllabus,76,https://prepp.in/news/e-492-ias-upsc-cse-mains-preparation-strategy-for-public-administration-optional,,,26,https://competition.careers360.com/articles/upsc-public-administration-syllabus,36,https://static.collegedekho.com/media/django-summernote/2019-12-17/7d5c9174-3809-4969-950e-b33f98b320f1.pdf,,,1,https://byjus.com/free-ias-prep/ias-public-administration-syllabus/,,,,,51,https://leverageedu.com/blog/public-administration-syllabus-for-upsc/,,,8219,Prepp,2900,Syllabus,,Prepp-C2
37,hpcl recruitment,36,https://collegedunia.com/news/e-60-hpcl-recruitment-through-gate,,,75,https://www.shiksha.com/engineering/articles/hpcl-recruitment-through-gate-2021-blogId-29005,,,,,,,,,22,https://www.fresherslive.com/hpcl-hindustan-petroleum-corporation-limited-recruitment,,,,,,,8271,Prepp,27100,Recruitment,,Prepp-C2
38,psir syllabus,73,https://collegedunia.com/courses/phd-political-science,9,https://prepp.in/news/e-492-ias-upsc-cse-political-science-optional-syllabus,,,74,https://university.careers360.com/articles/jnu-syllabus,61,https://www.collegedekho.com/exam/jnuee/syllabus,,,1,https://byjus.com/free-ias-prep/ias-political-science-and-international-relations-syllabus/,,,,,,,,,8289,Prepp,2900,Syllabus,,Prepp-C2
39,ssc maths syllabus,86,https://collegedunia.com/exams/apbe/syllabus,22,https://prepp.in/ssc-chsl-exam/syllabus,27,https://www.shiksha.com/exams/ssc-gd-exam-syllabus,25,https://school.careers360.com/articles/ap-ssc-syllabus,,,,,6,https://byjus.com/ssc-exams/ssc-exam-pattern/,59,https://www.fresherslive.com/education/maharashtra-ssc-syllabus-109940,40,https://www.embibe.com/exams/ssc-chsl-syllabus/,96,https://leverageedu.com/blog/maths-for-competitive-exams/,99,https://exam.buddy4study.com/ssc-chsl-syllabus,8371,Prepp,2900,Syllabus,,Prepp-C2
40,ssc maths syllabus,86,https://collegedunia.com/exams/apbe/syllabus,22,https://prepp.in/ssc-chsl-exam/syllabus,27,https://www.shiksha.com/exams/ssc-gd-exam-syllabus,25,https://school.careers360.com/articles/ap-ssc-syllabus,,,,,7,https://byjus.com/ssc-exams/ssc-exam-pattern/,59,https://www.fresherslive.com/education/maharashtra-ssc-syllabus-109940,40,https://www.embibe.com/exams/ssc-chsl-syllabus/,96,https://leverageedu.com/blog/maths-for-competitive-exams/,99,https://exam.buddy4study.com/ssc-chsl-syllabus,8371,Prepp,2900,Syllabus,,Prepp-C2
41,ssc maths syllabus,86,https://collegedunia.com/exams/apbe/syllabus,22,https://prepp.in/ssc-chsl-exam/syllabus,27,https://www.shiksha.com/exams/ssc-gd-exam-syllabus,25,https://school.careers360.com/articles/ap-ssc-syllabus,,,,,8,https://byjus.com/ssc-cgl-syllabus/,59,https://www.fresherslive.com/education/maharashtra-ssc-syllabus-109940,40,https://www.embibe.com/exams/ssc-chsl-syllabus/,96,https://leverageedu.com/blog/maths-for-competitive-exams/,99,https://exam.buddy4study.com/ssc-chsl-syllabus,8371,Prepp,2900,Syllabus,,Prepp-C2
42,indian air force pilot salary,58,https://collegedunia.com/courses/private-pilot-license/types-of-pilot,12,https://prepp.in/afcat-exam/salary,22,https://www.shiksha.com/exams/afcat-exam-salary,15,https://www.careers360.com/careers/indian-airforce-airman,10,https://www.collegedekho.com/careers/pilot,,,18,https://byjus.com/govt-exams/afcat-salary/,86,https://www.fresherslive.com/iaf-indian-air-force-recruitment,26,https://www.embibe.com/exams/join-indian-air-force/,59,https://leverageedu.com/blog/how-to-become-a-pilot-after-12th/,,,8374,Prepp,3600,Salary,,Prepp-C2
43,pet syllabus,30,https://collegedunia.com/exams/bhu-pet/exam-pattern,27,https://prepp.in/upsssc-exam/exam-pattern,10,https://www.shiksha.com/b-tech/cg-pet-exam-syllabus,8,https://engineering.careers360.com/articles/cg-pet-exam-pattern-syllabus,53,https://www.collegedekho.com/exam/cg-pet/syllabus,39,https://career.aglasem.com/upsssc-pet-syllabus/,,,29,https://www.fresherslive.com/education/cg-pet-syllabus-101317,,,,,,,8391,Prepp,27100,Syllabus,,Prepp-C2
44,assistant loco pilot salary,17,https://collegedunia.com/courses/diploma-in-electronics/loco-pilot-salary-in-india,1,https://prepp.in/rrb-alp-exam/salary,5,https://www.shiksha.com/exams/rrb-alp-exam-salary,13,https://www.careers360.com/careers/loco-pilot,11,https://www.collegedekho.com/careers/loco-pilot,101,https://career.aglasem.com/rrb-alp-technician/,3,https://byjus.com/rrb-exams/rrb-alp-salary/,,,12,https://www.embibe.com/exams/rrb-alp-salary/,39,https://leverageedu.com/blog/loco-pilot/,,,8507,Prepp,3600,Salary,,Prepp-C2
45,assistant loco pilot salary,17,https://collegedunia.com/courses/diploma-in-electronics/loco-pilot-salary-in-india,2,https://prepp.in/rrb-alp-exam/salary,5,https://www.shiksha.com/exams/rrb-alp-exam-salary,13,https://www.careers360.com/careers/loco-pilot,11,https://www.collegedekho.com/careers/loco-pilot,101,https://career.aglasem.com/rrb-alp-technician/,3,https://byjus.com/rrb-exams/rrb-alp-salary/,,,12,https://www.embibe.com/exams/rrb-alp-salary/,39,https://leverageedu.com/blog/loco-pilot/,,,8507,Prepp,3600,Salary,,Prepp-C2
46,psir optional syllabus,83,https://collegedunia.com/courses/master-of-arts-ma-political-science/syllabus,7,https://prepp.in/news/e-492-ias-upsc-cse-political-science-optional-syllabus,,,57,https://competition.careers360.com/articles/upsc-political-science-syllabus,,,,,2,https://byjus.com/free-ias-prep/ias-political-science-and-international-relations-syllabus/,,,,,,,,,8719,Prepp,3600,Syllabus,,Prepp-C2
47,civils syllabus,84,https://collegedunia.com/courses/bachelor-of-technology-btech-civil-engineering,15,https://prepp.in/ias-exam-exam/prelims-syllabus,13,https://www.shiksha.com/exams/ias-exam-syllabus,35,https://competition.careers360.com/articles/upsc-ias-syllabus,,,,,4,https://byjus.com/ias/upsc-syllabus/,,,63,https://www.embibe.com/exams/upsc-syllabus/,,,,,8790,Prepp,1900,Syllabus,,Prepp-C2
48,loco pilot salary in india,9,https://collegedunia.com/courses/diploma-in-electronics/loco-pilot-salary-in-india,6,https://prepp.in/rrb-alp-exam/salary,15,https://www.shiksha.com/exams/rrb-alp-exam-salary,7,https://www.careers360.com/careers/loco-pilot,10,https://www.collegedekho.com/careers/loco-pilot,76,https://hindi.aglasem.com/loco-pilot-salary-hindi/,13,https://byjus.com/rrb-exams/rrb-alp-salary/,,,26,https://www.embibe.com/exams/rrb-alp-salary/,20,https://leverageedu.com/blog/loco-pilot/,,,8821,Prepp,2900,Salary,,Prepp-C2
49,rites recruitment,27,https://collegedunia.com/news/e-60-rites-recruitment-through-gate-2017,8,https://prepp.in/rites-recruitment-exam,,,53,https://engineering.careers360.com/articles/rites-recruitment-through-gate,,,,,,,5,https://www.fresherslive.com/rites-limited-rail-india-technical-and-economic-service-recruitment,,,,,,,8888,Prepp,4400,Recruitment,,Prepp-C2
50,data entry operator salary,52,https://collegedunia.com/courses/data-entry-operator,,,,,21,https://www.careers360.com/careers/data-entry-operator,17,https://www.collegedekho.com/careers/data-entry-operator,,,,,45,https://www.fresherslive.com/search-jobs/role/data-entry-operator-jobs,43,https://www.embibe.com/exams/ssc-chsl-data-entry-operator/,,,,,9007,Prepp,2900,Salary,,Prepp-C2
51,upsc syllabus,,,26,https://prepp.in/ias-exam-exam/prelims-syllabus,34,https://www.shiksha.com/exams/ias-exam-syllabus,16,https://competition.careers360.com/articles/upsc-ias-syllabus,,,,,6,https://byjus.com/ias/upsc-syllabus/,,,68,https://www.embibe.com/exams/upsc-syllabus-ias/,39,https://leverageedu.com/blog/hi/upsc-syllabus-in-hindi/,,,5585,Prepp,301000,Syllabus,,Prepp-C2
52,education recruitment board,,,95,https://prepp.in/news/e-487-punjab-ett-recruitment-2021-apply-for-6635-vacancies-for-elementary-teacher,,,,,,,,,,,,,93,https://www.embibe.com/exams/punjab-teacher-recruitment/,,,,,5629,Prepp,165000,Recruitment,,Prepp-C2
53,ssc cgl syllabus,,,5,https://prepp.in/ssc-cgl-exam/syllabus,33,https://www.shiksha.com/exams/ssc-cgl-exam-pattern,8,https://competition.careers360.com/articles/ssc-cgl-syllabus,53,https://www.collegedekho.com/exam/ssc-cgl/syllabus,,,3,https://byjus.com/ssc-cgl-syllabus/,,,20,https://www.embibe.com/exams/ssc-cgl-syllabus/,,,98,https://exam.buddy4study.com/ssc-cgl-syllabus,5641,Prepp,110000,Syllabus,,Prepp-C2
54,ssc cgl syllabus,,,5,https://prepp.in/ssc-cgl-exam/syllabus,34,https://www.shiksha.com/exams/ssc-cgl-exam-pattern,8,https://competition.careers360.com/articles/ssc-cgl-syllabus,53,https://www.collegedekho.com/exam/ssc-cgl/syllabus,,,3,https://byjus.com/ssc-cgl-syllabus/,,,20,https://www.embibe.com/exams/ssc-cgl-syllabus/,,,98,https://exam.buddy4study.com/ssc-cgl-syllabus,5641,Prepp,110000,Syllabus,,Prepp-C2
55,ssc cgl syllabus,,,5,https://prepp.in/ssc-cgl-exam/syllabus,35,https://www.shiksha.com/exams/ssc-cgl-exam-syllabus,8,https://competition.careers360.com/articles/ssc-cgl-syllabus,53,https://www.collegedekho.com/exam/ssc-cgl/syllabus,,,3,https://byjus.com/ssc-cgl-syllabus/,,,20,https://www.embibe.com/exams/ssc-cgl-syllabus/,,,98,https://exam.buddy4study.com/ssc-cgl-syllabus,5641,Prepp,110000,Syllabus,,Prepp-C2
56,ias salary,,,9,https://prepp.in/ias-exam-exam/salary,22,https://www.shiksha.com/exams/ias-exam-salary,6,https://competition.careers360.com/articles/ias-salary,19,https://www.collegedekho.com/careers/ias-officer,,,1,https://byjus.com/free-ias-prep/ias-salary/,,,8,https://www.embibe.com/exams/upsc-ias-salary/,,,,,5644,Prepp,90500,Salary,,Prepp-C2
57,sbi cleark result,,,24,https://prepp.in/news/e-699-sbi-clerk-mains-result-2021-to-release,5,https://www.shiksha.com/exams/sbi-clerk-exam-results,9,https://competition.careers360.com/articles/sbi-clerk-result,,,74,https://hindi.aglasem.com/sbi-clerk-result-hindi/,22,https://byjus.com/bank-exam/sbi-clerk-result/,49,https://www.fresherslive.com/competitive-exams/sbi-result-107618,17,https://www.embibe.com/exams/sbi-clerk-result/,,,70,https://exam.buddy4study.com/sbi-clerk-result,5647,Prepp,110000,Result,,Prepp-C2
58,sbi cleark result,,,24,https://prepp.in/news/e-699-sbi-clerk-mains-result-2021-to-release,5,https://www.shiksha.com/exams/sbi-clerk-exam-results,10,https://competition.careers360.com/articles/sbi-clerk-result,,,74,https://hindi.aglasem.com/sbi-clerk-result-hindi/,22,https://byjus.com/bank-exam/sbi-clerk-result/,49,https://www.fresherslive.com/competitive-exams/sbi-result-107618,17,https://www.embibe.com/exams/sbi-clerk-result/,,,70,https://exam.buddy4study.com/sbi-clerk-result,5647,Prepp,110000,Result,,Prepp-C2
