,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
0,ignou,17,https://collegedunia.com/university/25451-indira-gandhi-national-open-university-ignou-new-delhi,,,24,https://www.shiksha.com/university/ignou-indira-gandhi-national-open-university-delhi-3030,20,https://university.careers360.com/articles/ignou-registration,,,,,,,,,,,,,,,,,9257,College,2740000,,,College-HS
1,pkitm,1,https://collegedunia.com/college/58719-pk-institute-of-technology-and-management-pkitm-mathura,,,,,65,https://www.careers360.com/colleges/pk-institute-of-technology-and-management-mathura,3,https://www.collegedekho.com/colleges/pk-institute-of-technology-management,,,,,,,,,,,,,,,9258,College,1830000,,,College-HS
2,rgpv,7,https://collegedunia.com/university/25681-rajiv-gandhi-proudyogiki-vishwavidyalaya-rgpv-bhopal,,,10,https://www.shiksha.com/university/rgpv-rajiv-gandhi-proudyogiki-vishwavidyalaya-bhopal-51542,26,https://www.careers360.com/university/rajiv-gandhi-proudyogiki-vishwavidyalaya-bhopal,,,,,87,https://admission.aglasem.com/institutes/madhya-pradesh-colleges-universities/,,,,,,,,,,,9259,College,550000,,,College-HS
3,aktu,6,https://collegedunia.com/university/25941-dr-apj-abdul-kalam-technical-university-aktu-lucknow,,,11,https://www.shiksha.com/university/aktu-dr-a-p-j-abdul-kalam-technical-university-uptu-lucknow-57835,20,https://www.careers360.com/university/dr-apj-abdul-kalam-technical-university-lucknow/admission,57,https://www.collegedekho.com/university/aktu,,,38,https://colleges.aglasem.com/dr-apj-abdul-kalam-technical-university-aktu-lucknow/home,,,,,28,https://www.embibe.com/exams/aktu-result/,,,77,https://www.buddy4study.com/article/up-scholarship,9260,College,550000,,,College-HS
4,calicut university,22,https://collegedunia.com/university/25654-calicut-university-cu-calicut,,,11,https://www.shiksha.com/university/calicut-university-51534,40,https://www.careers360.com/university/university-of-calicut-malappuram/courses,,,,,,,,,,,,,,,,,9261,College,550000,,,College-HS
5,lnmu,20,https://collegedunia.com/university/25413-lalit-narayan-mithila-university-lnmu-darbhanga/courses-fees,,,23,https://www.shiksha.com/university/lnmu-lalit-narayan-mithila-university-bihar-other-20508,57,https://www.careers360.com/university/lalit-narayan-mithila-university-darbhanga/courses,,,,,55,https://colleges.aglasem.com/lalit-narayan-mithila-university-lnmu-darbhanga/admission-process,,,48,https://www.fresherslive.com/education/lnmu-admit-card-106531,54,https://www.embibe.com/exams/lnmu-admit-card/,,,,,9262,College,550000,,,College-HS
6,lnmu,21,https://collegedunia.com/university/25413-lalit-narayan-mithila-university-lnmu-darbhanga/courses-fees,,,23,https://www.shiksha.com/university/lnmu-lalit-narayan-mithila-university-bihar-other-20508,57,https://www.careers360.com/university/lalit-narayan-mithila-university-darbhanga/courses,,,,,55,https://colleges.aglasem.com/lalit-narayan-mithila-university-lnmu-darbhanga/admission-process,,,48,https://www.fresherslive.com/education/lnmu-admit-card-106531,54,https://www.embibe.com/exams/lnmu-admit-card/,,,,,9262,College,550000,,,College-HS
7,lnmu,22,https://collegedunia.com/university/25413-lalit-narayan-mithila-university-lnmu-darbhanga/placement,,,23,https://www.shiksha.com/university/lnmu-lalit-narayan-mithila-university-bihar-other-20508,57,https://www.careers360.com/university/lalit-narayan-mithila-university-darbhanga/courses,,,,,55,https://colleges.aglasem.com/lalit-narayan-mithila-university-lnmu-darbhanga/admission-process,,,48,https://www.fresherslive.com/education/lnmu-admit-card-106531,54,https://www.embibe.com/exams/lnmu-admit-card/,,,,,9262,College,550000,,,College-HS
8,Gujarat University,14,https://collegedunia.com/university/25491-gujarat-university-gu-ahmedabad,,,20,https://www.shiksha.com/university/gujarat-university-ahmedabad-29851,66,https://www.careers360.com/university/gujarat-university-ahmedabad/affiliated-colleges,,,,,,,,,,,,,,,,,9263,College,550000,,,College-HS
9,mjpru,21,https://collegedunia.com/msc/uttar-pradesh/mahatma-jyotiba-phule-rohilkhand-university-mjpru-affiliated-colleges,,,20,https://www.shiksha.com/university/mahatma-jyotiba-phule-rohilkhand-university-bareilly-20593,19,https://www.careers360.com/university/mahatma-jyotiba-phule-rohilkhand-university-bareilly/courses,24,https://www.collegedekho.com/colleges/mjp-rohilkhand-university,71,https://jeemains.in/mahatma-jyotiba-phule-rohilkhand-university-bareilly-25955-about/,,,,,78,https://www.fresherslive.com/education/mjp-rohilkhand-university-entrance-test-103978,22,https://www.embibe.com/exams/mjpru-result/,,,,,9264,College,450000,,,College-HS
