Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
ksp,1,TOP SITE,02-12-2021,http://rec21.ksp-online.in/,,,11,https://prepp.in/karnataka-police-exam/karnataka-police-2022,,,,,,,,,,,25,https://www.fresherslive.com/competitive-exams/ksp-result-103674,33,https://www.embibe.com/exams/ksp-recruitment/,,,,,5571,Prepp,550000,Overview,,Prepp-C1
bpsc,1,TOP SITE,02-12-2021,https://www.bpsc.bih.nic.in/,,,27,https://prepp.in/bpsc-exam,,,,,,,,,,,,,,,,,,,5573,Prepp,550000,Overview,,Prepp-C1
rrb,1,TOP SITE,02-12-2021,http://www.rrbcdg.gov.in/,,,71,https://prepp.in/rrb-group-d-exam,60,https://www.shiksha.com/exams/rrb-ntpc-exam,80,https://news.careers360.com/rrb-ntpc-cbt-1-result-cutoff-2021-know-release-date-and-other-details,,,,,67,https://byjus.com/rrb-exams/rrb-result/,,,,,,,,,5574,Prepp,550000,Overview,,Prepp-C1
rrb kolkata,1,TOP SITE,02-12-2021,https://www.rrbkolkata.gov.in/,,,,,47,https://www.shiksha.com/sarkari-exams/railway/articles/rrb-kolkata-ntpc-admit-card-blogId-51705,56,https://competition.careers360.com/articles/rrb-kolkata-alp-result,,,9,https://admission.aglasem.com/rrb-kolkata-admit-card/,,,66,https://www.fresherslive.com/rrb-kolkata-railway-recruitment-board-kolkata-recruitment,2,https://www.embibe.com/exams/rrb-kolkata/,,,,,5575,Prepp,165000,Overview,,Prepp-C1
vyapam,1,TOP SITE,02-12-2021,http://peb.mp.gov.in/,,,,,36,https://www.shiksha.com/exams/mp-vyapam-exam-admit-card,,,,,89,https://news.aglasem.com/cg-vyapam-announced-cg-exam-2019-application-form-dates/,,,,,,,,,,,5576,Prepp,368000,Overview,,Prepp-C1
tnusrb,1,TOP SITE,02-12-2021,https://www.tnusrbonline.org/,,,24,https://prepp.in/tnusrb-exam/tnusrb-si-2022,31,https://www.shiksha.com/exams/tnusrb-si-exam,95,https://news.careers360.com/tnusrb-recruitment-2020-apply-for-10906-posts-tnusrbonlineorg,,,,,,,11,https://www.fresherslive.com/competitive-exams/tnusrb-result-109788,57,https://www.embibe.com/exams/tnusrb-result/,,,,,5577,Prepp,368000,Overview,,Prepp-C1
tnusrb,1,TOP SITE,02-12-2021,https://www.tnusrbonline.org/,,,24,https://prepp.in/tnusrb-exam/tnusrb-si-2022,87,https://easyshiksha.com/govt-exam/tnusrb,95,https://news.careers360.com/tnusrb-recruitment-2020-apply-for-10906-posts-tnusrbonlineorg,,,,,,,11,https://www.fresherslive.com/competitive-exams/tnusrb-result-109788,57,https://www.embibe.com/exams/tnusrb-result/,,,,,5577,Prepp,368000,Overview,,Prepp-C1
uppcl online,1,TOP SITE,02-12-2021,https://www.uppclonline.com/dispatch/Portal/appmanager/uppcl/wss%3F_nfpb%3Dtrue%26_pageLabel%3Duppcl_billInfo_payBill_home%26pageID%3DPB_1010,,,72,https://prepp.in/news/e-792-uppcl-recruitment-2021-apply-online-for-240-assistant-accountant-posts-from-october-8-2021,,,,,,,,,,,84,https://www.fresherslive.com/uppcl-uttar-pradesh-power-corporation-limited-recruitment,,,,,,,5578,Prepp,368000,Overview,,Prepp-C1
kerala psc thulasi,1,TOP SITE,02-12-2021,https://thulasi.psc.kerala.gov.in/,,,28,https://prepp.in/kerala-psc-exam,,,,,,,69,https://news.aglasem.com/kerala-psc-ldc-2020-notification-out-apply-online-at-psc-thulasi-by-18-dec/,,,58,https://www.fresherslive.com/kpsc-kerala-public-service-commission-recruitment,,,,,,,5580,Prepp,550000,Overview,,Prepp-C1
nta net,1,TOP SITE,02-12-2021,https://ugcnet.nta.nic.in/,,,38,https://prepp.in/news/e-510-nta-net-admit-card-2021-released-for-days-7-to-12-direct-link,7,https://www.shiksha.com/exams/ugc-net-exam,20,https://competition.careers360.com/articles/ugc-net-admit-card,,,61,https://career.aglasem.com/ugc-net/,,,,,21,https://www.embibe.com/exams/nta-net/,,,,,5583,Prepp,201000,Overview,,Prepp-C1
uksssc,1,TOP SITE,02-12-2021,https://sssc.uk.gov.in/,,,15,https://prepp.in/uksssc-exam/exam-pattern,,,58,https://news.careers360.com/uksssc-recruitment-2021-apply-for-541-assistant-accountant-other-posts,,,,,,,43,https://www.fresherslive.com/uttarakhand-subordinate-service-selection-commission-recruitment,25,https://www.embibe.com/exams/uksssc/,,,,,5584,Prepp,450000,Overview,,Prepp-C1
ssc chsl,1,TOP SITE,02-12-2021,https://ssc.nic.in/,,,5,https://prepp.in/ssc-chsl-exam,4,https://www.shiksha.com/exams/ssc-chsl-exam,35,https://competition.careers360.com/exams/ssc-chsl,,,,,20,https://byjus.com/ssc-exams/ssc-chsl/,,,,,,,47,https://exam.buddy4study.com/ssc-chsl,5586,Prepp,368000,Overview,,Prepp-C1
ssc login,1,TOP SITE,02-12-2021,https://ssc.nic.in/,,,23,https://prepp.in/news/e-514-ssc-cgl-login-2021-know-how-to-login,,,18,https://www.careers360.com/question-not-able-to-login-to-ssc-website-tried-using-forgot-password-link-but-i-never-receive-any-otp-neither-on-my-registered-email-nor-on-my-mobile-number-i-cant-even-register-again-as-it-does-not-allow-and-gives-an-error-for-using-the-same-matriculation-details-no-response-from-ssc-what-to-do-now,,,,,,,,,54,https://www.embibe.com/exams/ssc-cgl-login/,,,,,5588,Prepp,368000,Overview,,Prepp-C1
upprpb,1,TOP SITE,02-12-2021,http://uppbpb.gov.in/,,,58,https://prepp.in/news/e-873-up-police-constable-recruitment-2022-upprpb-starts-police-constable-recruitment-for-52000-vacancies,,,,,,,,,,,39,https://www.fresherslive.com/competitive-exams/up-police-exam-date-109340,,,,,,,5591,Prepp,246000,Overview,,Prepp-C1
mppeb,1,TOP SITE,02-12-2021,http://peb.mp.gov.in/,,,30,https://prepp.in/mppeb-vyapam-exam,38,https://www.shiksha.com/exams/mp-vyapam-exam,,,,,,,,,50,https://www.fresherslive.com/mppeb-madhya-pradesh-professional-examination-board-recruitment,,,,,,,5592,Prepp,246000,Overview,,Prepp-C1
bfuhs,1,TOP SITE,02-12-2021,https://bfuhs.ac.in/,17,https://collegedunia.com/university/25774-baba-farid-university-of-health-sciences-bfuhs-faridkot,42,https://prepp.in/news/e-904-bfuhs-cho-exam-2021-download-cho-admit-card-bfuhsacin,,,39,https://www.careers360.com/university/baba-farid-university-of-health-sciences-faridkot/courses,,,47,https://admission.aglasem.com/bfuhs-para-medical-admission/,,,28,https://www.fresherslive.com/education/bfuhs-result-102544,,,,,,,5593,Prepp,246000,Overview,,Prepp-C1
ias full form,1,TOP SITE,02-12-2021,https://www.indiatoday.in/education-today/featurephilia/story/what-is-the-full-form-of-ias-all-you-need-to-know-1855349-2021-09-21,,,,,80,https://www.shiksha.com/exams/ias-exam,24,https://competition.careers360.com/articles/ias-full-form,81,https://www.collegedekho.com/careers/ias-officer,,,7,https://byjus.com/free-ias-prep/ias-full-form/,,,36,https://www.embibe.com/exams/ias-full-form/,,,,,5594,Prepp,301000,Full_Form,,Prepp-C1
wbpsc,1,TOP SITE,02-12-2021,https://wbpsc.gov.in/,,,12,https://prepp.in/wbpsc-exam,,,42,https://news.careers360.com/wbcs-2021-admit-card-release-date-delayed-due-technical-glitch-at-wbpscgovin,,,,,23,https://byjus.com/free-ias-prep/wbcs-notification/,30,https://www.fresherslive.com/articles/wbpsc-result,,,,,,,5595,Prepp,301000,Overview,,Prepp-C1
gds,1,TOP SITE,02-12-2021,https://appost.in/gdsonline/home.aspx,,,29,https://prepp.in/india-post-gds-exam,,,,,,,,,,,,,24,https://www.embibe.com/exams/gramin-dak-sevak-application-form/,,,,,5596,Prepp,368000,Overview,,Prepp-C1
sbi careers,1,TOP SITE,02-12-2021,https://sbi.co.in/web/careers,,,33,https://prepp.in/sbi-po-exam/sbi-recruitment-2021,80,https://www.shiksha.com/exams/sbi-exam-recruitment,,,,,,,54,https://byjus.com/bank-exam/sbi-vacancy/,25,https://www.fresherslive.com/sbi-state-bank-of-india-recruitment,,,,,,,5598,Prepp,368000,Overview,,Prepp-C1
hpsssb,1,TOP SITE,02-12-2021,https://hpsssb.hp.gov.in/vacancies.aspx,,,11,https://prepp.in/hpsssb-exam,,,81,https://news.careers360.com/hpssc-recruitment-2020-apply-for-1658-posts-hpsssbhpgovin,,,67,https://career.aglasem.com/hpsssb-recruitment/,,,12,https://www.fresherslive.com/articles/hpssc-hpsssb-result,,,,,,,5600,Prepp,246000,Overview,,Prepp-C1
nda,1,TOP SITE,02-12-2021,https://nda.nic.in/,,,8,https://prepp.in/nda-exam,6,https://www.shiksha.com/exams/nda-exam,20,https://competition.careers360.com/exams/nda,,,,,93,https://byjus.com/govt-exams/nda-eligibility/,,,,,,,,,5601,Prepp,246000,Overview,,Prepp-C1
ssc chsl apply,1,TOP SITE,02-12-2021,https://ssc.nic.in/,,,4,https://prepp.in/ssc-chsl-exam/application-process,3,https://www.shiksha.com/exams/ssc-chsl-exam-application-form,6,https://competition.careers360.com/articles/ssc-chsl-application-form,61,https://www.collegedekho.com/exam/ssc-chsl/how-to-apply,19,https://career.aglasem.com/ssc-chsl-application-form/,5,https://byjus.com/ssc-exams/ssc-chsl-apply-online/,,,10,https://www.embibe.com/exams/ssc-chsl-recruitment/,,,,,5602,Prepp,201000,Overview,,Prepp-C1
upsc full form,1,TOP SITE,02-12-2021,https://www.upsc.gov.in/,,,,,,,48,https://competition.careers360.com/articles/upsc-full-form,,,,,8,https://byjus.com/free-ias-prep/upsc-full-form/,,,,,,,,,5603,Prepp,246000,Full_Form,,Prepp-C1
cgpsc,1,TOP SITE,02-12-2021,http://www.psc.cg.gov.in/,,,24,https://prepp.in/cgpsc-exam,,,60,https://news.careers360.com/cgpsc-main-2021-admit-card-released-at-ecgpsconlinein-download-now,,,55,https://news.aglasem.com/cgpsc-2022-notification-out/,,,,,32,https://www.embibe.com/exams/cgpsc/,,,,,5604,Prepp,246000,Overview,,Prepp-C1
jpsc,1,TOP SITE,02-12-2021,https://www.jpsc.gov.in/,,,12,https://prepp.in/jpsc-exam,,,,,,,,,4,https://byjus.com/free-ias-prep/jpsc/,,,,,,,,,5605,Prepp,246000,Overview,,Prepp-C1
ias,1,TOP SITE,02-12-2021,https://www.upsc.gov.in/,,,90,https://prepp.in/ias-exam-exam,92,https://www.shiksha.com/exams/ias-exam,,,,,,,32,https://byjus.com/ias-exam/,,,,,,,,,5607,Prepp,201000,Overview,,Prepp-C1
ptet,1,TOP SITE,02-12-2021,https://ptetraj2021.com/,,,,,19,https://www.shiksha.com/teaching-education/ptet-exam,,,,,60,https://admission.aglasem.com/rajasthan-ptet/,,,,,,,84,https://leverageedu.com/blog/rajasthan-ptet/,,,5608,Prepp,550000,Overview,,Prepp-C1
appsc,1,TOP SITE,02-12-2021,https://psc.ap.gov.in/,,,,,49,https://www.shiksha.com/exams/appsc-group-1-exam,,,,,,,12,https://byjus.com/free-ias-prep/appsc-group-1/,37,https://www.fresherslive.com/appsc-andhra-pradesh-public-service-commission-limited-recruitment,,,,,,,5609,Prepp,201000,Overview,,Prepp-C1
bssc,1,TOP SITE,02-12-2021,https://bssc.bihar.gov.in/,,,16,https://prepp.in/bssc-exam,,,,,,,,,,,,,41,https://www.embibe.com/exams/bssc-result/,,,,,5610,Prepp,301000,Overview,,Prepp-C1
sscnr,1,TOP SITE,02-12-2021,https://www.sscnr.net.in/,,,6,https://prepp.in/news/e-486-ssc-nr-mts-admit-card-2021-out-sscnrnetin-download-north-region-call-letter-here,76,https://www.shiksha.com/exams/ssc-mts-exam-admit-card,55,https://competition.careers360.com/articles/ssc-nr-result,,,3,https://career.aglasem.com/ssc-nr-admit-card/,,,32,https://www.fresherslive.com/competitive-exams/sscnr-result-2021-released-direct-link-to-check-sscnr-sub-inspector-fire-result-2021-at-sscnr-net-in-29-june-2021-114441,,,,,,,5611,Prepp,301000,Overview,,Prepp-C1
kvpy,1,TOP SITE,02-12-2021,http://www.kvpy.iisc.ernet.in/,89,https://collegedunia.com/news/iisc-bangalore-releases-kvpy-2021-exam-date-alertid-44744,10,https://prepp.in/kvpy-exam,7,https://www.shiksha.com/exams/kvpy-exam,2,https://school.careers360.com/exams/kvpy,,,13,https://schools.aglasem.com/48252/,14,https://byjus.com/jee/kvpy/,48,https://www.fresherslive.com/education/kvpy-exam-108288,17,https://www.embibe.com/exams/kvpy/,,,30,https://www.buddy4study.com/scholarship/kishore-vaigyanik-protsahan-yojana-kvpy,5612,Prepp,135000,Overview,,Prepp-C1
rrb ntpc exam date,1,TOP SITE,02-12-2021,http://www.rrbcdg.gov.in/,,,4,https://prepp.in/rrb-ntpc-exam,3,https://www.shiksha.com/exams/rrb-ntpc-exam,22,https://competition.careers360.com/articles/rrb-ntpc-exam-dates,,,23,https://admission.aglasem.com/rrb-ntpc-exam-date-2019/,15,https://byjus.com/rrb-exams/rrb-exam-dates/,,,10,https://www.embibe.com/exams/rrb-ntpc-exam-dates/,,,49,https://exam.buddy4study.com/rrb-ntpc-exam-date,5613,Prepp,110000,Exam_Dates,,Prepp-C1
rrb ntpc exam date,1,TOP SITE,02-12-2021,http://www.rrbcdg.gov.in/,,,4,https://prepp.in/rrb-ntpc-exam,3,https://www.shiksha.com/exams/rrb-ntpc-exam,22,https://competition.careers360.com/articles/rrb-ntpc-exam-dates,,,23,https://admission.aglasem.com/rrb-ntpc-exam-date-2019/,16,https://byjus.com/rrb-exams/rrb-ntpc-exam-dates/,,,10,https://www.embibe.com/exams/rrb-ntpc-exam-dates/,,,49,https://exam.buddy4study.com/rrb-ntpc-exam-date,5613,Prepp,110000,Exam_Dates,,Prepp-C1
cg vyapam,1,TOP SITE,02-12-2021,https://vyapam.cgstate.gov.in/,,,76,https://prepp.in/cgpeb-exam,,,,,,,,,,,33,https://www.fresherslive.com/competitive-exams/cg-vyapam-admit-card-110208,,,,,,,5614,Prepp,201000,Overview,,Prepp-C1
esic portal,1,TOP SITE,02-12-2021,https://www.esic.in/ESICInsurance1/ESICInsurancePortal/PortalLogin.aspx,,,,,,,,,,,,,,,95,https://www.fresherslive.com/esic-employees-state-insurance-corporation-recruitment,,,,,,,5616,Prepp,165000,Overview,,Prepp-C1
nvs,1,TOP SITE,02-12-2021,https://navodaya.gov.in/,,,59,https://prepp.in/nvs-recruitment-exam,,,28,https://school.careers360.com/articles/nvs-admit-card,,,58,https://schools.aglasem.com/73790/,,,,,,,,,,,5617,Prepp,246000,Overview,,Prepp-C1
ssb,1,TOP SITE,02-12-2021,http://www.ssbrectt.gov.in/,,,46,https://prepp.in/ssb-constable-exam,,,,,,,,,65,https://byjus.com/upsc-capf/ssb/,,,,,,,,,5618,Prepp,246000,Overview,,Prepp-C1
afcat,1,TOP SITE,02-12-2021,https://afcat.cdac.in/,,,21,https://prepp.in/afcat-exam,4,https://www.shiksha.com/exams/afcat-exam,46,https://news.careers360.com/afcat-2022-application-form-released-at-afcatcdacin-apply-till-december-30,43,https://www.collegedekho.com/exam/afcat,47,https://hindi.aglasem.com/afcat-hindi/,,,67,https://www.fresherslive.com/education/afcat-exam,44,https://www.embibe.com/exams/afcat/,,,,,5619,Prepp,135000,Overview,,Prepp-C1
kpsc login,1,TOP SITE,02-12-2021,https://thulasi.psc.kerala.gov.in/,,,18,https://prepp.in/kpsc-exam/kpsc-2022,,,,,,,,,81,https://byjus.com/,37,https://www.fresherslive.com/competitive-exams/karnataka-psc-admit-card-109079,,,,,,,5621,Prepp,135000,Overview,,Prepp-C1
jkbank,1,TOP SITE,02-12-2021,https://www.jkbank.com/,,,,,,,,,,,,,,,,,,,,,,,5622,Prepp,135000,Overview,,Prepp-C1
gpsc ojas,1,TOP SITE,02-12-2021,https://gpsc-ojas.gujarat.gov.in/,,,53,https://prepp.in/gpsc-exam/gpsc-2022,,,,,,,79,https://news.aglasem.com/ojas-gujarat-police-call-letter-2021-out/,12,https://byjus.com/free-ias-prep/gpsc/,,,65,https://www.embibe.com/exams/gpsc-online-job-application-system/,,,,,5623,Prepp,201000,Overview,,Prepp-C1
ntpc exam date,1,TOP SITE,02-12-2021,http://www.rrbcdg.gov.in/,,,3,https://prepp.in/rrb-ntpc-exam,2,https://www.shiksha.com/exams/rrb-ntpc-exam,17,https://competition.careers360.com/articles/rrb-ntpc-exam-dates,,,14,https://admission.aglasem.com/rrb-ntpc-exam-date-2019/,12,https://byjus.com/rrb-exams/rrb-exam-dates/,,,8,https://www.embibe.com/exams/rrb-ntpc-exam-dates/,,,48,https://exam.buddy4study.com/rrb-ntpc-exam-date,5625,Prepp,74000,Exam_Dates,,Prepp-C1
csir net,1,TOP SITE,02-12-2021,https://csirnet.nta.nic.in/,,,7,https://prepp.in/csir-ugc-net-exam,4,https://www.shiksha.com/exams/csir-net-exam,18,https://competition.careers360.com/hi/articles/csir-ugc-net,35,https://www.collegedekho.com/exam/csir-ugc-net,45,https://career.aglasem.com/csir-ugc-net-answer-key/,,,,,27,https://www.embibe.com/exams/csir-net-notification/,57,https://leverageedu.com/blog/csir-net/,,,5626,Prepp,110000,Overview,,Prepp-C1
gpsc,1,TOP SITE,02-12-2021,https://gpsc.gujarat.gov.in/,,,12,https://prepp.in/gpsc-exam/news,,,55,https://competition.careers360.com/articles/gpsc,,,,,18,https://byjus.com/free-ias-prep/gpsc/,28,https://www.fresherslive.com/gpsc-gujarat-public-service-commission-recruitment,,,,,,,5627,Prepp,165000,Overview,,Prepp-C1
upsssc,1,TOP SITE,02-12-2021,http://upsssc.gov.in/,,,18,https://prepp.in/upsssc-exam/news,,,,,,,,,,,,,,,,,,,5628,Prepp,450000,Overview,,Prepp-C1
apsc,1,TOP SITE,02-12-2021,http://www.apsc.nic.in/,,,2,https://prepp.in/apsc-exam/exam-dates,,,41,https://competition.careers360.com/exams/apsc-cce,,,,,,,27,https://www.fresherslive.com/apsc-assam-public-service-commission-recruitment,,,,,,,5630,Prepp,110000,Overview,,Prepp-C1
tnpsc,1,TOP SITE,02-12-2021,https://www.tnpsc.gov.in/index.html,,,14,https://prepp.in/tnpsc-exam/exam-pattern,23,https://www.shiksha.com/exams/tnpsc-group-2-exam,,,,,,,19,https://byjus.com/free-ias-prep/tnpsc-group-1/,,,,,,,,,5631,Prepp,673000,Overview,,Prepp-C1
kset,1,TOP SITE,02-12-2021,http://kset.uni-mysore.ac.in/,,,16,https://prepp.in/kset-exam,4,https://www.shiksha.com/exams/kset-exam,22,https://news.careers360.com/kset-result-2021-announced-at-ksetuni-mysoreacin-check-cut-off-here,12,https://www.collegedekho.com/exam/kset,14,https://career.aglasem.com/kset-admit-card/,,,42,https://www.fresherslive.com/competitive-exams/kset-application-form-103922,34,https://www.embibe.com/exams/kset-result/,,,53,https://exam.buddy4study.com/kset-exam-dates,5632,Prepp,110000,Overview,,Prepp-C1
pcs full form,1,TOP SITE,02-12-2021,https://www.vedantu.com/full-form/pcs-full-form,,,62,https://prepp.in/uppsc-exam,94,https://www.shiksha.com/exams/uppsc-uppcs-exam,3,https://competition.careers360.com/articles/pcs-full-form,,,,,4,https://byjus.com/free-ias-prep/uppsc-pcs-exam-eligibility/,,,,,,,,,5633,Prepp,135000,Full_Form,,Prepp-C1
csir,1,TOP SITE,02-12-2021,https://www.csir.res.in/,,,,,71,https://www.shiksha.com/exams/csir-net-exam,,,,,,,,,,,,,,,,,5634,Prepp,90500,Overview,,Prepp-C1
ssa punjab,1,TOP SITE,02-12-2021,http://www.ssapunjab.org/,,,,,,,,,,,,,,,7,https://www.fresherslive.com/competitive-exams/ssa-punjab-result-110197,,,,,,,5635,Prepp,165000,Overview,,Prepp-C1
bel,1,TOP SITE,02-12-2021,https://www.bel-india.in/,,,87,https://prepp.in/bel-recruitment-exam,50,https://www.shiksha.com/exams/bel-exam,,,,,,,,,11,https://www.fresherslive.com/bel-bharat-electronics-limited-recruitment,,,,,,,5636,Prepp,110000,Overview,,Prepp-C1
tsnpdcl,1,TOP SITE,02-12-2021,https://www.billdesk.com/pgidsk/pgmerc/npdcl/NPDCLDetails.jsp,,,,,,,,,,,,,,,,,,,,,,,5637,Prepp,90500,Overview,,Prepp-C1
ntpc full form,1,TOP SITE,02-12-2021,https://www.careerpower.in/ntpc-full-form.html,,,,,91,https://www.shiksha.com/sarkari-exams/railway/articles/ntpc-full-form-blogId-65479,22,https://competition.careers360.com/articles/rrb-ntpc-full-form,,,,,35,https://byjus.com/rrb-exams/rrb-full-form/,,,67,https://www.embibe.com/exams/ntpc-full-form/,,,,,5638,Prepp,110000,Full_Form,,Prepp-C1
ojas gpsc,1,TOP SITE,02-12-2021,https://gpsc-ojas.gujarat.gov.in/,,,58,https://prepp.in/gpsc-exam/gpsc-2022,,,,,,,74,https://news.aglasem.com/ojas-gujarat-police-call-letter-2021-out/,15,https://byjus.com/free-ias-prep/gpsc/,38,https://www.fresherslive.com/competitive-exams/gpsc-syllabus-102732,41,https://www.embibe.com/exams/gpsc-online-job-application-system/,,,,,5639,Prepp,165000,Overview,,Prepp-C1
wbp,1,TOP SITE,02-12-2021,https://wbpolice.gov.in/wbp/common/WBP_RecruitmentNew.aspx,,,14,https://prepp.in/news/e-1007-wbp-si-admit-card-2021-released-download-link-wbpolicegovin,,,,,,,,,,,,,74,https://www.embibe.com/exams/wb-police-recruitment/,,,,,5640,Prepp,246000,Overview,,Prepp-C1
cds full form,1,TOP SITE,02-12-2021,https://competition.careers360.com/articles/cds-full-form,,,9,https://prepp.in/cds-exam/eligibility,16,https://www.shiksha.com/sarkari-exams/defence/articles/nda-vs-cds-blogId-47255,1,https://competition.careers360.com/articles/cds-full-form,,,,,31,https://byjus.com/govt-exams/cds-eligibility/,,,37,https://www.embibe.com/exams/cds-eligibility/,,,,,5642,Prepp,110000,Full_Form,,Prepp-C1
cds full form,1,careers360.com,02-12-2021,https://competition.careers360.com/articles/cds-full-form,,,9,https://prepp.in/cds-exam/eligibility,16,https://www.shiksha.com/sarkari-exams/defence/articles/nda-vs-cds-blogId-47255,1,https://competition.careers360.com/articles/cds-full-form,,,,,31,https://byjus.com/govt-exams/cds-eligibility/,,,37,https://www.embibe.com/exams/cds-eligibility/,,,,,5642,Prepp,110000,Full_Form,,Prepp-C1
ssc mts,1,TOP SITE,02-12-2021,https://ssc.nic.in/,,,16,https://prepp.in/ssc-mts-exam,5,https://www.shiksha.com/exams/ssc-mts-exam,20,https://competition.careers360.com/articles/ssc-mts,,,,,17,https://byjus.com/ssc-exams/ssc-mts-notification/,,,19,https://www.embibe.com/exams/ssc-mts-exam-pattern/,74,https://leverageedu.com/blog/ssc-mts/,,,5643,Prepp,90500,Overview,,Prepp-C1
ssc registration,1,TOP SITE,02-12-2021,https://ssc.nic.in/,,,4,https://prepp.in/ssc-cgl-exam/application-process,22,https://www.shiksha.com/exams/ssc-exam,14,https://www.careers360.com/question-how-to-cancel-ssc-applicationafter-the-ssc-registration,,,,,58,https://byjus.com/ssc-exams/ssc-online/,,,,,,,,,5645,Prepp,110000,Application,,Prepp-C1
ppsc,1,TOP SITE,02-12-2021,https://ppsc.gov.in/,,,6,https://prepp.in/ppsc-exam,,,,,,,,,,,28,https://www.fresherslive.com/punjab-public-service-commission-recruitment,,,,,,,5646,Prepp,90500,Overview,,Prepp-C1
kerala psc login,1,TOP SITE,02-12-2021,https://thulasi.psc.kerala.gov.in/,,,,,,,,,,,,,,,,,,,,,,,5648,Prepp,110000,Overview,,Prepp-C1
