Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
SAT book,1,TOP SITE,02-12-2021,https://www.amazon.in/SAT-Exam-Books/b?ie=UTF8&node=4149773031,25,"https://images.static-collegedunia.com/public/college_data/images/entrance/entrance_brochure/1614945885The%20Princeton%20Review's%20Cracking%20the%20SAT,%202020%20Edition.pdf",,,,,,,84,https://www.collegedekho.com/study-abroad/exam/sat/best-books/,,,,,,,,,,,,,,,14252,Study_Abroad,1300,Overview,,Study_Abroad-part_3
SAT prep,1,TOP SITE,02-12-2021,https://collegereadiness.collegeboard.org/sat/practice,,,,,,,,,,,,,,,,,,,,,,,,,14253,Study_Abroad,1600,Overview,,Study_Abroad-part_3
SAT Physics,1,TOP SITE,02-12-2021,https://collegereadiness.collegeboard.org/sat-subject-tests/subjects/science/physics/sample-questions/1,3,https://collegedunia.com/exams/sat/sat-physics,,,18,https://studyabroad.shiksha.com/exams/sat/what-is-sat-subject-tests,,,,,,,,,96,https://byjus.com/jee/ntse-syllabus/,,,,,8,https://leverageedu.com/blog/sat-physics-subject-test/,,,14254,Study_Abroad,140,Overview,,Study_Abroad-part_3
SAT Chemistry,1,TOP SITE,02-12-2021,https://collegereadiness.collegeboard.org/sat-subject-tests/subjects/science/chemistry/sample-questions/classification-sets/1,3,https://collegedunia.com/exams/sat/sat-chemistry-test-paper,,,,,,,,,,,,,,,,,,,,,,,14255,Study_Abroad,70,Overview,,Study_Abroad-part_3
SAT Math,1,TOP SITE,02-12-2021,https://collegereadiness.collegeboard.org/sample-questions/math,6,https://collegedunia.com/exams/sat/sat-math-test-paper,,,16,https://studyabroad.shiksha.com/exams/sat/syllabus,,,,,,,,,,,,,,,,,,,14256,Study_Abroad,1300,Overview,,Study_Abroad-part_3
SAT History,1,TOP SITE,02-12-2021,https://www.petersons.com/blog/a-brief-history-of-the-sat-and-how-it-changes/,3,https://collegedunia.com/exams/sat/sat-history,,,,,,,,,,,,,,,,,,,,,,,14257,Study_Abroad,30,Overview,,Study_Abroad-part_3
SAT Literature,1,TOP SITE,02-12-2021,https://collegereadiness.collegeboard.org/sat-subject-tests/subjects/english/literature/sample-questions/1,4,https://collegedunia.com/exams/sat/sat-literature,,,,,,,,,,,,,,,,,,,,,,,14258,Study_Abroad,10,Overview,,Study_Abroad-part_3
SAT EBWR,1,TOP SITE,02-12-2021,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%B0,89,https://collegedunia.com/exams/sat/sat-evidence-based-reading-and-writing,,,58,https://www.samajkaryshiksha.com/2019/04/sanskrit-sutras-types-definitions.html,,,,,,,,,,,,,,,51,https://leverageedu.com/blog/hi/sandhi-viched/,,,14260,Study_Abroad,0,Overview,,Study_Abroad-part_3
SAT Scholarships,1,TOP SITE,02-12-2021,https://collegedunia.com/exams/sat/sat-scholarship,1,https://collegedunia.com/exams/sat/sat-scholarship,,,4,https://studyabroad.shiksha.com/exams/sat/sat,,,7,https://www.collegedekho.com/study-abroad/exam/sat/scholarships/,,,,,,,,,,,,,2,https://www.buddy4study.com/collegeboard,14261,Study_Abroad,590,Overview,,Study_Abroad-part_3
SAT Scholarships,1,collegedunia.com,02-12-2021,https://collegedunia.com/exams/sat/sat-scholarship,1,https://collegedunia.com/exams/sat/sat-scholarship,,,4,https://studyabroad.shiksha.com/exams/sat/sat,,,7,https://www.collegedekho.com/study-abroad/exam/sat/scholarships/,,,,,,,,,,,,,2,https://www.buddy4study.com/collegeboard,14261,Study_Abroad,590,Overview,,Study_Abroad-part_3
