Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
uptet help,1,TOP SITE,02-12-2021,https://www.uptet.help/,,,,,,,48,https://www.careers360.com/question-can-i-use-12th-class-improvement-exam-marksheet-while-filling-uptet-2021-form-improvement-marksheet-have-written-private-candidate-in-school-column-and-what-year-we-have-to-fill-in-12th-passing-year-column-the-original-12th-passing-year-or-the-improvement-exam-year-please-help,,,74,https://hindi.aglasem.com/bihar-state-health-society-anm-recruitment/,,,,,,,,,,,6389,Prepp,6600,General,,Prepp-C3
ugc net nta,1,TOP SITE,02-12-2021,https://ugcnet.nta.nic.in/,,,26,https://prepp.in/cbse-ugc-net-exam/news,7,https://www.shiksha.com/exams/ugc-net-exam,15,https://competition.careers360.com/articles/ugc-net-admit-card,,,36,https://career.aglasem.com/ugc-net-admit-card/,,,,,,,,,,,6392,Prepp,6600,General,,Prepp-C3
ibps rrb po,1,TOP SITE,02-12-2021,https://www.ibps.in/common-written-examination-regional-rural-banks/,,,10,https://prepp.in/ibps-rrb-exam,8,https://www.shiksha.com/exams/ibps-rrb-exam,34,https://competition.careers360.com/articles/ibps-rrb-result,,,,,4,https://byjus.com/bank-exam/ibps-rrb-po/,,,33,https://www.embibe.com/exams/ibps-rrb/,,,,,6393,Prepp,9900,General,,Prepp-C3
dgvcl login,1,TOP SITE,02-12-2021,https://www.dgvcl.com/,,,,,,,,,,,,,,,46,https://www.fresherslive.com/competitive-exams/dgvcl-admit-card-108817,,,,,,,6394,Prepp,5400,General,,Prepp-C3
ssc form,1,TOP SITE,02-12-2021,https://ssc.nic.in/,,,3,https://prepp.in/ssc-cgl-exam/application-process,8,https://www.shiksha.com/exams/ssc-cgl-exam-application-form,14,https://competition.careers360.com/hi/articles/ssc-cgl-application-form,,,78,https://career.aglasem.com/ssc-mts-application-form/,30,https://byjus.com/ssc-exams/ssc-chsl-apply-online/,42,https://www.fresherslive.com/ssc-staff-selection-commission-recruitment,67,https://www.embibe.com/exams/ssc-cgl-application-form/,,,,,6396,Prepp,9900,General,,Prepp-C3
income tax officer,1,TOP SITE,02-12-2021,https://www.incometaxindia.gov.in/pages/income-tax-offices-in-india.aspx,,,32,https://prepp.in/news/e-514-ssc-cgl-income-tax-inspector-job-profile-salary-growth-opportunities,,,36,https://www.careers360.com/careers/income-tax-officer,,,,,,,,,,,19,https://leverageedu.com/blog/how-to-become-income-tax-officer/,,,6397,Prepp,8100,General,,Prepp-C3
appsc group 1,1,TOP SITE,02-12-2021,https://psc.ap.gov.in/,,,11,https://prepp.in/appsc-exam,10,https://www.shiksha.com/exams/appsc-group-1-exam,27,https://competition.careers360.com/exams/appsc-group-1/articles,,,55,https://career.aglasem.com/appsc-group-1/,2,https://byjus.com/free-ias-prep/appsc-group-1/,,,16,https://www.embibe.com/exams/appsc/,43,https://leverageedu.com/blog/appsc/,,,6398,Prepp,8100,General,,Prepp-C3
ugc net login,1,TOP SITE,02-12-2021,https://ugcnet.nta.nic.in/,,,14,https://prepp.in/cbse-ugc-net-exam,15,https://www.shiksha.com/exams/ugc-net-exam,21,https://competition.careers360.com/hi/articles/ugc-net-admit-card,,,11,https://career.aglasem.com/ugc-net-forgot-password-application-number/,,,,,7,https://www.embibe.com/exams/ugc-net-login/,,,,,6401,Prepp,4400,General,,Prepp-C3
iocl career,1,TOP SITE,02-12-2021,https://iocl.com/latest-job-opening,,,20,https://prepp.in/iocl-recruitment-exam,,,47,https://law.careers360.com/articles/iocl-recruitment-through-clat,,,,,90,https://byjus.com/gate/iocl-recruitment-through-gate/,5,https://www.fresherslive.com/iocl-indian-oil-corporation-limited-recruitment,,,,,,,6411,Prepp,8100,General,,Prepp-C3
ssc chsl 2019,1,TOP SITE,02-12-2021,https://ssc.nic.in/,,,7,https://prepp.in/ssc-chsl-exam,8,https://www.shiksha.com/exams/ssc-chsl-exam,30,https://news.careers360.com/ssc-chsl-2019-tier-2-result-declared-at-sscnicin-check-steps-download,,,40,https://career.aglasem.com/ssc-chsl-2019/,18,https://byjus.com/ssc-exams/ssc-chsl-result/,,,34,https://www.embibe.com/exams/ssc-chsl-result/,,,,,6413,Prepp,8100,General,,Prepp-C3
udhd,1,TOP SITE,02-12-2021,https://udhd.jharkhand.gov.in/,,,,,,,,,,,,,,,,,,,,,,,6415,Prepp,5400,General,,Prepp-C3
paramilitary forces of india,1,TOP SITE,02-12-2021,https://www.india.gov.in/topics/defence/paramilitary-forces?page=1,,,12,https://prepp.in/news/e-495-how-is-capf-different-from-indian-armed-forces,,,,,,,,,8,https://byjus.com/free-ias-prep/difference-between-paramilitary-military-and-central-armed-police-force/,,,79,https://www.embibe.com/exams/career-in-paramilitary-forces/,,,,,6416,Prepp,6600,General,,Prepp-C3
vmc vadodara,1,TOP SITE,02-12-2021,https://vmc.gov.in/,,,22,https://prepp.in/news/vadodara-municipal-corporation-vmc-admit-card-2021-to-release-soon-check-ayush-medical-officer-midwifery-and-others-admit-card-details-here-alertid-31746,,,,,,,,,,,18,https://www.fresherslive.com/vmc-vadodara-municipal-corporation-recruitment,,,,,,,6418,Prepp,4400,General,,Prepp-C3
kpsc jobs,1,TOP SITE,02-12-2021,http://kpsc.kar.nic.in/,,,40,https://prepp.in/kpsc-exam,,,94,https://news.careers360.com/kpsc-recruitment-2020-apply-for-1788-group-b-c-posts,,,,,,,12,https://www.fresherslive.com/kpsc-karnataka-public-service-commission-recruitment,,,,,,,6423,Prepp,3600,General,,Prepp-C3
uttar pradesh public service commission,1,TOP SITE,02-12-2021,https://uppsc.up.nic.in/,,,43,https://prepp.in/uppsc-exam/salary,79,https://www.shiksha.com/exams/uppsc-uppcs-exam,82,https://competition.careers360.com/articles/up-pcs,,,,,,,24,https://www.fresherslive.com/uppsc-uttar-pradesh-public-service-commission-recruitment,,,,,,,6428,Prepp,8100,General,,Prepp-C3
indian postal jobs,1,TOP SITE,02-12-2021,https://www.indiapost.gov.in/VAS/Pages/Content/Recruitments.aspx?Category=Recruitment,,,46,https://prepp.in/india-post-gds-exam,,,94,https://news.careers360.com/india-post-recruitment-2021-apply-for-3679-gds-postal-circle-posts-wwwappostin,,,57,https://career.aglasem.com/india-post-recruitment/,,,6,https://www.fresherslive.com/india-post-recruitment,5,https://www.embibe.com/exams/india-post-recruitment/,,,,,6429,Prepp,9900,General,,Prepp-C3
andhra pradesh public service commission,1,TOP SITE,02-12-2021,https://psc.ap.gov.in/,,,13,https://prepp.in/appsc-exam,77,https://www.shiksha.com/exams/appsc-group-2-exam,,,,,,,30,https://byjus.com/free-ias-prep/appsc-group-1/,45,https://www.fresherslive.com/competitive-exams/appsc-admit-card-108070,38,https://www.embibe.com/exams/appsc/,,,,,6431,Prepp,8100,General,,Prepp-C3
cse paper i history of india and indian national movement,1,TOP SITE,02-12-2021,http://www.iasplanner.com/civilservices/ias-pre/csat-sample-paper-1-history-india-national-movement,,,25,https://prepp.in/news/e-492-ias-upsc-cse-prelims-preparation-strategy-for-history,65,https://www.shiksha.com/exams/ias-exam-syllabus,71,https://news.careers360.com/upsc-prelims-exam-2021-paper-1-analysis-polity-and-history-questions-dominate-overall-difficult,,,,,4,https://byjus.com/free-ias-prep/history/,,,,,,,,,6432,Prepp,2900,General,,Prepp-C3
ugc meaning,1,TOP SITE,02-12-2021,https://www.ugc.ac.in/recog_college.aspx,,,,,58,https://www.shiksha.com/exams/ugc-net-exam,41,https://www.careers360.com/question-what-is-the-difference-between-ugc-approved-colleges-and-aicte-approved-colleges-how-the-two-approval-matters-in-going-for-government-jobs,,,,,5,https://byjus.com/full-form/ugc-full-form/,,,,,72,https://leverageedu.com/blog/meaning-of-deemed-university/,,,6433,Prepp,3600,General,,Prepp-C3
upsc apply online,1,TOP SITE,02-12-2021,https://www.upsc.gov.in/apply-online,,,8,https://prepp.in/ias-exam-exam/application-process,7,https://www.shiksha.com/exams/ias-exam-application-form,9,https://competition.careers360.com/hi/articles/upsc-ias-application-form,49,https://www.collegedekho.com/exam/upsc-civil-services/how-to-apply,83,https://news.aglasem.com/upsc-cisf-ac-ldce-2022-notification-and-application-form-out-for-19-posts-upsc-gov-in-check-how-to-apply/,11,https://byjus.com/ias/upsc-online-application-form-2021/,31,https://www.fresherslive.com/upsc-union-public-service-commission-recruitment,,,,,,,6434,Prepp,8100,General,,Prepp-C3
ips qualification,1,TOP SITE,02-12-2021,https://www.careerindia.com/upsc/ips-exam-e8.html,,,,,72,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-vs-ips-see-powers-responsibilities-salary-and-other-important-aspects-blogId-47115,15,https://www.careers360.com/question-eligibility-for-ips,,,,,,,,,9,https://www.embibe.com/exams/ips-full-form/,4,https://leverageedu.com/blog/ips-officer/,,,6439,Prepp,6600,General,,Prepp-C3
sbi apply online,1,TOP SITE,02-12-2021,https://sbi.co.in/hi/web/careers/current-openings,,,21,https://prepp.in/sbi-po-exam/application-process,10,https://www.shiksha.com/exams/sbi-clerk-exam-application-form,57,https://news.careers360.com/sbi-clerk-application-form-2021-last-day-apply-online-today,,,,,11,https://byjus.com/bank-exam/sbi-online-application/,19,https://www.fresherslive.com/sbi-state-bank-of-india-recruitment,50,https://www.embibe.com/exams/sbi-clerk-recruitment/,,,,,6447,Prepp,8100,General,,Prepp-C3
ceptam,1,TOP SITE,02-12-2021,https://www.drdo.gov.in/ceptm-advertisement/482,,,6,https://prepp.in/drdo-ceptam-exam,5,https://www.shiksha.com/exams/drdo-ceptam-exam,,,65,https://www.collegedekho.com/articles/drdo-exam-dates-application-form-eligibility-pattern-selection-process/,,,,,,,27,https://www.embibe.com/exams/drdo-ceptam-recruitment/,,,,,6452,Prepp,6600,General,,Prepp-C3
ur category means,1,TOP SITE,02-12-2021,https://www.quora.com/What-is-the-full-form-of-the-UR-category,,,,,63,https://www.shiksha.com/exams/ssc-gd-exam-vacancies,5,https://www.careers360.com/question-what-is-the-meaning-of-ur-nc-category,,,,,,,,,,,,,,,6453,Prepp,9900,General,,Prepp-C3
how to become ias,1,TOP SITE,02-12-2021,https://www.jagran.com/blogs/suhaabhaat/how-to-become-an-ias-officer/,,,20,https://prepp.in/ias-exam-exam/eligibility,77,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-eligibility-criteria-age-limit-attempts-nationality-blogId-33207,12,https://www.careers360.com/question-how-to-become-ias-with-maths-stream,7,https://www.collegedekho.com/careers/ias-officer,,,6,https://byjus.com/free-ias-prep/how-to-become-ias-officer/,,,,,,,,,6454,Prepp,6600,General,,Prepp-C3
ucms,1,TOP SITE,02-12-2021,https://ucms.ac.in/,4,https://collegedunia.com/college/11128-university-college-of-medical-sciences-ucms-new-delhi,,,2,https://www.shiksha.com/college/university-college-of-medical-sciences-university-of-delhi-dilshad-garden-3874,12,https://www.careers360.com/colleges/university-college-of-medical-sciences-university-of-delhi-delhi,16,https://www.collegedekho.com/colleges/ucms,56,https://colleges.aglasem.com/university-college-of-medical-sciences-ucms-new-delhi/home,,,35,https://www.fresherslive.com/ucms-university-college-of-medical-sciences-recruitment,,,,,,,6455,Prepp,9900,General,,Prepp-C3
jk bank career,1,TOP SITE,02-12-2021,https://www.jkbank.com/others/common/jobs.php,,,17,https://prepp.in/news/e-854-jk-bank-recruitment-2021-notification-out-for-clerk-and-po-apply-online-at-jkbankcom,,,83,https://news.careers360.com/jk-bank-recruitment-2020-application-form-for-po-available-in-online-mode,,,,,,,14,https://www.fresherslive.com/j-and-k-bank-recruitment,24,https://www.embibe.com/exams/jk-bank-recruitment/,,,,,6458,Prepp,6600,General,,Prepp-C3
post office jobs,1,TOP SITE,02-12-2021,https://www.indiapost.gov.in/VAS/Pages/Content/Recruitments.aspx?Category=Recruitment,,,,,,,,,,,,,,,5,https://www.fresherslive.com/india-post-recruitment,9,https://www.embibe.com/exams/india-post-recruitment/,,,,,6460,Prepp,4400,General,,Prepp-C3
udhd bihar,1,TOP SITE,02-12-2021,https://state.bihar.gov.in/urban/,,,,,,,,,,,,,,,,,,,,,,,6463,Prepp,6600,General,,Prepp-C3
nicl,1,TOP SITE,02-12-2021,https://nationalinsurance.nic.co.in/,,,3,https://prepp.in/nicl-exam,24,https://www.shiksha.com/exams/nicl-exam,,,,,,,14,https://byjus.com/insurance-exams/nicl-full-form/,,,65,https://www.embibe.com/exams/nicl/,,,,,6464,Prepp,9900,General,,Prepp-C3
mental ability questions,1,TOP SITE,02-12-2021,https://www.sawaal.com/aptitude-reasoning/verbal-reasoning-mental-ability-questions-and-answers.html,,,90,https://prepp.in/news/e-520-ntse-2020-mental-ability-test-mat-preparation-strategy,,,96,https://www.careers360.com/question-will-meet-2020-include-mental-ability-questions-will-the-negative-marking-pattern-be-the-same,,,26,https://schools.aglasem.com/293/,32,https://byjus.com/govt-exams/logical-reasoning/,,,,,7,https://leverageedu.com/blog/hi/mental-ability-questions-in-hindi/,,,6465,Prepp,9900,General,,Prepp-C3
hpssc hamirpur,1,TOP SITE,02-12-2021,https://hpsssb.hp.gov.in/vacancies.aspx,,,62,https://prepp.in/hpsssb-exam,,,,,,,,,,,49,https://www.fresherslive.com/articles/hpssc-hpsssb-result,45,https://www.embibe.com/exams/hpssc-syllabus/,,,,,6466,Prepp,9900,General,,Prepp-C3
ssc delhi police constable,1,TOP SITE,02-12-2021,https://ssc.nic.in/,,,23,https://prepp.in/delhi-police-exam/news,,,57,https://news.careers360.com/ssc-delhi-police-constable-2020-exam-result-announced-check-cutoff-here,,,21,https://career.aglasem.com/ssc-delhi-police-constable/,73,https://byjus.com/ssc-exams/delhi-police-constable-exam-crash-course/,,,54,https://www.embibe.com/exams/delhi-police-recruitment/,,,,,6467,Prepp,4400,General,,Prepp-C3
income tax inspector,1,TOP SITE,02-12-2021,https://www.incometaxindia.gov.in/Pages/recruitment-notices.aspx,,,2,https://prepp.in/news/e-514-ssc-cgl-income-tax-inspector-job-profile-salary-growth-opportunities,,,62,https://www.careers360.com/careers/income-tax-officer,,,,,,,46,https://www.fresherslive.com/income-tax-department-recruitment,,,5,https://leverageedu.com/blog/how-to-become-income-tax-officer/,,,6469,Prepp,8100,General,,Prepp-C3
english language for sbi po,1,TOP SITE,02-12-2021,https://byjus.com/bank-exam/sbi-po-prelims-english-language-syllabus/,,,2,https://prepp.in/news/e-490-how-to-prepare-english-for-sbi-po,10,https://www.shiksha.com/sarkari-exams/banking/articles/how-to-prepare-for-sbi-po-english-language-blogId-38963,31,https://news.careers360.com/sbi-po-2021-exam-analysis-for-november-21-english-easy-overall-moderate,,,,,1,https://byjus.com/bank-exam/sbi-po-prelims-english-language-syllabus/,,,22,https://www.embibe.com/exams/sbi-po-books/,,,29,https://exam.buddy4study.com/sbi-po-syllabus,6477,Prepp,9900,General,,Prepp-C3
english language for sbi po,1,byjus.com,02-12-2021,https://byjus.com/bank-exam/sbi-po-prelims-english-language-syllabus/,,,2,https://prepp.in/news/e-490-how-to-prepare-english-for-sbi-po,10,https://www.shiksha.com/sarkari-exams/banking/articles/how-to-prepare-for-sbi-po-english-language-blogId-38963,31,https://news.careers360.com/sbi-po-2021-exam-analysis-for-november-21-english-easy-overall-moderate,,,,,1,https://byjus.com/bank-exam/sbi-po-prelims-english-language-syllabus/,,,22,https://www.embibe.com/exams/sbi-po-books/,,,29,https://exam.buddy4study.com/sbi-po-syllabus,6477,Prepp,9900,General,,Prepp-C3
rrb bank,1,TOP SITE,02-12-2021,https://en.wikipedia.org/wiki/Regional_Rural_Bank,,,32,https://prepp.in/ibps-rrb-exam,27,https://www.shiksha.com/exams/ibps-rrb-exam,,,,,,,11,https://byjus.com/bank-exam/rrbs-in-india/,,,,,,,,,6484,Prepp,6600,General,,Prepp-C3
sbi so,1,TOP SITE,02-12-2021,https://sbi.co.in/hi/web/careers/current-openings,,,7,https://prepp.in/sbi-so-exam,5,https://www.shiksha.com/exams/sbi-so-exam,40,https://competition.careers360.com/exams/sbi-so,13,https://www.collegedekho.com/exam/sbi-so,35,https://career.aglasem.com/sbi-so/,4,https://byjus.com/bank-exam/sbi-so/,,,60,https://www.embibe.com/exams/sbi-so-notification/,,,,,6485,Prepp,5400,General,,Prepp-C3
cds 1,1,TOP SITE,02-12-2021,https://www.upsc.gov.in/examinations/Combined%20Defence%20Services%20Examination%20%28I%29%2C%202021,,,6,https://prepp.in/cds-exam,3,https://www.shiksha.com/exams/cds-exam,12,https://competition.careers360.com/articles/cds-result,,,29,https://career.aglasem.com/upsc-cds/,43,https://byjus.com/govt-exams/cds-eligibility/,,,20,https://www.embibe.com/exams/cds-answer-key/,,,31,https://exam.buddy4study.com/upsc-cds-1-result,6486,Prepp,6600,General,,Prepp-C3
indian engineering services,1,TOP SITE,02-12-2021,https://en.wikipedia.org/wiki/Indian_Engineering_Services,47,https://collegedunia.com/qna/question/5839-what-is-the-difference-between-ies-and-ese,16,https://prepp.in/ies-exam/salary,5,https://www.shiksha.com/exams/ies-exam,46,https://news.careers360.com/upsc-ese-2021-tips-prepare-for-indian-engineering-services,,,,,8,https://byjus.com/free-ias-prep/indian-engineering-services-versus-indian-civil-services/,,,19,https://www.embibe.com/exams/ies-salary/,97,https://leverageedu.com/blog/indian-engineering-services/,,,6510,Prepp,5400,General,,Prepp-C3
iipe,1,TOP SITE,02-12-2021,https://www.iipe.ac.in/,52,https://collegedunia.com/college/61362-indian-institute-of-petroleum-and-energy-iipe-visakhapatnam/placement,,,,,9,https://www.careers360.com/university/indian-institute-of-petroleum-and-energy-visakhapatnam/admission,,,61,https://admission.aglasem.com/iipe-admission/,,,27,https://www.fresherslive.com/iipe-indian-institute-of-petroleum-and-energy-recruitment,,,,,,,6515,Prepp,6600,General,,Prepp-C3
ib acio login,1,TOP SITE,02-12-2021,https://cdn.digialm.com/EForms/configuredHtml/1258/68961/login.html,,,68,https://prepp.in/ib-acio-exam/exam-pattern,4,https://www.shiksha.com/exams/ib-acio-exam-admit-card,,,,,,,,,,,7,https://www.embibe.com/exams/ib-acio/,,,,,6518,Prepp,8100,General,,Prepp-C3
rrb ntpc chennai,1,TOP SITE,02-12-2021,https://www.rrbchennai.gov.in/,,,5,https://prepp.in/rrb-recruitment-exam/rrb-chennai,19,https://www.shiksha.com/exams/rrb-ntpc-exam-admit-card,46,https://news.careers360.com/rrb-ntpc-2021-answer-key-live-updates-cbt-1-answer-keys-released-direct-download-link-official-website,,,12,https://admission.aglasem.com/rrb-chennai-ntpc-result/,84,https://byjus.com/rrb-exams/rrb-ntpc-admit-card/,,,6,https://www.embibe.com/exams/rrb-chennai/,,,,,6527,Prepp,6600,General,,Prepp-C3
general awareness questions,1,TOP SITE,02-12-2021,https://www.careerpower.in/gk-general-knowledge.html,,,42,https://prepp.in/news/e-481-ibps-po-how-to-prepare-for-general-awareness-section,,,,,,,,,19,https://byjus.com/ssc-exams/ssc-general-awareness/,21,https://www.fresherslive.com/current-affairs/static-gk-today-general-knowledge,,,76,https://leverageedu.com/blog/hi/gk-in-hindi/,,,6533,Prepp,8100,General,,Prepp-C3
nda meaning,1,TOP SITE,02-12-2021,https://www.investopedia.com/terms/n/nda.asp,,,55,https://prepp.in/nda-exam,,,,,,,,,,,,,,,,,,,6538,Prepp,9900,General,,Prepp-C3
banking awareness,1,TOP SITE,02-12-2021,https://www.gktoday.in/banking-awareness/,,,29,https://prepp.in/news/e-481-ibps-po-how-to-prepare-for-general-awareness-section,,,,,,,,,4,https://byjus.com/bank-exam/banking-awareness/,,,59,https://www.embibe.com/exams/how-to-prepare-general-awareness-for-ibps-po-exam/,,,,,6539,Prepp,8100,General,,Prepp-C3
post office apply,1,TOP SITE,02-12-2021,https://appost.in/gdsonline/home.aspx,,,35,https://prepp.in/india-post-gds-exam,,,,,,,,,,,6,https://www.fresherslive.com/india-post-recruitment,5,https://www.embibe.com/exams/india-post-recruitment/,,,,,6541,Prepp,3600,General,,Prepp-C3
apsbcl retail login,1,TOP SITE,02-12-2021,https://retail.apsbcl.ap.gov.in/,,,,,,,,,,,,,,,,,,,,,,,6543,Prepp,14800,General,,Prepp-C3
upsc form,1,TOP SITE,02-12-2021,https://www.upsc.gov.in/apply-online,,,6,https://prepp.in/ias-exam-exam/application-process,5,https://www.shiksha.com/exams/ias-exam-application-form,3,https://competition.careers360.com/hi/articles/upsc-ias-application-form,78,https://www.collegedekho.com/articles/documents-for-upsc-civil-services-application-form/,13,https://hindi.aglasem.com/upsc-ias-application-form-hindi/,15,https://byjus.com/ias/upsc-online-application-form-2021/,,,,,,,83,https://exam.buddy4study.com/upsc-mains-exam-time-table,6544,Prepp,6600,General,,Prepp-C3
ssbrectt,1,TOP SITE,02-12-2021,http://www.ssbrectt.gov.in/,,,,,,,37,https://news.careers360.com/ssb-constable-recruitment-2020-apply-for-1541-posts-ssbrecttgovin,,,27,https://news.aglasem.com/how-to-download-ssb-head-constable-admit-card-2021-at-ssbrecttgovin/,,,38,https://www.fresherslive.com/competitive-exams/ssb-answer-key-109808,,,,,,,6545,Prepp,8100,General,,Prepp-C3
government jobs in banks,1,TOP SITE,02-12-2021,https://www.indgovtjobs.in/2013/08/bank-jobs-openings-august-2013.html,,,33,https://prepp.in/news/e-481-bank-vs-government-job-in-2021-detailed-comparison-and-analysis,98,https://ask.shiksha.com/can-i-get-a-job-in-government-bank-if-i-have-a-tattoo-on-my-hand-will-it-be-fine-if-i-hide-it-by-wearing-a-full-qna-3832610,82,https://www.careers360.com/question-how-to-get-a-job-in-a-government-bank-after-being-graduate-in-btech,,,,,,,3,https://www.fresherslive.com/govt-jobs/bank-recruitment,,,,,,,6547,Prepp,5400,General,,Prepp-C3
gmc bhopal,1,TOP SITE,02-12-2021,http://www.gmcbhopal.net/Advertiesment.asp,21,https://collegedunia.com/college/57891-gandhi-medical-college-bhopal/courses-fees,,,37,https://www.shiksha.com/college/gandhi-medical-college-bhopal-62865,12,https://www.careers360.com/colleges/gandhi-medical-college-bhopal/courses,,,,,,,64,https://www.fresherslive.com/competitive-exams/gmc-bhopal-admit-card-115015,,,,,,,6550,Prepp,14800,General,,Prepp-C3
ncl pune,1,TOP SITE,02-12-2021,https://www.ncl-india.org/,,,48,https://prepp.in/csir-ncl-exam,,,49,https://news.careers360.com/ncl-pune-recruitment-2020-apply-for-45-technical-officer-other-posts-wwwncl-indiaorg,,,,,,,,,,,,,,,6551,Prepp,8100,General,,Prepp-C3
ctet 2019,1,TOP SITE,02-12-2021,https://ctet.nic.in/,,,,,5,https://www.shiksha.com/exams/ctet-exam,46,https://news.careers360.com/ctet-result-analysis-2019-over-3-lakh-52-thousand-candidates-qualified,,,14,https://career.aglasem.com/ctet-2019/,,,,,,,,,,,6557,Prepp,5400,General,,Prepp-C3
goa public service commission,1,TOP SITE,02-12-2021,https://gpsc.goa.gov.in/,,,4,https://prepp.in/goa-psc-exam,,,,,,,,,,,3,https://www.fresherslive.com/gpsc-goa-public-service-commission-recruitment,,,,,,,6561,Prepp,6600,General,,Prepp-C3
rpf constable,1,TOP SITE,02-12-2021,"https://indianrailways.gov.in/railwayboard/view_section.jsp?lang=0&id=0,1,304,366,533,1643",,,10,https://prepp.in/rpf-constable-exam,4,https://www.shiksha.com/exams/rpf-constable-exam,56,https://competition.careers360.com/exams/rpf-constable,,,25,https://mocktest.aglasem.com/exam/rpf-constable,,,,,64,https://www.embibe.com/exams/rpf-constable-salary/,,,,,6562,Prepp,6600,General,,Prepp-C3
ibps rrb apply online,1,TOP SITE,02-12-2021,https://www.ibps.in/common-written-examination-regional-rural-banks/,,,16,https://prepp.in/ibps-rrb-exam/application-process,6,https://www.shiksha.com/exams/ibps-rrb-exam-application-form,18,https://competition.careers360.com/articles/ibps-rrb-application-form,,,15,https://career.aglasem.com/ibps-rrb-application-form/,3,https://byjus.com/bank-exam/ibps-rrb-online-application/,,,20,https://www.embibe.com/exams/ibps-rrb/,,,63,https://exam.buddy4study.com/ibps-rrb-application-process,6564,Prepp,6600,General,,Prepp-C3
haryana public service commission,1,TOP SITE,02-12-2021,http://hpsc.gov.in/en-us/,,,15,https://prepp.in/hpsc-exam/application-process,5,https://www.shiksha.com/exams/hpsc-hcs-exam,71,https://news.careers360.com/hpsc-haryana-civil-services-prelims-result-2021-declared-at-hpscgovin-get-direct-link-here,,,82,https://career.aglasem.com/hpsc-recruitment/,,,38,https://www.fresherslive.com/hpsc-haryana-public-service-commission-recruitment,,,,,,,6566,Prepp,9900,General,,Prepp-C3
nta ugc,1,TOP SITE,02-12-2021,https://ugcnet.nta.nic.in/,,,31,https://prepp.in/cbse-ugc-net-exam,6,https://www.shiksha.com/exams/ugc-net-exam,30,https://competition.careers360.com/articles/ugc-net-admit-card,,,66,https://career.aglasem.com/ugc-net/,,,,,,,,,,,6571,Prepp,5400,General,,Prepp-C3
dda org in,1,TOP SITE,02-12-2021,https://dda.org.in/,,,42,https://prepp.in/news/e-489-dda-stenographer-results-declared-on-the-official-website-dda-org-in,,,,,,,,,,,11,https://www.fresherslive.com/dda-delhi-development-authority-recruitment,79,https://www.embibe.com/exams/dda-recruitment/,,,,,6573,Prepp,4400,General,,Prepp-C3
chsl apply,1,TOP SITE,02-12-2021,https://ssc.nic.in/portal/apply,,,5,https://prepp.in/ssc-chsl-exam/application-process,4,https://www.shiksha.com/exams/ssc-chsl-exam-application-form,7,https://competition.careers360.com/articles/ssc-chsl-application-form,,,22,https://career.aglasem.com/ssc-chsl-application-form/,3,https://byjus.com/ssc-exams/ssc-chsl-apply-online/,,,11,https://www.embibe.com/exams/ssc-chsl-recruitment/,,,,,6576,Prepp,6600,General,,Prepp-C3
ppsc punjab,1,TOP SITE,02-12-2021,https://ppsc.gov.in/,,,7,https://prepp.in/ppsc-exam,,,,,,,,,,,20,https://www.fresherslive.com/punjab-public-service-commission-recruitment,,,,,,,6577,Prepp,8100,General,,Prepp-C3
uppsc calendar,1,TOP SITE,02-12-2021,https://www.dhyeyaias.com/uppsc/exam-calendar,,,44,https://prepp.in/news/e-836-uppsc-revised-exam-calendar-2021-out-uppscupnicin-check-schedule-here,38,https://www.shiksha.com/exams/uppsc-uppcs-exam-dates,22,https://news.careers360.com/uppsc-calendar-for-2021-22-released-check-new-dates-here,,,52,https://news.aglasem.com/uppsc-calendar-2021-revised-check-new-exam-dates/,11,https://byjus.com/free-ias-prep/uppsc-calendar/,42,https://www.fresherslive.com/competitive-exams/uppsc-exam-calendar-109953,,,,,55,https://exam.buddy4study.com/uppsc-new-dates-released,6579,Prepp,9900,General,,Prepp-C3
canara bank careers,1,TOP SITE,02-12-2021,https://canarabank.com/User_page.aspx?cid=129,,,12,https://prepp.in/canara-bank-po-exam,,,,,,,,,,,3,https://www.fresherslive.com/canara-bank-recruitment,6,https://www.embibe.com/exams/canara-bank-recruitment/,,,,,6586,Prepp,8100,General,,Prepp-C3
upsc ias,1,TOP SITE,02-12-2021,https://www.upsc.gov.in/,,,23,https://prepp.in/ias-exam-exam,9,https://www.shiksha.com/exams/ias-exam,38,https://competition.careers360.com/hi/articles/upsc-ias,,,,,3,https://byjus.com/ias-exam/,,,,,,,,,6591,Prepp,6600,General,,Prepp-C3
