Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
iirm hyderabad,1,TOP SITE,02-12-2021,https://www.iirmworld.org.in/,3,https://collegedunia.com/college/55873-institute-of-insurance-and-risk-management-iirm-hyderabad/admission,,,2,https://www.shiksha.com/college/iirm-institute-of-insurance-and-risk-management-gachibowli-hyderabad-26151,19,https://www.careers360.com/colleges/institute-of-insurance-and-risk-management-hyderabad,5,https://www.collegedekho.com/colleges/iirm,,,58,https://admission.aglasem.com/iirm-pgdm/,,,,,,,,,,,10676,College,1900,,,College-LS
nift bhopal,1,TOP SITE,02-12-2021,https://nift.ac.in/bhopal/,3,https://collegedunia.com/college/6912-national-institute-of-fashion-technology-nift-bhopal/courses-fees,,,2,https://www.shiksha.com/college/national-institute-of-fashion-technology-bhopal-771,6,https://www.careers360.com/colleges/national-institute-of-fashion-technology-bhopal-campus,5,https://www.collegedekho.com/colleges/nift-bhopal,,,,,,,,,,,,,,,10678,College,1900,,,College-LS
tamil nadu nurses and midwives council,1,TOP SITE,02-12-2021,http://www.tamilnadunursingcouncil.com/,16,https://collegedunia.com/college/12600-tamil-nadu-nurses-and-midwives-council-chennai,,,,,,,,,,,,,,,80,https://www.fresherslive.com/job-alert/staff-nurse-jobs-in-chennai-at-anna-university-apply-now-1215919,,,,,,,10680,College,1900,,,College-LS
mits ujjain,1,TOP SITE,02-12-2021,https://www.mitujjain.ac.in/,2,https://collegedunia.com/college/14185-mahakal-institute-of-technology-mit-ujjain/courses-fees,,,7,https://www.shiksha.com/college/mit-group-of-institutes-mahakal-ujjain-4055/cutoff,24,https://www.careers360.com/colleges/mahakal-institute-of-technology-ujjain,6,https://www.collegedekho.com/colleges/mahakal-institute-of-technologyujjain,,,,,,,,,,,,,,,10681,College,1900,,,College-LS
Sangam University,1,TOP SITE,02-12-2021,https://www.sangamuniversity.ac.in/,2,https://collegedunia.com/university/25844-sangam-university-su-bhilwara/courses-fees,,,4,https://www.shiksha.com/university/sangam-university-bhilwara-37072,8,https://www.careers360.com/university/sangam-university-bhilwara/courses,13,https://www.collegedekho.com/colleges/connect-sangam-university,,,,,,,,,,,,,,,10683,College,1900,,,College-LS
pondicherry institute of medical sciences,1,TOP SITE,02-12-2021,https://www.pimsmmm.com/,3,https://collegedunia.com/college/10841-pondicherry-institute-of-medical-sciences-pims-pondicherry,,,23,https://www.shiksha.com/college/pondicherry-institute-of-medical-sciences-65625/courses,2,https://www.careers360.com/colleges/pondicherry-institute-of-medical-sciences-pondicherry,26,https://www.collegedekho.com/colleges/pondicherry-institute-of-medical-sciences,,,39,https://admission.aglasem.com/pims-mbbs/,,,,,,,,,,,10685,College,1900,,,College-LS
pondicherry institute of medical sciences,1,TOP SITE,02-12-2021,https://www.pimsmmm.com/,43,https://images.static-collegedunia.com/public/college_data/images/entrance/entrance_brochure/1463735119PIMS%20MBBS%20Prospectus%20-2016.pdf,,,23,https://www.shiksha.com/college/pondicherry-institute-of-medical-sciences-65625/courses,2,https://www.careers360.com/colleges/pondicherry-institute-of-medical-sciences-pondicherry,26,https://www.collegedekho.com/colleges/pondicherry-institute-of-medical-sciences,,,39,https://admission.aglasem.com/pims-mbbs/,,,,,,,,,,,10685,College,1900,,,College-LS
thdc ihet,1,TOP SITE,02-12-2021,https://thdcihet.ac.in/,3,https://collegedunia.com/college/28844-thdc-institute-of-hydro-power-engineering-and-technology-garhwal,,,5,https://www.shiksha.com/college/thdc-institute-of-hydropower-engineering-and-technology-thdc-ihet-uttarakhand-other-49450/reviews,4,https://www.careers360.com/colleges/thdc-institute-of-hydro-power-engineering-and-technology-tehri,11,https://www.collegedekho.com/colleges/thdc-ihet,,,,,,,,,,,,,,,10687,College,1900,,,College-LS
jmit,1,TOP SITE,02-12-2021,https://www.jmit.ac.in/,2,https://collegedunia.com/college/14995-seth-jai-parkash-mukand-lal-institute-of-engineering-and-technology-jmit-yamuna-nagar,,,5,https://www.shiksha.com/college/jmit-seth-jai-parkash-mukand-lal-institute-of-engineering-and-technology-yamuna-nagar-43190,8,https://www.careers360.com/colleges/seth-jai-parkash-mukand-lal-institute-of-engineering-and-technology-yamunanagar,7,https://www.collegedekho.com/colleges/jmit,,,,,,,,,,,,,,,10689,College,1900,,,College-LS
iips indore,1,TOP SITE,02-12-2021,http://iips.edu.in/,2,https://collegedunia.com/college/15885-international-institute-of-professional-studies-iips-indore,,,12,https://www.shiksha.com/college/devi-ahilya-vishwavidyalaya-takshashila-campus-indore-146099/course-integrated-m-tech-in-information-technology-180049,4,https://www.careers360.com/colleges/international-institute-of-professional-studies-devi-ahilya-university-indore/mca-course,5,https://www.collegedekho.com/colleges/admission-iips-indore,,,,,,,,,,,,,,,10690,College,1900,,,College-LS
