,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
202,KTH Royal Institute of Technology,18,https://collegedunia.com/sweden/college/776-kth-royal-institute-of-technology-stockholm,7,https://studyabroad.shiksha.com/sweden/universities/kth-royal-institute-of-technology,,,,,,,,,,,12300,Study_Abroad,6600,College,,Study_Abroad-College-HS
203,New Jersey Institute of Technology,8,https://collegedunia.com/usa/college/1750-new-jersey-institute-of-technology-newark,4,https://studyabroad.shiksha.com/usa/universities/new-jersey-institute-of-technology,,,28,https://www.collegedekho.com/usa/new-jersey-institute-of-technology/,,,,,,,12301,Study_Abroad,6600,College,,Study_Abroad-College-HS
204,University of Oxford fees,6,https://collegedunia.com/uk/college/865-university-of-oxford-oxford,5,https://studyabroad.shiksha.com/uk/universities/university-of-oxford,97,https://it.careers360.com/colleges/list-of-bca-colleges-in-bangalore,13,https://www.collegedekho.com/united-kingdom/university-of-oxford/,,,28,https://leverageedu.com/universities/university-of-oxford-united-kingdom,,,12302,Study_Abroad,6600,College,,Study_Abroad-College-HS
205,University of Montreal,5,https://collegedunia.com/canada/college/71-university-of-montreal-montreal,4,https://studyabroad.shiksha.com/canada/universities/university-of-montreal,,,72,https://www.collegedekho.com/canada/university-of-montreal/,,,100,https://leverageedu.com/blog/universities-in-montreal/,,,12303,Study_Abroad,6600,College,,Study_Abroad-College-HS
206,Royal Roads University,4,https://collegedunia.com/canada/college/51-royal-roads-university-victoria,3,https://studyabroad.shiksha.com/canada/universities/royal-roads-university,,,,,,,,,,,12304,Study_Abroad,6600,College,,Study_Abroad-College-HS
207,Yorkville University,5,https://collegedunia.com/canada/college/330-yorkville-university-fredericton,3,https://studyabroad.shiksha.com/canada/universities/yorkville-university,,,23,https://www.collegedekho.com/canada/yorkville-university/,,,,,,,12305,Study_Abroad,6600,College,,Study_Abroad-College-HS
208,Yorkville University,6,https://collegedunia.com/canada/college/330-yorkville-university-fredericton,3,https://studyabroad.shiksha.com/canada/universities/yorkville-university,,,23,https://www.collegedekho.com/canada/yorkville-university/,,,,,,,12305,Study_Abroad,6600,College,,Study_Abroad-College-HS
209,Yorkville University,7,https://collegedunia.com/canada/college/330-yorkville-university-fredericton/programs,3,https://studyabroad.shiksha.com/canada/universities/yorkville-university,,,23,https://www.collegedekho.com/canada/yorkville-university/,,,,,,,12305,Study_Abroad,6600,College,,Study_Abroad-College-HS
210,University of the Fraser Valley,8,https://collegedunia.com/canada/college/101-university-of-the-fraser-valley-abbotsford,3,https://studyabroad.shiksha.com/canada/universities/university-of-the-fraser-valley,,,56,https://www.collegedekho.com/colleges/fraser-valley-india,,,,,,,12306,Study_Abroad,6600,College,,Study_Abroad-College-HS
211,Edinburgh Napier University,39,https://collegedunia.com/uk/college/808-edinburgh-napier-university-edinburgh,3,https://studyabroad.shiksha.com/uk/universities/edinburgh-napier-university,,,48,https://www.collegedekho.com/united-kingdom/edinburgh-napier-university/,,,45,https://leverageedu.com/universities/edinburgh-napier-university,,,12307,Study_Abroad,6600,College,,Study_Abroad-College-HS
212,Vancouver Island University,9,https://collegedunia.com/canada/college/106-vancouver-island-university-nanaimo,3,https://studyabroad.shiksha.com/canada/universities/vancouver-island-university,,,15,https://www.collegedekho.com/canada/vancouver-island-university/,,,,,,,12308,Study_Abroad,6600,College,,Study_Abroad-College-HS
213,Australian National University,6,https://collegedunia.com/australia/college/597-australian-national-university-canberra,4,https://studyabroad.shiksha.com/australia/universities/australian-national-university,,,31,https://www.collegedekho.com/australia/australian-national-university/,,,,,,,12309,Study_Abroad,6600,College,,Study_Abroad-College-HS
214,University of New South Wales,8,https://collegedunia.com/australia/college/603-university-of-new-south-wales-sydney,4,https://studyabroad.shiksha.com/australia/universities/university-of-new-south-wales,,,84,https://www.collegedekho.com/australia/university-of-new-south-wales/,,,27,https://leverageedu.com/universities/university-of-new-south-wales,,,12310,Study_Abroad,6600,College,,Study_Abroad-College-HS
215,University of Lethbridge,5,https://collegedunia.com/canada/college/89-university-of-lethbridge-lethbridge,4,https://studyabroad.shiksha.com/canada/universities/university-of-lethbridge,,,,,,,,,,,12311,Study_Abroad,6600,College,,Study_Abroad-College-HS
216,California State University Long Beach,11,https://collegedunia.com/usa/college/1546-california-state-university-long-beach,3,https://studyabroad.shiksha.com/usa/universities/california-state-university-long-beach,,,26,https://www.collegedekho.com/usa/california-state-university-long-beach/,,,,,,,12312,Study_Abroad,6600,College,,Study_Abroad-College-HS
217,California State University Long Beach,12,https://collegedunia.com/usa/college/1546-california-state-university-long-beach,3,https://studyabroad.shiksha.com/usa/universities/california-state-university-long-beach,,,26,https://www.collegedekho.com/usa/california-state-university-long-beach/,,,,,,,12312,Study_Abroad,6600,College,,Study_Abroad-College-HS
218,California State University Long Beach,13,https://collegedunia.com/usa/college/1546-california-state-university-long-beach/programs,3,https://studyabroad.shiksha.com/usa/universities/california-state-university-long-beach,,,26,https://www.collegedekho.com/usa/california-state-university-long-beach/,,,,,,,12312,Study_Abroad,6600,College,,Study_Abroad-College-HS
219,Fordham University,26,https://collegedunia.com/usa/college/1057-fordham-university-bronx,7,https://studyabroad.shiksha.com/usa/universities/fordham-university,,,35,https://www.collegedekho.com/usa/fordham-university/,,,,,,,12314,Study_Abroad,6600,College,,Study_Abroad-College-HS
220,George Washington University,13,https://collegedunia.com/usa/college/2162-george-washington-university-washington,5,https://studyabroad.shiksha.com/usa/universities/the-george-washington-university,,,41,https://www.collegedekho.com/usa/the-george-washington-university/,,,,,,,12316,Study_Abroad,6600,College,,Study_Abroad-College-HS
221,University of Notre Dame,31,https://collegedunia.com/usa/college/1777-university-of-notre-dame-notre-dame,9,https://studyabroad.shiksha.com/usa/universities/university-of-notre-dame,,,45,https://www.collegedekho.com/usa/university-of-notre-dame/,,,,,,,12317,Study_Abroad,6600,College,,Study_Abroad-College-HS
222,American University,53,https://collegedunia.com/usa/college/2170-american-university-washington,31,https://studyabroad.shiksha.com/usa/universities/american-university,,,83,https://www.collegedekho.com/usa/American-university/,,,,,,,12319,Study_Abroad,6600,College,,Study_Abroad-College-HS
223,The University of Notre Dame,19,https://collegedunia.com/usa/college/1777-university-of-notre-dame-notre-dame,7,https://studyabroad.shiksha.com/usa/universities/university-of-notre-dame,,,44,https://www.collegedekho.com/usa/university-of-notre-dame/,,,,,,,12320,Study_Abroad,6600,College,,Study_Abroad-College-HS
224,Griffith University,8,https://collegedunia.com/australia/college/594-griffith-university-brisbane,5,https://studyabroad.shiksha.com/australia/universities/griffith-university,,,54,https://www.collegedekho.com/australia/griffith-university/,,,,,,,12321,Study_Abroad,6600,College,,Study_Abroad-College-HS
225,Oregon State University,17,https://collegedunia.com/usa/college/1205-oregon-state-university-corvallis,3,https://studyabroad.shiksha.com/usa/universities/oregon-state-university,,,30,https://www.collegedekho.com/usa/oregon-state-university/,,,,,,,12322,Study_Abroad,6600,College,,Study_Abroad-College-HS
226,University of Pittsburgh,21,https://collegedunia.com/usa/college/1842-university-of-pittsburgh-pittsburgh,5,https://studyabroad.shiksha.com/usa/universities/university-of-pittsburgh,,,,,,,,,,,12323,Study_Abroad,6600,College,,Study_Abroad-College-HS
227,Florida State University,24,https://collegedunia.com/usa/college/2103-florida-state-university-tallahassee,3,https://studyabroad.shiksha.com/usa/universities/florida-state-university,,,43,https://www.collegedekho.com/usa/florida-state-university/,,,,,,,12324,Study_Abroad,6600,College,,Study_Abroad-College-HS
228,Curtin University,8,https://collegedunia.com/australia/college/612-curtin-university-perth,3,https://studyabroad.shiksha.com/australia/universities/curtin-university,,,,,,,,,,,12325,Study_Abroad,6600,College,,Study_Abroad-College-HS
229,University of Colorado Boulder,15,https://collegedunia.com/usa/college/1043-university-of-colorado-boulder,6,https://studyabroad.shiksha.com/usa/universities/university-of-colorado-boulder,,,,,,,,,,,12327,Study_Abroad,6600,College,,Study_Abroad-College-HS
230,"City, University of London",21,https://collegedunia.com/uk/college/832-city-university-of-london-london,3,https://studyabroad.shiksha.com/uk/universities/city-university-london,,,46,https://www.collegedekho.com/united-kingdom/city-university-of-london/course-fees/,,,,,,,12328,Study_Abroad,6600,College,,Study_Abroad-College-HS
231,University of Bradford,8,https://collegedunia.com/uk/college/880-university-of-bradford-bradford,4,https://studyabroad.shiksha.com/uk/universities/university-of-bradford,,,,,,,,,,,12329,Study_Abroad,6600,College,,Study_Abroad-College-HS
232,University of North Carolina Charlotte,20,https://collegedunia.com/usa/college/1115-university-of-north-carolina-charlotte-charlotte,2,https://studyabroad.shiksha.com/usa/universities/university-of-north-carolina-at-charlotte,,,,,,,,,,,12330,Study_Abroad,6600,College,,Study_Abroad-College-HS
233,University of Illinois - Urbana Champaign,75,https://collegedunia.com/usa/college/2141-university-of-illinois---urbana-champaign-urbana/admission,4,https://studyabroad.shiksha.com/usa/universities/university-of-illinois-urbana-campus,,,,,,,,,,,12331,Study_Abroad,6600,College,,Study_Abroad-College-HS
234,Uppsala University,10,https://collegedunia.com/sweden/college/781-uppsala-university-uppsala,7,https://studyabroad.shiksha.com/sweden/universities/uppsala-university,,,,,,,,,,,12332,Study_Abroad,6600,College,,Study_Abroad-College-HS
235,London Metropolitan University,14,https://collegedunia.com/uk/college/838-london-metropolitan-university-london,3,https://studyabroad.shiksha.com/uk/universities/london-metropolitan-university,,,65,https://www.collegedekho.com/united-kingdom/london-metropolitan-university/,,,54,https://leverageedu.com/universities/london-metropolitan-university,,,12334,Study_Abroad,6600,College,,Study_Abroad-College-HS
236,Lewis University,20,https://collegedunia.com/usa/college/1932-lewis-university-romeoville,5,https://studyabroad.shiksha.com/usa/universities/lewis-university,,,,,,,,,,,12335,Study_Abroad,6600,College,,Study_Abroad-College-HS
237,University of Central Florida,17,https://collegedunia.com/usa/college/1805-university-of-central-florida-orlando,3,https://studyabroad.shiksha.com/usa/universities/university-of-central-florida,,,21,https://www.collegedekho.com/usa/university-of-central-florida/,,,,,,,12336,Study_Abroad,6600,College,,Study_Abroad-College-HS
238,University of Freiburg,7,https://collegedunia.com/germany/college/658-university-of-freiburg-freiburg,5,https://studyabroad.shiksha.com/germany/universities/albert-ludwigs-university-of-freiburg,,,,,,,,,,,12337,Study_Abroad,6600,College,,Study_Abroad-College-HS
239,London South Bank University,17,https://collegedunia.com/uk/college/841-london-south-bank-university-london,3,https://studyabroad.shiksha.com/uk/universities/london-south-bank-university,,,27,https://www.collegedekho.com/united-kingdom/london-south-bank-university/,,,,,,,12338,Study_Abroad,6600,College,,Study_Abroad-College-HS
240,University of Stuttgart,6,https://collegedunia.com/germany/college/707-university-of-stuttgart-stuttgart,3,https://studyabroad.shiksha.com/germany/universities/university-of-stuttgart,,,,,,,,,,,12339,Study_Abroad,6600,College,,Study_Abroad-College-HS
241,Pratt Institute,22,https://collegedunia.com/usa/college/1064-pratt-institute-brooklyn,5,https://studyabroad.shiksha.com/usa/universities/pratt-institute,,,,,,,18,https://leverageedu.com/blog/study-at-pratt-institute/,,,12340,Study_Abroad,5400,College,,Study_Abroad-College-HS
242,New York Institute of Technology,17,https://collegedunia.com/usa/college/1790-new-york-institute-of-technology-new-york-city,3,https://studyabroad.shiksha.com/usa/universities/new-york-institute-of-technology,,,41,https://www.collegedekho.com/usa/new-york-institute-of-technology/,,,,,,,12341,Study_Abroad,5400,College,,Study_Abroad-College-HS
243,Harvard University fees,6,https://collegedunia.com/usa/college/1090-harvard-university-cambridge,1,https://studyabroad.shiksha.com/usa/universities/harvard-university,,,14,https://www.collegedekho.com/usa/harvard-university/,,,,,63,https://admission.buddy4study.com/study-abroad/harvard-university-scholarship,12342,Study_Abroad,5400,College,,Study_Abroad-College-HS
244,Free University of Berlin,6,https://collegedunia.com/germany/college/631-free-university-of-berlin-berlin,3,https://studyabroad.shiksha.com/germany/universities/free-university-of-berlin,,,10,https://www.collegedekho.com/germany/free-university-of-berlin/,,,13,https://leverageedu.com/universities/free-university-of-berlin,,,12343,Study_Abroad,5400,College,,Study_Abroad-College-HS
245,University of Groningen,15,https://collegedunia.com/netherlands/college/750-university-of-groningen-groningen,5,https://studyabroad.shiksha.com/netherlands/universities/university-of-groningen,,,,,,,,,,,12344,Study_Abroad,5400,College,,Study_Abroad-College-HS
246,University of Central Lancashire,12,https://collegedunia.com/uk/college/870-university-of-central-lancashire-preston,3,https://studyabroad.shiksha.com/uk/universities/university-of-central-lancashire,,,30,https://www.collegedekho.com/united-kingdom/uclan/,,,,,,,12345,Study_Abroad,5400,College,,Study_Abroad-College-HS
247,University of Cologne,9,https://collegedunia.com/germany/college/645-university-of-cologne-cologne,5,https://studyabroad.shiksha.com/germany/universities/university-of-cologne,,,,,,,,,,,12346,Study_Abroad,5400,College,,Study_Abroad-College-HS
248,University of the West of Scotland,9,https://collegedunia.com/uk/college/818-university-of-the-west-of-scotland-glasgow,4,https://studyabroad.shiksha.com/uk/universities/university-of-the-west-of-scotland,,,46,https://www.collegedekho.com/united-kingdom/university-of-the-west-of-scotland/,,,,,,,12347,Study_Abroad,5400,College,,Study_Abroad-College-HS
249,Glasgow Caledonian University,21,https://collegedunia.com/uk/college/813-glasgow-caledonian-university-glasgow/admission,3,https://studyabroad.shiksha.com/uk/universities/glasgow-caledonian-university,,,57,https://www.collegedekho.com/ae/united-kingdom/glasgow-caledonian-university/,,,,,,,12348,Study_Abroad,5400,College,,Study_Abroad-College-HS
250,Western Sydney University,7,https://collegedunia.com/australia/college/622-western-sydney-university-sydney,5,https://studyabroad.shiksha.com/australia/universities/university-of-western-sydney,,,,,,,,,,,12349,Study_Abroad,5400,College,,Study_Abroad-College-HS
251,Temple University,35,https://collegedunia.com/usa/college/1823-temple-university-philadelphia,7,https://studyabroad.shiksha.com/usa/universities/temple-university,,,,,,,,,,,12350,Study_Abroad,5400,College,,Study_Abroad-College-HS
252,Vanderbilt University,15,https://collegedunia.com/usa/college/1687-vanderbilt-university-nashville,4,https://studyabroad.shiksha.com/usa/universities/vanderbilt-university,,,42,https://www.collegedekho.com/usa/vanderbilt-university/,,,,,,,12351,Study_Abroad,5400,College,,Study_Abroad-College-HS
253,Chapman University,10,https://collegedunia.com/usa/college/1800-chapman-university-orange,4,https://studyabroad.shiksha.com/usa/universities/chapman-university,,,,,,,,,,,12353,Study_Abroad,5400,College,,Study_Abroad-College-HS
254,Washington State University,17,https://collegedunia.com/usa/college/1882-washington-state-university-pullman,3,https://studyabroad.shiksha.com/usa/universities/washington-state-university,,,27,https://www.collegedekho.com/usa/washington-state-university/,,,,,,,12354,Study_Abroad,5400,College,,Study_Abroad-College-HS
255,University of Alabama Birmingham,29,https://collegedunia.com/usa/college/1002-university-of-alabama-birmingham,3,https://studyabroad.shiksha.com/usa/universities/university-of-alabama-at-birmingham,,,33,https://www.collegedekho.com/usa/university-of-alabama-at-birmingham/,,,,,,,12355,Study_Abroad,5400,College,,Study_Abroad-College-HS
256,Rowan University,21,https://collegedunia.com/usa/college/1351-rowan-university-glassboro,3,https://studyabroad.shiksha.com/usa/universities/rowan-university,,,,,,,,,,,12356,Study_Abroad,5400,College,,Study_Abroad-College-HS
257,San Diego State University,50,https://collegedunia.com/usa/college/1977-san-diego-state-university-san-diego,3,https://studyabroad.shiksha.com/usa/universities/san-diego-state-university,,,29,https://www.collegedekho.com/usa/san-diego-state-university/,,,,,,,12357,Study_Abroad,5400,College,,Study_Abroad-College-HS
258,University of California Riverside,62,https://collegedunia.com/usa/college/1917-university-of-california-riverside,5,https://studyabroad.shiksha.com/usa/universities/university-of-california-riverside-campus,,,22,https://www.collegedekho.com/usa/university-of-california-riverside-campus/,,,,,,,12358,Study_Abroad,5400,College,,Study_Abroad-College-HS
259,University of Kansas,10,https://collegedunia.com/usa/college/1521-university-of-kansas-lawrence,3,https://studyabroad.shiksha.com/usa/universities/university-of-kansas,,,29,https://www.collegedekho.com/usa/university-of-kansas/,,,,,,,12359,Study_Abroad,5400,College,,Study_Abroad-College-HS
260,University of Colorado Denver,16,https://collegedunia.com/usa/college/1240-university-of-colorado-denver,3,https://studyabroad.shiksha.com/usa/universities/university-of-colorado-denver,,,42,https://www.collegedekho.com/usa/university-of-colorado-denver/,,,,,,,12360,Study_Abroad,5400,College,,Study_Abroad-College-HS
261,Illinois State University,37,https://collegedunia.com/usa/college/1763-illinois-state-university-normal,4,https://studyabroad.shiksha.com/usa/universities/illinois-state-university,,,,,,,,,,,12361,Study_Abroad,5400,College,,Study_Abroad-College-HS
262,University of Rochester,24,https://collegedunia.com/usa/college/1922-university-of-rochester-rochester,5,https://studyabroad.shiksha.com/usa/universities/university-of-rochester,,,29,https://www.collegedekho.com/usa/university-of-rochester/,,,,,,,12362,Study_Abroad,5400,College,,Study_Abroad-College-HS
263,Santa Clara University,17,https://collegedunia.com/usa/college/2005-santa-clara-university-santa-clara,3,https://studyabroad.shiksha.com/usa/universities/santa-clara-university,,,45,https://www.collegedekho.com/usa/santa-clara-university/,,,,,,,12363,Study_Abroad,5400,College,,Study_Abroad-College-HS
264,Missouri State University,32,https://collegedunia.com/usa/college/2055-missouri-state-university-springfield,6,https://studyabroad.shiksha.com/usa/universities/missouri-state-university,,,29,https://www.collegedekho.com/usa/missouri-state-university/,,,,,,,12364,Study_Abroad,5400,College,,Study_Abroad-College-HS
265,University of Reading,38,https://collegedunia.com/uk/college/791-university-of-reading-berkshire/admission,5,https://studyabroad.shiksha.com/uk/universities/university-of-reading,,,,,,,,,,,12365,Study_Abroad,5400,College,,Study_Abroad-College-HS
266,University of Brighton,8,https://collegedunia.com/uk/college/795-university-of-brighton-brighton,3,https://studyabroad.shiksha.com/uk/universities/university-of-brighton,,,28,https://www.collegedekho.com/united-kingdom/university-of-brighton/,,,,,,,12366,Study_Abroad,5400,College,,Study_Abroad-College-HS
267,Florida International University,14,https://collegedunia.com/usa/college/1621-florida-international-university-miami,3,https://studyabroad.shiksha.com/usa/universities/florida-international-university,,,,,,,,,,,12367,Study_Abroad,5400,College,,Study_Abroad-College-HS
268,Saint Louis University,18,https://collegedunia.com/usa/college/1943-saint-louis-university-saint-louis,3,https://studyabroad.shiksha.com/usa/universities/saint-louis-university,,,35,https://www.collegedekho.com/usa/saint-louis-university/,,,,,,,12368,Study_Abroad,5400,College,,Study_Abroad-College-HS
269,Oklahoma State University,24,https://collegedunia.com/usa/college/2081-oklahoma-state-university-stillwater,3,https://studyabroad.shiksha.com/usa/universities/oklahoma-state-university,,,,,,,,,,,12369,Study_Abroad,5400,College,,Study_Abroad-College-HS
270,University of Wollongong,9,https://collegedunia.com/australia/college/625-university-of-wollongong-wollongong,3,https://studyabroad.shiksha.com/australia/universities/university-of-wollongong,,,79,https://www.collegedekho.com/australia/univeristy-of-wollongong/,81,https://www.embibe.com/exams/university-of-wollongong-dubai-admission/,,,,,12370,Study_Abroad,5400,College,,Study_Abroad-College-HS
271,Leiden University,19,https://collegedunia.com/netherlands/college/751-leiden-university-leiden,7,https://studyabroad.shiksha.com/netherlands/universities/leiden-university,,,,,,,,,,,12371,Study_Abroad,5400,College,,Study_Abroad-College-HS
272,University of Hull,9,https://collegedunia.com/uk/college/821-university-of-hull-hull,3,https://studyabroad.shiksha.com/uk/universities/university-of-hull,,,,,,,,,,,12372,Study_Abroad,5400,College,,Study_Abroad-College-HS
273,Wilfrid Laurier University,4,https://collegedunia.com/canada/college/108-wilfrid-laurier-university-waterloo,3,https://studyabroad.shiksha.com/canada/universities/wilfrid-laurier-university,,,,,,,,,,,12373,Study_Abroad,5400,College,,Study_Abroad-College-HS
274,University of Tasmania,14,https://collegedunia.com/australia/college/602-university-of-tasmania-hobart,3,https://studyabroad.shiksha.com/australia/universities/university-of-tasmania,,,,,,,,,,,12374,Study_Abroad,5400,College,,Study_Abroad-College-HS
275,University of Limerick,22,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick,3,https://studyabroad.shiksha.com/ireland/universities/university-of-limerick,,,31,https://www.collegedekho.com/ireland/university-of-limerick/,,,,,,,12375,Study_Abroad,5400,College,,Study_Abroad-College-HS
276,Bangor University,15,https://collegedunia.com/uk/college/817-bangor-university-bangor,3,https://studyabroad.shiksha.com/uk/universities/bangor-university,,,,,,,,,,,12376,Study_Abroad,5400,College,,Study_Abroad-College-HS
277,University of East Anglia,21,https://collegedunia.com/uk/college/861-university-of-east-anglia-norwich,3,https://studyabroad.shiksha.com/uk/universities/university-of-east-anglia,,,44,https://www.collegedekho.com/united-kingdom/university-of-east-anglia/,,,23,https://leverageedu.com/universities/university-of-east-anglia,,,12377,Study_Abroad,5400,College,,Study_Abroad-College-HS
278,University of Western Australia,8,https://collegedunia.com/australia/college/615-university-of-western-australia-perth,3,https://studyabroad.shiksha.com/australia/universities/the-university-of-western-australia,,,30,https://www.collegedekho.com/australia/the-university-of-western-australia/,,,,,,,12378,Study_Abroad,5400,College,,Study_Abroad-College-HS
279,University of Wisconsin Milwaukee,5,https://collegedunia.com/usa/college/1638-university-of-wisconsin-milwaukee,,,,,,,,,,,,,12379,Study_Abroad,5400,College,,Study_Abroad-College-HS
280,HEC Montreal,4,https://collegedunia.com/canada/college/28-hec-montreal-montreal,3,https://studyabroad.shiksha.com/canada/universities/hec-montreal,,,46,https://www.collegedekho.com/canada/hec-montreal/,,,,,,,12380,Study_Abroad,4400,College,,Study_Abroad-College-HS
281,Fashion Institute of Technology,29,https://collegedunia.com/usa/college/1593-fashion-institute-of-technology-new-york-city,5,https://studyabroad.shiksha.com/usa/universities/fashion-institute-of-technology,,,44,https://www.collegedekho.com/usa/fashion-institute-of-technology/,,,,,,,12381,Study_Abroad,4400,College,,Study_Abroad-College-HS
282,University of Toronto fees,5,https://collegedunia.com/canada/college/104-university-of-toronto-toronto,4,https://studyabroad.shiksha.com/canada/universities/university-of-toronto,,,18,https://www.collegedekho.com/canada/university-of-toronto/,,,43,https://leverageedu.com/blog/cost-of-studying-in-canada/,13,https://admission.buddy4study.com/study-abroad/university-of-toronto,12382,Study_Abroad,4400,College,,Study_Abroad-College-HS
283,Brandon University,3,https://collegedunia.com/canada/college/16-brandon-university-brandon,,,,,,,,,,,,,12383,Study_Abroad,4400,College,,Study_Abroad-College-HS
284,Brandon University,4,https://collegedunia.com/canada/college/16-brandon-university-brandon,,,,,,,,,,,,,12383,Study_Abroad,4400,College,,Study_Abroad-College-HS
285,Brandon University,5,https://collegedunia.com/canada/college/16-brandon-university-brandon/admission,,,,,,,,,,,,,12383,Study_Abroad,4400,College,,Study_Abroad-College-HS
286,Technical University Dresden,6,https://collegedunia.com/germany/college/648-technical-university-dresden-dresden,4,https://studyabroad.shiksha.com/germany/universities/dresden-university-of-technology,,,,,,,,,,,12384,Study_Abroad,4400,College,,Study_Abroad-College-HS
287,Saarland University,4,https://collegedunia.com/germany/college/703-saarland-university-saarbrucken,11,https://studyabroad.shiksha.com/germany/universities/saarland-university,,,,,,,,,,,12385,Study_Abroad,4400,College,,Study_Abroad-College-HS
288,University of Twente,37,https://collegedunia.com/netherlands/college/749-university-of-twente-enschede,6,https://studyabroad.shiksha.com/netherlands/universities/university-of-twente,,,,,,,,,,,12386,Study_Abroad,4400,College,,Study_Abroad-College-HS
289,University of Northern British Columbia,4,https://collegedunia.com/canada/college/93-university-of-northern-british-columbia-prince-george,3,https://studyabroad.shiksha.com/canada/universities/university-of-northern-british-columbia,,,12,https://www.collegedekho.com/canada/university-of-northern-british-columbia/,,,,,,,12387,Study_Abroad,4400,College,,Study_Abroad-College-HS
290,Kwantlen Polytechnic University,5,https://collegedunia.com/canada/college/31-kwantlen-polytechnic-university-surrey,3,https://studyabroad.shiksha.com/canada/universities/kwantlen-polytechnic-university,,,,,,,,,,,12388,Study_Abroad,4400,College,,Study_Abroad-College-HS
291,"Royal Holloway, University of London",11,https://collegedunia.com/uk/college/811-royal-holloway-university-of-london-egham/programs,3,https://studyabroad.shiksha.com/uk/universities/royal-holloway-university-of-london,,,61,https://www.collegedekho.com/ae/united-kingdom/royal-holloway-university-of-london/,,,,,,,12389,Study_Abroad,4400,College,,Study_Abroad-College-HS
292,San Francisco State University,46,https://collegedunia.com/usa/reviews/1220-melissa-quintana-review-on-san-francisco-state-university,9,https://studyabroad.shiksha.com/usa/universities/san-francisco-state-university,,,56,https://www.collegedekho.com/usa/san-francisco-state-university/,,,,,,,12390,Study_Abroad,4400,College,,Study_Abroad-College-HS
293,California State University Los Angeles,9,https://collegedunia.com/usa/college/1555-california-state-university-los-angeles,4,https://studyabroad.shiksha.com/usa/universities/california-state-university-los-angeles-campus,,,42,https://www.collegedekho.com/usa/california-state-university-los-angeles-campus/,,,,,,,12391,Study_Abroad,4400,College,,Study_Abroad-College-HS
294,Ohio University,82,https://collegedunia.com/usa/college/936-ohio-university-athens,5,https://studyabroad.shiksha.com/usa/universities/ohio-university,,,49,https://www.collegedekho.com/usa/ohio-university/,,,,,,,12393,Study_Abroad,4400,College,,Study_Abroad-College-HS
295,Texas State University,15,https://collegedunia.com/usa/college/2000-texas-state-university-san-marcos,3,https://studyabroad.shiksha.com/usa/universities/texas-state-university,,,53,https://www.collegedekho.com/usa/texas-state-university/,,,,,,,12394,Study_Abroad,4400,College,,Study_Abroad-College-HS
296,University of Iowa,51,https://collegedunia.com/usa/college/1448-university-of-iowa-iowa-city,4,https://studyabroad.shiksha.com/usa/universities/university-of-iowa,,,,,,,,,,,12395,Study_Abroad,4400,College,,Study_Abroad-College-HS
297,Binghamton University,11,https://collegedunia.com/usa/college/1001-binghamton-university-binghamton,7,https://studyabroad.shiksha.com/usa/universities/binghamton-university,,,,,,,,,,,12396,Study_Abroad,4400,College,,Study_Abroad-College-HS
298,University of Memphis,12,https://collegedunia.com/usa/college/1614-university-of-memphis-memphis,5,https://studyabroad.shiksha.com/usa/universities/the-university-of-memphis,,,,,,,,,,,12398,Study_Abroad,4400,College,,Study_Abroad-College-HS
299,University of California Davis,13,https://collegedunia.com/usa/college/1222-university-of-california-davis,5,https://studyabroad.shiksha.com/usa/universities/university-of-california-davis,,,,,,,,,,,12399,Study_Abroad,4400,College,,Study_Abroad-College-HS
300,Case Western Reserve University,11,https://collegedunia.com/usa/college/1167-case-western-reserve-university-cleveland,5,https://studyabroad.shiksha.com/usa/universities/case-western-reserve-university,,,29,https://www.collegedekho.com/usa/case-western-reserve-university/,,,,,,,12400,Study_Abroad,4400,College,,Study_Abroad-College-HS
301,Sacred Heart University,15,https://collegedunia.com/usa/college/1296-sacred-heart-university-fairfield,4,https://studyabroad.shiksha.com/usa/universities/sacred-heart-university,,,,,,,,,,,12401,Study_Abroad,4400,College,,Study_Abroad-College-HS
302,University of California San Francisco,17,https://collegedunia.com/usa/college/1986-university-of-california-san-francisco,6,https://studyabroad.shiksha.com/usa/universities/university-of-california-san-francisco-campus,,,,,,,,,,,12402,Study_Abroad,4400,College,,Study_Abroad-College-HS
303,University of California Santa Barbara,54,https://collegedunia.com/usa/college/2003-university-of-california-santa-barbara/admission,3,https://studyabroad.shiksha.com/usa/universities/university-of-california-santa-barbara,,,,,,,,,,,12403,Study_Abroad,4400,College,,Study_Abroad-College-HS
304,University of Massachusetts Boston,36,https://collegedunia.com/usa/college/1024-university-of-massachusetts-boston,3,https://studyabroad.shiksha.com/usa/universities/university-of-massachusetts-boston,,,,,,,,,,,12404,Study_Abroad,4400,College,,Study_Abroad-College-HS
305,University of Connecticut,37,https://collegedunia.com/usa/college/2086-university-of-connecticut-storrs,4,https://studyabroad.shiksha.com/usa/universities/university-of-connecticut,,,,,,,,,,,12405,Study_Abroad,4400,College,,Study_Abroad-College-HS
