,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
0,iim eligibility criteria,47,https://collegedunia.com/university/25494-indian-institute-of-management-iima-ahmedabad/admission,,,6,https://www.shiksha.com/mba/articles/iim-shortlist-selection-admission-criteria-blogId-18787,1,https://bschool.careers360.com/articles/iim-admission-criteria,49,https://www.collegedekho.com/exam/cat/selection-process,,,46,https://admission.aglasem.com/iim-b-selection-criteria-pgp/,60,https://byjus.com/free-cat-prep/iim-calcutta-admission-criteria/,45,https://www.fresherslive.com/education/iim-admission-108550,,,,,,,459,Main_Research_Sheet,1000,Eligibility,,Main_Research_Sheet-part_1
1,wat iim,5,https://collegedunia.com/exams/cat/wat-in-iims,,,15,https://www.shiksha.com/mba/articles/13-must-do-things-to-crack-gd-pi-wat-blogId-10407,9,https://bschool.careers360.com/articles/how-prepare-for-ipmat-wat-and-pi,18,https://www.collegedekho.com/articles/wat-written-aptitude-test/,,,40,https://admission.aglasem.com/iim-admission-shortlist-waitlist/,16,https://byjus.com/free-cat-prep/importance-of-wat-in-iim-selection/,,,,,,,,,465,Main_Research_Sheet,210,General,,Main_Research_Sheet-part_1
2,wat iim,5,https://collegedunia.com/exams/cat/wat-in-iims,,,15,https://www.shiksha.com/mba/articles/13-must-do-things-to-crack-gd-pi-wat-blogId-10407,10,https://bschool.careers360.com/articles/how-prepare-for-ipmat-wat-and-pi,18,https://www.collegedekho.com/articles/wat-written-aptitude-test/,,,40,https://admission.aglasem.com/iim-admission-shortlist-waitlist/,16,https://byjus.com/free-cat-prep/importance-of-wat-in-iim-selection/,,,,,,,,,465,Main_Research_Sheet,210,General,,Main_Research_Sheet-part_1
3,wat iim,5,https://collegedunia.com/exams/cat/wat-in-iims,,,15,https://www.shiksha.com/mba/articles/13-must-do-things-to-crack-gd-pi-wat-blogId-10407,11,https://bschool.careers360.com/articles/how-prepare-for-wat-and-pi-rounds-of-top-b-schools,18,https://www.collegedekho.com/articles/wat-written-aptitude-test/,,,40,https://admission.aglasem.com/iim-admission-shortlist-waitlist/,16,https://byjus.com/free-cat-prep/importance-of-wat-in-iim-selection/,,,,,,,,,465,Main_Research_Sheet,210,General,,Main_Research_Sheet-part_1
4,Acharya Institute of Technology placement,4,https://collegedunia.com/college/12715-acharya-institute-of-technology-ait-bangalore/placement,,,3,https://www.shiksha.com/college/ait-acharya-institute-of-technology-hessarghatta-road-bangalore-3156/placement,7,https://www.careers360.com/colleges/acharya-institute-of-technology-bangalore/placement,12,https://www.collegedekho.com/colleges/placement-acharya-institutes,,,38,https://admission.aglasem.com/acharya-institute-of-technology-admission/,,,,,33,https://www.embibe.com/ask/question/acharya-institute-of-technology-ait-bangalore-placements-443,,,,,887,Main_Research_Sheet,590,Placement,,Main_Research_Sheet-part_1
5,Acharya Institute of Technology ranking,11,https://collegedunia.com/college/12715-acharya-institute-of-technology-ait-bangalore/placement,,,3,https://www.shiksha.com/college/ait-acharya-institute-of-technology-hessarghatta-road-bangalore-3156,2,https://www.careers360.com/colleges/acharya-institute-of-technology-bangalore,7,https://www.collegedekho.com/colleges/acharya-institutes,,,,,,,,,48,https://www.embibe.com/ask/question/for-special-seats-in-acharya-institute-of-technology-9241570412-710,,,,,888,Main_Research_Sheet,320,Ranking,,Main_Research_Sheet-part_1
6,Acharya Institute of Technology ranking,12,https://collegedunia.com/college/12715-acharya-institute-of-technology-ait-bangalore/placement,,,3,https://www.shiksha.com/college/ait-acharya-institute-of-technology-hessarghatta-road-bangalore-3156,2,https://www.careers360.com/colleges/acharya-institute-of-technology-bangalore,7,https://www.collegedekho.com/colleges/acharya-institutes,,,,,,,,,48,https://www.embibe.com/ask/question/for-special-seats-in-acharya-institute-of-technology-9241570412-710,,,,,888,Main_Research_Sheet,320,Ranking,,Main_Research_Sheet-part_1
7,Acharya Institute of Technology ranking,13,https://collegedunia.com/college/12715-acharya-institute-of-technology-ait-bangalore/courses-fees,,,3,https://www.shiksha.com/college/ait-acharya-institute-of-technology-hessarghatta-road-bangalore-3156,2,https://www.careers360.com/colleges/acharya-institute-of-technology-bangalore,7,https://www.collegedekho.com/colleges/acharya-institutes,,,,,,,,,48,https://www.embibe.com/ask/question/for-special-seats-in-acharya-institute-of-technology-9241570412-710,,,,,888,Main_Research_Sheet,320,Ranking,,Main_Research_Sheet-part_1
8,adamas university courses,1,https://collegedunia.com/university/55140-adamas-university-kolkata/courses-fees,,,5,https://www.shiksha.com/university/adamas-university-kolkata-46715/courses,10,https://www.careers360.com/university/adamas-university-kolkata/courses,9,https://www.collegedekho.com/colleges/adamas-university,,,24,https://colleges.aglasem.com/adamas-university-kolkata/course-fees,,,72,https://www.fresherslive.com/education/adamas-university-admission-107955,,,,,,,889,Main_Research_Sheet,140,Course,,Main_Research_Sheet-part_1
9,adamas university courses,1,https://collegedunia.com/university/55140-adamas-university-kolkata/courses-fees,,,6,https://www.shiksha.com/university/adamas-university-kolkata-46715/courses,10,https://www.careers360.com/university/adamas-university-kolkata/courses,9,https://www.collegedekho.com/colleges/adamas-university,,,24,https://colleges.aglasem.com/adamas-university-kolkata/course-fees,,,72,https://www.fresherslive.com/education/adamas-university-admission-107955,,,,,,,889,Main_Research_Sheet,140,Course,,Main_Research_Sheet-part_1
10,adamas university courses,1,https://collegedunia.com/university/55140-adamas-university-kolkata/courses-fees,,,7,https://www.shiksha.com/university/adamas-university-kolkata-46715,10,https://www.careers360.com/university/adamas-university-kolkata/courses,9,https://www.collegedekho.com/colleges/adamas-university,,,24,https://colleges.aglasem.com/adamas-university-kolkata/course-fees,,,72,https://www.fresherslive.com/education/adamas-university-admission-107955,,,,,,,889,Main_Research_Sheet,140,Course,,Main_Research_Sheet-part_1
11,adamas university fees,4,https://collegedunia.com/university/55140-adamas-university-kolkata/courses-fees,,,5,https://www.shiksha.com/university/adamas-university-kolkata-46715/courses,16,https://www.careers360.com/university/adamas-university-kolkata/courses,7,https://www.collegedekho.com/colleges/adamas-university,,,19,https://colleges.aglasem.com/adamas-university-kolkata/course-fees,,,44,https://www.fresherslive.com/education/adamas-university-admission-107955,,,,,,,890,Main_Research_Sheet,260,Fees,,Main_Research_Sheet-part_1
12,adamas university fees,4,https://collegedunia.com/university/55140-adamas-university-kolkata/courses-fees,,,5,https://www.shiksha.com/university/adamas-university-kolkata-46715/courses,16,https://www.careers360.com/university/adamas-university-kolkata/courses,8,https://www.collegedekho.com/colleges/adamas-university,,,19,https://colleges.aglasem.com/adamas-university-kolkata/course-fees,,,44,https://www.fresherslive.com/education/adamas-university-admission-107955,,,,,,,890,Main_Research_Sheet,260,Fees,,Main_Research_Sheet-part_1
13,adamas university fees,4,https://collegedunia.com/university/55140-adamas-university-kolkata/courses-fees,,,5,https://www.shiksha.com/university/adamas-university-kolkata-46715/courses,16,https://www.careers360.com/university/adamas-university-kolkata/courses,9,https://www.collegedekho.com/colleges/courses-adamas-university,,,19,https://colleges.aglasem.com/adamas-university-kolkata/course-fees,,,44,https://www.fresherslive.com/education/adamas-university-admission-107955,,,,,,,890,Main_Research_Sheet,260,Fees,,Main_Research_Sheet-part_1
14,adamas university ranking,6,https://collegedunia.com/university/55140-adamas-university-kolkata/reviews,,,5,https://www.shiksha.com/university/adamas-university-kolkata-46715,7,https://www.careers360.com/university/adamas-university-kolkata,9,https://www.collegedekho.com/colleges/adamas-university,,,,,,,,,33,https://www.embibe.com/exams/top-law-colleges-kolkata/,,,,,891,Main_Research_Sheet,170,Ranking,,Main_Research_Sheet-part_1
15,Adikavi Nannaya University courses,6,https://collegedunia.com/university/25345-adikavi-nannaya-university-rajahmundhry/courses-fees,,,8,https://www.shiksha.com/university/adikavi-nannaya-university-aknudoa-rajahmundry-50956/courses,7,https://www.careers360.com/university/adikavi-nannaya-university-rajahmundry/courses,,,64,https://jeemains.in/adikavi-nannaya-university-25345-about/,36,https://colleges.aglasem.com/adikavi-nannaya-university-rajahmundhry/course-fees,,,,,,,,,,,892,Main_Research_Sheet,260,Course,,Main_Research_Sheet-part_1
16,Adikavi Nannaya University courses,6,https://collegedunia.com/university/25345-adikavi-nannaya-university-rajahmundhry/courses-fees,,,9,https://www.shiksha.com/university/adikavi-nannaya-university-aknudoa-rajahmundry-50956/courses,7,https://www.careers360.com/university/adikavi-nannaya-university-rajahmundry/courses,,,64,https://jeemains.in/adikavi-nannaya-university-25345-about/,36,https://colleges.aglasem.com/adikavi-nannaya-university-rajahmundhry/course-fees,,,,,,,,,,,892,Main_Research_Sheet,260,Course,,Main_Research_Sheet-part_1
17,Adikavi Nannaya University courses,6,https://collegedunia.com/university/25345-adikavi-nannaya-university-rajahmundhry/courses-fees,,,10,https://www.shiksha.com/university/adikavi-nannaya-university-aknudoa-rajahmundry-50956/courses/bsc-bc,7,https://www.careers360.com/university/adikavi-nannaya-university-rajahmundry/courses,,,64,https://jeemains.in/adikavi-nannaya-university-25345-about/,36,https://colleges.aglasem.com/adikavi-nannaya-university-rajahmundhry/course-fees,,,,,,,,,,,892,Main_Research_Sheet,260,Course,,Main_Research_Sheet-part_1
18,Adikavi Nannaya University distance education,12,https://collegedunia.com/university/25345-adikavi-nannaya-university-rajahmundhry/admission,,,14,https://www.shiksha.com/university/adikavi-nannaya-university-aknudoa-rajahmundry-50956,21,https://www.careers360.com/university/adikavi-nannaya-university-rajahmundry/courses,53,https://www.collegedekho.com/articles/aknu-bed-admissions/,,,47,https://colleges.aglasem.com/adikavi-nannaya-university-rajahmundhry/course-fees,,,,,,,,,,,893,Main_Research_Sheet,210,Course,,Main_Research_Sheet-part_1
19,Adikavi Nannaya University fee structure,2,https://collegedunia.com/university/25345-adikavi-nannaya-university-rajahmundhry/courses-fees,,,10,https://www.shiksha.com/university/adikavi-nannaya-university-aknudoa-rajahmundry-50956/courses/be-btech-bc,7,https://www.careers360.com/university/adikavi-nannaya-university-rajahmundry/courses,50,https://www.collegedekho.com/articles/adikavi-nannaya-mba-mca-admission/,,,54,https://institutes.aglasem.com/aknu/,,,,,,,,,,,894,Main_Research_Sheet,110,Fees,,Main_Research_Sheet-part_1
20,Adikavi Nannaya University fee structure,2,https://collegedunia.com/university/25345-adikavi-nannaya-university-rajahmundhry/courses-fees,,,11,https://www.shiksha.com/university/adikavi-nannaya-university-aknudoa-rajahmundry-50956/courses/be-btech-bc,7,https://www.careers360.com/university/adikavi-nannaya-university-rajahmundry/courses,50,https://www.collegedekho.com/articles/adikavi-nannaya-mba-mca-admission/,,,54,https://institutes.aglasem.com/aknu/,,,,,,,,,,,894,Main_Research_Sheet,110,Fees,,Main_Research_Sheet-part_1
21,Adikavi Nannaya University fee structure,2,https://collegedunia.com/university/25345-adikavi-nannaya-university-rajahmundhry/courses-fees,,,12,https://www.shiksha.com/university/adikavi-nannaya-university-aknudoa-rajahmundry-50956/courses/mba-pgdm-bc,7,https://www.careers360.com/university/adikavi-nannaya-university-rajahmundry/courses,50,https://www.collegedekho.com/articles/adikavi-nannaya-mba-mca-admission/,,,54,https://institutes.aglasem.com/aknu/,,,,,,,,,,,894,Main_Research_Sheet,110,Fees,,Main_Research_Sheet-part_1
22,Adikavi Nannaya University results,10,https://collegedunia.com/news/c-25345-adikavi-nannaya-university-result,,,,,,,,,,,22,https://institutes.aglasem.com/aknu-result/,,,9,https://www.fresherslive.com/education/aknu-result-102503,39,https://www.embibe.com/exams/aknu-result/,,,,,895,Main_Research_Sheet,1600,Result,,Main_Research_Sheet-part_1
23,Adikavi Nannaya University syllabus,40,https://collegedunia.com/exams/aknucet/exam-pattern,,,36,https://www.shiksha.com/university/adikavi-nannaya-university-aknudoa/nannayacet-exam-syllabus,,,,,,,,,,,,,,,,,,,896,Main_Research_Sheet,320,Syllabus,,Main_Research_Sheet-part_1
24,ahmedabad university admission,7,https://collegedunia.com/university/25476-ahmedabad-university-ahmedabad/admission,,,8,https://www.shiksha.com/university/ahmedabad-university-38020/admission,10,https://engineering.careers360.com/articles/ahmedabad-university-b-tech-admission-2021-apply-online-at-ahduni-edu-in,,,,,13,https://admission.aglasem.com/ahmedabad-university/,,,95,https://www.fresherslive.com/education/ahmedabad-university-admission-2021-110743,,,,,,,897,Main_Research_Sheet,390,Admission,,Main_Research_Sheet-part_1
25,ahmedabad university admission,7,https://collegedunia.com/university/25476-ahmedabad-university-ahmedabad/admission,,,8,https://www.shiksha.com/university/ahmedabad-university-38020/admission,11,https://engineering.careers360.com/articles/ahmedabad-university-b-tech-admission-2021-apply-online-at-ahduni-edu-in,,,,,13,https://admission.aglasem.com/ahmedabad-university/,,,95,https://www.fresherslive.com/education/ahmedabad-university-admission-2021-110743,,,,,,,897,Main_Research_Sheet,390,Admission,,Main_Research_Sheet-part_1
26,ahmedabad university admission,7,https://collegedunia.com/university/25476-ahmedabad-university-ahmedabad/admission,,,8,https://www.shiksha.com/university/ahmedabad-university-38020/admission,12,https://www.careers360.com/university/ahmedabad-university-ahmedabad/admission,,,,,13,https://admission.aglasem.com/ahmedabad-university/,,,95,https://www.fresherslive.com/education/ahmedabad-university-admission-2021-110743,,,,,,,897,Main_Research_Sheet,390,Admission,,Main_Research_Sheet-part_1
27,ahmedabad university bba,8,https://collegedunia.com/bba/ahmedabad-colleges,,,4,https://www.shiksha.com/university/ahmedabad-university-38020/courses/bba-bc,7,https://www.careers360.com/colleges/amrut-mody-school-of-management-ahmedabad-university-ahmedabad/bba-hons-course,43,https://www.collegedekho.com/bba-colleges-in-ahmedabad/,,,41,https://admission.aglasem.com/ahmedabad-university/,,,,,,,,,,,898,Main_Research_Sheet,140,Course,,Main_Research_Sheet-part_1
28,ahmedabad university bba,8,https://collegedunia.com/bba/ahmedabad-colleges,,,5,https://www.shiksha.com/university/ahmedabad-university-38020/courses/bba-bc,7,https://www.careers360.com/colleges/amrut-mody-school-of-management-ahmedabad-university-ahmedabad/bba-hons-course,43,https://www.collegedekho.com/bba-colleges-in-ahmedabad/,,,41,https://admission.aglasem.com/ahmedabad-university/,,,,,,,,,,,898,Main_Research_Sheet,140,Course,,Main_Research_Sheet-part_1
29,ahmedabad university bba,8,https://collegedunia.com/bba/ahmedabad-colleges,,,6,https://www.shiksha.com/university/ahmedabad-university-38020,7,https://www.careers360.com/colleges/amrut-mody-school-of-management-ahmedabad-university-ahmedabad/bba-hons-course,43,https://www.collegedekho.com/bba-colleges-in-ahmedabad/,,,41,https://admission.aglasem.com/ahmedabad-university/,,,,,,,,,,,898,Main_Research_Sheet,140,Course,,Main_Research_Sheet-part_1
30,ahmedabad university bba,9,https://collegedunia.com/bba/ahmedabad-colleges,,,4,https://www.shiksha.com/university/ahmedabad-university-38020/courses/bba-bc,7,https://www.careers360.com/colleges/amrut-mody-school-of-management-ahmedabad-university-ahmedabad/bba-hons-course,43,https://www.collegedekho.com/bba-colleges-in-ahmedabad/,,,41,https://admission.aglasem.com/ahmedabad-university/,,,,,,,,,,,898,Main_Research_Sheet,140,Course,,Main_Research_Sheet-part_1
31,ahmedabad university bba,9,https://collegedunia.com/bba/ahmedabad-colleges,,,5,https://www.shiksha.com/university/ahmedabad-university-38020/courses/bba-bc,7,https://www.careers360.com/colleges/amrut-mody-school-of-management-ahmedabad-university-ahmedabad/bba-hons-course,43,https://www.collegedekho.com/bba-colleges-in-ahmedabad/,,,41,https://admission.aglasem.com/ahmedabad-university/,,,,,,,,,,,898,Main_Research_Sheet,140,Course,,Main_Research_Sheet-part_1
32,ahmedabad university bba,9,https://collegedunia.com/bba/ahmedabad-colleges,,,6,https://www.shiksha.com/university/ahmedabad-university-38020,7,https://www.careers360.com/colleges/amrut-mody-school-of-management-ahmedabad-university-ahmedabad/bba-hons-course,43,https://www.collegedekho.com/bba-colleges-in-ahmedabad/,,,41,https://admission.aglasem.com/ahmedabad-university/,,,,,,,,,,,898,Main_Research_Sheet,140,Course,,Main_Research_Sheet-part_1
33,ahmedabad university bba,10,https://collegedunia.com/university/25476-ahmedabad-university-ahmedabad/courses-fees,,,4,https://www.shiksha.com/university/ahmedabad-university-38020/courses/bba-bc,7,https://www.careers360.com/colleges/amrut-mody-school-of-management-ahmedabad-university-ahmedabad/bba-hons-course,43,https://www.collegedekho.com/bba-colleges-in-ahmedabad/,,,41,https://admission.aglasem.com/ahmedabad-university/,,,,,,,,,,,898,Main_Research_Sheet,140,Course,,Main_Research_Sheet-part_1
34,ahmedabad university bba,10,https://collegedunia.com/university/25476-ahmedabad-university-ahmedabad/courses-fees,,,5,https://www.shiksha.com/university/ahmedabad-university-38020/courses/bba-bc,7,https://www.careers360.com/colleges/amrut-mody-school-of-management-ahmedabad-university-ahmedabad/bba-hons-course,43,https://www.collegedekho.com/bba-colleges-in-ahmedabad/,,,41,https://admission.aglasem.com/ahmedabad-university/,,,,,,,,,,,898,Main_Research_Sheet,140,Course,,Main_Research_Sheet-part_1
