Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_mbbsneet.in,URL_mbbsneet.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
Top BBA Colleges in Delhi Ncr,1,TOP SITE,06-12-2021,https://www.shiksha.com/bba/colleges/bba-colleges-delhi-ncr,2,https://collegedunia.com/bba/delhi-ncr-colleges,,,1,https://www.shiksha.com/bba/colleges/bba-colleges-delhi-ncr,4,https://bschool.careers360.com/colleges/list-of-bba-colleges-in-delhi-ncr,13,https://www.collegedekho.com/bba-colleges-in-delhi/,,,,,,,,,,,,,,,,,4923,Listing,210,Listing_Page,,part_1
Top BBA Colleges in Delhi Ncr,1,shiksha.com,06-12-2021,https://www.shiksha.com/bba/colleges/bba-colleges-delhi-ncr,2,https://collegedunia.com/bba/delhi-ncr-colleges,,,1,https://www.shiksha.com/bba/colleges/bba-colleges-delhi-ncr,4,https://bschool.careers360.com/colleges/list-of-bba-colleges-in-delhi-ncr,13,https://www.collegedekho.com/bba-colleges-in-delhi/,,,,,,,,,,,,,,,,,4923,Listing,210,Listing_Page,,part_1
Top Engineering Colleges in Delhi Ncr,1,TOP SITE,06-12-2021,https://collegedunia.com/engineering/delhi-ncr-colleges,1,https://collegedunia.com/engineering/delhi-ncr-colleges,,,2,https://www.shiksha.com/engineering/ranking/top-engineering-colleges-in-delhi-ncr/44-2-0-10223-0,3,https://engineering.careers360.com/colleges/list-of-engineering-colleges-in-delhi-ncr,5,https://www.collegedekho.com/engineering/colleges-in-delhi/,,,,,55,https://admission.aglasem.com/top-engineering-colleges-in-delhi-ncr-2020/,,,,,,,,,,,4925,Listing,390,Listing_Page,,part_1
Top Engineering Colleges in Delhi Ncr,1,collegedunia.com,06-12-2021,https://collegedunia.com/engineering/delhi-ncr-colleges,1,https://collegedunia.com/engineering/delhi-ncr-colleges,,,2,https://www.shiksha.com/engineering/ranking/top-engineering-colleges-in-delhi-ncr/44-2-0-10223-0,3,https://engineering.careers360.com/colleges/list-of-engineering-colleges-in-delhi-ncr,5,https://www.collegedekho.com/engineering/colleges-in-delhi/,,,,,55,https://admission.aglasem.com/top-engineering-colleges-in-delhi-ncr-2020/,,,,,,,,,,,4925,Listing,390,Listing_Page,,part_1
Top Medical Colleges in Chennai,1,TOP SITE,06-12-2021,https://collegedunia.com/mbbs/chennai-colleges,1,https://collegedunia.com/mbbs/chennai-colleges,,,4,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-chennai,3,https://medicine.careers360.com/colleges/list-of-private-medical-colleges-in-chennai,5,https://www.collegedekho.com/medical/colleges-in-chennai/,,,,,,,,,,,58,https://www.embibe.com/exams/top-best-medical-colleges-tamil-nadu/,,,,,4927,Listing,480,Listing_Page,,part_1
Top Medical Colleges in Chennai,1,collegedunia.com,06-12-2021,https://collegedunia.com/mbbs/chennai-colleges,1,https://collegedunia.com/mbbs/chennai-colleges,,,4,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-chennai,3,https://medicine.careers360.com/colleges/list-of-private-medical-colleges-in-chennai,5,https://www.collegedekho.com/medical/colleges-in-chennai/,,,,,,,,,,,58,https://www.embibe.com/exams/top-best-medical-colleges-tamil-nadu/,,,,,4927,Listing,480,Listing_Page,,part_1
Top MBA Colleges in Lucknow,1,TOP SITE,06-12-2021,https://collegedunia.com/mba/lucknow-colleges,1,https://collegedunia.com/mba/lucknow-colleges,,,2,https://www.shiksha.com/mba/colleges/mba-colleges-lucknow,4,https://bschool.careers360.com/colleges/list-of-mba-colleges-in-lucknow,6,https://www.collegedekho.com/articles/top-10-mba-colleges-in-lucknow/,,,,,,,,,,,,,,,,,4929,Listing,390,Listing_Page,,part_1
Top MBA Colleges in Lucknow,1,collegedunia.com,06-12-2021,https://collegedunia.com/mba/lucknow-colleges,1,https://collegedunia.com/mba/lucknow-colleges,,,2,https://www.shiksha.com/mba/colleges/mba-colleges-lucknow,4,https://bschool.careers360.com/colleges/list-of-mba-colleges-in-lucknow,6,https://www.collegedekho.com/articles/top-10-mba-colleges-in-lucknow/,,,,,,,,,,,,,,,,,4929,Listing,390,Listing_Page,,part_1
Top MBA Colleges in Gujarat,1,TOP SITE,06-12-2021,https://collegedunia.com/mba/gujarat-colleges,1,https://collegedunia.com/mba/gujarat-colleges,,,2,https://www.shiksha.com/mba/colleges/mba-colleges-gujarat,3,https://bschool.careers360.com/colleges/list-of-private-mba-colleges-in-gujarat,4,https://www.collegedekho.com/mba/colleges-in-gujarat/,,,,,46,https://aglasem.com/top-mba-colleges-in-gujarat/,,,,,,,,,,,4930,Listing,590,Listing_Page,,part_1
Top MBA Colleges in Gujarat,1,collegedunia.com,06-12-2021,https://collegedunia.com/mba/gujarat-colleges,1,https://collegedunia.com/mba/gujarat-colleges,,,2,https://www.shiksha.com/mba/colleges/mba-colleges-gujarat,3,https://bschool.careers360.com/colleges/list-of-private-mba-colleges-in-gujarat,4,https://www.collegedekho.com/mba/colleges-in-gujarat/,,,,,46,https://aglasem.com/top-mba-colleges-in-gujarat/,,,,,,,,,,,4930,Listing,590,Listing_Page,,part_1
Top Law Colleges in Hyderabad,1,TOP SITE,06-12-2021,https://collegedunia.com/law/hyderabad-colleges,1,https://collegedunia.com/law/hyderabad-colleges,,,2,https://www.shiksha.com/law/colleges/colleges-hyderabad,3,https://law.careers360.com/colleges/list-of-private-law-colleges-in-hyderabad,5,https://www.collegedekho.com/law-humanities/law-colleges-in-hyderabad/,,,,,,,,,,,,,,,,,4931,Listing,720,Listing_Page,,part_1
Top Law Colleges in Hyderabad,1,collegedunia.com,06-12-2021,https://collegedunia.com/law/hyderabad-colleges,1,https://collegedunia.com/law/hyderabad-colleges,,,2,https://www.shiksha.com/law/colleges/colleges-hyderabad,3,https://law.careers360.com/colleges/list-of-private-law-colleges-in-hyderabad,5,https://www.collegedekho.com/law-humanities/law-colleges-in-hyderabad/,,,,,,,,,,,,,,,,,4931,Listing,720,Listing_Page,,part_1
Top Medical Colleges in Rajasthan,1,TOP SITE,06-12-2021,https://medicine.careers360.com/colleges/list-of-mbbs-colleges-in-rajasthan,2,https://collegedunia.com/mbbs/rajasthan-colleges,,,6,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-rajasthan,1,https://medicine.careers360.com/colleges/list-of-mbbs-colleges-in-rajasthan,9,https://www.collegedekho.com/medical/colleges-in-rajasthan/,,,,,,,,,,,,,,,,,4934,Listing,590,Listing_Page,,part_1
Top Medical Colleges in Rajasthan,1,careers360.com,06-12-2021,https://medicine.careers360.com/colleges/list-of-mbbs-colleges-in-rajasthan,2,https://collegedunia.com/mbbs/rajasthan-colleges,,,6,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-rajasthan,1,https://medicine.careers360.com/colleges/list-of-mbbs-colleges-in-rajasthan,9,https://www.collegedekho.com/medical/colleges-in-rajasthan/,,,,,,,,,,,,,,,,,4934,Listing,590,Listing_Page,,part_1
Top MBA Colleges in Odisha,1,TOP SITE,06-12-2021,https://collegedunia.com/mba/orissa-colleges,1,https://collegedunia.com/mba/orissa-colleges,,,2,https://www.shiksha.com/mba/colleges/mba-colleges-orissa,3,https://bschool.careers360.com/colleges/list-of-private-mba-colleges-in-odisha,6,https://www.collegedekho.com/mba/colleges-in-orissa/,,,,,31,https://aglasem.com/top-mba-colleges-in-odisha/,,,,,,,44,https://leverageedu.com/blog/mba-colleges-in-odisha/,,,4936,Listing,390,Listing_Page,,part_1
Top MBA Colleges in Odisha,1,collegedunia.com,06-12-2021,https://collegedunia.com/mba/orissa-colleges,1,https://collegedunia.com/mba/orissa-colleges,,,2,https://www.shiksha.com/mba/colleges/mba-colleges-orissa,3,https://bschool.careers360.com/colleges/list-of-private-mba-colleges-in-odisha,6,https://www.collegedekho.com/mba/colleges-in-orissa/,,,,,31,https://aglasem.com/top-mba-colleges-in-odisha/,,,,,,,44,https://leverageedu.com/blog/mba-colleges-in-odisha/,,,4936,Listing,390,Listing_Page,,part_1
Top Medical Colleges in Bihar,1,TOP SITE,06-12-2021,https://collegedunia.com/mbbs/bihar-colleges,1,https://collegedunia.com/mbbs/bihar-colleges,,,6,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-bihar,2,https://medicine.careers360.com/colleges/list-of-government-medical-colleges-in-bihar,12,https://www.collegedekho.com/medical/colleges-in-bihar/,,,,,,,,,,,66,https://www.embibe.com/exams/bihar-mbbs-admission/,,,70,https://exam.buddy4study.com/neet-cutoff-for-bihar-mbbs,4937,Listing,390,Listing_Page,,part_1
Top Medical Colleges in Bihar,1,collegedunia.com,06-12-2021,https://collegedunia.com/mbbs/bihar-colleges,1,https://collegedunia.com/mbbs/bihar-colleges,,,6,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-bihar,2,https://medicine.careers360.com/colleges/list-of-government-medical-colleges-in-bihar,12,https://www.collegedekho.com/medical/colleges-in-bihar/,,,,,,,,,,,66,https://www.embibe.com/exams/bihar-mbbs-admission/,,,70,https://exam.buddy4study.com/neet-cutoff-for-bihar-mbbs,4937,Listing,390,Listing_Page,,part_1
Top Medical Colleges in Pune,1,TOP SITE,06-12-2021,https://collegedunia.com/mbbs/pune-colleges,1,https://collegedunia.com/mbbs/pune-colleges,,,2,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-pune,3,https://medicine.careers360.com/colleges/list-of-medical-colleges-in-pune,7,https://www.collegedekho.com/medical/colleges-in-pune/,,,,,,,,,,,38,https://www.embibe.com/exams/top-100-medical-colleges-in-india/,81,https://leverageedu.com/blog/medical-courses-without-neet/,,,4938,Listing,320,Listing_Page,,part_1
Top Medical Colleges in Pune,1,collegedunia.com,06-12-2021,https://collegedunia.com/mbbs/pune-colleges,1,https://collegedunia.com/mbbs/pune-colleges,,,2,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-pune,3,https://medicine.careers360.com/colleges/list-of-medical-colleges-in-pune,7,https://www.collegedekho.com/medical/colleges-in-pune/,,,,,,,,,,,38,https://www.embibe.com/exams/top-100-medical-colleges-in-india/,81,https://leverageedu.com/blog/medical-courses-without-neet/,,,4938,Listing,320,Listing_Page,,part_1
Top Hotel Management Colleges in Kolkata,1,TOP SITE,06-12-2021,https://collegedunia.com/hotel-management/kolkata-colleges,1,https://collegedunia.com/hotel-management/kolkata-colleges,,,2,https://www.shiksha.com/hospitality-travel/hotel-hospitality-management/colleges/colleges-kolkata,3,https://hospitality.careers360.com/colleges/list-of-hotel-management-colleges-in-kolkata,8,https://www.collegedekho.com/hospitality-aviation/hospitality_management-colleges-in-kolkata/,,,,,,,,,,,,,,,,,4939,Listing,260,Listing_Page,,part_1
Top Hotel Management Colleges in Kolkata,1,collegedunia.com,06-12-2021,https://collegedunia.com/hotel-management/kolkata-colleges,1,https://collegedunia.com/hotel-management/kolkata-colleges,,,2,https://www.shiksha.com/hospitality-travel/hotel-hospitality-management/colleges/colleges-kolkata,3,https://hospitality.careers360.com/colleges/list-of-hotel-management-colleges-in-kolkata,8,https://www.collegedekho.com/hospitality-aviation/hospitality_management-colleges-in-kolkata/,,,,,,,,,,,,,,,,,4939,Listing,260,Listing_Page,,part_1
Top MCA Colleges in Hyderabad,1,TOP SITE,06-12-2021,https://collegedunia.com/mca/hyderabad-colleges,1,https://collegedunia.com/mca/hyderabad-colleges,,,2,https://www.shiksha.com/it-software/colleges/mca-colleges-hyderabad,3,https://it.careers360.com/colleges/list-of-mca-colleges-in-hyderabad,10,https://www.collegedekho.com/mca-colleges-in-hyderabad/,,,,,,,,,,,,,40,https://leverageedu.com/blog/mca-in-canada/,,,4940,Listing,590,Listing_Page,,part_1
Top MCA Colleges in Hyderabad,1,collegedunia.com,06-12-2021,https://collegedunia.com/mca/hyderabad-colleges,1,https://collegedunia.com/mca/hyderabad-colleges,,,2,https://www.shiksha.com/it-software/colleges/mca-colleges-hyderabad,3,https://it.careers360.com/colleges/list-of-mca-colleges-in-hyderabad,10,https://www.collegedekho.com/mca-colleges-in-hyderabad/,,,,,,,,,,,,,40,https://leverageedu.com/blog/mca-in-canada/,,,4940,Listing,590,Listing_Page,,part_1
Top MCA Colleges in Mumbai,1,TOP SITE,06-12-2021,https://collegedunia.com/mca/mumbai-colleges,1,https://collegedunia.com/mca/mumbai-colleges,,,3,https://www.shiksha.com/it-software/colleges/mca-colleges-mumbai-all,4,https://it.careers360.com/colleges/list-of-private-bca-mca-colleges-in-mumbai,7,https://www.collegedekho.com/mca-colleges-in-mumbai/,,,,,,,,,,,,,,,,,4942,Listing,480,Listing_Page,,part_1
Top MCA Colleges in Mumbai,1,collegedunia.com,06-12-2021,https://collegedunia.com/mca/mumbai-colleges,1,https://collegedunia.com/mca/mumbai-colleges,,,3,https://www.shiksha.com/it-software/colleges/mca-colleges-mumbai-all,4,https://it.careers360.com/colleges/list-of-private-bca-mca-colleges-in-mumbai,7,https://www.collegedekho.com/mca-colleges-in-mumbai/,,,,,,,,,,,,,,,,,4942,Listing,480,Listing_Page,,part_1
Top Engineering Colleges in Uttarakhand,1,TOP SITE,06-12-2021,https://engineering.careers360.com/colleges/list-of-engineering-colleges-in-uttarakhand,2,https://collegedunia.com/engineering/uttarakhand-colleges,,,4,https://www.shiksha.com/engineering/colleges/b-tech-colleges-uttarakhand,1,https://engineering.careers360.com/colleges/list-of-engineering-colleges-in-uttarakhand,3,https://www.collegedekho.com/engineering/colleges-in-uttaranchal/,,,,,33,https://aglasem.com/top-engineering-colleges-in-uttarakhand/,,,,,67,https://www.embibe.com/exams/colleges-in-uttarakhand/,,,,,4943,Listing,390,Listing_Page,,part_1
Top Engineering Colleges in Uttarakhand,1,careers360.com,06-12-2021,https://engineering.careers360.com/colleges/list-of-engineering-colleges-in-uttarakhand,2,https://collegedunia.com/engineering/uttarakhand-colleges,,,4,https://www.shiksha.com/engineering/colleges/b-tech-colleges-uttarakhand,1,https://engineering.careers360.com/colleges/list-of-engineering-colleges-in-uttarakhand,3,https://www.collegedekho.com/engineering/colleges-in-uttaranchal/,,,,,33,https://aglasem.com/top-engineering-colleges-in-uttarakhand/,,,,,67,https://www.embibe.com/exams/colleges-in-uttarakhand/,,,,,4943,Listing,390,Listing_Page,,part_1
Top Engineering Colleges in Noida,1,TOP SITE,06-12-2021,https://collegedunia.com/engineering/noida-colleges,1,https://collegedunia.com/engineering/noida-colleges,,,3,https://www.shiksha.com/engineering/colleges/b-tech-colleges-noida,2,https://engineering.careers360.com/colleges/list-of-engineering-colleges-in-noida,14,https://www.collegedekho.com/btech-colleges-in-noida/,,,,,,,,,,,,,,,42,https://www.buddy4study.com/faq/top-20-engineering-colleges-uptu,4944,Listing,390,Listing_Page,,part_1
Top Engineering Colleges in Noida,1,collegedunia.com,06-12-2021,https://collegedunia.com/engineering/noida-colleges,1,https://collegedunia.com/engineering/noida-colleges,,,3,https://www.shiksha.com/engineering/colleges/b-tech-colleges-noida,2,https://engineering.careers360.com/colleges/list-of-engineering-colleges-in-noida,14,https://www.collegedekho.com/btech-colleges-in-noida/,,,,,,,,,,,,,,,42,https://www.buddy4study.com/faq/top-20-engineering-colleges-uptu,4944,Listing,390,Listing_Page,,part_1
Top Medical Colleges in Gujarat,1,TOP SITE,06-12-2021,https://medicine.careers360.com/colleges/list-of-mbbs-colleges-in-gujarat,2,https://collegedunia.com/mbbs/gujarat-colleges,,,7,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-gujarat,1,https://medicine.careers360.com/colleges/list-of-mbbs-colleges-in-gujarat,12,https://www.collegedekho.com/mbbs-colleges-in-gujarat/,,,36,https://mbbsneet.in/top-medical-colleges-in-gujarat/,,,,,,,29,https://www.embibe.com/exams/best-medical-colleges-gujarat/,,,,,4945,Listing,480,Listing_Page,,part_1
Top Medical Colleges in Gujarat,1,careers360.com,06-12-2021,https://medicine.careers360.com/colleges/list-of-mbbs-colleges-in-gujarat,2,https://collegedunia.com/mbbs/gujarat-colleges,,,7,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-gujarat,1,https://medicine.careers360.com/colleges/list-of-mbbs-colleges-in-gujarat,12,https://www.collegedekho.com/mbbs-colleges-in-gujarat/,,,36,https://mbbsneet.in/top-medical-colleges-in-gujarat/,,,,,,,29,https://www.embibe.com/exams/best-medical-colleges-gujarat/,,,,,4945,Listing,480,Listing_Page,,part_1
Top BBA Colleges in Ahmedabad,1,TOP SITE,06-12-2021,https://collegedunia.com/bba/ahmedabad-colleges,1,https://collegedunia.com/bba/ahmedabad-colleges,,,2,https://www.shiksha.com/bba/colleges/bba-colleges-ahmedabad,3,https://bschool.careers360.com/colleges/list-of-bba-colleges-in-ahmedabad,6,https://www.collegedekho.com/bba-colleges-in-ahmedabad/,,,,,,,,,,,52,https://www.embibe.com/exams/top-bba-colleges-in-india/,,,,,4947,Listing,390,Listing_Page,,part_1
Top BBA Colleges in Ahmedabad,1,collegedunia.com,06-12-2021,https://collegedunia.com/bba/ahmedabad-colleges,1,https://collegedunia.com/bba/ahmedabad-colleges,,,2,https://www.shiksha.com/bba/colleges/bba-colleges-ahmedabad,3,https://bschool.careers360.com/colleges/list-of-bba-colleges-in-ahmedabad,6,https://www.collegedekho.com/bba-colleges-in-ahmedabad/,,,,,,,,,,,52,https://www.embibe.com/exams/top-bba-colleges-in-india/,,,,,4947,Listing,390,Listing_Page,,part_1
Top Law Colleges in Kolkata,1,TOP SITE,06-12-2021,https://collegedunia.com/law/kolkata-colleges,1,https://collegedunia.com/law/kolkata-colleges,,,2,https://www.shiksha.com/law/colleges/colleges-kolkata,3,https://law.careers360.com/colleges/list-of-private-law-colleges-in-kolkata,4,https://www.collegedekho.com/law-humanities/law-colleges-in-kolkata/,,,,,,,,,,,32,https://www.embibe.com/exams/top-law-colleges-kolkata/,,,,,4948,Listing,320,Listing_Page,,part_1
Top Law Colleges in Kolkata,1,collegedunia.com,06-12-2021,https://collegedunia.com/law/kolkata-colleges,1,https://collegedunia.com/law/kolkata-colleges,,,2,https://www.shiksha.com/law/colleges/colleges-kolkata,3,https://law.careers360.com/colleges/list-of-private-law-colleges-in-kolkata,4,https://www.collegedekho.com/law-humanities/law-colleges-in-kolkata/,,,,,,,,,,,32,https://www.embibe.com/exams/top-law-colleges-kolkata/,,,,,4948,Listing,320,Listing_Page,,part_1
Top Medical Colleges in West Bengal,1,TOP SITE,06-12-2021,https://collegedunia.com/medical/west-bengal-colleges,1,https://collegedunia.com/medical/west-bengal-colleges,,,6,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-west-bengal,2,https://medicine.careers360.com/colleges/list-of-mbbs-colleges-in-west-bengal,10,https://www.collegedekho.com/medical/colleges-in-west-bengal/,,,,,93,https://cutoffs.aglasem.com/1800,,,,,28,https://www.embibe.com/exams/mbbs-colleges-in-west-bengal/,,,,,4950,Listing,480,Listing_Page,,part_1
Top Medical Colleges in West Bengal,1,collegedunia.com,06-12-2021,https://collegedunia.com/medical/west-bengal-colleges,1,https://collegedunia.com/medical/west-bengal-colleges,,,6,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-west-bengal,2,https://medicine.careers360.com/colleges/list-of-mbbs-colleges-in-west-bengal,10,https://www.collegedekho.com/medical/colleges-in-west-bengal/,,,,,93,https://cutoffs.aglasem.com/1800,,,,,28,https://www.embibe.com/exams/mbbs-colleges-in-west-bengal/,,,,,4950,Listing,480,Listing_Page,,part_1
Top Medical Colleges in Hyderabad,1,TOP SITE,06-12-2021,https://collegedunia.com/medical/hyderabad-colleges,1,https://collegedunia.com/medical/hyderabad-colleges,,,3,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-hyderabad,2,https://medicine.careers360.com/colleges/list-of-private-medical-colleges-in-hyderabad,6,https://www.collegedekho.com/medical/colleges-in-hyderabad/,,,,,,,,,,,42,https://www.embibe.com/exams/top-100-medical-colleges-in-india/,,,59,https://exam.buddy4study.com/neet-cutoff-for-telangana,4951,Listing,480,Listing_Page,,part_1
Top Medical Colleges in Hyderabad,1,collegedunia.com,06-12-2021,https://collegedunia.com/medical/hyderabad-colleges,1,https://collegedunia.com/medical/hyderabad-colleges,,,3,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-hyderabad,2,https://medicine.careers360.com/colleges/list-of-private-medical-colleges-in-hyderabad,6,https://www.collegedekho.com/medical/colleges-in-hyderabad/,,,,,,,,,,,42,https://www.embibe.com/exams/top-100-medical-colleges-in-india/,,,59,https://exam.buddy4study.com/neet-cutoff-for-telangana,4951,Listing,480,Listing_Page,,part_1
Top Medical Colleges in Kolkata,1,TOP SITE,06-12-2021,https://collegedunia.com/mbbs/kolkata-colleges,1,https://collegedunia.com/mbbs/kolkata-colleges,,,4,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-kolkata,2,https://medicine.careers360.com/colleges/list-of-medical-colleges-in-kolkata,5,https://www.collegedekho.com/medical/colleges-in-kolkata/,,,,,,,,,,,37,https://www.embibe.com/exams/top-100-medical-colleges-in-india/,,,,,4953,Listing,260,Listing_Page,,part_1
Top Medical Colleges in Kolkata,1,collegedunia.com,06-12-2021,https://collegedunia.com/mbbs/kolkata-colleges,1,https://collegedunia.com/mbbs/kolkata-colleges,,,4,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-kolkata,2,https://medicine.careers360.com/colleges/list-of-medical-colleges-in-kolkata,5,https://www.collegedekho.com/medical/colleges-in-kolkata/,,,,,,,,,,,37,https://www.embibe.com/exams/top-100-medical-colleges-in-india/,,,,,4953,Listing,260,Listing_Page,,part_1
Top Medical Colleges in Andhra Pradesh,1,TOP SITE,06-12-2021,https://medicine.careers360.com/colleges/list-of-mbbs-colleges-in-andhra-pradesh,2,https://collegedunia.com/medical/andhra-pradesh-colleges,,,6,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-andhra-pradesh,1,https://medicine.careers360.com/colleges/list-of-mbbs-colleges-in-andhra-pradesh,14,https://www.collegedekho.com/medical/colleges-in-andhra-pradesh/,,,,,,,,,,,,,,,64,https://exam.buddy4study.com/neet-cutoff-for-andhra-pradesh-mbbs,4954,Listing,320,Listing_Page,,part_1
Top Medical Colleges in Andhra Pradesh,1,careers360.com,06-12-2021,https://medicine.careers360.com/colleges/list-of-mbbs-colleges-in-andhra-pradesh,2,https://collegedunia.com/medical/andhra-pradesh-colleges,,,6,https://www.shiksha.com/medicine-health-sciences/colleges/mbbs-colleges-andhra-pradesh,1,https://medicine.careers360.com/colleges/list-of-mbbs-colleges-in-andhra-pradesh,14,https://www.collegedekho.com/medical/colleges-in-andhra-pradesh/,,,,,,,,,,,,,,,64,https://exam.buddy4study.com/neet-cutoff-for-andhra-pradesh-mbbs,4954,Listing,320,Listing_Page,,part_1
Top Engineering Colleges in Ahmedabad,1,TOP SITE,06-12-2021,https://collegedunia.com/engineering/ahmedabad-colleges,1,https://collegedunia.com/engineering/ahmedabad-colleges,,,3,https://www.shiksha.com/engineering/colleges/b-tech-colleges-ahmedabad,2,https://engineering.careers360.com/colleges/list-of-private-engineering-colleges-in-ahmedabad,8,https://www.collegedekho.com/engineering/colleges-in-ahmedabad/,,,,,,,,,,,,,85,https://leverageedu.com/blog/best-engineering-courses-for-future/,,,4955,Listing,320,Listing_Page,,part_1
Top Engineering Colleges in Ahmedabad,1,collegedunia.com,06-12-2021,https://collegedunia.com/engineering/ahmedabad-colleges,1,https://collegedunia.com/engineering/ahmedabad-colleges,,,3,https://www.shiksha.com/engineering/colleges/b-tech-colleges-ahmedabad,2,https://engineering.careers360.com/colleges/list-of-private-engineering-colleges-in-ahmedabad,8,https://www.collegedekho.com/engineering/colleges-in-ahmedabad/,,,,,,,,,,,,,85,https://leverageedu.com/blog/best-engineering-courses-for-future/,,,4955,Listing,320,Listing_Page,,part_1
Top Engineering Colleges in Madhya Pradesh,1,TOP SITE,06-12-2021,https://engineering.careers360.com/colleges/ranking/top-engineering-colleges-in-madhya-pradesh,2,https://collegedunia.com/engineering/madhya-pradesh-colleges,,,4,https://www.shiksha.com/engineering/ranking/top-engineering-colleges-in-madhya-pradesh/44-2-113-0-0,1,https://engineering.careers360.com/colleges/ranking/top-engineering-colleges-in-madhya-pradesh,17,https://www.collegedekho.com/engineering/colleges-in-madhya-pradesh/,,,,,,,,,,,,,84,https://leverageedu.com/blog/engineering-colleges-in-bhopal/,,,4956,Listing,320,Listing_Page,,part_1
Top Engineering Colleges in Madhya Pradesh,1,careers360.com,06-12-2021,https://engineering.careers360.com/colleges/ranking/top-engineering-colleges-in-madhya-pradesh,2,https://collegedunia.com/engineering/madhya-pradesh-colleges,,,4,https://www.shiksha.com/engineering/ranking/top-engineering-colleges-in-madhya-pradesh/44-2-113-0-0,1,https://engineering.careers360.com/colleges/ranking/top-engineering-colleges-in-madhya-pradesh,17,https://www.collegedekho.com/engineering/colleges-in-madhya-pradesh/,,,,,,,,,,,,,84,https://leverageedu.com/blog/engineering-colleges-in-bhopal/,,,4956,Listing,320,Listing_Page,,part_1
Top BTech Colleges in Hyderabad,1,TOP SITE,06-12-2021,https://engineering.careers360.com/colleges/ranking/top-engineering-colleges-in-hyderabad,2,https://collegedunia.com/engineering/hyderabad-colleges,,,3,https://www.shiksha.com/engineering/ranking/top-engineering-colleges-in-hyderabad/44-2-0-702-0,1,https://engineering.careers360.com/colleges/ranking/top-engineering-colleges-in-hyderabad,4,https://www.collegedekho.com/engineering/colleges-in-hyderabad/,,,,,,,,,,,8,https://www.embibe.com/exams/top-engineering-colleges-in-hyderabad/,,,,,4957,Listing,1900,Listing_Page,,part_1
Top BTech Colleges in Hyderabad,1,careers360.com,06-12-2021,https://engineering.careers360.com/colleges/ranking/top-engineering-colleges-in-hyderabad,2,https://collegedunia.com/engineering/hyderabad-colleges,,,3,https://www.shiksha.com/engineering/ranking/top-engineering-colleges-in-hyderabad/44-2-0-702-0,1,https://engineering.careers360.com/colleges/ranking/top-engineering-colleges-in-hyderabad,4,https://www.collegedekho.com/engineering/colleges-in-hyderabad/,,,,,,,,,,,8,https://www.embibe.com/exams/top-engineering-colleges-in-hyderabad/,,,,,4957,Listing,1900,Listing_Page,,part_1
Top Engineering Colleges in Jharkhand,1,TOP SITE,06-12-2021,https://collegedunia.com/engineering/jharkhand-colleges,1,https://collegedunia.com/engineering/jharkhand-colleges,,,4,https://www.shiksha.com/engineering/colleges/b-tech-colleges-jharkhand,2,https://engineering.careers360.com/colleges/list-of-be-btech-colleges-in-jharkhand,5,https://www.collegedekho.com/engineering/colleges-in-jharkhand/,,,,,26,https://aglasem.com/top-engineering-colleges-in-jharkhand/,,,,,,,,,,,4958,Listing,320,Listing_Page,,part_1
Top Engineering Colleges in Jharkhand,1,collegedunia.com,06-12-2021,https://collegedunia.com/engineering/jharkhand-colleges,1,https://collegedunia.com/engineering/jharkhand-colleges,,,4,https://www.shiksha.com/engineering/colleges/b-tech-colleges-jharkhand,2,https://engineering.careers360.com/colleges/list-of-be-btech-colleges-in-jharkhand,5,https://www.collegedekho.com/engineering/colleges-in-jharkhand/,,,,,26,https://aglasem.com/top-engineering-colleges-in-jharkhand/,,,,,,,,,,,4958,Listing,320,Listing_Page,,part_1
