Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
tnusrb,1,TOP SITE,06-12-2021,https://www.tnusrbonline.org/,,,21,https://prepp.in/tnusrb-exam,26,https://www.shiksha.com/exams/tnusrb-si-exam,82,https://news.careers360.com/tnusrb-recruitment-2020-apply-for-10906-posts-tnusrbonlineorg,,,86,https://career.aglasem.com/tnusrb-constable-2019/,,,8,https://www.fresherslive.com/competitive-exams/tnusrb-result-109788,66,https://www.embibe.com/exams/tnusrb-result/,,,,,5577,Prepp,368000,Overview,,Prepp-C1
tnusrb,1,TOP SITE,06-12-2021,https://www.tnusrbonline.org/,,,21,https://prepp.in/tnusrb-exam,84,https://easyshiksha.com/govt-exam/tnusrb,82,https://news.careers360.com/tnusrb-recruitment-2020-apply-for-10906-posts-tnusrbonlineorg,,,86,https://career.aglasem.com/tnusrb-constable-2019/,,,8,https://www.fresherslive.com/competitive-exams/tnusrb-result-109788,66,https://www.embibe.com/exams/tnusrb-result/,,,,,5577,Prepp,368000,Overview,,Prepp-C1
uppcl online,1,TOP SITE,06-12-2021,https://www.uppclonline.com/dispatch/Portal/appmanager/uppcl/wss%3F_nfpb%3Dtrue%26_pageLabel%3Duppcl_billInfo_payBill_home%26pageID%3DPB_1010,,,78,https://prepp.in/news/e-792-uppcl-recruitment-2021-notification-released-apply-online-till-september-28-2021,77,https://www.shiksha.com/exams/uppcl-je-exam-application-form,,,,,,,,,86,https://www.fresherslive.com/uppcl-uttar-pradesh-power-corporation-limited-recruitment,,,,,,,5578,Prepp,368000,Overview,,Prepp-C1
appost,1,TOP SITE,06-12-2021,https://appost.in/gdsonline/home.aspx,,,,,,,,,,,,,,,51,https://latestnews.fresherslive.com/articles/up-post-office-recruitment-2021-vacancies-notification-released-at-appost-in-2021-apply-online-here-271036,13,https://www.embibe.com/exams/gramin-dak-sevak-application-form/,,,,,5579,Prepp,450000,Overview,,Prepp-C1
appost,1,TOP SITE,06-12-2021,https://appost.in/gdsonline/home.aspx,,,,,,,,,,,,,,,94,https://www.fresherslive.com/competitive-exams/ne-postal-circle-gds-result-2021-to-be-released-at-appost-in-download-the-result-for-the-gramin-dak-sevak-28-april-2021-110747,13,https://www.embibe.com/exams/gramin-dak-sevak-application-form/,,,,,5579,Prepp,450000,Overview,,Prepp-C1
kerala psc thulasi,1,TOP SITE,06-12-2021,https://thulasi.psc.kerala.gov.in/,,,18,https://prepp.in/kerala-psc-exam,,,,,,,,,,,40,https://www.fresherslive.com/kpsc-kerala-public-service-commission-recruitment,,,,,,,5580,Prepp,550000,Overview,,Prepp-C1
kpsc thulasi,1,TOP SITE,06-12-2021,https://thulasi.psc.kerala.gov.in/,,,28,https://prepp.in/kerala-psc-exam,,,,,,,,,,,68,https://www.fresherslive.com/kpsc-kerala-public-service-commission-recruitment,,,,,,,5581,Prepp,550000,Overview,,Prepp-C1
ssc cgl,1,TOP SITE,06-12-2021,https://ssc.nic.in/,,,11,https://prepp.in/ssc-cgl-exam,12,https://www.shiksha.com/exams/ssc-cgl-exam,42,https://competition.careers360.com/articles/ssc-cgl-exam-pattern,,,,,17,https://byjus.com/ssc-exams/ssc-cgl/,,,48,https://www.embibe.com/exams/ssc-cgl-result/,,,,,5582,Prepp,368000,Overview,,Prepp-C1
nta net,1,TOP SITE,06-12-2021,https://ugcnet.nta.nic.in/,,,40,https://prepp.in/cbse-ugc-net-exam,7,https://www.shiksha.com/exams/ugc-net-exam,32,https://news.careers360.com/ugc-net-exam-2021-nta-announces-new-dates-for-december-2020-and-june-21-sessions,,,,,,,,,28,https://www.embibe.com/exams/nta-net/,,,,,5583,Prepp,201000,Overview,,Prepp-C1
uksssc,1,TOP SITE,06-12-2021,https://sssc.uk.gov.in/,,,21,https://prepp.in/uksssc-exam,,,68,https://news.careers360.com/uksssc-recruitment-2021-apply-for-541-assistant-accountant-other-posts,,,,,,,31,https://www.fresherslive.com/competitive-exams/uksssc-admit-card-103356,38,https://www.embibe.com/exams/uksssc/,,,,,5584,Prepp,450000,Overview,,Prepp-C1
ssc chsl,1,TOP SITE,06-12-2021,https://ssc.nic.in/,,,6,https://prepp.in/ssc-chsl-exam,4,https://www.shiksha.com/exams/ssc-chsl-exam,32,https://competition.careers360.com/exams/ssc-chsl,,,,,18,https://byjus.com/ssc-exams/ssc-chsl/,,,33,https://www.embibe.com/exams/ssc-chsl-recruitment/,,,49,https://exam.buddy4study.com/ssc-chsl,5586,Prepp,368000,Overview,,Prepp-C1
rrb ntpc,1,TOP SITE,06-12-2021,http://www.rrbcdg.gov.in/,,,41,https://prepp.in/rrb-ntpc-exam,30,https://www.shiksha.com/exams/rrb-ntpc-exam,86,https://competition.careers360.com/exams/rrb-ntpc,,,97,https://admission.aglasem.com/rrb-ntpc-exam-date-2019/,46,https://byjus.com/rrb-exams/rrb-ntpc-admit-card/,,,48,https://www.embibe.com/exams/rrb-ntpc/,,,,,5587,Prepp,368000,Overview,,Prepp-C1
ssc login,1,TOP SITE,06-12-2021,https://ssc.nic.in/,,,21,https://prepp.in/news/e-514-ssc-cgl-login-2021-know-how-to-login,93,https://www.shiksha.com/exams/ssc-exam-admit-card,46,https://www.careers360.com/question-not-able-to-login-to-ssc-website-tried-using-forgot-password-link-but-i-never-receive-any-otp-neither-on-my-registered-email-nor-on-my-mobile-number-i-cant-even-register-again-as-it-does-not-allow-and-gives-an-error-for-using-the-same-matriculation-details-no-response-from-ssc-what-to-do-now,,,,,,,,,49,https://www.embibe.com/exams/ssc-cgl-login/,,,,,5588,Prepp,368000,Overview,,Prepp-C1
jkssb,1,TOP SITE,06-12-2021,https://www.jkssb.nic.in/,,,20,https://prepp.in/jkssb-exam/news,,,43,https://news.careers360.com/jkssb-recruitment-2021-apply-online-for-458-posts-jkssbnicin,,,,,,,13,https://www.fresherslive.com/jkssb-jammu-and-kashmir-services-selection-board-recruitment,30,https://www.embibe.com/exams/jkssb-recruitment/,,,,,5589,Prepp,450000,Overview,,Prepp-C1
rajasthan police,1,TOP SITE,06-12-2021,https://www.police.rajasthan.gov.in/,,,42,https://prepp.in/rajasthan-police-exam,66,https://www.shiksha.com/exams/rajasthan-police-constable-exam,,,,,,,,,,,,,,,,,5590,Prepp,301000,Overview,,Prepp-C1
upprpb,1,TOP SITE,06-12-2021,http://uppbpb.gov.in/,,,47,https://prepp.in/news/e-873-up-police-constable-recruitment-2022-upprpb-starts-police-constable-recruitment-for-52000-vacancies,,,,,,,43,https://news.aglasem.com/upprpb-has-released-up-si-answer-key-2021-notification-at-uppbpb-gov-in/,,,34,https://www.fresherslive.com/competitive-exams/upprpb-result-110110,,,,,,,5591,Prepp,246000,Overview,,Prepp-C1
mppeb,1,TOP SITE,06-12-2021,http://peb.mp.gov.in/,,,34,https://prepp.in/mppeb-vyapam-exam/news,44,https://www.shiksha.com/exams/mp-vyapam-exam,41,https://news.careers360.com/mppeb-police-constable-recruitment-2021-apply-for-4000-posts-wwwpebmpgovin,,,,,,,39,https://www.fresherslive.com/mppeb-madhya-pradesh-professional-examination-board-recruitment,,,,,,,5592,Prepp,246000,Overview,,Prepp-C1
bfuhs,1,TOP SITE,06-12-2021,https://bfuhs.ac.in/,60,https://collegedunia.com/university/25774-baba-farid-university-of-health-sciences-bfuhs-faridkot,42,https://prepp.in/news/e-904-bfuhs-cho-exam-2021-download-cho-admit-card-bfuhsacin,50,https://www.shiksha.com/university/baba-farid-university-of-health-sciences-faridkot-58509,35,https://www.careers360.com/university/baba-farid-university-of-health-sciences-faridkot/courses,,,43,https://admission.aglasem.com/bfuhs-para-medical-admission/,,,23,https://www.fresherslive.com/articles/bfuhs-result-102492,,,,,,,5593,Prepp,246000,Overview,,Prepp-C1
ias full form,1,TOP SITE,06-12-2021,https://chahalacademy.com/ias-full-form,,,84,https://prepp.in/ias-exam-exam,54,https://www.shiksha.com/sarkari-exams/upsc/articles/ias-vs-ips-see-powers-responsibilities-salary-and-other-important-aspects-blogId-47115,25,https://competition.careers360.com/articles/ias-full-form,63,https://www.collegedekho.com/careers/ias-officer,,,7,https://byjus.com/free-ias-prep/ias-full-form/,,,39,https://www.embibe.com/exams/ias-full-form/,,,,,5594,Prepp,301000,Full_Form,,Prepp-C1
wbpsc,1,TOP SITE,06-12-2021,https://wbpsc.gov.in/,,,10,https://prepp.in/wbpsc-exam,,,45,https://news.careers360.com/wbcs-2021-admit-card-release-date-delayed-due-technical-glitch-at-wbpscgovin,,,,,22,https://byjus.com/free-ias-prep/wbcs-notification/,32,https://www.fresherslive.com/articles/wbpsc-exam-date,,,,,,,5595,Prepp,301000,Overview,,Prepp-C1
gds,1,TOP SITE,06-12-2021,https://appost.in/gdsonline/home.aspx,,,27,https://prepp.in/india-post-gds-exam,,,,,,,,,,,,,62,https://www.embibe.com/exams/gds-recruitment/hindi/,,,,,5596,Prepp,368000,Overview,,Prepp-C1
mppsc,1,TOP SITE,06-12-2021,https://mppsc.nic.in/,,,33,https://prepp.in/mppsc-exam/exam-centers,,,27,https://news.careers360.com/mppsc-state-service-2021-exam-day-instructions-and-covid-19-guidelines,,,,,17,https://byjus.com/free-ias-prep/mppsc/,,,43,https://www.embibe.com/exams/mppsc-notification/,,,,,5597,Prepp,368000,Overview,,Prepp-C1
hpsssb,1,TOP SITE,06-12-2021,https://hpsssb.hp.gov.in/vacancies.aspx,,,25,https://prepp.in/hpsssb-exam/news,,,84,https://news.careers360.com/hpssc-recruitment-2020-apply-for-1658-posts-hpsssbhpgovin,,,81,https://career.aglasem.com/hpsssb-recruitment/,,,21,https://www.fresherslive.com/articles/hpssc-hpsssb-result,,,,,,,5600,Prepp,246000,Overview,,Prepp-C1
nda,1,TOP SITE,06-12-2021,https://www.nda.nic.in/,,,7,https://prepp.in/nda-exam,6,https://www.shiksha.com/exams/nda-exam,74,https://news.careers360.com/nda-2-2021-exam-analysis-maths-out-questions-on-trigonometry-tricky-overall-moderate,,,81,https://hindi.aglasem.com/nda-exam-hindi/,,,,,,,,,,,5601,Prepp,246000,Overview,,Prepp-C1
ssc chsl apply,1,TOP SITE,06-12-2021,https://ssc.nic.in/,,,4,https://prepp.in/ssc-chsl-exam/application-process,3,https://www.shiksha.com/exams/ssc-chsl-exam-application-form,6,https://competition.careers360.com/articles/ssc-chsl-application-form,59,https://www.collegedekho.com/exam/ssc-chsl/registration-eligibility,17,https://career.aglasem.com/ssc-chsl-application-form/,5,https://byjus.com/ssc-exams/ssc-chsl-apply-online/,,,11,https://www.embibe.com/exams/ssc-chsl-recruitment/,,,,,5602,Prepp,201000,Overview,,Prepp-C1
upsc full form,1,TOP SITE,06-12-2021,https://www.careerpower.in/upsc-full-form.html,,,,,,,52,https://competition.careers360.com/articles/upsc-full-form,,,,,14,https://byjus.com/free-ias-prep/upsc-full-form/,,,,,,,,,5603,Prepp,246000,Full_Form,,Prepp-C1
cgpsc,1,TOP SITE,06-12-2021,http://www.psc.cg.gov.in/,,,21,https://prepp.in/cgpsc-exam,,,43,https://news.careers360.com/cgpsc-main-2021-admit-card-released-at-ecgpsconlinein-download-now,,,58,https://news.aglasem.com/cgpsc-2022-notification-out/,,,,,51,https://www.embibe.com/exams/cgpsc/,,,,,5604,Prepp,246000,Overview,,Prepp-C1
jpsc,1,TOP SITE,06-12-2021,https://www.jpsc.gov.in/,,,6,https://prepp.in/jpsc-exam,,,,,,,,,4,https://byjus.com/free-ias-prep/jpsc/,,,,,,,,,5605,Prepp,246000,Overview,,Prepp-C1
ias,1,TOP SITE,06-12-2021,https://www.upsc.gov.in/,,,88,https://prepp.in/ias-exam-exam,89,https://www.shiksha.com/exams/ias-exam,,,78,https://www.collegedekho.com/careers/ias-officer,,,17,https://byjus.com/ias/,,,,,,,,,5607,Prepp,201000,Overview,,Prepp-C1
ptet,1,TOP SITE,06-12-2021,https://ptetraj2021.com/,,,,,24,https://www.shiksha.com/teaching-education/ptet-exam,,,,,50,https://hindi.aglasem.com/rajasthan-ptet-hindi/,,,,,,,83,https://leverageedu.com/blog/rajasthan-ptet/,,,5608,Prepp,550000,Overview,,Prepp-C1
appsc,1,TOP SITE,06-12-2021,https://psc.ap.gov.in/,,,11,https://prepp.in/appsc-exam,57,https://www.shiksha.com/exams/appsc-group-1-exam,,,,,,,21,https://byjus.com/free-ias-prep/appsc-group-1/,35,https://www.fresherslive.com/appsc-andhra-pradesh-public-service-commission-limited-recruitment,10,https://www.embibe.com/exams/appsc/,73,https://leverageedu.com/blog/appsc/,,,5609,Prepp,201000,Overview,,Prepp-C1
bssc,1,TOP SITE,06-12-2021,https://bssc.bihar.gov.in/,,,19,https://prepp.in/bssc-exam,,,,,,,,,,,47,https://www.fresherslive.com/competitive-exams/bssc-admit-card-109214,41,https://www.embibe.com/exams/bssc-result/,,,,,5610,Prepp,301000,Overview,,Prepp-C1
sscnr,1,TOP SITE,06-12-2021,https://www.sscnr.net.in/,,,9,https://prepp.in/news/e-486-ssc-nr-mts-admit-card-2021-out-sscnrnetin-download-north-region-call-letter-here,65,https://www.shiksha.com/exams/ssc-mts-exam-admit-card,32,https://competition.careers360.com/articles/ssc-nr-result,,,4,https://career.aglasem.com/ssc-nr-admit-card/,,,16,https://www.fresherslive.com/articles/ssc-nr-admit-card,,,,,,,5611,Prepp,301000,Overview,,Prepp-C1
kvpy,1,TOP SITE,06-12-2021,http://www.kvpy.iisc.ernet.in/,,,12,https://prepp.in/kvpy-exam,9,https://www.shiksha.com/exams/kvpy-exam,8,https://school.careers360.com/exams/kvpy,,,18,https://schools.aglasem.com/48252/,19,https://byjus.com/jee/kvpy/,51,https://www.fresherslive.com/education/kvpy-exam-108288,20,https://www.embibe.com/exams/kvpy/,,,34,https://www.buddy4study.com/scholarship/kishore-vaigyanik-protsahan-yojana-kvpy,5612,Prepp,135000,Overview,,Prepp-C1
hppsc,1,TOP SITE,06-12-2021,http://www.hppsc.hp.gov.in/,,,10,https://prepp.in/hppsc-exam,13,https://www.shiksha.com/exams/hpas-exam,59,https://news.careers360.com/hppsc-hpas-2021-application-form-deadline-extended-till-june-22,,,,,,,5,https://www.fresherslive.com/hppsc-himachal-pradesh-public-service-commission-recruitment,,,,,,,5615,Prepp,165000,Overview,,Prepp-C1
esic portal,1,TOP SITE,06-12-2021,https://www.esic.in/ESICInsurance1/ESICInsurancePortal/PortalLogin.aspx,,,,,,,,,,,,,,,,,,,,,,,5616,Prepp,165000,Overview,,Prepp-C1
nvs,1,TOP SITE,06-12-2021,https://navodaya.gov.in/,,,39,https://prepp.in/nvs-recruitment-exam/salary,,,19,https://school.careers360.com/articles/nvs-admit-card,,,61,https://schools.aglasem.com/55084/,,,,,49,https://www.embibe.com/exams/nvs-admission/,,,,,5617,Prepp,246000,Overview,,Prepp-C1
opsc,1,TOP SITE,06-12-2021,https://www.opsc.gov.in/,,,7,https://prepp.in/opsc-exam,,,65,https://news.careers360.com/opsc-civil-services-recruitment-2020-21-apply-for-392-group-b-posts-opscgovin,41,https://www.collegedekho.com/exam/opsc-civil-services-examination/registration-eligibility,,,,,17,https://www.fresherslive.com/opsc-odisha-public-service-commission-recruitment,,,,,,,5620,Prepp,201000,Overview,,Prepp-C1
kpsc login,1,TOP SITE,06-12-2021,http://kpsc.kar.nic.in/,,,28,https://prepp.in/kpsc-exam/kpsc-2022,,,,,,,,,,,42,https://www.fresherslive.com/competitive-exams/karnataka-psc-admit-card-109079,,,,,,,5621,Prepp,135000,Overview,,Prepp-C1
jkbank,1,TOP SITE,06-12-2021,https://www.jkbank.com/,,,33,https://prepp.in/jk-bank-po-exam,,,,,,,,,,,44,https://www.fresherslive.com/competitive-exams/jk-bank-result-109817,,,,,,,5622,Prepp,135000,Overview,,Prepp-C1
join indian navy,1,TOP SITE,06-12-2021,https://www.joinindiannavy.gov.in/,,,31,https://prepp.in/news/e-831-join-indian-navy-2021-apply-for-33-sailor-posts-on-joinindiannavy-gov-in,,,28,https://www.careers360.com/careers/articles/how-to-join-indian-navy-after-12th-counar,,,73,https://news.aglasem.com/govt-job-after-12th-alert-join-indian-navy-aa-ssr-2020-online-application-form/,55,https://blog.byjus.com/the-learning-tree/careerscope/prestigious-career-indian-navy/,,,6,https://www.embibe.com/exams/join-indian-navy/,79,https://leverageedu.com/blog/how-to-join-indian-navy/,,,5624,Prepp,301000,Overview,,Prepp-C1
ntpc exam date,1,TOP SITE,06-12-2021,https://www.careerpower.in/rrb-ntpc.html,,,3,https://prepp.in/rrb-ntpc-exam,2,https://www.shiksha.com/exams/rrb-ntpc-exam,22,https://competition.careers360.com/articles/rrb-ntpc-exam-dates,,,17,https://admission.aglasem.com/rrb-ntpc-exam-date-2019/,12,https://byjus.com/rrb-exams/rrb-exam-dates/,,,9,https://www.embibe.com/exams/rrb-ntpc-exam-dates/,,,66,https://exam.buddy4study.com/rrb-ntpc-exam-date,5625,Prepp,74000,Exam_Dates,,Prepp-C1
csir net,1,TOP SITE,06-12-2021,https://csirnet.nta.nic.in/,,,6,https://prepp.in/csir-ugc-net-exam,4,https://www.shiksha.com/exams/csir-net-exam,12,https://competition.careers360.com/articles/csir-ugc-net-application-form,42,https://www.collegedekho.com/exam/csir-ugc-net,58,https://career.aglasem.com/csir-ugc-net-answer-key/,,,,,32,https://www.embibe.com/exams/csir-net-notification/,59,https://leverageedu.com/blog/csir-net/,,,5626,Prepp,110000,Overview,,Prepp-C1
gpsc,1,TOP SITE,06-12-2021,https://gpsc.gujarat.gov.in/,,,14,https://prepp.in/gpsc-exam/news,,,62,https://competition.careers360.com/articles/gpsc,,,82,https://career.aglasem.com/gpsc-recruitment/,20,https://byjus.com/free-ias-prep/gpsc/,23,https://www.fresherslive.com/gpsc-gujarat-public-service-commission-recruitment,,,,,,,5627,Prepp,165000,Overview,,Prepp-C1
upsssc,1,TOP SITE,06-12-2021,http://upsssc.gov.in/,,,13,https://prepp.in/upsssc-exam/news,,,41,https://competition.careers360.com/articles/upsssc-pet-exam-date,,,,,,,,,,,,,,,5628,Prepp,450000,Overview,,Prepp-C1
apsc,1,TOP SITE,06-12-2021,http://apsc.nic.in/,,,5,https://prepp.in/apsc-exam,,,38,https://competition.careers360.com/exams/apsc-cce,,,71,https://career.aglasem.com/apsc-recruitment/,,,6,https://www.fresherslive.com/apsc-assam-public-service-commission-recruitment,,,,,,,5630,Prepp,110000,Overview,,Prepp-C1
kset,1,TOP SITE,06-12-2021,http://kset.uni-mysore.ac.in/,,,16,https://prepp.in/kset-exam,5,https://www.shiksha.com/exams/kset-exam,21,https://news.careers360.com/kset-result-2021-announced-at-ksetuni-mysoreacin-check-cut-off-here,13,https://www.collegedekho.com/exam/kset,11,https://career.aglasem.com/kset-admit-card/,,,54,https://www.fresherslive.com/education/kset-result-105238,35,https://www.embibe.com/exams/kset-result/,,,53,https://exam.buddy4study.com/kset-exam-dates,5632,Prepp,110000,Overview,,Prepp-C1
pcs full form,1,TOP SITE,06-12-2021,https://www.vedantu.com/full-form/pcs-full-form,,,69,https://prepp.in/uppsc-exam,,,2,https://competition.careers360.com/articles/pcs-full-form,,,,,5,https://byjus.com/free-ias-prep/uppsc-pcs-exam-eligibility/,,,,,,,,,5633,Prepp,135000,Full_Form,,Prepp-C1
csir,1,TOP SITE,06-12-2021,https://www.csir.res.in/,,,62,https://prepp.in/csir-ugc-net-exam,93,https://www.shiksha.com/exams/csir-net-exam,,,84,https://www.collegedekho.com/exam/csir-ugc-net/how-to-apply,,,92,https://byjus.com/free-ias-prep/council-of-scientific-and-industrial-research-csir/,,,,,,,,,5634,Prepp,90500,Overview,,Prepp-C1
ssa punjab,1,TOP SITE,06-12-2021,http://www.ssapunjab.org/,,,,,,,,,,,,,,,10,https://www.fresherslive.com/competitive-exams/ssa-punjab-result-110197,,,,,,,5635,Prepp,165000,Overview,,Prepp-C1
bel,1,TOP SITE,06-12-2021,https://www.bel-india.in/,,,75,https://prepp.in/bel-recruitment-exam,,,,,,,,,,,7,https://www.fresherslive.com/bel-bharat-electronics-limited-recruitment,,,,,,,5636,Prepp,110000,Overview,,Prepp-C1
tsnpdcl,1,TOP SITE,06-12-2021,https://www.billdesk.com/pgidsk/pgmerc/npdcl/NPDCLDetails.jsp,,,,,,,,,,,,,,,,,,,,,,,5637,Prepp,90500,Overview,,Prepp-C1
ntpc full form,1,TOP SITE,06-12-2021,https://www.careerpower.in/ntpc-full-form.html,,,,,86,https://www.shiksha.com/sarkari-exams/railway/articles/ntpc-full-form-blogId-65479,28,https://competition.careers360.com/articles/rrb-ntpc-full-form,,,,,20,https://byjus.com/full-form/ntpc-full-form/,,,54,https://www.embibe.com/exams/ntpc-full-form/,,,,,5638,Prepp,110000,Full_Form,,Prepp-C1
