Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
bachelor in prosthetic and orthotics,1,careers360.com,06-12-2021,https://www.careers360.com/courses/bpo-bachelor-in-prosthetics-and-orthotics,2,https://collegedunia.com/courses/bachelor-in-prosthetic-and-orthotics-bpo,,,25,https://www.shiksha.com/college/pt-bhagwat-dayal-sharma-post-graduate-institute-of-medical-sciences-rohtak-20844/course-bachelor-of-prosthetic-and-orthotics-bpo-564075,1,https://www.careers360.com/courses/bpo-bachelor-in-prosthetics-and-orthotics,,,,,,,,,,,,,,,,,3841,Courses,590,Course,,Courses
BA in Computer Science,1,TOP SITE,06-12-2021,https://targetstudy.com/courses/ba-computer-science.html,,,,,,,,,,,,,,,,,,,,,,,,,3849,Courses,880,Course,,Courses
BA Hons. English,1,TOP SITE,06-12-2021,https://www.mituniversity.edu.in/b-a-hons-english-learn-all-about-the-program-curriculum-career-scope-and-job-opportunities/,2,https://collegedunia.com/courses/bachelor-of-arts-ba-hons-english,,,59,https://www.shiksha.com/college/school-of-open-learning-university-of-delhi-north-campus-49143/course-b-a-hons-in-english-259290,8,https://www.careers360.com/courses/ba-honors-in-english,,,,,,,,,,,,,,,,,3858,Courses,3600,Course,,Courses
BA Hons. Geography,1,TOP SITE,06-12-2021,https://targetstudy.com/courses/ba-hons-geography.html,,,,,3,https://www.shiksha.com/university/delhi-university-24642/course-b-a-hons-in-geography-120816,9,https://university.careers360.com/colleges/list-of-ba(hons)-in-geography-degree-colleges-in-delhi,,,,,,,,,,,,,,,,,3859,Courses,140,Course,,Courses
BA in Kannada,1,TOP SITE,06-12-2021,https://collegedunia.com/courses/bachelor-of-arts-ba-kannada,1,https://collegedunia.com/courses/bachelor-of-arts-ba-kannada,,,12,https://www.shiksha.com/university/ksou-karnataka-state-open-university-mysore-20436/course-b-a-in-kannada-23201,3,https://www.careers360.com/courses/bachelor-of-arts-ba-kannada,2,https://www.collegedekho.com/courses/ba-kannada/,,,81,https://institutes.aglasem.com/bangalore-university-question-paper-oct-2012-i-year-ba-examination-optional-kannada-paper-i/,,,,,,,,,,,3860,Courses,260,Course,,Courses
BA in Kannada,1,collegedunia.com,06-12-2021,https://collegedunia.com/courses/bachelor-of-arts-ba-kannada,1,https://collegedunia.com/courses/bachelor-of-arts-ba-kannada,,,12,https://www.shiksha.com/university/ksou-karnataka-state-open-university-mysore-20436/course-b-a-in-kannada-23201,3,https://www.careers360.com/courses/bachelor-of-arts-ba-kannada,2,https://www.collegedekho.com/courses/ba-kannada/,,,81,https://institutes.aglasem.com/bangalore-university-question-paper-oct-2012-i-year-ba-examination-optional-kannada-paper-i/,,,,,,,,,,,3860,Courses,260,Course,,Courses
B.Ed Economics,1,TOP SITE,06-12-2021,https://collegedunia.com/courses/bachelor-of-education-bed-economics,1,https://collegedunia.com/courses/bachelor-of-education-bed-economics,,,8,https://www.shiksha.com/university/curaj-central-university-of-rajasthan-ajmer-32767/course-m-sc-in-economics-bachelor-of-education-b-ed-268902,12,https://www.careers360.com/university/central-university-of-rajasthan-ajmer/msc-and-bed-economics-integrated-course,7,https://www.collegedekho.com/bed-economics-colleges-in-india/,,,76,https://institutes.aglasem.com/amu-syllabus-social-science-bed-economics/,,,,,,,74,https://leverageedu.com/blog/bed-syllabus/,,,3864,Courses,210,Course,,Courses
B.Ed Economics,1,collegedunia.com,06-12-2021,https://collegedunia.com/courses/bachelor-of-education-bed-economics,1,https://collegedunia.com/courses/bachelor-of-education-bed-economics,,,8,https://www.shiksha.com/university/curaj-central-university-of-rajasthan-ajmer-32767/course-m-sc-in-economics-bachelor-of-education-b-ed-268902,12,https://www.careers360.com/university/central-university-of-rajasthan-ajmer/msc-and-bed-economics-integrated-course,7,https://www.collegedekho.com/bed-economics-colleges-in-india/,,,76,https://institutes.aglasem.com/amu-syllabus-social-science-bed-economics/,,,,,,,74,https://leverageedu.com/blog/bed-syllabus/,,,3864,Courses,210,Course,,Courses
B.Ed in Hindi,1,TOP SITE,06-12-2021,https://www.jobfuture.in/bed-course-details-in-hindi/,18,https://collegedunia.com/courses/bachelor-of-education-bed-hindi,,,,,,,,,,,5,https://hindi.aglasem.com/bed-hindi/,,,,,,,,,,,3867,Courses,5400,Course,,Courses
M.A punjabi,1,TOP SITE,06-12-2021,https://collegedunia.com/courses/master-of-arts-ma-punjabi,1,https://collegedunia.com/courses/master-of-arts-ma-punjabi,,,11,https://www.shiksha.com/humanities-social-sciences/languages/course/m-a-in-punjabi-distance-education-department-punjabi-university-patiala-389235-389235,19,https://university.careers360.com/colleges/list-of-ma-in-punjabi-degree-colleges-in-haryana,46,https://www.collegedekho.com/ma-punjabi-colleges-in-punjab/,,,,,,,,,,,5,https://leverageedu.com/blog/ma-punjabi/,,,3882,Courses,480,Course,,Courses
