Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
ubs chandigarh placements,1,collegedunia.com,06-12-2021,https://collegedunia.com/college/19071-university-business-school-panjab-university-ubs-chandigarh/placement,1,https://collegedunia.com/college/19071-university-business-school-panjab-university-ubs-chandigarh/placement,,,4,https://www.shiksha.com/college/university-business-school-chandigarh-panjab-university-21440/placement,13,https://www.careers360.com/colleges/university-business-school-panjab-university-chandigarh/reviews,8,https://www.collegedekho.com/colleges/placement-ubs-chandigarh,,,,,,,,,,,,,,,5127,Placements,720,Placement,,part2
nmims indore placements,1,TOP SITE,06-12-2021,https://www.nmimsindore.org/placements/reports-and-brochure/,3,https://collegedunia.com/university/59431-narsee-monjee-institute-of-management-studies-nmims-deemed-to-be-university-indore/placement,,,2,https://www.shiksha.com/college/nmims-university-indore-52244/placement,5,https://www.careers360.com/colleges/narsee-monjee-institute-of-management-studies-indore/placement,38,https://www.collegedekho.com/colleges/placement-nmims,,,,,,,,,,,,,,,5128,Placements,480,Placement,,part2
sims pune placements,1,TOP SITE,06-12-2021,https://www.sims.edu/placements,3,https://collegedunia.com/college/18963-symbiosis-institute-of-management-studies-sims-pune/placement,,,2,https://www.shiksha.com/college/symbiosis-institute-of-management-studies-symbiosis-international-pune-khadki-21359/placement,7,https://www.careers360.com/colleges/symbiosis-institute-of-management-studies-pune/placement,13,https://www.collegedekho.com/colleges/placement-sims-pune,,,,,,,,,,,,,,,5129,Placements,390,Placement,,part2
lbsim placements,1,TOP SITE,06-12-2021,https://www.lbsim.ac.in/pgdm/placement-report,2,https://collegedunia.com/college/18325-lal-bahadur-shastri-institute-of-management-lbsim-new-delhi/placement,,,3,https://www.shiksha.com/college/lbsim-lal-bahadur-shastri-institute-of-management-dwarka-delhi-24774/placement,9,https://news.careers360.com/lbsim-delhi-final-placement-2021-100-placement-highest-ctc-32-lpa,27,https://www.collegedekho.com/colleges/placement-lal-bahadur-shastri-institute-of-management,53,https://jeemains.in/lal-bahadur-shastri-institute-of-management-18325-about/,,,,,,,,,,,,,5130,Placements,390,Placement,,part2
DIT University placements,1,TOP SITE,06-12-2021,https://www.dituniversity.edu.in/placements/placement-highlights,2,https://collegedunia.com/university/13321-dit-university-dit-dehradun/placement,,,3,https://www.shiksha.com/university/dit-university-dehradun-25061/placement,7,https://www.careers360.com/university/dit-university-dehradun/placement,4,https://www.collegedekho.com/colleges/placement-dit-university,47,https://jeemains.in/dit-university-dehradun-13321-about/,43,https://admission.aglasem.com/dit-university/,,,,,45,https://www.embibe.com/ask/question/how-is-dit-university-for-btech-in-cse,,,,,5132,Placements,480,Placement,,part2
imi kolkata placements,1,TOP SITE,06-12-2021,https://www.imik.edu.in/final-placement/,2,https://collegedunia.com/college/28991-international-management-institute-imi-kolkata/placement,,,3,https://www.shiksha.com/college/imi-kolkata-international-management-institute-alipore-35997/placement,5,https://bschool.careers360.com/articles/imi-kolkata-placements-2020,12,https://www.collegedekho.com/colleges/placement-imi-kolkata,27,https://jeemains.in/international-management-institute-kolkata-28991-about/,23,https://colleges.aglasem.com/international-management-institute-imi-kolkata/placements,,,,,,,,,,,5133,Placements,480,Placement,,part2
iit tirupati placements,1,TOP SITE,06-12-2021,https://cdc.iittp.ac.in/pdfs/Common%20Placement%20Brochure%20IITTP.pdf,3,https://collegedunia.com/university/55935-iit-tirupati-indian-institute-of-technology-iittp-tirupati/placement,,,2,https://www.shiksha.com/college/indian-institute-of-technology-tirupati-chittoor-53834/placement,6,https://www.careers360.com/university/indian-institute-of-technology-tirupati/placement,12,https://www.collegedekho.com/colleges/placement-iit-tirupati,11,https://jeemains.in/iit-tirupati-placements-report-and-summer-internship-programs/,,,,,,,40,https://www.embibe.com/exams/all-iits-placements/,,,,,5135,Placements,590,Placement,,part2
manipal institute of technology placements,1,TOP SITE,06-12-2021,https://manipal.edu/mit/why/placements.html,3,https://collegedunia.com/college/14265-manipal-institute-of-technology-mit-manipal/placement,,,2,https://www.shiksha.com/college/manipal-institute-of-technology-manipal-academy-of-higher-education-3225/placement,4,https://news.careers360.com/35-mit-manipal-students-placed-in-microsoft-44-lakh-salary-package,8,https://www.collegedekho.com/colleges/placement-manipal-institute-of-technology,,,30,https://news.aglasem.com/7-reasons-why-manipal-university-is-one-of-the-most-preferred-b-tech-college/,,,,,,,,,,,5136,Placements,590,Placement,,part2
tiss mumbai placements,1,TOP SITE,06-12-2021,https://www.tiss.edu/placements/,2,https://collegedunia.com/university/25729-tata-institute-of-social-sciences-tiss-mumbai/placement,,,5,https://www.shiksha.com/university/tiss-tata-institute-of-social-sciences-mumbai-24451/placement,8,https://www.careers360.com/university/tata-institute-of-social-sciences-mumbai/placement,29,https://www.collegedekho.com/colleges/placement-tata-institute-of-social-sciences,20,https://jeemains.in/tata-institute-of-social-sciences-mumbai-25729-about/,,,,,,,,,,,,,5137,Placements,480,Placement,,part2
iiit una placements,1,TOP SITE,06-12-2021,http://iiitu.ac.in/placements.html,,,,,2,https://www.shiksha.com/college/iiit-una-indian-institute-of-information-technology-himachal-46856/placement,6,https://www.careers360.com/university/indian-institute-of-information-technology-una/placement,12,https://www.collegedekho.com/colleges/iiit-una,7,https://jeemains.in/tag/iiit-una-placements/,,,,,26,https://www.fresherslive.com/education/iiit-una-cutoff-107251,,,,,,,5138,Placements,590,Placement,,part2
