,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
0,KUK Result,21,https://collegedunia.com/news/c-25530-kurukshetra-university-result,,,38,https://www.shiksha.com/university/kurukshetra-university/kuk-entrance-exam-results,,,,,,,17,https://institutes.aglasem.com/kuk-result/,,,24,https://www.fresherslive.com/education/kuk-result-100546,37,https://www.embibe.com/exams/kuk-result/,,,,,4232,Result,246000,Result,,part2
1,MDU Result,19,https://collegedunia.com/news/c-25535-mdu-result,,,,,,,,,,,16,https://institutes.aglasem.com/mdu-result/,,,22,https://www.fresherslive.com/education/md-university-result-100518,11,https://www.embibe.com/exams/mdu-result/,,,,,4233,Result,450000,Result,,part2
2,RTMNU Result,4,https://collegedunia.com/news/c-25721-rtmnu-results,,,33,https://www.shiksha.com/articles/rtmnu-result-2021-declared-check-nagpur-university-results-online-at-rtmnuresults-org-blogId-63049,,,,,,,6,https://institutes.aglasem.com/rtmnu-result/,,,7,https://www.fresherslive.com/education/rtmnu-result-100620,5,https://www.embibe.com/exams/rtmnu-result/,,,,,4234,Result,246000,Result,,part2
3,DU Results,22,https://collegedunia.com/news/c-25473-delhi-university-du-results,,,10,https://www.shiksha.com/articles/du-results-2020-released-semester-exam-schedule-revaluation-retotaling-mark-scheme-blogId-34715,9,https://university.careers360.com/articles/du-pg-result,,,,,30,https://institutes.aglasem.com/du-result/,,,20,https://www.fresherslive.com/education/du-result-101139,11,https://www.embibe.com/exams/delhi-university-result/,,,,,4235,Result,90500,Result,,part2
4,RCUB Results,42,https://collegedunia.com/university/25623-rani-channamma-university-rcub-belagavi/results,,,89,https://images.shiksha.com/mediadata/articleCtaPdf/30485.pdf?v=1591319923,,,,,,,34,https://institutes.aglasem.com/rcub-results/,,,8,https://www.fresherslive.com/education/rcub-result-103573,32,https://www.embibe.com/exams/rcub-results/,,,,,4236,Result,18100,Result,,part2
5,SPPU Result,12,https://collegedunia.com/news/c-25732-pune-university-result,,,77,https://www.shiksha.com/articles/sppu-releases-revised-marksheets-for-at-least-6-000-students-blogId-51189,14,https://university.careers360.com/articles/pune-university-result,,,,,10,https://institutes.aglasem.com/pune-university-result/,,,70,https://www.fresherslive.com/education/pune-university-result-100537,45,https://www.embibe.com/exams/pune-university-result/,,,,,4237,Result,135000,Result,,part2
6,RDVV Results,29,https://collegedunia.com/news/c-25683-rdvv-entrance-exams-result,,,,,,,,,,,8,https://institutes.aglasem.com/rdvv-result/,,,9,https://www.fresherslive.com/education/rdvv-result-100686,91,https://www.embibe.com/exams/rdvv-result/,,,,,4238,Result,74000,Result,,part2
7,KUD Results,16,https://collegedunia.com/news/c-25610-kud-result,,,,,82,https://engineering.careers360.com/articles/karnataka-pgcet,,,,,32,https://institutes.aglasem.com/kud-result/,,,8,https://www.fresherslive.com/education/kud-result-103245,25,https://www.embibe.com/exams/kud-result/,,,,,4240,Result,33100,Result,,part2
8,anna university result,9,https://collegedunia.com/news/c-25863-anna-university-results,,,65,https://www.shiksha.com/articles/anna-university-re-exam-result-2021-declared-know-where-and-how-to-check-blogId-67393,35,https://news.careers360.com/anna-university-result-2021-declared-at-annauniv-edu-websites-to-check,,,,,3,https://institutes.aglasem.com/anna-university-result/,,,2,https://www.fresherslive.com/education/anna-university-result-102300,72,https://www.embibe.com/exams/anna-university-result/,,,,,4241,Result,74000,Result,,part2
9,puchd result,6,https://collegedunia.com/news/c-25423-panjab-university-result,,,38,https://www.shiksha.com/law/articles/pu-llb-result-2021-announced-results-puchd-ac-in-blogId-67579,47,https://university.careers360.com/articles/panjab-university-result,,,,,8,https://institutes.aglasem.com/puchd-result/,,,24,https://www.fresherslive.com/education/panjab-university-result-102264,13,https://www.embibe.com/exams/panjab-university-result/,,,,,4242,Result,60500,Result,,part2
10,Gujarat University Result,16,https://collegedunia.com/news/c-25491-gujarat-university-result---exam-time-table-hall-ticket,,,40,https://www.shiksha.com/articles/gujarat-university-result-2021-announced-for-ug-pg-courses-blogId-67835,42,https://university.careers360.com/articles/gujarat-university-result,,,,,9,https://institutes.aglasem.com/gujarat-university-result/,,,12,https://www.fresherslive.com/education/gujarat-university-result-100848,37,https://www.embibe.com/exams/gujarat-university-result/,,,,,4243,Result,74000,Result,,part2
11,Gujarat University Result,16,https://collegedunia.com/news/c-25491-gujarat-university-result---exam-time-table-hall-ticket,,,40,https://www.shiksha.com/articles/gujarat-university-result-2021-announced-for-ug-pg-courses-blogId-67835,42,https://university.careers360.com/articles/gujarat-university-result,,,,,9,https://institutes.aglasem.com/gujarat-university-result/,,,13,https://www.fresherslive.com/education/gujarat-university-result-100848,37,https://www.embibe.com/exams/gujarat-university-result/,,,,,4243,Result,74000,Result,,part2
12,Gujarat University Result,16,https://collegedunia.com/news/c-25491-gujarat-university-result---exam-time-table-hall-ticket,,,40,https://www.shiksha.com/articles/gujarat-university-result-2021-announced-for-ug-pg-courses-blogId-67835,42,https://university.careers360.com/articles/gujarat-university-result,,,,,9,https://institutes.aglasem.com/gujarat-university-result/,,,14,https://www.fresherslive.com/education/gujrat-university-result-103035,37,https://www.embibe.com/exams/gujarat-university-result/,,,,,4243,Result,74000,Result,,part2
13,gitam result,8,https://collegedunia.com/news/c-25354-gitam-university-result,,,14,https://www.shiksha.com/b-tech/gitam-gat-exam-results,10,https://engineering.careers360.com/articles/gitam-gat-result,32,https://www.collegedekho.com/colleges/connect-gitam-unversity-gitam-school-of-technology,,,9,https://institutes.aglasem.com/gitam-results/,,,7,https://www.fresherslive.com/education/gitam-results-102016,30,https://www.embibe.com/exams/gitam-result/,,,,,4244,Result,33100,Result,,part2
14,gitam result,8,https://collegedunia.com/news/c-25354-gitam-university-result,,,14,https://www.shiksha.com/b-tech/gitam-gat-exam-results,11,https://engineering.careers360.com/articles/gitam-gat-result,32,https://www.collegedekho.com/colleges/connect-gitam-unversity-gitam-school-of-technology,,,9,https://institutes.aglasem.com/gitam-results/,,,7,https://www.fresherslive.com/education/gitam-results-102016,30,https://www.embibe.com/exams/gitam-result/,,,,,4244,Result,33100,Result,,part2
15,gitam result,8,https://collegedunia.com/news/c-25354-gitam-university-result,,,14,https://www.shiksha.com/b-tech/gitam-gat-exam-results,12,https://engineering.careers360.com/articles/gitam-gat,32,https://www.collegedekho.com/colleges/connect-gitam-unversity-gitam-school-of-technology,,,9,https://institutes.aglasem.com/gitam-results/,,,7,https://www.fresherslive.com/education/gitam-results-102016,30,https://www.embibe.com/exams/gitam-result/,,,,,4244,Result,33100,Result,,part2
16,Tumkur University Result,9,https://collegedunia.com/news/c-25627-tumkur-university-result,,,45,https://www.shiksha.com/articles/tumkur-university-ems-result-2021-released-know-where-and-how-to-check-blogId-68999,,,,,,,10,https://institutes.aglasem.com/tumkur-university-result/,,,3,https://www.fresherslive.com/education/tumkur-university-result-102008,7,https://www.embibe.com/exams/tumkur-university-result/,,,,,4245,Result,33100,Result,,part2
17,VSKUB Result,27,https://collegedunia.com/news/c-25632-vskub-result,,,,,,,,,,,73,https://institutes.aglasem.com/vskub-exam-time-table/,,,10,https://www.fresherslive.com/education/vskub-results-102798,7,https://www.embibe.com/exams/vskub-result/,,,,,4246,Result,40500,Result,,part2
18,RGUHS Result,5,https://collegedunia.com/news/c-54857-rguhs-ug-pg-results,,,,,,,,,,,88,https://institutes.aglasem.com/rguhs-result/,,,4,https://www.fresherslive.com/education/rguhs-result-102358,12,https://www.embibe.com/exams/rguhs-results/,,,,,4247,Result,74000,Result,,part2
19,MGU Result,25,https://collegedunia.com/news/c-25650-mgu-result,,,17,https://www.shiksha.com/university/mgu-kerala-mahatma-gandhi-university/mgu-cat-exam-results,18,https://university.careers360.com/articles/mgu-cap-result,,,,,15,https://institutes.aglasem.com/mgu-result/,,,16,https://www.fresherslive.com/education/mgu-result-100454,27,https://www.embibe.com/exams/mgu-result/,,,,,4248,Result,40500,Result,,part2
20,Kerala University Result,13,https://collegedunia.com/news/c-25646-kerala-university-result,,,60,https://www.shiksha.com/university/kerala-university-thiruvananthapuram-21454/news-articles,80,https://university.careers360.com/articles/kerala-university-admission,,,,,12,https://institutes.aglasem.com/kerala-university-result/,,,15,https://www.fresherslive.com/education/kerala-university-result-100532,55,https://www.embibe.com/exams/kerala-university-result/,,,,,4249,Result,33100,Result,,part2
21,VNSGU Result,15,https://collegedunia.com/news/c-25515-vnsgu-result-admission-form--notification,,,87,https://www.shiksha.com/articles/vnsgu-results-2020-semester-evaluation-exam-schedule-revaluation-blogId-39589,,,,,,,6,https://institutes.aglasem.com/vnsgu-result/,,,5,https://www.fresherslive.com/education/vnsgu-result-107109,25,https://www.embibe.com/exams/vnsgu-result/,,,,,4250,Result,49500,Result,,part2
