,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
10,Lafayette College Admission,12,https://collegedunia.com/usa/college/1264-lafayette-college-easton/admission,49,https://studyabroad.shiksha.com/usa/universities-in-lafayette,,,,,,,,,,,,,,,11682,Study_Abroad,0,Admission,,Study_Abroad-part_1
11,Midwestern State University Admission,13,https://collegedunia.com/usa/college/2202-midwestern-state-university-wichita-falls,12,https://studyabroad.shiksha.com/usa/universities/midwestern-state-university,,,45,https://www.collegedekho.com/usa/midwestern-state-university/,,,,,,,,,,,11683,Study_Abroad,10,Admission,,Study_Abroad-part_1
12,Midwestern State University Admission,14,https://collegedunia.com/usa/college/2202-midwestern-state-university-wichita-falls,12,https://studyabroad.shiksha.com/usa/universities/midwestern-state-university,,,45,https://www.collegedekho.com/usa/midwestern-state-university/,,,,,,,,,,,11683,Study_Abroad,10,Admission,,Study_Abroad-part_1
13,Midwestern State University Admission,15,https://collegedunia.com/usa/college/2202-midwestern-state-university-wichita-falls/admission,12,https://studyabroad.shiksha.com/usa/universities/midwestern-state-university,,,45,https://www.collegedekho.com/usa/midwestern-state-university/,,,,,,,,,,,11683,Study_Abroad,10,Admission,,Study_Abroad-part_1
14,Ball State University Admission,8,https://collegedunia.com/usa/college/1680-ball-state-university-muncie,10,https://studyabroad.shiksha.com/usa/universities/ball-state-university,,,23,https://www.collegedekho.com/usa/ball-state-university/,,,,,,,,,,,11684,Study_Abroad,10,Admission,,Study_Abroad-part_1
15,Ball State University Admission,8,https://collegedunia.com/usa/college/1680-ball-state-university-muncie,11,https://studyabroad.shiksha.com/usa/universities/ball-state-university,,,23,https://www.collegedekho.com/usa/ball-state-university/,,,,,,,,,,,11684,Study_Abroad,10,Admission,,Study_Abroad-part_1
16,Ball State University Admission,8,https://collegedunia.com/usa/college/1680-ball-state-university-muncie,12,https://studyabroad.shiksha.com/usa/universities/ball-state-university/ranking,,,23,https://www.collegedekho.com/usa/ball-state-university/,,,,,,,,,,,11684,Study_Abroad,10,Admission,,Study_Abroad-part_1
17,Davidson College Admission,12,https://collegedunia.com/usa/college/1221-davidson-college-davidson,,,,,,,,,,,,,,,,,11685,Study_Abroad,0,Admission,,Study_Abroad-part_1
18,Davidson College Admission,13,https://collegedunia.com/usa/college/1221-davidson-college-davidson,,,,,,,,,,,,,,,,,11685,Study_Abroad,0,Admission,,Study_Abroad-part_1
19,Davidson College Admission,14,https://collegedunia.com/usa/college/1221-davidson-college-davidson/admission,,,,,,,,,,,,,,,,,11685,Study_Abroad,0,Admission,,Study_Abroad-part_1
20,University of Hartford Admission,4,https://collegedunia.com/usa/college/1397-university-of-hartford-west-hartford/admission,5,https://studyabroad.shiksha.com/usa/universities/university-of-hartford,,,13,https://www.collegedekho.com/usa/university-of-hartford/,,,,,,,,,,,11686,Study_Abroad,10,Admission,,Study_Abroad-part_1
21,Berry College Admission,8,https://collegedunia.com/usa/college/1675-berry-college-mount-berry/admission,,,,,,,,,,,,,,,,,11687,Study_Abroad,0,Admission,,Study_Abroad-part_1
22,Berry College Admission,9,https://collegedunia.com/usa/college/1675-berry-college-mount-berry/admission,,,,,,,,,,,,,,,,,11687,Study_Abroad,0,Admission,,Study_Abroad-part_1
23,Berry College Admission,10,https://collegedunia.com/usa/college/1675-berry-college-mount-berry,,,,,,,,,,,,,,,,,11687,Study_Abroad,0,Admission,,Study_Abroad-part_1
24,Swarthmore College Admission,18,https://collegedunia.com/usa/college/2088-swarthmore-college-swarthmore/admission,64,https://studyabroad.shiksha.com/usa/universities/swarthmore-college,,,41,https://www.collegedekho.com/usa/swarthmore-college/,,,,,,,,,,,11688,Study_Abroad,0,Admission,,Study_Abroad-part_1
25,Spelman College Admission,20,https://collegedunia.com/usa/college/948-spelman-college-atlanta,,,,,,,,,,,,,,,,,11689,Study_Abroad,0,Admission,,Study_Abroad-part_1
26,Queens College Admission,5,https://collegedunia.com/usa/college/1734-queens-college-queens/admission,10,https://studyabroad.shiksha.com/usa/universities/queens-college/admissions,41,https://school.careers360.com/schools/queens-college-khandwa,45,https://www.collegedekho.com/usa/queens-college/,,,,,,,,,35,https://admission.buddy4study.com/college/canada-queens-college-of-business-technology-and-public-safety-mississauga-1005,11690,Study_Abroad,0,Admission,,Study_Abroad-part_1
27,Delaware State University Admission,8,https://collegedunia.com/usa/college/1254-delaware-state-university-dover/admission,10,https://studyabroad.shiksha.com/usa/universities/delaware-state-university,,,21,https://www.collegedekho.com/usa/delaware-state-university/,,,,,,,,,,,11691,Study_Abroad,10,Admission,,Study_Abroad-part_1
28,Capital University Admission,17,https://collegedunia.com/usa/college/1188-capital-university-columbus/admission,40,https://www.shiksha.com/university/capital-university-jharkhand-other-63315/course-diploma-in-medical-lab-technology-dmlt-807917,26,https://www.careers360.com/university/capital-university-koderma,,,29,https://admission.aglasem.com/capital-university-admission/,24,https://www.fresherslive.com/education/capital-university-admission-112194,,,,,,,11692,Study_Abroad,10,Admission,,Study_Abroad-part_1
29,University of Hawaii Admission,4,https://collegedunia.com/usa/college/1421-university-of-hawaii-at-manoa-honolulu/admission,20,https://studyabroad.shiksha.com/usa/universities-in-hawaii,,,19,https://www.collegedekho.com/usa/university-of-hawaii-at-manoa/,,,,,,,,,,,11693,Study_Abroad,10,Admission,,Study_Abroad-part_1
30,College of DuPage Admission,7,https://collegedunia.com/usa/college/1352-college-of-dupage-glen-ellyn/admission,,,,,,,,,,,,,,,,,11694,Study_Abroad,0,Admission,,Study_Abroad-part_1
31,College of DuPage Admission,8,https://collegedunia.com/usa/college/1352-college-of-dupage-glen-ellyn/admission,,,,,,,,,,,,,,,,,11694,Study_Abroad,0,Admission,,Study_Abroad-part_1
32,College of DuPage Admission,9,https://collegedunia.com/usa/college/1352-college-of-dupage-glen-ellyn,,,,,,,,,,,,,,,,,11694,Study_Abroad,0,Admission,,Study_Abroad-part_1
33,"University of Arkansas, Little Rock Admission",5,https://collegedunia.com/usa/college/1540-university-of-arkansas-little-rock/admission,35,https://studyabroad.shiksha.com/usa/universities/arkansas-state-university,,,,,,,,,,,,,,,11695,Study_Abroad,0,Admission,,Study_Abroad-part_1
34,"University of North Carolina, Chapel Hill Admission",33,https://collegedunia.com/usa/college/1108-university-of-north-carolina-chapel-hill/admission,40,https://studyabroad.shiksha.com/usa/universities/the-university-of-north-carolina-at-chapel-hill,,,,,,,,,,,,,,,11696,Study_Abroad,20,Admission,,Study_Abroad-part_1
35,University of Waterloo Admission,7,https://collegedunia.com/canada/college/11-university-of-waterloo-waterloo/admission,10,https://studyabroad.shiksha.com/canada/universities/university-of-waterloo,,,15,https://www.collegedekho.com/canada/university-of-waterloo/,,,,,,,12,https://leverageedu.com/universities/university-of-waterloo,,,11697,Study_Abroad,90,Admission,,Study_Abroad-part_1
36,University of Waterloo Admission,8,https://collegedunia.com/canada/college/11-university-of-waterloo-waterloo/admission,10,https://studyabroad.shiksha.com/canada/universities/university-of-waterloo,,,15,https://www.collegedekho.com/canada/university-of-waterloo/,,,,,,,12,https://leverageedu.com/universities/university-of-waterloo,,,11697,Study_Abroad,90,Admission,,Study_Abroad-part_1
37,University of Waterloo Admission,9,https://collegedunia.com/canada/college/11-university-of-waterloo-waterloo,10,https://studyabroad.shiksha.com/canada/universities/university-of-waterloo,,,15,https://www.collegedekho.com/canada/university-of-waterloo/,,,,,,,12,https://leverageedu.com/universities/university-of-waterloo,,,11697,Study_Abroad,90,Admission,,Study_Abroad-part_1
38,Providence College Admission,8,https://collegedunia.com/usa/college/1876-providence-college-providence/admission,65,https://www.shiksha.com/college/providence-college-of-engineering-pce-kerala-other-48940,32,https://www.careers360.com/colleges/providence-womens-college-malaparamba/admission,15,https://www.collegedekho.com/colleges/providence-college-coonoor,,,,,,,,,,,11698,Study_Abroad,0,Admission,,Study_Abroad-part_1
39,McMaster University Admission,7,https://collegedunia.com/canada/college/40-mcmaster-university-hamilton/admission,8,https://studyabroad.shiksha.com/canada/universities/mcmaster-university,,,14,https://www.collegedekho.com/canada/mcmaster-university/,,,,,,,,,,,11699,Study_Abroad,30,Admission,,Study_Abroad-part_1
40,Bowdoin College Admission,4,https://collegedunia.com/usa/college/1070-bowdoin-college-brunswick/admission,,,,,,,,,,,,,,,,,11700,Study_Abroad,0,Admission,,Study_Abroad-part_1
41,Bowdoin College Admission,5,https://collegedunia.com/usa/college/1070-bowdoin-college-brunswick/admission,,,,,,,,,,,,,,,,,11700,Study_Abroad,0,Admission,,Study_Abroad-part_1
42,Bowdoin College Admission,6,https://collegedunia.com/usa/college/1070-bowdoin-college-brunswick,,,,,,,,,,,,,,,,,11700,Study_Abroad,0,Admission,,Study_Abroad-part_1
43,University of Toledo Admission,4,https://collegedunia.com/usa/college/2121-university-of-toledo-toledo/admission,9,https://studyabroad.shiksha.com/usa/universities/university-of-toledo,,,25,https://www.collegedekho.com/usa/university-of-toledo/,,,,,,,,,,,11701,Study_Abroad,10,Admission,,Study_Abroad-part_1
44,University of Toledo Admission,5,https://collegedunia.com/usa/college/2121-university-of-toledo-toledo/admission,9,https://studyabroad.shiksha.com/usa/universities/university-of-toledo,,,25,https://www.collegedekho.com/usa/university-of-toledo/,,,,,,,,,,,11701,Study_Abroad,10,Admission,,Study_Abroad-part_1
