,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
10,pet exam,50,https://collegedunia.com/exams/bhu-pet,48,https://prepp.in/upsssc-exam/exam-pattern,47,https://www.shiksha.com/b-tech/cg-pet-exam-dates,22,https://engineering.careers360.com/articles/cg-pet-exam-pattern-syllabus,88,https://www.collegedekho.com/exam/cg-pet/how-to-apply,,,,,,,,,,,,,6654,Prepp,49500,Overview,,Prepp-C1
11,bpcl full form,75,https://collegedunia.com/scholarship/251-bharat-petroleum-scholarship-2020,25,https://prepp.in/bpcl-recruitment-exam,70,https://www.shiksha.com/exams/bpcl-exam-recruitment,,,,,,,,,45,https://www.fresherslive.com/bpcl-bharat-petroleum-corporation-limited-recruitment,,,,,,,6872,Prepp,8100,Full_Form,,Prepp-C1
12,ese full form,55,https://collegedunia.com/qna/question/5839-what-is-the-difference-between-ies-and-ese,8,https://prepp.in/ies-exam,25,https://www.shiksha.com/exams/ies-exam,12,https://www.careers360.com/question-what-is-ese-0,,,,,45,https://byjus.com/free-ias-prep/indian-engineering-services-versus-indian-civil-services/,,,,,,,,,6918,Prepp,6600,Full_Form,,Prepp-C1
13,slet exam,69,https://collegedunia.com/exams/set,35,https://prepp.in/news/e-877-slet-2022-exam-date-announced-notification-out-at-sletne-org,10,https://www.shiksha.com/bba/set-exam,19,https://competition.careers360.com/exams/neslet,57,https://www.collegedekho.com/exam/set,12,https://career.aglasem.com/assam-slet/,,,42,https://www.fresherslive.com/education/assam-slet-syllabus-108232,,,73,https://leverageedu.com/blog/set-exam/,,,6967,Prepp,5400,Overview,,Prepp-C1
14,icar application form,9,https://collegedunia.com/exams/icar-aieea,,,7,https://www.shiksha.com/science/icar-aieea-exam-application-form,8,https://university.careers360.com/articles/icar-aieea-application-form,5,https://www.collegedekho.com/exam/icar-aieea/how-to-apply,14,https://admission.aglasem.com/aieea-pg-application-form/,,,19,https://www.fresherslive.com/education/icar-aieea-application-form-100740,56,https://www.embibe.com/exams/icar-aieea/,,,,,7003,Prepp,27100,Application,,Prepp-C1
15,icar application form,10,https://collegedunia.com/exams/icar-aieea,,,7,https://www.shiksha.com/science/icar-aieea-exam-application-form,8,https://university.careers360.com/articles/icar-aieea-application-form,5,https://www.collegedekho.com/exam/icar-aieea/how-to-apply,14,https://admission.aglasem.com/aieea-pg-application-form/,,,19,https://www.fresherslive.com/education/icar-aieea-application-form-100740,56,https://www.embibe.com/exams/icar-aieea/,,,,,7003,Prepp,27100,Application,,Prepp-C1
16,icar application form,11,https://collegedunia.com/exams/icar-aieea/application-process,,,7,https://www.shiksha.com/science/icar-aieea-exam-application-form,8,https://university.careers360.com/articles/icar-aieea-application-form,5,https://www.collegedekho.com/exam/icar-aieea/how-to-apply,14,https://admission.aglasem.com/aieea-pg-application-form/,,,19,https://www.fresherslive.com/education/icar-aieea-application-form-100740,56,https://www.embibe.com/exams/icar-aieea/,,,,,7003,Prepp,27100,Application,,Prepp-C1
17,icar exam date,12,https://collegedunia.com/exams/icar-aieea,,,1,https://www.shiksha.com/science/icar-aieea-exam-dates,10,https://university.careers360.com/articles/icar-aieea,6,https://www.collegedekho.com/exam/icar-aieea,21,https://admission.aglasem.com/aieea-ug/,,,49,https://www.fresherslive.com/education/icar-aieea-admit-card-101060,50,https://www.embibe.com/exams/icar-aieea/,101,https://leverageedu.com/blog/icar-aieea/,,,7032,Prepp,22200,Exam_Dates,,Prepp-C1
18,icar exam date,12,https://collegedunia.com/exams/icar-aieea,,,5,https://www.shiksha.com/science/icar-aieea-exam,10,https://university.careers360.com/articles/icar-aieea,6,https://www.collegedekho.com/exam/icar-aieea,21,https://admission.aglasem.com/aieea-ug/,,,49,https://www.fresherslive.com/education/icar-aieea-admit-card-101060,50,https://www.embibe.com/exams/icar-aieea/,101,https://leverageedu.com/blog/icar-aieea/,,,7032,Prepp,22200,Exam_Dates,,Prepp-C1
19,indian engineering services exam,37,https://collegedunia.com/qna/question/5839-what-is-the-difference-between-ies-and-ese,4,https://prepp.in/ies-exam,5,https://www.shiksha.com/exams/ies-exam,19,https://competition.careers360.com/exams/upsc-ese,56,https://www.collegedekho.com/exam/upsc-ies-ese,77,https://career.aglasem.com/upsc-es/,23,https://byjus.com/free-ias-prep/indian-engineering-services-versus-indian-civil-services/,100,https://www.fresherslive.com/articles/ies-exam,26,https://www.embibe.com/exams/ies-salary/,78,https://leverageedu.com/blog/indian-engineering-services/,,,7159,Prepp,5400,Overview,,Prepp-C1
20,IBPS SO cutoff,46,https://collegedunia.com/qna/question/4984-what-would-be-the-cutoff-marks-for-ibps-so-it-prelims-as-it-is-qualifying-in-nature-and-also-sectional-cutoff-for-each-section,3,https://prepp.in/ibps-so-exam/cutoff,4,https://www.shiksha.com/exams/ibps-so-exam-cutoff,18,https://competition.careers360.com/articles/ibps-so-cut-off,23,https://www.collegedekho.com/exam/ibps-so/cutoff,12,https://cutoffs.aglasem.com/152707,8,https://byjus.com/bank-exam/ibps-so-cut-off/,76,https://www.fresherslive.com/articles/ibps-so-cut-off,13,https://www.embibe.com/exams/ibps-specialist-officer-cut-off/,,,14,https://exam.buddy4study.com/ibps-so-cut-off,7379,Prepp,480,Cut_Off,,Prepp-C1
21,constable exam center,10,https://images.static-collegedunia.com/public/image/16b91626afc4b4a75bb354afa2419da8.pdf,3,https://prepp.in/ssc-gd-exam/exam-centers,6,https://www.shiksha.com/exams/ssc-gd-exam-centre,1,https://competition.careers360.com/articles/ssc-gd-constable-exam-centres,,,89,https://career.aglasem.com/ssc-delhi-police-constable-2020-exam-day-guidelines-sops-last-minute-preparation-guide/,,,,,31,https://www.embibe.com/exams/delhi-police-admit-card/,,,,,7448,Prepp,260,Exam_Centers,,Prepp-C1
22,constable exam center,10,https://images.static-collegedunia.com/public/image/16b91626afc4b4a75bb354afa2419da8.pdf,3,https://prepp.in/ssc-gd-exam/exam-centers,7,https://www.shiksha.com/exams/ssc-gd-exam-centre,1,https://competition.careers360.com/articles/ssc-gd-constable-exam-centres,,,89,https://career.aglasem.com/ssc-delhi-police-constable-2020-exam-day-guidelines-sops-last-minute-preparation-guide/,,,,,31,https://www.embibe.com/exams/delhi-police-admit-card/,,,,,7448,Prepp,260,Exam_Centers,,Prepp-C1
23,constable exam center,10,https://images.static-collegedunia.com/public/image/16b91626afc4b4a75bb354afa2419da8.pdf,3,https://prepp.in/ssc-gd-exam/exam-centers,8,https://www.shiksha.com/exams/rajasthan-police-constable-exam-centre,1,https://competition.careers360.com/articles/ssc-gd-constable-exam-centres,,,89,https://career.aglasem.com/ssc-delhi-police-constable-2020-exam-day-guidelines-sops-last-minute-preparation-guide/,,,,,31,https://www.embibe.com/exams/delhi-police-admit-card/,,,,,7448,Prepp,260,Exam_Centers,,Prepp-C1
24,ugc net exam centre,58,https://collegedunia.com/qna/question/5041-what-is-the-procedure-to-change-the-exam-centre-of-csir-ugc-net,2,https://prepp.in/cbse-ugc-net-exam/exam-centers,1,https://www.shiksha.com/exams/ugc-net-exam-centre,3,https://competition.careers360.com/articles/ugc-net-exam-centres,10,https://www.collegedekho.com/exam/ugc-net/exam-centres,36,https://career.aglasem.com/ugc-net-admit-card/,,,70,https://www.fresherslive.com/articles/csir-ugc-net-exam-date-102229,44,https://www.embibe.com/exams/nta-net/,,,71,https://exam.buddy4study.com/ugc-net,7482,Prepp,140,Exam_Centers,,Prepp-C1
25,ugc net exam centre,58,https://collegedunia.com/qna/question/5041-what-is-the-procedure-to-change-the-exam-centre-of-csir-ugc-net,2,https://prepp.in/cbse-ugc-net-exam/exam-centers,1,https://www.shiksha.com/exams/ugc-net-exam-centre,3,https://competition.careers360.com/articles/ugc-net-exam-centres,10,https://www.collegedekho.com/exam/ugc-net/exam-centres,36,https://career.aglasem.com/ugc-net-admit-card/,,,70,https://www.fresherslive.com/articles/csir-ugc-net-exam-date-102229,45,https://www.embibe.com/exams/nta-net/,,,71,https://exam.buddy4study.com/ugc-net,7482,Prepp,140,Exam_Centers,,Prepp-C1
26,ugc net exam centre,58,https://collegedunia.com/qna/question/5041-what-is-the-procedure-to-change-the-exam-centre-of-csir-ugc-net,2,https://prepp.in/cbse-ugc-net-exam/exam-centers,1,https://www.shiksha.com/exams/ugc-net-exam-centre,3,https://competition.careers360.com/articles/ugc-net-exam-centres,10,https://www.collegedekho.com/exam/ugc-net/exam-centres,36,https://career.aglasem.com/ugc-net-admit-card/,,,70,https://www.fresherslive.com/articles/csir-ugc-net-exam-date-102229,46,https://www.embibe.com/exams/ugc-net-admit-card/,,,71,https://exam.buddy4study.com/ugc-net,7482,Prepp,140,Exam_Centers,,Prepp-C1
27,ugc net exam centre,58,https://collegedunia.com/qna/question/5041-what-is-the-procedure-to-change-the-exam-centre-of-csir-ugc-net,2,https://prepp.in/cbse-ugc-net-exam/exam-centers,1,https://www.shiksha.com/exams/ugc-net-exam-centre,3,https://competition.careers360.com/articles/ugc-net-exam-centres,11,https://www.collegedekho.com/exam/ugc-net/exam-centres,36,https://career.aglasem.com/ugc-net-admit-card/,,,70,https://www.fresherslive.com/articles/csir-ugc-net-exam-date-102229,44,https://www.embibe.com/exams/nta-net/,,,71,https://exam.buddy4study.com/ugc-net,7482,Prepp,140,Exam_Centers,,Prepp-C1
28,ugc net exam centre,58,https://collegedunia.com/qna/question/5041-what-is-the-procedure-to-change-the-exam-centre-of-csir-ugc-net,2,https://prepp.in/cbse-ugc-net-exam/exam-centers,1,https://www.shiksha.com/exams/ugc-net-exam-centre,3,https://competition.careers360.com/articles/ugc-net-exam-centres,11,https://www.collegedekho.com/exam/ugc-net/exam-centres,36,https://career.aglasem.com/ugc-net-admit-card/,,,70,https://www.fresherslive.com/articles/csir-ugc-net-exam-date-102229,45,https://www.embibe.com/exams/nta-net/,,,71,https://exam.buddy4study.com/ugc-net,7482,Prepp,140,Exam_Centers,,Prepp-C1
29,ugc net exam centre,58,https://collegedunia.com/qna/question/5041-what-is-the-procedure-to-change-the-exam-centre-of-csir-ugc-net,2,https://prepp.in/cbse-ugc-net-exam/exam-centers,1,https://www.shiksha.com/exams/ugc-net-exam-centre,3,https://competition.careers360.com/articles/ugc-net-exam-centres,11,https://www.collegedekho.com/exam/ugc-net/exam-centres,36,https://career.aglasem.com/ugc-net-admit-card/,,,70,https://www.fresherslive.com/articles/csir-ugc-net-exam-date-102229,46,https://www.embibe.com/exams/ugc-net-admit-card/,,,71,https://exam.buddy4study.com/ugc-net,7482,Prepp,140,Exam_Centers,,Prepp-C1
30,ugc net exam centre,58,https://collegedunia.com/qna/question/5041-what-is-the-procedure-to-change-the-exam-centre-of-csir-ugc-net,2,https://prepp.in/cbse-ugc-net-exam/exam-centers,1,https://www.shiksha.com/exams/ugc-net-exam-centre,3,https://competition.careers360.com/articles/ugc-net-exam-centres,12,https://www.collegedekho.com/exam/ugc-net,36,https://career.aglasem.com/ugc-net-admit-card/,,,70,https://www.fresherslive.com/articles/csir-ugc-net-exam-date-102229,44,https://www.embibe.com/exams/nta-net/,,,71,https://exam.buddy4study.com/ugc-net,7482,Prepp,140,Exam_Centers,,Prepp-C1
31,ugc net exam centre,58,https://collegedunia.com/qna/question/5041-what-is-the-procedure-to-change-the-exam-centre-of-csir-ugc-net,2,https://prepp.in/cbse-ugc-net-exam/exam-centers,1,https://www.shiksha.com/exams/ugc-net-exam-centre,3,https://competition.careers360.com/articles/ugc-net-exam-centres,12,https://www.collegedekho.com/exam/ugc-net,36,https://career.aglasem.com/ugc-net-admit-card/,,,70,https://www.fresherslive.com/articles/csir-ugc-net-exam-date-102229,45,https://www.embibe.com/exams/nta-net/,,,71,https://exam.buddy4study.com/ugc-net,7482,Prepp,140,Exam_Centers,,Prepp-C1
32,ugc net exam centre,58,https://collegedunia.com/qna/question/5041-what-is-the-procedure-to-change-the-exam-centre-of-csir-ugc-net,2,https://prepp.in/cbse-ugc-net-exam/exam-centers,1,https://www.shiksha.com/exams/ugc-net-exam-centre,3,https://competition.careers360.com/articles/ugc-net-exam-centres,12,https://www.collegedekho.com/exam/ugc-net,36,https://career.aglasem.com/ugc-net-admit-card/,,,70,https://www.fresherslive.com/articles/csir-ugc-net-exam-date-102229,46,https://www.embibe.com/exams/ugc-net-admit-card/,,,71,https://exam.buddy4study.com/ugc-net,7482,Prepp,140,Exam_Centers,,Prepp-C1
33,ies eligibility,85,https://collegedunia.com/college/17806-iess-management-college-and-research-centre-ies-mcrc-mumbai/admission,1,"https://prepp.in/ies-exam/eligibility#:~:text=IES%20Age%20Limit%20Criteria%20states,later%20than%20January%2001%2C%201999.",5,https://www.shiksha.com/exams/ies-exam,32,https://competition.careers360.com/articles/upsc-ese-eligibility-criteria,23,https://www.collegedekho.com/articles/ies-iss-exam/,62,https://career.aglasem.com/upsc-ies-iss/,54,https://byjus.com/free-ias-prep/indian-engineering-services-versus-indian-civil-services/,81,https://www.fresherslive.com/education/ies-university-admission-111209,37,https://www.embibe.com/exams/upsc-ies-iss/,,,,,7552,Prepp,1600,Eligibility,,Prepp-C1
34,ies eligibility,85,https://collegedunia.com/college/17806-iess-management-college-and-research-centre-ies-mcrc-mumbai/admission,2,"https://prepp.in/ies-exam/eligibility#:~:text=IES%20Age%20Limit%20Criteria%20states,later%20than%20January%2001%2C%201999.",5,https://www.shiksha.com/exams/ies-exam,32,https://competition.careers360.com/articles/upsc-ese-eligibility-criteria,23,https://www.collegedekho.com/articles/ies-iss-exam/,62,https://career.aglasem.com/upsc-ies-iss/,54,https://byjus.com/free-ias-prep/indian-engineering-services-versus-indian-civil-services/,81,https://www.fresherslive.com/education/ies-university-admission-111209,37,https://www.embibe.com/exams/upsc-ies-iss/,,,,,7552,Prepp,1600,Eligibility,,Prepp-C1
35,ese exam,24,https://collegedunia.com/qna/question/5839-what-is-the-difference-between-ies-and-ese,4,https://prepp.in/ies-exam,6,https://www.shiksha.com/exams/ies-exam,17,https://competition.careers360.com/exams/upsc-ese,38,https://www.collegedekho.com/exam/upsc-ies-ese,51,https://career.aglasem.com/upsc-ese-2021/,,,,,40,https://www.embibe.com/exams/upsc-ese-notification/,,,,,7574,Prepp,4400,Overview,,Prepp-C1
36,bank exams eligibility,58,https://collegedunia.com/courses/banking/banking-courses-eligibility,5,https://prepp.in/ibps-po-exam/eligibility,8,https://www.shiksha.com/exams/ibps-exam,17,https://competition.careers360.com/articles/bank-exams,7,https://www.collegedekho.com/articles/upcoming-bank-exams/,,,4,https://byjus.com/bank-exam/bank-po/,,,39,https://www.embibe.com/exams/sbi-po-recruitment/,69,https://leverageedu.com/blog/career-in-banking/,87,https://exam.buddy4study.com/sbi-po-eligibility-criteria,7590,Prepp,4400,Eligibility,,Prepp-C1
37,inet exam,45,https://images.static-collegedunia.com/public/image/e6cc91e3f29413792857628127e7f26c.pdf,3,https://prepp.in/inet-exam,4,https://www.shiksha.com/exams/inet-exam,59,https://www.careers360.com/question-which-exam-should-i-give-inet-or-cds-to-join-indian-navy-as-a-women-candidate,,,93,https://career.aglasem.com/inet-officer/,,,38,https://www.fresherslive.com/articles/indian-navy-inet,,,2,https://leverageedu.com/blog/inet/,,,7755,Prepp,3600,Overview,,Prepp-C1
38,inet exam,45,https://images.static-collegedunia.com/public/image/e6cc91e3f29413792857628127e7f26c.pdf,3,https://prepp.in/inet-exam,46,https://easyshiksha.com/govt-exam/inet,59,https://www.careers360.com/question-which-exam-should-i-give-inet-or-cds-to-join-indian-navy-as-a-women-candidate,,,93,https://career.aglasem.com/inet-officer/,,,38,https://www.fresherslive.com/articles/indian-navy-inet,,,2,https://leverageedu.com/blog/inet/,,,7755,Prepp,3600,Overview,,Prepp-C1
39,upcoming exams,88,https://collegedunia.com/exams/science,17,https://prepp.in/,32,https://www.shiksha.com/sarkari-exams/exams-st-21,24,https://competition.careers360.com/articles/upcoming-government-exams,38,https://www.collegedekho.com/articles/upcoming-bank-exams/,72,https://career.aglasem.com/wbpsc-schedule-exam-date/,10,https://byjus.com/govt-exams/,,,4,https://www.embibe.com/exams/upcoming-government-exams/,84,https://leverageedu.com/blog/hi/upcoming-government-exams/,,,7776,Prepp,3600,Overview,,Prepp-C1
40,ssc exam pattern,81,https://collegedunia.com/exams/maharashtra-class-x-board/exam-pattern,5,https://prepp.in/ssc-cgl-exam/exam-pattern,3,https://www.shiksha.com/exams/ssc-cgl-exam-pattern,6,https://competition.careers360.com/articles/ssc-cgl-exam-pattern,13,https://www.collegedekho.com/exam/ssc-cgl/exam-pattern,,,2,https://byjus.com/ssc-exams/ssc-exam-pattern/,76,https://www.fresherslive.com/competitive-exams/ssc-exam-pattern-104730,23,https://www.embibe.com/exams/ssc-mts-exam-pattern/,,,,,7803,Prepp,3600,Exam_Pattern,,Prepp-C1
41,cut off list,29,https://collegedunia.com/university/25473-delhi-university-du-new-delhi/cutoff,94,https://prepp.in/ias-exam-exam/cutoff,18,https://www.shiksha.com/university/university-of-mumbai-856/cutoff,1,https://university.careers360.com/articles/du-cutoff,61,https://www.collegedekho.com/articles/fyjc-11th-std-cut-off-and-merit-list-details/,10,https://cutoffs.aglasem.com/122956,,,100,https://www.fresherslive.com/education/mumbai-university-cut-off-102967,27,https://www.embibe.com/exams/mh-cet-cut-off/,,,,,7921,Prepp,1300,Cut_Off,,Prepp-C1
42,cut off list,29,https://collegedunia.com/university/25473-delhi-university-du-new-delhi/cutoff,94,https://prepp.in/ias-exam-exam/cutoff,18,https://www.shiksha.com/university/university-of-mumbai-856/cutoff,2,https://university.careers360.com/articles/du-cutoff,61,https://www.collegedekho.com/articles/fyjc-11th-std-cut-off-and-merit-list-details/,10,https://cutoffs.aglasem.com/122956,,,100,https://www.fresherslive.com/education/mumbai-university-cut-off-102967,27,https://www.embibe.com/exams/mh-cet-cut-off/,,,,,7921,Prepp,1300,Cut_Off,,Prepp-C1
43,cut off list,29,https://collegedunia.com/university/25473-delhi-university-du-new-delhi/cutoff,94,https://prepp.in/ias-exam-exam/cutoff,18,https://www.shiksha.com/university/university-of-mumbai-856/cutoff,3,https://engineering.careers360.com/articles/mht-cet-cutoff,61,https://www.collegedekho.com/articles/fyjc-11th-std-cut-off-and-merit-list-details/,10,https://cutoffs.aglasem.com/122956,,,100,https://www.fresherslive.com/education/mumbai-university-cut-off-102967,27,https://www.embibe.com/exams/mh-cet-cut-off/,,,,,7921,Prepp,1300,Cut_Off,,Prepp-C1
44,nlc exam date,65,https://collegedunia.com/news/e-60-nlc-recruitment-through-gate,,,78,https://www.shiksha.com/engineering/articles/nlc-recruitment-through-gate-blogId-29145,81,https://engineering.careers360.com/news/last-date-for-apply-nlc-through-gate-2014,,,,,,,18,https://www.fresherslive.com/competitive-exams/nlc-admit-card-109833,12,https://www.embibe.com/exams/nlc-recruitment/,,,,,8210,Prepp,1000,Exam_Dates,,Prepp-C1
45,ips eligibility,96,https://collegedunia.com/college/1995-ips-academy-indore/admission,88,https://prepp.in/ias-exam-exam/eligibility,45,https://www.shiksha.com/college/institute-of-professional-studies-ips-meerut-33120/admission,12,https://www.careers360.com/question-eligibility-for-ips,,,59,https://admission.aglasem.com/allahabad-university-ips/,2,https://byjus.com/free-ias-prep/ips-eligibility/,,,8,https://www.embibe.com/exams/ips-full-form/,5,https://leverageedu.com/blog/ips-officer/,,,8275,Prepp,2400,Eligibility,,Prepp-C1
46,pet exam full form,28,https://collegedunia.com/exams/bhu-pet,16,https://prepp.in/upsssc-exam/exam-pattern,36,https://www.shiksha.com/b-tech/cg-pet-exam,14,https://engineering.careers360.com/exams/cg-pet,67,https://www.collegedekho.com/exam/bhu-pet,71,https://admission.aglasem.com/bhu-pet/,78,https://byjus.com/questions/what-is-the-full-form-of-pvc-pet-hdpe-ldpe-pp-and-ps/,,,,,,,,,8328,Prepp,12100,Full_Form,,Prepp-C1
47,ntpc cut off,75,https://collegedunia.com/news/e-60-ntpc-recruitment-through-gate-ntpc-cut-off,13,https://prepp.in/rrb-ntpc-exam/cutoff,7,https://www.shiksha.com/exams/rrb-ntpc-exam-cutoff,18,https://competition.careers360.com/articles/rrb-ntpc-cut-off,,,79,https://cutoffs.aglasem.com/167170,16,https://byjus.com/rrb-exams/rrb-ntpc-cut-off/,71,https://www.fresherslive.com/competitive-exams/rrb-cut-off-marks-2021-to-be-released-check-ntpc-cutoff-marks-here-at-rrbcdg-gov-in-04-june-2021-112990,12,https://www.embibe.com/exams/rrb-ntpc-cutoff-marks/,,,23,https://exam.buddy4study.com/rrb-ntpc-cutoff,8379,Prepp,4400,Cut_Off,,Prepp-C1
48,ntpc cut off,75,https://collegedunia.com/news/e-60-ntpc-recruitment-through-gate-ntpc-cut-off,14,https://prepp.in/rrb-ntpc-exam/cutoff,7,https://www.shiksha.com/exams/rrb-ntpc-exam-cutoff,18,https://competition.careers360.com/articles/rrb-ntpc-cut-off,,,79,https://cutoffs.aglasem.com/167170,16,https://byjus.com/rrb-exams/rrb-ntpc-cut-off/,71,https://www.fresherslive.com/competitive-exams/rrb-cut-off-marks-2021-to-be-released-check-ntpc-cutoff-marks-here-at-rrbcdg-gov-in-04-june-2021-112990,12,https://www.embibe.com/exams/rrb-ntpc-cutoff-marks/,,,23,https://exam.buddy4study.com/rrb-ntpc-cutoff,8379,Prepp,4400,Cut_Off,,Prepp-C1
49,ntpc cut off,75,https://collegedunia.com/news/e-60-ntpc-recruitment-through-gate-ntpc-cut-off,15,https://prepp.in/rrb-ntpc-exam/results,7,https://www.shiksha.com/exams/rrb-ntpc-exam-cutoff,18,https://competition.careers360.com/articles/rrb-ntpc-cut-off,,,79,https://cutoffs.aglasem.com/167170,16,https://byjus.com/rrb-exams/rrb-ntpc-cut-off/,71,https://www.fresherslive.com/competitive-exams/rrb-cut-off-marks-2021-to-be-released-check-ntpc-cutoff-marks-here-at-rrbcdg-gov-in-04-june-2021-112990,12,https://www.embibe.com/exams/rrb-ntpc-cutoff-marks/,,,23,https://exam.buddy4study.com/rrb-ntpc-cutoff,8379,Prepp,4400,Cut_Off,,Prepp-C1
