,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
94,University of Sheffield,26,https://collegedunia.com/uk/college/874-university-of-sheffield-sheffield,3,https://studyabroad.shiksha.com/uk/universities/the-university-of-sheffield,,,,,,,,,,,12192,Study_Abroad,14800,College,,Study_Abroad-College-HS
95,Michigan State University,22,https://collegedunia.com/usa/college/1262-michigan-state-university-east-lansing,4,https://studyabroad.shiksha.com/usa/universities/michigan-state-university,,,,,,,,,,,12193,Study_Abroad,14800,College,,Study_Abroad-College-HS
96,University of Queensland,17,https://collegedunia.com/australia/college/596-the-university-of-queensland-brisbane,3,https://studyabroad.shiksha.com/australia/universities/the-university-of-queensland,,,36,https://www.collegedekho.com/australia/the-university-of-queensland/,,,,,52,https://admission.buddy4study.com/college/australia-the-university-of-queensland-brisbane-1247,12194,Study_Abroad,14800,College,,Study_Abroad-College-HS
97,Lakehead University,5,https://collegedunia.com/canada/college/33-lakehead-university-thunder-bay,3,https://studyabroad.shiksha.com/canada/universities/lakehead-university,,,36,https://www.collegedekho.com/canada/lakehead-university/,,,,,,,12195,Study_Abroad,14800,College,,Study_Abroad-College-HS
98,University of Illinois Chicago,27,https://collegedunia.com/usa/college/1131-university-of-illinois-chicago,3,https://studyabroad.shiksha.com/usa/universities/university-of-illinois-chicago-campus,,,,,,,,,,,12196,Study_Abroad,14800,College,,Study_Abroad-College-HS
99,San Jose State University,30,https://collegedunia.com/usa/college/1996-san-jose-state-university-san-jose/admission,3,https://studyabroad.shiksha.com/usa/universities/san-jose-state-university,,,58,https://www.collegedekho.com/usa/san-jose-state-university/,,,,,,,12197,Study_Abroad,14800,College,,Study_Abroad-College-HS
100,Thompson Rivers University,5,https://collegedunia.com/canada/college/66-thompson-rivers-university-kamloops,3,https://studyabroad.shiksha.com/canada/universities/thompson-river-university,,,33,https://www.collegedekho.com/canada/thompson-rivers-university/,,,44,https://leverageedu.com/universities/thompson-rivers-university,,,12198,Study_Abroad,14800,College,,Study_Abroad-College-HS
101,De Montfort University,21,https://collegedunia.com/uk/college/826-de-montfort-university-leicester,4,https://studyabroad.shiksha.com/uk/universities/de-montfort-university,,,62,https://www.collegedekho.com/united-kingdom/de-montfort-university/,,,50,https://leverageedu.com/universities/de-montfort-university,,,12199,Study_Abroad,14800,College,,Study_Abroad-College-HS
102,Sheffield Hallam University,10,https://collegedunia.com/uk/college/873-sheffield-hallam-university-sheffield,3,https://studyabroad.shiksha.com/uk/universities/sheffield-hallam-university,,,25,https://www.collegedekho.com/united-kingdom/sheffield-hallam-university/,,,,,,,12200,Study_Abroad,14800,College,,Study_Abroad-College-HS
103,University of Texas Arlington,16,https://collegedunia.com/usa/college/928-university-of-texas-arlington,3,https://studyabroad.shiksha.com/usa/universities/the-university-of-texas-at-arlington,,,,,,,,,,,12201,Study_Abroad,14800,College,,Study_Abroad-College-HS
104,University of Texas Austin,13,https://collegedunia.com/usa/college/952-university-of-texas-austin,3,https://studyabroad.shiksha.com/usa/universities/the-university-of-texas-at-austin,,,,,,,,,,,12202,Study_Abroad,14800,College,,Study_Abroad-College-HS
105,Worcester Polytechnic Institute,29,https://collegedunia.com/usa/college/2226-worcester-polytechnic-institute-worcester,6,https://studyabroad.shiksha.com/usa/universities/worcester-polytechnic-institute,,,,,,,,,,,12203,Study_Abroad,12100,College,,Study_Abroad-College-HS
106,Illinois Institute of Technology,31,https://collegedunia.com/usa/college/1130-illinois-institute-of-technology-chicago,4,https://studyabroad.shiksha.com/usa/universities/illinois-institute-technology,,,41,https://www.collegedekho.com/usa/illinois-institute-of-technology/,,,,,,,12204,Study_Abroad,12100,College,,Study_Abroad-College-HS
107,Algoma University,5,https://collegedunia.com/canada/college/1-algoma-university-sault-ste-marie,6,https://studyabroad.shiksha.com/canada/universities/algoma-university,,,70,https://www.collegedekho.com/canada/algoma-university/,,,,,,,12205,Study_Abroad,12100,College,,Study_Abroad-College-HS
108,Cranfield University,22,https://collegedunia.com/uk/college/787-cranfield-university-bedford,4,https://studyabroad.shiksha.com/uk/universities/cranfield-university,,,,,,,39,https://leverageedu.com/universities/cranfield-university,,,12206,Study_Abroad,12100,College,,Study_Abroad-College-HS
109,University of Winnipeg,5,https://collegedunia.com/canada/college/65-university-of-winnipeg-winnipeg,3,https://studyabroad.shiksha.com/canada/universities/university-of-winnipeg,,,,,,,19,https://leverageedu.com/universities/university-of-winnipeg-canada,,,12207,Study_Abroad,12100,College,,Study_Abroad-College-HS
110,Georgia State University,22,https://collegedunia.com/usa/college/944-georgia-state-university-atlanta,6,https://studyabroad.shiksha.com/usa/universities/georgia-state-university,,,,,,,,,,,12208,Study_Abroad,12100,College,,Study_Abroad-College-HS
111,Howard University,18,https://collegedunia.com/usa/college/2165-howard-university-washington,34,https://studyabroad.shiksha.com/usa/universities/howard-university/courses,,,,,,,,,,,12209,Study_Abroad,12100,College,,Study_Abroad-College-HS
112,George Mason University,15,https://collegedunia.com/usa/college/1293-george-mason-university-fairfax,4,https://studyabroad.shiksha.com/usa/universities/george-mason-university,,,35,https://www.collegedekho.com/usa/george-mason-university/,,,,,,,12210,Study_Abroad,12100,College,,Study_Abroad-College-HS
113,Syracuse University,20,https://collegedunia.com/usa/college/2091-syracuse-university-syracuse,7,https://studyabroad.shiksha.com/usa/universities/syracuse-university,,,35,https://www.collegedekho.com/usa/syracuse-university/,,,,,,,12211,Study_Abroad,12100,College,,Study_Abroad-College-HS
114,University of Guelph,4,https://collegedunia.com/canada/college/85-university-of-guelph-guelph,3,https://studyabroad.shiksha.com/canada/universities/university-of-guelph,,,,,,,,,,,12212,Study_Abroad,12100,College,,Study_Abroad-College-HS
115,Johns Hopkins University,51,https://collegedunia.com/usa/college/958-johns-hopkins-university-baltimore,20,https://studyabroad.shiksha.com/usa/universities/johns-hopkins-university,,,,,,,,,,,12213,Study_Abroad,12100,College,,Study_Abroad-College-HS
116,Ohio State University,24,https://collegedunia.com/usa/college/1187-ohio-state-university-columbus,7,https://studyabroad.shiksha.com/usa/universities/ohio-state-university,,,,,,,,,,,12214,Study_Abroad,12100,College,,Study_Abroad-College-HS
117,University of Exeter,12,https://collegedunia.com/uk/college/812-university-of-exeter-exeter,3,https://studyabroad.shiksha.com/uk/universities/university-of-exeter,,,,,,,,,,,12215,Study_Abroad,12100,College,,Study_Abroad-College-HS
118,Durham University,25,https://collegedunia.com/uk/college/833-durham-university-durham,5,https://studyabroad.shiksha.com/uk/universities/durham-university,,,30,https://www.collegedekho.com/united-kingdom/durham-university/,,,,,,,12216,Study_Abroad,12100,College,,Study_Abroad-College-HS
119,Loughborough University,21,https://collegedunia.com/uk/college/852-loughborough-university-loughborough,4,https://studyabroad.shiksha.com/uk/universities/loughborough-university,,,45,https://www.collegedekho.com/united-kingdom/loughborough-university/,,,,,,,12217,Study_Abroad,12100,College,,Study_Abroad-College-HS
120,Newcastle University,14,https://collegedunia.com/uk/college/859-newcastle-university-newcastle-upon-tyne,7,https://studyabroad.shiksha.com/uk/universities/newcastle-university,,,,,,,,,,,12218,Study_Abroad,12100,College,,Study_Abroad-College-HS
121,Brock University,5,https://collegedunia.com/canada/college/227-brock-university-st-catharines,3,https://studyabroad.shiksha.com/canada/universities/brock-university,,,79,https://www.collegedekho.com/canada/brock-university/,,,,,,,12219,Study_Abroad,12100,College,,Study_Abroad-College-HS
122,University of Southampton,22,https://collegedunia.com/uk/college/875-university-of-southampton-southampton,5,https://studyabroad.shiksha.com/uk/universities/university-of-southampton,,,36,https://www.collegedekho.com/united-kingdom/university-of-southampton/,,,50,https://leverageedu.com/universities/university-of-southampton,,,12220,Study_Abroad,12100,College,,Study_Abroad-College-HS
123,University of Amsterdam,8,https://collegedunia.com/netherlands/college/745-university-of-amsterdam-amsterdam,6,https://studyabroad.shiksha.com/netherlands/universities/university-of-amsterdam,,,,,,,,,,,12221,Study_Abroad,12100,College,,Study_Abroad-College-HS
124,University of Essex,7,https://collegedunia.com/uk/college/803-university-of-essex-colchester,4,https://studyabroad.shiksha.com/uk/universities/university-of-essex,,,29,https://www.collegedekho.com/united-kingdom/university-of-essex/,,,30,https://leverageedu.com/blog/facts-about-university-of-essex/,,,12222,Study_Abroad,12100,College,,Study_Abroad-College-HS
125,University of Surrey,23,https://collegedunia.com/uk/college/816-university-of-surrey-guildford,3,https://studyabroad.shiksha.com/uk/universities/university-of-surrey,,,47,https://www.collegedekho.com/united-kingdom/university-of-surrey/,,,,,,,12223,Study_Abroad,12100,College,,Study_Abroad-College-HS
126,University of California San Diego,22,https://collegedunia.com/usa/college/1976-university-of-california-san-diego,4,https://studyabroad.shiksha.com/usa/universities/university-of-california-san-diego-campus,,,32,https://www.collegedekho.com/usa/university-of-california-san-diego-campus/,,,,,,,12224,Study_Abroad,12100,College,,Study_Abroad-College-HS
127,North Carolina State University,15,https://collegedunia.com/usa/college/1889-north-carolina-state-university-raleigh,3,https://studyabroad.shiksha.com/usa/universities/north-carolina-state-university,,,54,https://www.collegedekho.com/ae/usa/north-carolina-state-university/,,,,,,,12225,Study_Abroad,12100,College,,Study_Abroad-College-HS
128,University of Victoria,5,https://collegedunia.com/canada/college/105-university-of-victoria-victoria,3,https://studyabroad.shiksha.com/canada/universities/university-of-victoria,,,55,https://www.collegedekho.com/canada/university-of-victoria/,,,,,,,12226,Study_Abroad,12100,College,,Study_Abroad-College-HS
129,University of Strathclyde,28,https://collegedunia.com/uk/college/815-university-of-strathclyde-glasgow/admission,4,https://studyabroad.shiksha.com/uk/universities/university-of-strathclyde,,,33,https://www.collegedekho.com/united-kingdom/university-of-strathclyde/,,,,,,,12227,Study_Abroad,12100,College,,Study_Abroad-College-HS
130,Oxford Brookes University,17,https://collegedunia.com/uk/college/864-oxford-brookes-university-oxford,4,https://studyabroad.shiksha.com/uk/universities/oxford-brookes-university,,,,,,,,,,,12228,Study_Abroad,12100,College,,Study_Abroad-College-HS
131,University of Salford,9,https://collegedunia.com/uk/college/871-university-of-salford-salford,3,https://studyabroad.shiksha.com/uk/universities/university-of-salford,,,17,https://www.collegedekho.com/united-kingdom/university-of-salford/,,,,,,,12229,Study_Abroad,12100,College,,Study_Abroad-College-HS
132,Heriot-Watt University,15,https://collegedunia.com/uk/college/809-heriot-watt-university-edinburgh,4,https://studyabroad.shiksha.com/uk/universities/heriot-watt-university,,,,,,,,,,,12230,Study_Abroad,12100,College,,Study_Abroad-College-HS
133,University of Stirling,7,https://collegedunia.com/uk/college/876-university-of-stirling-stirling,3,https://studyabroad.shiksha.com/uk/universities/university-of-stirling,,,47,https://www.collegedekho.com/united-kingdom/university-of-stirling-pathways-only/,,,,,,,12231,Study_Abroad,12100,College,,Study_Abroad-College-HS
134,University of South Florida Tampa,7,https://collegedunia.com/usa/college/2105-university-of-south-florida-tampa,3,https://studyabroad.shiksha.com/usa/universities/university-of-south-florida,,,22,https://www.collegedekho.com/usa/university-of-south-florida/,,,,,,,12232,Study_Abroad,12100,College,,Study_Abroad-College-HS
135,Leeds Beckett University,14,https://collegedunia.com/uk/college/824-leeds-beckett-university-leeds,3,https://studyabroad.shiksha.com/uk/universities/leeds-beckett-university,,,27,https://www.collegedekho.com/united-kingdom/leeds-beckett-university/,,,,,,,12233,Study_Abroad,12100,College,,Study_Abroad-College-HS
136,Saskatchewan Polytechnic,5,https://collegedunia.com/canada/college/116-saskatchewan-polytechnic-saskatoon,3,https://studyabroad.shiksha.com/canada/universities/saskatchewan-polytechnic,,,25,https://www.collegedekho.com/canada/saskatchewan-polytechnic/,,,,,,,12234,Study_Abroad,9900,College,,Study_Abroad-College-HS
137,California Institute of Technology,12,https://collegedunia.com/usa/college/1813-california-institute-of-technology-pasadena,5,https://studyabroad.shiksha.com/usa/universities/california-institute-of-technology,,,36,https://www.collegedekho.com/usa/california-institute-of-technology/,,,66,https://leverageedu.com/blog/caltech-california-institute-technology/,,,12235,Study_Abroad,9900,College,,Study_Abroad-College-HS
138,Rochester Institute of Technology,54,https://collegedunia.com/usa/college/1921-rochester-institute-of-technology-rochester/admission,4,https://studyabroad.shiksha.com/usa/universities/rochester-institute-of-technology,,,,,,,,,,,12237,Study_Abroad,9900,College,,Study_Abroad-College-HS
139,Georgia Institute of Technology,17,https://collegedunia.com/usa/college/942-georgia-institute-of-technology-atlanta,3,https://studyabroad.shiksha.com/usa/universities/georgia-institute-of-technology,,,,,,,,,,,12238,Study_Abroad,9900,College,,Study_Abroad-College-HS
140,Humboldt University of Berlin,8,https://collegedunia.com/germany/college/632-humboldt-university-of-berlin-berlin,3,https://studyabroad.shiksha.com/germany/universities/humboldt-university-of-berlin,,,28,https://www.collegedekho.com/germany/humboldt-university-of-berlin/,,,,,,,12239,Study_Abroad,9900,College,,Study_Abroad-College-HS
141,Nanyang Technological University,15,https://collegedunia.com/singapore/college/766-nanyang-technological-university-singapore,5,https://studyabroad.shiksha.com/singapore/universities/nanyang-technological-university,,,60,https://www.collegedekho.com/ae/singapore/nanyang-technological-university/,,,,,,,12240,Study_Abroad,9900,College,,Study_Abroad-College-HS
142,Ludwig Maximilian University of Munich,6,https://collegedunia.com/germany/college/690-ludwig-maximilian-university-of-munich-munich,3,https://studyabroad.shiksha.com/germany/universities/ludwig-maximilians-university-munich,,,60,https://www.collegedekho.com/germany/lmu-munich/,,,,,,,12241,Study_Abroad,9900,College,,Study_Abroad-College-HS
143,Georgetown University,26,https://collegedunia.com/usa/college/2163-georgetown-university-washington,6,https://studyabroad.shiksha.com/usa/universities/georgetown-university,,,57,https://www.collegedekho.com/usa/Georgetown-university/,,,,,,,12242,Study_Abroad,9900,College,,Study_Abroad-College-HS
144,Rice University,21,https://collegedunia.com/usa/college/1428-rice-university-houston,5,https://studyabroad.shiksha.com/usa/universities/rice-university,,,,,,,,,,,12243,Study_Abroad,9900,College,,Study_Abroad-College-HS
145,Western University,7,https://collegedunia.com/canada/college/107-western-university-london,4,https://studyabroad.shiksha.com/canada/universities/western-university-canada,,,,,,,,,,,12244,Study_Abroad,9900,College,,Study_Abroad-College-HS
146,Indiana University,44,https://collegedunia.com/usa/college/1008-indiana-university-bloomington,16,https://studyabroad.shiksha.com/usa/universities/indiana-university,,,,,,,,,,,12245,Study_Abroad,9900,College,,Study_Abroad-College-HS
147,University of Minnesota,18,https://collegedunia.com/usa/college/1645-university-of-minnesota---twin-cities-minneapolis,7,https://studyabroad.shiksha.com/usa/universities/university-of-minnesota-twin-cities,,,,,,,,,,,12246,Study_Abroad,9900,College,,Study_Abroad-College-HS
148,Macquarie University,7,https://collegedunia.com/australia/college/619-macquarie-university-sydney,4,https://studyabroad.shiksha.com/australia/universities/macquarie-university,,,36,https://www.collegedekho.com/australia/macquarie-university/,,,,,,,12247,Study_Abroad,9900,College,,Study_Abroad-College-HS
149,Stony Brook University,19,https://collegedunia.com/usa/college/2084-stony-brook-university-stony-brook,4,https://studyabroad.shiksha.com/usa/universities/stony-brook-university,,,,,,,,,,,12248,Study_Abroad,9900,College,,Study_Abroad-College-HS
150,University of Sussex,22,https://collegedunia.com/uk/college/796-university-of-sussex-brighton,5,https://studyabroad.shiksha.com/uk/universities/university-of-sussex,,,16,https://www.collegedekho.com/united-kingdom/university-of-sussex/,,,,,,,12249,Study_Abroad,9900,College,,Study_Abroad-College-HS
151,Trent University,5,https://collegedunia.com/canada/college/67-trent-university-peterborough,3,https://studyabroad.shiksha.com/canada/universities/trent-university,,,24,https://www.collegedekho.com/canada/trent-university/,,,40,https://leverageedu.com/universities/nottingham-trent-university,,,12250,Study_Abroad,9900,College,,Study_Abroad-College-HS
152,Lancaster University,7,https://collegedunia.com/uk/college/823-lancaster-university-lancaster,3,https://studyabroad.shiksha.com/uk/universities/lancaster-university,,,54,https://www.collegedekho.com/united-kingdom/lancaster-university/,,,,,,,12251,Study_Abroad,9900,College,,Study_Abroad-College-HS
153,Swansea University,8,https://collegedunia.com/uk/college/877-swansea-university-swansea,5,https://studyabroad.shiksha.com/uk/universities/swansea-university,,,42,https://www.collegedekho.com/united-kingdom/swansea-university/,,,,,,,12252,Study_Abroad,9900,College,,Study_Abroad-College-HS
154,University of California Irvine,10,https://collegedunia.com/usa/college/1449-university-of-california-irvine,4,https://studyabroad.shiksha.com/usa/universities/university-of-california-irvine-campus,,,,,,,,,,,12253,Study_Abroad,9900,College,,Study_Abroad-College-HS
155,University of Massachusetts Amherst,13,https://collegedunia.com/usa/college/907-university-of-massachusetts-amherst,5,https://studyabroad.shiksha.com/usa/universities/university-of-massachusetts-amherst,,,,,,,,,,,12254,Study_Abroad,9900,College,,Study_Abroad-College-HS
156,Wright State University,13,https://collegedunia.com/usa/college/1223-wright-state-university-dayton,3,https://studyabroad.shiksha.com/usa/universities/wright-state-university,,,30,https://www.collegedekho.com/usa/wright-state-university/,,,,,,,12255,Study_Abroad,9900,College,,Study_Abroad-College-HS
157,RMIT University,7,https://collegedunia.com/australia/college/607-rmit-university-melbourne,3,https://studyabroad.shiksha.com/australia/universities/rmit-university,,,,,,,,,,,12256,Study_Abroad,9900,College,,Study_Abroad-College-HS
158,Aston University,13,https://collegedunia.com/uk/college/792-aston-university-birmingham,4,https://studyabroad.shiksha.com/uk/universities/aston-university,,,25,https://www.collegedekho.com/united-kingdom/aston-university/,,,22,https://leverageedu.com/universities/aston-university,,,12257,Study_Abroad,9900,College,,Study_Abroad-College-HS
159,University of Huddersfield,18,https://collegedunia.com/uk/college/820-university-of-huddersfield-huddersfield,3,https://studyabroad.shiksha.com/uk/universities/university-of-huddersfield,,,40,https://www.collegedekho.com/united-kingdom/university-of-huddersfield/,,,,,,,12258,Study_Abroad,9900,College,,Study_Abroad-College-HS
160,University of Dayton,35,https://collegedunia.com/usa/college/1224-university-of-dayton-dayton,4,https://studyabroad.shiksha.com/usa/universities/university-of-dayton,,,28,https://www.collegedekho.com/usa/university-of-dayton/,,,,,,,12259,Study_Abroad,9900,College,,Study_Abroad-College-HS
161,University of Wolverhampton,6,https://collegedunia.com/uk/college/2310-university-of-wolverhampton-wolverhampton,4,https://studyabroad.shiksha.com/uk/universities/university-of-wolverhampton,,,24,https://www.collegedekho.com/united-kingdom/university-of-wolverhampton/,,,,,,,12260,Study_Abroad,9900,College,,Study_Abroad-College-HS
162,Queen's University Belfast,13,https://collegedunia.com/uk/college/788-queens-university-belfast-belfast,3,https://studyabroad.shiksha.com/uk/universities/queen-s-university-belfast,,,26,https://www.collegedekho.com/united-kingdom/queens-university-belfast/,,,,,,,12261,Study_Abroad,9900,College,,Study_Abroad-College-HS
163,University of Roehampton,31,https://collegedunia.com/uk/college/850-university-of-roehampton-london,3,https://studyabroad.shiksha.com/uk/universities/university-of-roehampton,,,,,,,,,,,12262,Study_Abroad,9900,College,,Study_Abroad-College-HS
164,University of Sunderland,8,https://collegedunia.com/uk/college/2308-university-of-sunderland-sunderland,5,https://studyabroad.shiksha.com/uk/universities/university-of-sunderland,,,27,https://www.collegedekho.com/united-kingdom/university-of-sunderland/,,,,,,,12263,Study_Abroad,9900,College,,Study_Abroad-College-HS
165,University of Chester,17,https://collegedunia.com/uk/college/2306-university-of-chester-chester/admission,3,https://studyabroad.shiksha.com/uk/universities/university-of-chester,,,32,https://www.collegedekho.com/united-kingdom/university-of-chester/,,,24,https://leverageedu.com/universities/university-of-chester,,,12264,Study_Abroad,9900,College,,Study_Abroad-College-HS
166,University of Chester,17,https://collegedunia.com/uk/college/2306-university-of-chester-chester/admission,4,https://studyabroad.shiksha.com/uk/universities/university-of-chester,,,32,https://www.collegedekho.com/united-kingdom/university-of-chester/,,,24,https://leverageedu.com/universities/university-of-chester,,,12264,Study_Abroad,9900,College,,Study_Abroad-College-HS
167,University of Chester,17,https://collegedunia.com/uk/college/2306-university-of-chester-chester/admission,5,https://studyabroad.shiksha.com/uk/universities/university-of-chester/courses,,,32,https://www.collegedekho.com/united-kingdom/university-of-chester/,,,24,https://leverageedu.com/universities/university-of-chester,,,12264,Study_Abroad,9900,College,,Study_Abroad-College-HS
168,Cardiff Metropolitan University,15,https://collegedunia.com/uk/college/2289-cardiff-metropolitan-university-cardiff,4,https://studyabroad.shiksha.com/uk/universities/cardiff-metropolitan-university,90,https://www.careers360.com/colleges/universal-business-school-raigad/pgdm-business-management-gmp-from-cardiff-metropolitan-university-uk-course,,,,,,,,,12265,Study_Abroad,9900,College,,Study_Abroad-College-HS
169,University of Bedfordshire,15,https://collegedunia.com/uk/college/853-university-of-bedfordshire-luton,4,https://studyabroad.shiksha.com/uk/universities/university-of-bedfordshire,,,44,https://www.collegedekho.com/united-kingdom/university-of-bedfordshire/,,,,,,,12266,Study_Abroad,9900,College,,Study_Abroad-College-HS
170,University of Bedfordshire,16,https://collegedunia.com/uk/college/853-university-of-bedfordshire-luton,4,https://studyabroad.shiksha.com/uk/universities/university-of-bedfordshire,,,44,https://www.collegedekho.com/united-kingdom/university-of-bedfordshire/,,,,,,,12266,Study_Abroad,9900,College,,Study_Abroad-College-HS
171,University of Bedfordshire,17,https://collegedunia.com/uk/college/853-university-of-bedfordshire-luton/admission,4,https://studyabroad.shiksha.com/uk/universities/university-of-bedfordshire,,,44,https://www.collegedekho.com/united-kingdom/university-of-bedfordshire/,,,,,,,12266,Study_Abroad,9900,College,,Study_Abroad-College-HS
172,Delft University of Technology,17,https://collegedunia.com/netherlands/college/747-delft-university-of-technology-delft/programs,4,https://studyabroad.shiksha.com/netherlands/universities/delft-university-of-technology,,,,,,,,,,,12267,Study_Abroad,8100,College,,Study_Abroad-College-HS
173,Liverpool John Moores University,12,https://collegedunia.com/uk/college/829-liverpool-john-moores-university-liverpool,3,https://studyabroad.shiksha.com/uk/universities/liverpool-john-moores-university,,,22,https://www.collegedekho.com/united-kingdom/liverpool-john-moores-university/,,,,,,,12268,Study_Abroad,8100,College,,Study_Abroad-College-HS
174,University of Kent,19,https://collegedunia.com/uk/college/801-university-of-kent-canterbury/admission,6,https://studyabroad.shiksha.com/uk/universities/university-of-kent,,,,,,,,,,,12269,Study_Abroad,8100,College,,Study_Abroad-College-HS
175,University of Kentucky,47,https://collegedunia.com/usa/college/1530-university-of-kentucky-lexington,7,https://studyabroad.shiksha.com/usa/universities/university-of-kentucky,,,,,,,,,,,12270,Study_Abroad,8100,College,,Study_Abroad-College-HS
176,University of Georgia,9,https://collegedunia.com/usa/college/937-university-of-georgia-athens,6,https://studyabroad.shiksha.com/usa/universities/university-of-georgia,,,,,,,,,,,12271,Study_Abroad,8100,College,,Study_Abroad-College-HS
177,Emory University,11,https://collegedunia.com/usa/college/943-emory-university-atlanta,6,https://studyabroad.shiksha.com/usa/universities/emory-university,,,37,https://www.collegedekho.com/usa/emory-university/,,,,,,,12272,Study_Abroad,8100,College,,Study_Abroad-College-HS
178,University of Virginia,19,https://collegedunia.com/usa/college/1118-university-of-virginia-charlottesville,5,https://studyabroad.shiksha.com/usa/universities/university-of-virginia,,,94,https://www.collegedekho.com/usa/university-of-virginia/,,,,,,,12273,Study_Abroad,8100,College,,Study_Abroad-College-HS
179,Drexel University,15,https://collegedunia.com/usa/college/1834-drexel-university-philadelphia,5,https://studyabroad.shiksha.com/usa/universities/drexel-university,,,52,https://www.collegedekho.com/usa/drexel-university/,,,,,,,12274,Study_Abroad,8100,College,,Study_Abroad-College-HS
180,St. Andrews University,19,https://collegedunia.com/uk/college/872-university-of-st-andrews-st-andrews,11,https://studyabroad.shiksha.com/uk/universities/university-of-st-andrews,,,,,,,,,,,12275,Study_Abroad,8100,College,,Study_Abroad-College-HS
181,Tufts University,14,https://collegedunia.com/usa/college/1611-tufts-university-medford,12,https://studyabroad.shiksha.com/usa/universities/tufts-university,,,46,https://www.collegedekho.com/usa/tufts-university/,,,,,,,12276,Study_Abroad,8100,College,,Study_Abroad-College-HS
182,Pace University,14,https://collegedunia.com/usa/college/1716-pace-university-new-york-city,3,https://studyabroad.shiksha.com/usa/universities/pace-university,,,28,https://www.collegedekho.com/usa/pace-university/,,,,,,,12277,Study_Abroad,8100,College,,Study_Abroad-College-HS
183,University of St Andrews,16,https://collegedunia.com/uk/college/872-university-of-st-andrews-st-andrews,6,https://studyabroad.shiksha.com/uk/universities/university-of-st-andrews,,,,,,,,,,,12278,Study_Abroad,8100,College,,Study_Abroad-College-HS
184,Iowa State University,38,https://collegedunia.com/usa/college/906-iowa-state-university-ames,4,https://studyabroad.shiksha.com/usa/universities/iowa-state-university,,,,,,,,,,,12279,Study_Abroad,8100,College,,Study_Abroad-College-HS
185,DePaul University,11,https://collegedunia.com/usa/college/1134-depaul-university-chicago,3,https://studyabroad.shiksha.com/usa/universities/depaul-university,,,28,https://www.collegedekho.com/usa/depaul-university/,,,,,,,12280,Study_Abroad,8100,College,,Study_Abroad-College-HS
186,Capilano University,5,https://collegedunia.com/canada/college/21-capilano-university-north-vancouver,3,https://studyabroad.shiksha.com/canada/universities/capilano-university,,,21,https://www.collegedekho.com/canada/capilano-university/,,,,,,,12281,Study_Abroad,8100,College,,Study_Abroad-College-HS
187,La Trobe University,7,https://collegedunia.com/australia/college/605-la-trobe-university-melbourne,3,https://studyabroad.shiksha.com/australia/universities/la-trobe-university,,,,,,,,,,,12282,Study_Abroad,8100,College,,Study_Abroad-College-HS
188,University of Aberdeen,10,https://collegedunia.com/uk/college/784-university-of-aberdeen-aberdeen,3,https://studyabroad.shiksha.com/uk/universities/university-of-aberdeen,,,21,https://www.collegedekho.com/united-kingdom/university-of-aberdeen/,,,26,https://leverageedu.com/universities/university-of-aberdeen,,,12283,Study_Abroad,8100,College,,Study_Abroad-College-HS
189,Kent State University,28,https://collegedunia.com/usa/college/1483-kent-state-university-kent/admission,3,https://studyabroad.shiksha.com/usa/universities/kent-state-university,,,,,,,,,,,12284,Study_Abroad,8100,College,,Study_Abroad-College-HS
190,University of Adelaide,7,https://collegedunia.com/australia/college/590-university-of-adelaide-adelaide,3,https://studyabroad.shiksha.com/australia/universities/the-university-of-adelaide,,,27,https://www.collegedekho.com/australia/the-university-of-adelaide/,,,35,https://leverageedu.com/blog/the-university-of-adelaide-australia/,,,12285,Study_Abroad,8100,College,,Study_Abroad-College-HS
191,University of Dundee,18,https://collegedunia.com/uk/college/807-university-of-dundee-dundee,3,https://studyabroad.shiksha.com/uk/universities/university-of-dundee,,,,,,,,,,,12286,Study_Abroad,8100,College,,Study_Abroad-College-HS
192,University of Dundee,19,https://collegedunia.com/uk/college/807-university-of-dundee-dundee,3,https://studyabroad.shiksha.com/uk/universities/university-of-dundee,,,,,,,,,,,12286,Study_Abroad,8100,College,,Study_Abroad-College-HS
193,University of Dundee,20,https://collegedunia.com/uk/college/807-university-of-dundee-dundee/admission,3,https://studyabroad.shiksha.com/uk/universities/university-of-dundee,,,,,,,,,,,12286,Study_Abroad,8100,College,,Study_Abroad-College-HS
194,Bournemouth University,18,https://collegedunia.com/uk/college/868-bournemouth-university-poole,4,https://studyabroad.shiksha.com/uk/universities/bournemouth-university,,,36,https://www.collegedekho.com/united-kingdom/bournemouth-university/,,,,,,,12287,Study_Abroad,8100,College,,Study_Abroad-College-HS
195,University of York,24,https://collegedunia.com/canada/college/109-york-university-toronto,5,https://studyabroad.shiksha.com/uk/universities/university-of-york,,,42,https://www.collegedekho.com/united-kingdom/university-of-york/,,,,,,,12288,Study_Abroad,8100,College,,Study_Abroad-College-HS
