,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
21,gkv,16,https://collegedunia.com/university/25986-gurukula-kangri-vishwavidyalaya-gkv-haridwar/hostel,,,10,https://www.shiksha.com/university/gkv-gurukula-kangri-vishwavidyalaya-haridwar-25246,12,https://www.careers360.com/university/gurukula-kangri-vishwavidyalaya-haridwar/admission,74,https://www.collegedekho.com/colleges/gkv-haridwar,54,https://jeemains.in/gkv-haridwar/,29,https://admission.aglasem.com/gkv-haridwar-admission/,,,70,https://www.fresherslive.com/education/gkv-date-sheet-112209,,,,,,,6249,Prepp,9900,General,,Prepp-C3
22,ucms,4,https://collegedunia.com/college/11128-university-college-of-medical-sciences-ucms-new-delhi,,,3,https://www.shiksha.com/college/university-college-of-medical-sciences-university-of-delhi-dilshad-garden-3874,8,https://www.careers360.com/colleges/university-college-of-medical-sciences-university-of-delhi-delhi,21,https://www.collegedekho.com/colleges/ucms,,,72,https://colleges.aglasem.com/university-college-of-medical-sciences-ucms-new-delhi/home,,,84,https://www.fresherslive.com/ucms-university-college-of-medical-sciences-recruitment,,,,,,,6455,Prepp,9900,General,,Prepp-C3
23,ucms,5,https://collegedunia.com/college/11128-university-college-of-medical-sciences-ucms-new-delhi,,,3,https://www.shiksha.com/college/university-college-of-medical-sciences-university-of-delhi-dilshad-garden-3874,8,https://www.careers360.com/colleges/university-college-of-medical-sciences-university-of-delhi-delhi,21,https://www.collegedekho.com/colleges/ucms,,,72,https://colleges.aglasem.com/university-college-of-medical-sciences-ucms-new-delhi/home,,,84,https://www.fresherslive.com/ucms-university-college-of-medical-sciences-recruitment,,,,,,,6455,Prepp,9900,General,,Prepp-C3
24,ucms,6,https://collegedunia.com/college/11128-university-college-of-medical-sciences-ucms-new-delhi/reviews,,,3,https://www.shiksha.com/college/university-college-of-medical-sciences-university-of-delhi-dilshad-garden-3874,8,https://www.careers360.com/colleges/university-college-of-medical-sciences-university-of-delhi-delhi,21,https://www.collegedekho.com/colleges/ucms,,,72,https://colleges.aglasem.com/university-college-of-medical-sciences-ucms-new-delhi/home,,,84,https://www.fresherslive.com/ucms-university-college-of-medical-sciences-recruitment,,,,,,,6455,Prepp,9900,General,,Prepp-C3
25,indian engineering services,57,https://collegedunia.com/qna/question/5839-what-is-the-difference-between-ies-and-ese,6,https://prepp.in/ies-exam/eligibility,5,https://www.shiksha.com/exams/ies-exam,50,https://news.careers360.com/upsc-ese-2021-tips-prepare-for-indian-engineering-services,,,,,,,22,https://byjus.com/free-ias-prep/indian-engineering-services-versus-indian-civil-services/,,,42,https://www.embibe.com/exams/ies-salary/,,,,,6510,Prepp,5400,General,,Prepp-C3
26,iipe,21,https://collegedunia.com/college/61362-indian-institute-of-petroleum-and-energy-iipe-visakhapatnam,75,https://prepp.in/news/e-838-iipe-recruitment-2021-for-teaching-and-non-teaching-staff-posts-apply-online-iipe-ac-in,,,12,https://www.careers360.com/university/indian-institute-of-petroleum-and-energy-visakhapatnam/admission,,,,,41,https://admission.aglasem.com/iipe-admission/,,,48,https://www.fresherslive.com/competitive-exams/iipe-admit-card-109512,,,,,,,6515,Prepp,6600,General,,Prepp-C3
27,gmc bhopal,16,https://collegedunia.com/college/57891-gandhi-medical-college-bhopal/courses-fees,84,https://prepp.in/news/e-824-gandhi-medical-college-bhopal-staff-nurse-recruitment-2021-apply-now,26,https://www.shiksha.com/college/gandhi-medical-college-bhopal-62865,12,https://www.careers360.com/colleges/gandhi-medical-college-bhopal,,,,,,,,,48,https://www.fresherslive.com/competitive-exams/gmc-bhopal-result-115114,,,,,,,6550,Prepp,14800,General,,Prepp-C3
28,gmc bhopal,16,https://collegedunia.com/college/57891-gandhi-medical-college-bhopal/courses-fees,84,https://prepp.in/news/e-824-gandhi-medical-college-bhopal-staff-nurse-recruitment-2021-apply-now,26,https://www.shiksha.com/college/gandhi-medical-college-bhopal-62865,13,https://www.careers360.com/colleges/gandhi-medical-college-bhopal,,,,,,,,,48,https://www.fresherslive.com/competitive-exams/gmc-bhopal-result-115114,,,,,,,6550,Prepp,14800,General,,Prepp-C3
29,gmc bhopal,16,https://collegedunia.com/college/57891-gandhi-medical-college-bhopal/courses-fees,84,https://prepp.in/news/e-824-gandhi-medical-college-bhopal-staff-nurse-recruitment-2021-apply-now,26,https://www.shiksha.com/college/gandhi-medical-college-bhopal-62865,14,https://www.careers360.com/colleges/gandhi-medical-college-bhopal/courses,,,,,,,,,48,https://www.fresherslive.com/competitive-exams/gmc-bhopal-result-115114,,,,,,,6550,Prepp,14800,General,,Prepp-C3
30,ncl pune,96,https://collegedunia.com/exams/jee-main/jossa-counselling,62,https://prepp.in/csir-ncl-exam,100,https://www.shiksha.com/medicine-health-sciences/neet-exam-cutoff,43,https://news.careers360.com/ncl-pune-recruitment-2020-apply-for-45-technical-officer-other-posts-wwwncl-indiaorg,103,https://www.collegedekho.com/exam/neet-ug/cutoff,,,,,,,,,,,,,,,6551,Prepp,8100,General,,Prepp-C3
