,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
0,cse paper i current events of national and international importance,52,https://collegedunia.com/exams/clat,30,https://prepp.in/opsc-exam,5,https://www.shiksha.com/exams/ias-exam-syllabus,16,https://competition.careers360.com/articles/ias-syllabus-current-events-of-national-and-international-importance,,,,,,,11,https://byjus.com/ias/upsc-syllabus/,,,,,,,,,5725,Prepp,18100,General,,Prepp-C3
1,cse paper i current events of national and international importance,52,https://collegedunia.com/exams/clat,30,https://prepp.in/opsc-exam,5,https://www.shiksha.com/exams/ias-exam-syllabus,16,https://competition.careers360.com/articles/ias-syllabus-current-events-of-national-and-international-importance,,,,,,,12,https://byjus.com/ias/upsc-syllabus/,,,,,,,,,5725,Prepp,18100,General,,Prepp-C3
2,cse paper i current events of national and international importance,52,https://collegedunia.com/exams/clat,30,https://prepp.in/opsc-exam,5,https://www.shiksha.com/exams/ias-exam-syllabus,16,https://competition.careers360.com/articles/ias-syllabus-current-events-of-national-and-international-importance,,,,,,,13,https://byjus.com/free-ias-prep/upsc-prelims-syllabus/,,,,,,,,,5725,Prepp,18100,General,,Prepp-C3
3,ies,35,https://collegedunia.com/qna/question/5839-what-is-the-difference-between-ies-and-ese,12,https://prepp.in/ies-exam/salary,6,https://www.shiksha.com/exams/ies-exam,82,https://news.careers360.com/upsc-ies-iss-exam-2021-begins-check-exam-day-guidelines,,,,,,,,,,,,,,,,,5749,Prepp,33100,General,,Prepp-C3
4,ies,35,https://collegedunia.com/qna/question/5839-what-is-the-difference-between-ies-and-ese,13,https://prepp.in/ies-exam/salary,6,https://www.shiksha.com/exams/ies-exam,82,https://news.careers360.com/upsc-ies-iss-exam-2021-begins-check-exam-day-guidelines,,,,,,,,,,,,,,,,,5749,Prepp,33100,General,,Prepp-C3
5,anudeep durishetty,37,https://images.static-collegedunia.com/public/image/31c243be3659206909293686f55625b5.pdf,19,https://prepp.in/news/e-492-ias-upsc-cse-2017-topper-anudeep-durishetty-strategy-to-ace-the-interview,,,,,,,,,,,9,https://byjus.com/free-ias-prep/meet-upsc-2017-topper-anudeep-durishetty/,,,,,,,,,5855,Prepp,27100,General,,Prepp-C3
6,rcfl,73,https://collegedunia.com/news/e-60-rcfl-recruitment-through-gate,,,,,,,,,,,,,,,20,https://www.fresherslive.com/competitive-exams/rcfl-answer-key-109700,,,,,,,5866,Prepp,18100,General,,Prepp-C3
7,loco pilot,8,https://collegedunia.com/courses/diploma-in-electronics/how-to-become-a-loco-pilot,11,https://prepp.in/rrb-alp-exam,34,https://www.shiksha.com/exams/rrb-alp-exam,3,https://www.careers360.com/careers/loco-pilot,1,"https://www.collegedekho.com/careers/loco-pilot#:~:text=A%20Loco%20Pilot%20is%20a,post%20of%20a%20Loco%20Pilot.",,,,,5,https://byjus.com/rrb-exams/rrb-alp/,,,,,7,https://leverageedu.com/blog/loco-pilot/,,,5921,Prepp,22200,General,,Prepp-C3
8,loco pilot,8,https://collegedunia.com/courses/diploma-in-electronics/how-to-become-a-loco-pilot,11,https://prepp.in/rrb-alp-exam,34,https://www.shiksha.com/exams/rrb-alp-exam,3,https://www.careers360.com/careers/loco-pilot,2,"https://www.collegedekho.com/careers/loco-pilot#:~:text=A%20Loco%20Pilot%20is%20a,post%20of%20a%20Loco%20Pilot.",,,,,5,https://byjus.com/rrb-exams/rrb-alp/,,,,,7,https://leverageedu.com/blog/loco-pilot/,,,5921,Prepp,22200,General,,Prepp-C3
9,blood relation questions,24,https://collegedunia.com/news/e-242-cat-lr-blood-relations-quiz,62,https://prepp.in/news/e-514-blood-relationship-concepts-in-ssc-cgl-reasoning,,,19,https://competition.careers360.com/articles/blood-relation-question,,,,,,,3,https://byjus.com/govt-exams/blood-relations-logical-reasoning/,6,https://www.fresherslive.com/online-test/blood-relations-questions-and-answers,,,35,https://leverageedu.com/blog/pu/blood-relations-questions/,,,5929,Prepp,22200,General,,Prepp-C3
10,blood relation questions,24,https://collegedunia.com/news/e-242-cat-lr-blood-relations-quiz,62,https://prepp.in/news/e-514-blood-relationship-concepts-in-ssc-cgl-reasoning,,,19,https://competition.careers360.com/articles/blood-relation-question,,,,,,,3,https://byjus.com/govt-exams/blood-relations-logical-reasoning/,7,https://www.fresherslive.com/online-test/blood-relations-questions-and-answers,,,35,https://leverageedu.com/blog/pu/blood-relations-questions/,,,5929,Prepp,22200,General,,Prepp-C3
11,blood relation questions,24,https://collegedunia.com/news/e-242-cat-lr-blood-relations-quiz,62,https://prepp.in/news/e-514-blood-relationship-concepts-in-ssc-cgl-reasoning,,,19,https://competition.careers360.com/articles/blood-relation-question,,,,,,,3,https://byjus.com/govt-exams/blood-relations-logical-reasoning/,8,https://www.fresherslive.com/online-questions/verbal-ability-test/blood-relation,,,35,https://leverageedu.com/blog/pu/blood-relations-questions/,,,5929,Prepp,22200,General,,Prepp-C3
